,Iteration,Fitness,Time,State,current_restart,Restarts
0,0,5861.422104950535,0.00030305900000371366,"[12 39  9 47 31 28 13 48 45  6 36 23 37 18  4 25 16 15 30 11  7 40 27 34
 46  5 43  1 35  2 22 33 17 26 14 29 20 32 38 44 49 41 10 19 21  0  8  3
 24 42]",0,1
1,1,5849.521076416755,0.0008181850000141822,"[12 39  9 47 31 28 13 48 45  6 36 23 37 18  4 25 16 15 30 22  7 40 27 34
 46  5 43  1 35  2 11 33 17 26 14 29 20 32 38 44 49 41 10 19 21  0  8  3
 24 42]",0,1
2,2,5729.296448093984,0.001281817000005958,"[12 39  9 47 31 28 13 48 45  6 36 23 37 18  4  8 16 15 30 22  7 40 27 34
 46  5 43  1 35  2 11 33 17 26 14 29 20 32 38 44 49 41 10 19 21  0 25  3
 24 42]",0,1
3,4,5729.296448093984,0.001860248000014053,"[12 39  9 47 31 28 13 48 45  6 36 23 37 18  4  8 16 15 30 22  7 40 27 34
 46  5 43  1 35  2 11 33 17 26 14 29 20 32 38 44 49 41 10 19 21  0 25  3
 24 42]",0,1
4,8,5705.26175559025,0.0029446819999918716,"[24 39  9 47 31 28 13 48 45  6 36 23 37 18  4 33 16 15 30 22  7 40 27 34
 46  5 43  1 35  2 11  8 17 26 14 29 20 32 38 44 49 41 10 19 21  0 25  3
 12 42]",0,1
5,16,5077.055211319807,0.004959729000006519,"[24 39  9 47 31 28 13 48 45 15 36 23 37 18  4 33 16  6 22 30  7 40 42 11
 46  5 43  1 35  2 34  8 17 26 14 29 20 32 38 44 49 41 10 19 21  0 25  3
 12 27]",0,1
6,32,5017.953390642271,0.008099853000004487,"[24 39  9 47 31 28 13 48 45 15 36 23 37 18  4 33 16  6 22 30  7 40 42 11
 46  5 43  0 35  2 34  8 17 26 14 29 20 32 38 44 49 41 10 19 21  1 25  3
 12 27]",0,1
7,64,4702.902602125665,0.019942971999995507,"[24 39  9 19 31 21 13 10 45 43 36 23 37 18  4 33 16  6 22 30  7  1 42 11
 46  5 15  0 35  2 34  8 17 26 14 29 20 32 49 44 38 41 48 47 28 40 25  3
 12 27]",0,1
8,128,3672.1624209766605,0.033906182999999146,"[38  8  9 19 31 39 13 10 45 43 36 23  2 18  4 41 20 35 22 34  7  1 42 11
 46 25 28 29  6 37 30 21 17  0 14 26 16 32 49 44 24 33 48 47 15 40  5  3
 12 27]",0,1
9,256,3256.5630164487325,0.06425514200000748,"[11  8  9  1 42 45 13 10 39 43 36 35 24 18  4 44 23 20 22 34  7 19 31 38
 46 25  0 29  6 37 30 21 17 28 14 26 16 32 49 41  2 33 48 47 15 40  5  3
 12 27]",0,1
10,512,2631.3598451241155,0.1443716340000094,"[40  8  9  1 33 10 13 45 41 43 36 35 24 49  4 44 39 20 22  0 26 19 31 38
 46 25  7 34  6 37 30 28 17 23 14 21 18 32 16 29  2 42 48 47 15 11  5  3
 12 27]",0,1
11,1024,2399.7000583314148,0.3546771970000009,"[40  1  9  8 33 10 13 45 21 43 24 35 36 22 39 44 41 20 49  0 26 19 31  3
 46 25 23 34  6 37 30 28 17  7 14  4 18 32 16 29  2 42 48 47 15 11  5 38
 12 27]",0,1
12,2048,2274.133415859021,0.8301135400000135,"[40  1 26  8 33 10 45 13 21 43 24 35  4 22 44 39 41 20 49  0  9 19 31  3
 46 25 14 36 23 37 30 28 17  7  6 34 18 32 29 16  2 42 48 47 15 38  5 11
 12 27]",0,1
13,4096,2002.2855206666172,2.1247130440000035,"[40  1  8 26 33 45 10  7 21 43 24 36  4 22 44 20 49 39 41 14  9 19 31  3
 46 25  0 23 28  2 17 30 37 35 16 29 18 32 34  6 13 42 48 47 15 38  5 11
 27 12]",0,1
14,8192,1909.3745233692882,5.602781999999991,"[40  1  8 26 13 45 33  7 21 43 24 36  4 44 22 20 49 39 41 14  9 19 31  3
 46 25  0 23  2 28 17 30 37 35 16 29 18 32 34  6 10 42 48 47 15 38  5 11
 27 12]",0,1
15,0,5844.244401541468,5.614132536999989,"[37  4 45 42  5 13 26  9 16 30 21 32 11 46 34  8  0 28 27 31 22 24 39 25
 10  6 47 29 23 20 44 35 19 33  1 36 41 38 14 12  3 40 49 43  7 17 15  2
 48 18]",1,1
16,1,5812.862800252372,5.614711319000008,"[37  4 45 42  5 13 26  9 16 30 21 32 11 46 34  8  0 28 27 31 22 24 39 25
 10  6 47 29 23 20 44 35 19 33  1 36 41 38 40 12  3 14 49 43  7 17 15  2
 48 18]",1,1
17,2,5794.336985451497,5.615221147999989,"[37  4 45 42  5 13 26  9 16 30 21 32 11 46 34  8  0 28 27 31 22 24 39 25
 10  6 47 29 23 20 44 35 19 33  1 36 43 38 40 12  3 14 49 41  7 17 15  2
 48 18]",1,1
18,4,5794.336985451497,5.615834417000002,"[37  4 45 42  5 13 26  9 16 30 21 32 11 46 34  8  0 28 27 31 22 24 39 25
 10  6 47 29 23 20 44 35 19 33  1 36 43 38 40 12  3 14 49 41  7 17 15  2
 48 18]",1,1
19,8,5794.336985451497,5.616843769000013,"[37  4 45 42  5 13 26  9 16 30 21 32 11 46 34  8  0 28 27 31 22 24 39 25
 10  6 47 29 23 20 44 35 19 33  1 36 43 38 40 12  3 14 49 41  7 17 15  2
 48 18]",1,1
