,Iteration,Fitness,Time,State,max_iters,pop_size,init_state,algorithm,activation,bias,early_stopping,clip_max,hidden_layer_sizes,learning_rate_init,max_attempts
0,0,32.2657437090145,0.5277625950002403,"[-6938916024.677062, -6846286779.811854, 9709822283.663052, 8089954616.105873, -6278434746.659181, -4645809711.736766, -3318976850.232418, 2891837418.6504917, -4971855184.841873, 2704127747.7589836, 1595955576.8265858, 2376224456.8590794, -2644557480.463441, -4836654153.051087, -6112996199.371068, 1050407931.0010624, 6512616033.360514, 69004057.48716927, 3751197536.7918797, 5190978196.190504, 2846079786.1178837, -2299913788.0106964, -8397922062.84095, 6149796833.843353, 6229480290.778954, -8983419235.82234, 1885035549.6784916, 9365247662.48058, 9724345004.45092, 6395958176.831045, 3797627111.895691, 2464768174.368559, 1984612789.5750103, 3631853662.4518967, 6774491510.831955, -799785948.3681679, 954731373.161087, 9129945039.015144, -4320412183.267656, -312793659.831316, 6262714041.652533, 2136361011.3071556, 2703436416.1844044, -1665666250.375517, 5624894180.983028, -3915569304.8781366, 5193920425.000759, -2001927550.320837, 5071128108.905649, 2047683791.213129, -1171617492.5502815, 1913392298.7014751, 8347234836.590897, 8049110040.180378, 1621479155.2683067, 8648611464.86901, 3800176656.2148952, 9179580415.867493, -9247501678.009716, -752044541.0447006, -9149081751.837242, 9361671163.037266, 2726710118.711502, -8240650457.120735, 6383412317.087154, -7456828170.441838, 3277273998.0994015, 7871189663.650867, -7098840377.515678, -5228802.398851395, -445274339.8845997, -3274268495.455559, -8697786016.495459, 735141239.450592, 2794717881.809147, -4226654566.5132, -7855266792.823124, 1189424396.6941853, -7151989071.323497, -6252508213.89105, -6555427131.080696, 974713934.5747318, 1944754070.0467262, 9803396068.802353, 8645216826.114079, -1680010843.4308548, -6753123494.9591255, -224652463.75182152, -6238237381.299647, 3477908075.2894306, 7971308438.36813, -4168335025.246312, -8153533258.642256, 7057068775.443369, -5013965430.847298, 6912566303.506256, -9268899251.001604, 9569889794.977146, 348602699.88866615, 9652994821.360237, 8149282727.140324, 2233019053.4881554, 4144810258.521412, -4322803526.020447, -1827756781.9902973, -2324079804.1799374, 542755437.0136414, 4406732147.664289, 698893904.217083, 8981577636.071247, -6244967988.639116, 4658752253.808405, -1466845604.979041, -8124671809.480437, -4467722546.760333, -455348428.65078735, 972896701.129919, -9601965169.598457, -608433826.3696766, -6210153674.464183, 2037878720.1102695, 1410141166.917389, 5864744733.328209, -578612331.1419277, -466816971.3113079, 4840446215.666523, 2702187828.3877735, 6076753621.674644, -3284109749.334736, -4292816683.0948973, -6483757477.739385, -6911009632.624991, 5579631382.238779, -3919037495.4163647, 3232521027.940567, -3302061514.948471, -4076620222.5759068, -2466027304.3756285, -5810144786.359253, 3356352886.2710075, -173736781.17440033, -5049711567.673196, 3269029835.0548687, -3346919152.7042503, 7797160508.954922]",1000,200,"[-0.2972877160685037, -0.14227750385076177, -0.8621877616608733, -0.5994867774072836, 0.9120316357564513, 0.1381677152810914, 0.37071883652232884, -0.9067593578408462, -0.1334614386829156, 0.8789538633115694, 0.00010660804338691321, 0.9692758915680209, -0.6344139409084877, -0.7706553885276346, -0.6328825692734525, -0.2116259920755874, -0.35405415888066405, 0.9009397410213238, -0.3453706153534337, -0.9934876452193975, -0.5180843149685364, -0.81938926262707, -0.7651758125679864, 0.9799449706728904, 0.5329981277609599, -0.9838425168124161, 0.8566577878106416, 0.5235151100929658, -0.06915713137109902, -0.833313166695864, -0.6485548453128442, 0.3268152790663006, -0.5104828587085823, -0.3537624678165803, 0.028285776202151114, 0.5040795159343245, 0.33313001590919433, -0.2932789073446913, -0.7140097830524967, -0.21513208579294107, -0.2522802777151594, -0.5327745688564487, 0.2367531658408497, -0.7757829009943693, -0.6225266184598508, 0.027574821901813484, 0.2056352840848752, -0.19531444469862302, 0.2703406264861219, 0.4770240202322382, 0.6274096324723368, 0.3955993750259197, 0.47154999630062866, 0.8955585247775295, 0.05321399995842513, -0.40470229358704435, -0.6781440383448352, -0.3409296985069532, -0.9698555535516802, -0.545448260995596, 0.6684093028201814, 0.15698985177443636, 0.9820370416834208, 0.834180337910567, -0.9228999329372551, -0.5669023772728765, 0.16602687505744362, -0.7941034116944004, 0.0017680193868589988, 0.05221671313708387, -0.7381652630658544, 0.051367826411738315, -0.4821893127786512, 0.9670990465609404, 0.12415452087755541, -0.6153938139883726, 0.1474249904870255, -0.66635319308693, -0.3317727427455863, 0.0461945009894007, 0.4674409410308038, -0.256020016162269, -0.3449822976675696, -0.23623731503008516, 0.10229543246495032, -0.9175972505711867, -0.8113138793174117, -0.8600808686103405, -0.7741265986063983, -0.9347019651847275, 0.9592785758631934, 0.498986402506318, -0.14004094601260664, -0.3215388112029429, -0.6958324532067224, 0.7383680439859339, 0.18597698638455862, 0.005636466043192234, 0.5639755873436574, 0.8307258334474206, 0.7965127688158946, -0.6163988840029637, -0.5271599830071376, -0.291317875774731, 0.32209765484165853, 0.3539945055831939, -0.24085689294421897, -0.6707186940475605, 0.17579521915345042, -0.37305265577641045, 0.7764233650563743, 0.3152738761197691, -0.4125525534443022, -0.7145783196306332, 0.391947518990271, -0.48031779471094205, 0.6397922675449732, -0.9319638467037434, -0.7367513524775331, -0.05500041847830972, 0.8044906798699445, 0.5247372579637279, -0.751096079971711, 0.5232922314866899, 0.5149010924008726, -0.6160114077723264, -0.9839824519265032, 0.8391669887096391, -0.4886323042076057, -0.6185937925728753, 0.16618603157113232, 0.5990942900734997, 0.3141003742950299, 0.4749953860967866, 0.9937190280531722, -0.6014454819702719, 0.2774246339947075, -0.6029354640235252, 0.9446625458589488, -0.16061559783566026, 0.8780543270063108, 0.7153335105352976, 0.10868508775771923, 0.7643510318327009, -0.2973221711760783]",ga,relu,True,True,10000000000.0,"[5, 5, 5, 5]",0.001,1000
1,1000,0.948489344521355,595.8326408540001,"[-4072938948.427227, 4898871100.949739, -3863442983.76136, -2613708204.762542, -6721664163.414814, -2162802504.2138367, -2285478077.8681993, 4060674332.9411373, 7865340515.11998, 8167809055.631744, -8858474345.570936, -4248612752.101657, -5519055091.550142, 4856933803.877958, -5255070810.762299, 9745301054.446766, 1221492076.7941055, 6617027231.043739, 1968778959.5566235, 2275487835.5209846, -8701475087.201014, 5524963173.592432, -3978253400.300171, 1153833231.632986, 2505848546.3563156, 8440735457.072285, -6086478435.596874, -9611444704.8201, 1779390980.02252, 4332522384.614748, 1498455394.342186, -878883946.0073967, -86892775.03949165, 2477385901.991846, -795012580.7366352, 4087765557.303913, 9604764330.638477, 7989603232.746044, 1552730965.3642616, 1840842378.9533443, 2670199972.07909, -8985637081.188753, -6617960192.555019, -768150462.3051434, 7338420122.918709, -2991389049.4995956, 9646701505.135334, -1401099132.8967075, -6117804187.636708, -1087423353.931034, -4177727820.7272043, 6601302362.76038, 824839583.1114292, -5614676417.143378, 9098501570.625427, -3150843133.2339764, 8584667103.134224, 234953498.74766922, 1677387121.7381897, 8135787733.943539, -6568581549.411061, 9323995543.749905, -8001829125.268602, 3600698758.1304703, -9795191862.21753, 2031817613.599308, -1413132693.3960304, -8529273112.422152, -5209606474.798718, 40309704.28697586, -2319319268.5906315, 8740152994.75679, -5871431246.428171, 156169965.99201775, -4614606739.92828, -422133852.42202187, 2883989664.9548607, 2179507849.9038925, 577820789.4357166, -561329450.0736828, -5058526002.869783, -7747963678.917977, -2979425195.964591, 5695408890.00078, 3394955819.687647, 1665769220.8493042, -6732992177.780819, 8374415203.216152, -1643643428.4038248, -9150622336.545055, -2197205802.211775, -5157931718.979944, 5079695982.637335, 1040030644.1879272, -6347556301.970602, 7001005694.828323, 6404273236.014502, 5184801145.271555, -2271443807.8483257, -863305783.5880547, -7993456236.42944, -7314944357.956865, 1476314401.2205353, -2899058137.295205, -6302700927.880032, 9660317074.661087, -2008824649.9800148, 9373662820.918312, -9427591716.320164, 4263925785.500126, -5659834697.99213, 5243031325.386995, -4498425631.8662405, -76097688.76897621, -8079150163.213789, -6872635843.388066, -550994500.9720383, -8990183530.230951, -9497493670.095856, -8031644003.496367, 2203248214.9137974, -1314003262.780161, -7208296651.138033, 1350316640.921959, 891551715.7415562, 3487018074.8041763, -4624594539.098991, -9565248227.7986, 7678197656.33004, 717184035.4233799, 8837353494.28495, 181061129.9559574, 4828787682.721579, -772101936.1224461, -9309086256.062916, 6103037818.903509, 4641529272.24765, -1697643867.3233662, 723799726.221838, 6596475807.295744, 9330318273.973663, -2025784035.0679169, -3934508624.3832216, 4983907658.063189, -3534929957.9912996]",1000,200,"[-0.2972877160685037, -0.14227750385076177, -0.8621877616608733, -0.5994867774072836, 0.9120316357564513, 0.1381677152810914, 0.37071883652232884, -0.9067593578408462, -0.1334614386829156, 0.8789538633115694, 0.00010660804338691321, 0.9692758915680209, -0.6344139409084877, -0.7706553885276346, -0.6328825692734525, -0.2116259920755874, -0.35405415888066405, 0.9009397410213238, -0.3453706153534337, -0.9934876452193975, -0.5180843149685364, -0.81938926262707, -0.7651758125679864, 0.9799449706728904, 0.5329981277609599, -0.9838425168124161, 0.8566577878106416, 0.5235151100929658, -0.06915713137109902, -0.833313166695864, -0.6485548453128442, 0.3268152790663006, -0.5104828587085823, -0.3537624678165803, 0.028285776202151114, 0.5040795159343245, 0.33313001590919433, -0.2932789073446913, -0.7140097830524967, -0.21513208579294107, -0.2522802777151594, -0.5327745688564487, 0.2367531658408497, -0.7757829009943693, -0.6225266184598508, 0.027574821901813484, 0.2056352840848752, -0.19531444469862302, 0.2703406264861219, 0.4770240202322382, 0.6274096324723368, 0.3955993750259197, 0.47154999630062866, 0.8955585247775295, 0.05321399995842513, -0.40470229358704435, -0.6781440383448352, -0.3409296985069532, -0.9698555535516802, -0.545448260995596, 0.6684093028201814, 0.15698985177443636, 0.9820370416834208, 0.834180337910567, -0.9228999329372551, -0.5669023772728765, 0.16602687505744362, -0.7941034116944004, 0.0017680193868589988, 0.05221671313708387, -0.7381652630658544, 0.051367826411738315, -0.4821893127786512, 0.9670990465609404, 0.12415452087755541, -0.6153938139883726, 0.1474249904870255, -0.66635319308693, -0.3317727427455863, 0.0461945009894007, 0.4674409410308038, -0.256020016162269, -0.3449822976675696, -0.23623731503008516, 0.10229543246495032, -0.9175972505711867, -0.8113138793174117, -0.8600808686103405, -0.7741265986063983, -0.9347019651847275, 0.9592785758631934, 0.498986402506318, -0.14004094601260664, -0.3215388112029429, -0.6958324532067224, 0.7383680439859339, 0.18597698638455862, 0.005636466043192234, 0.5639755873436574, 0.8307258334474206, 0.7965127688158946, -0.6163988840029637, -0.5271599830071376, -0.291317875774731, 0.32209765484165853, 0.3539945055831939, -0.24085689294421897, -0.6707186940475605, 0.17579521915345042, -0.37305265577641045, 0.7764233650563743, 0.3152738761197691, -0.4125525534443022, -0.7145783196306332, 0.391947518990271, -0.48031779471094205, 0.6397922675449732, -0.9319638467037434, -0.7367513524775331, -0.05500041847830972, 0.8044906798699445, 0.5247372579637279, -0.751096079971711, 0.5232922314866899, 0.5149010924008726, -0.6160114077723264, -0.9839824519265032, 0.8391669887096391, -0.4886323042076057, -0.6185937925728753, 0.16618603157113232, 0.5990942900734997, 0.3141003742950299, 0.4749953860967866, 0.9937190280531722, -0.6014454819702719, 0.2774246339947075, -0.6029354640235252, 0.9446625458589488, -0.16061559783566026, 0.8780543270063108, 0.7153335105352976, 0.10868508775771923, 0.7643510318327009, -0.2973221711760783]",ga,relu,True,True,10000000000.0,"[5, 5, 5, 5]",0.001,1000
