ds_name,alg_name,n_clusters,v_measure_score,adjusted_rand_score,AMI_score,fit_time
abalone-ternary,GM-SVD,2,0.09448262387323304,0.016021890545611202,0.06223640794108544,0.008640050888061523
abalone-ternary,GM-SVD,3,0.07124143536430119,0.06022073705660893,0.06359537836803517,0.010736942291259766
abalone-ternary,GM-SVD,4,0.08156519312685584,0.07850311494073114,0.08099014524973784,0.02866077423095703
abalone-ternary,GM-SVD,5,0.09450407030200401,0.10437802945579504,0.1054032644957129,0.03386187553405762
abalone-ternary,GM-SVD,6,0.10136136024220219,0.05914522491797113,0.1243593308300881,0.044219970703125
abalone-ternary,GM-SVD,7,0.10317441777088775,0.051889712890488986,0.13181576429749053,0.05276322364807129
abalone-ternary,GM-SVD,8,0.09926331083090337,0.03897829280375979,0.1298825439713837,0.06812191009521484
abalone-ternary,GM-SVD,9,0.0917888229432141,0.03530487089910555,0.12425497899712554,0.08079409599304199
abalone-ternary,GM-SVD,10,0.091427905861406,0.04254585910353204,0.12999197011576522,0.10010313987731934
abalone-ternary,GM-SVD,11,0.09849145784748611,0.04589261999403871,0.144866596360351,0.09276390075683594
abalone-ternary,GM-SVD,12,0.09663692665100937,0.034689978819897035,0.14583501386199105,0.10562610626220703
abalone-ternary,GM-SVD,13,0.09431997635322673,0.03335907155537313,0.14287274683034,0.14481687545776367
abalone-ternary,GM-SVD,14,0.09725748153600769,0.03460650279777303,0.14949284362975057,0.1622169017791748
