algname,Iteration,max|V-Vprev|,# chg actions,V[0],clock_time
value-iteration,0,0.3333333333333333,N/A,0.0,0.0007030963897705078
value-iteration,1,0.10888888888888888,2,0.0,0.0008070468902587891
value-iteration,2,0.07114074074074073,3,0.0,0.000701904296875
value-iteration,3,0.058098271604938245,3,0.0,0.0006861686706542969
value-iteration,4,0.04554904493827161,4,0.0,0.0007009506225585938
value-iteration,5,0.03719838669958847,6,0.0,0.0006909370422363281
value-iteration,6,0.030783731570948325,5,0.0,0.000701904296875
value-iteration,7,0.02606625972406701,8,0.0,0.0007109642028808594
value-iteration,8,0.023254102837423185,5,0.0,0.0007009506225585938
value-iteration,9,0.021066430610140463,6,0.0,0.0007059574127197266
value-iteration,10,0.019270606824705827,9,0.0,0.0007071495056152344
value-iteration,11,0.017592431241388262,8,0.0,0.0008671283721923828
value-iteration,12,0.016187286773251153,9,0.0,0.0007088184356689453
value-iteration,13,0.01493951839179411,4,1.720383210738582e-05,0.0007131099700927734
value-iteration,14,0.014023049198222254,1,5.5597854677756705e-05,0.0007081031799316406
value-iteration,15,0.013277906143383866,0,0.00015229686834965732,0.0007121562957763672
value-iteration,16,0.012472630737600021,0,0.0003167940837861344,0.0007257461547851562
value-iteration,17,0.011797038119058745,0,0.0005977608246723057,0.0007560253143310547
value-iteration,18,0.011317890231307526,2,0.0010061900717712102,0.000743865966796875
value-iteration,19,0.010842582998419836,1,0.0016067462400496954,0.0007181167602539062
value-iteration,20,0.010411599076104006,1,0.002423348392090722,0.0007140636444091797
value-iteration,21,0.010021484448291429,0,0.0034902156412367448,0.0007197856903076172
value-iteration,22,0.00973645106091775,0,0.0048212143100918045,0.0008990764617919922
value-iteration,23,0.009507769809629973,2,0.006436269043943959,0.0007207393646240234
value-iteration,24,0.009298039130658547,0,0.00833606319923697,0.0007197856903076172
value-iteration,25,0.009058409669368134,0,0.010525087042507559,0.0007159709930419922
value-iteration,26,0.008820855584944304,0,0.012993302509322159,0.0007538795471191406
value-iteration,27,0.008568315800192544,0,0.01573897100443441,0.0007150173187255859
value-iteration,28,0.008298079032337952,1,0.01874483721770726,0.0007200241088867188
value-iteration,29,0.008021489395940745,1,0.021997570869078522,0.0007159709930419922
value-iteration,30,0.0077368488373422695,1,0.025473410306098433,0.0007197856903076172
value-iteration,31,0.0074629649999545244,0,0.029151949691018236,0.0007150173187255859
value-iteration,32,0.007208699803174318,0,0.03301103137129675,0.0008389949798583984
value-iteration,33,0.006947982053820495,0,0.037037116982533785,0.0007491111755371094
value-iteration,34,0.006689450042783207,0,0.04120627133241359,0.0007190704345703125
value-iteration,35,0.006429899548509976,1,0.045497246688833586,0.0007112026214599609
value-iteration,36,0.006175325003320548,0,0.04988575723425678,0.0007200241088867188
value-iteration,37,0.005923347896883452,0,0.05434982389745466,0.0007102489471435547
value-iteration,38,0.005678115953297647,0,0.05886715888481733,0.0007181167602539062
value-iteration,39,0.005437772102815347,0,0.06341763482093972,0.0007112026214599609
value-iteration,40,0.005243671788198678,0,0.06798190458335639,0.0007150173187255859
value-iteration,41,0.005068699716802433,0,0.07254263372248693,0.0007548332214355469
value-iteration,42,0.004894879858756113,0,0.07708368749475031,0.0007159709930419922
value-iteration,43,0.004746930285000089,0,0.08159078047380293,0.0008780956268310547
value-iteration,44,0.0046142741722485225,0,0.08605093976720725,0.0007169246673583984
value-iteration,45,0.004479499331250636,0,0.0904528544226981,0.0007150173187255859
value-iteration,46,0.004363658929537412,0,0.09478648668520462,0.0007150173187255859
value-iteration,47,0.004259364348034325,1,0.09904325501369109,0.0007231235504150391
value-iteration,48,0.00417248099496903,0,0.10321573600866012,0.0007169246673583984
value-iteration,49,0.0040820151064559634,0,0.10729775111511608,0.0008020401000976562
value-iteration,50,0.00398679340591214,0,0.11128413142252568,0.0007112026214599609
value-iteration,51,0.0038920137131342597,0,0.11517074805493577,0.0007081031799316406
value-iteration,52,0.0037934225604330657,0,0.11895432435337097,0.0007088184356689453
value-iteration,53,0.003691771549759207,0,0.12263243409660383,0.0009481906890869141
value-iteration,54,0.0035879257904258277,0,0.1262033510163088,0.0007140636444091797
value-iteration,55,0.003482509779653642,0,0.1296660297940444,0.0007102489471435547
value-iteration,56,0.00337622342400018,0,0.13301998559777978,0.0007827281951904297
value-iteration,57,0.0032695656892797464,0,0.13626529011177502,0.0007290840148925781
value-iteration,58,0.0031631060596126193,0,0.13940247649026083,0.0007202625274658203
value-iteration,59,0.0030572578085964197,0,0.14243252913580018,0.0007228851318359375
value-iteration,60,0.002956223045342238,0,0.14535680402855988,0.0007193088531494141
value-iteration,61,0.0028577510218392443,0,0.14817700407878376,0.0007190704345703125
value-iteration,62,0.002760236274316208,0,0.150895109160498,0.0007719993591308594
value-iteration,63,0.0026640499698159514,0,0.15351334316123094,0.0009257793426513672
value-iteration,64,0.0025694449473579184,0,0.1560341145391042,0.0007538795471191406
value-iteration,65,0.0024766881961558462,0,0.1584599835216488,0.0007088184356689453
value-iteration,66,0.0023859565271332484,0,0.16079361481197113,0.0007121562957763672
value-iteration,67,0.0022974265954326945,0,0.16303775008055513,0.0007088184356689453
value-iteration,68,0.002211207140183191,0,0.16519517269894748,0.0007128715515136719
value-iteration,69,0.002127401036132459,0,0.1672686871310522,0.0007119178771972656
value-iteration,70,0.002046061114809372,0,0.16926109406784326,0.0007469654083251953
value-iteration,71,0.0019672334080505782,0,0.1711751762452025,0.0008070468902587891
value-iteration,72,0.0018909280271321716,0,0.1730136817710644,0.0007970333099365234
value-iteration,73,0.001817149475636659,0,0.17477931510047912,0.0007610321044921875
value-iteration,74,0.0017458771851927846,0,0.176474726426249,0.0008471012115478516
value-iteration,75,0.001677086800976224,0,0.17810250646144843,0.0007231235504150391
value-iteration,76,0.0016296500562069383,0,0.17966518013312074,0.0007171630859375
value-iteration,77,0.0015927097707858218,0,0.18116520403112094,0.000720977783203125
value-iteration,78,0.0015550851657900044,0,0.18260496306529875,0.0007519721984863281
value-iteration,79,0.0015169451295883596,0,0.1839867697117795,0.0007998943328857422
value-iteration,80,0.001478446002287248,0,0.18531286266269242,0.0008270740509033203
value-iteration,81,0.00143973156978483,0,0.1865854072448708,0.0008080005645751953
value-iteration,82,0.001400933544317251,0,0.18780649537903157,0.0007207393646240234
value-iteration,83,0.0013621718160587992,0,0.18897814673626825,0.001093149185180664
value-iteration,84,0.0013235550375204075,0,0.1901023095352386,0.0007250308990478516
value-iteration,85,0.0012851810407601694,0,0.19118086214078284,0.0007188320159912109
value-iteration,86,0.0012471374754053216,0,0.1922156143780673,0.000885009765625
value-iteration,87,0.0012095023180665049,0,0.19320830937537403,0.0007171630859375
value-iteration,88,0.0011723445222546758,0,0.19416062517883248,0.0007531642913818359
value-iteration,89,0.0011357245649607356,0,0.19507417670862737,0.0007390975952148438
value-iteration,90,0.0010996950773460995,0,0.1959505175298753,0.0007429122924804688
value-iteration,91,0.0010643013898057607,0,0.19679114183707003,0.0007390975952148438
value-iteration,92,0.0010295821225328738,0,0.1975974862856541,0.0007801055908203125
value-iteration,93,0.000995569703809679,0,0.19837093195014052,0.0010700225830078125
value-iteration,94,0.0009622909081525716,0,0.19911280615411012,0.000759124755859375
value-iteration,95,0.0009297673329013434,0,0.19982438436789351,0.0007421970367431641
value-iteration,96,0.0008980158782603276,1,0.2005068919971141,0.0007269382476806641
value-iteration,97,0.0008670491747613807,0,0.20116150619940754,0.0007328987121582031
value-iteration,98,0.0008368760042227474,0,0.20178935760670016,0.0007259845733642578
value-iteration,99,0.0008075016758302828,0,0.20239153204945654,0.0007300376892089844
value-iteration,100,0.0007789283901445399,0,0.20296907219801122,0.0007266998291015625
value-iteration,101,0.0007511555649022672,0,0.2035232292688704,0.0007317066192626953
value-iteration,102,0.0007241801460781683,0,0.20405546678666966,0.0007269382476806641
value-iteration,103,0.0006979968865312991,0,0.2045670683513459,0.0009882450103759766
value-iteration,104,0.0006725986091074693,0,0.20505927527416934,0.0007848739624023438
value-iteration,105,0.0006479764423390072,0,0.20553309211244442,0.0007460117340087891
value-iteration,106,0.0006241230642736462,0,0.20598943197618008,0.00074005126953125
value-iteration,107,0.0006010312327523748,0,0.20642904750086008,0.000743865966796875
value-iteration,108,0.0005786919028000076,0,0.2068526274575524,0.0007419586181640625
value-iteration,109,0.0005570982790559648,0,0.20726077004287757,0.0007441043853759766
value-iteration,110,0.0005362400583198978,0,0.20765403601414806,0.0007469654083251953
value-iteration,111,0.0005161087378316859,0,0.20803293633905642,0.00074005126953125
value-iteration,112,0.00049669179107871,0,0.20839795939636735,0.0007331371307373047
value-iteration,113,0.0004779772751019179,0,0.2087495647059609,0.0008978843688964844
value-iteration,114,0.0004599495577972401,0,0.2090881965787848,0.0007350444793701172
value-iteration,115,0.00044259281528366556,0,0.20941428083491329,0.0007281303405761719
value-iteration,116,0.0004258883873003577,0,0.20972823163954352,0.0007359981536865234
value-iteration,117,0.0004098172744308737,0,0.21003044973447071,0.0007290840148925781
value-iteration,118,0.00039435866855594415,0,0.21032132586449825,0.0007340908050537109
value-iteration,119,0.00037949166141953983,0,0.21060123977826914,0.0007359981536865234
value-iteration,120,0.00036519447919525216,0,0.21087056194841325,0.0007352828979492188
value-iteration,121,0.000351445603617509,0,0.21112965297797895,0.0007348060607910156
value-iteration,122,0.0003382233781729638,0,0.21137886447303084,0.0007522106170654297
value-iteration,123,0.00032550671053062363,0,0.21161853868181946,0.0008380413055419922
value-iteration,124,0.00031327485624704776,0,0.2118490089554197,0.0007410049438476562
value-iteration,125,0.00030150783549207083,0,0.21207059953628776,0.0007359981536865234
value-iteration,126,0.0002901862952593981,0,0.21228362582757362,0.0008158683776855469
value-iteration,127,0.0002792917395032929,0,0.21248839428756058,0.0007338523864746094
value-iteration,128,0.00026880642514387487,0,0.21268520261803212,0.0008211135864257812
value-iteration,129,0.00025871347565244174,0,0.21287433973846404,0.0009119510650634766
value-iteration,130,0.00024899679324495716,0,0.21305608594704664,0.0007407665252685547
value-iteration,131,0.0002396411030870932,0,0.2132307129563496,0.0008530616760253906
value-iteration,132,0.00023063187595771806,0,0.21339848405142658,0.0011360645294189453
value-iteration,133,0.00022195533350975738,0,0.21355965417270978,0.0021991729736328125
value-iteration,134,0.00021359838007792287,0,0.21371447008081512,0.0015070438385009766
value-iteration,135,0.00020554858786056562,0,0.21386317047499792,0.0007460117340087891
value-iteration,136,0.000197794137683463,0,0.21400598616697647,0.0007419586181640625
value-iteration,137,0.00019032379531916388,0,0.21414314022527864,0.0007302761077880859
value-iteration,138,0.00018312686097408937,0,0.2142748481570219,0.0007321834564208984
value-iteration,139,0.0001761931430908359,0,0.21440131807019489,0.0009510517120361328
value-iteration,140,0.00016951291600042495,0,0.21452275086097708,0.0012440681457519531
value-iteration,141,0.00016307689455478946,0,0.21463934038750315,0.0013737678527832031
value-iteration,142,0.00015687619910935424,0,0.21475127365996916,0.0007760524749755859
value-iteration,143,0.00015090233255160568,0,0.21485873102073302,0.0007600784301757812
value-iteration,144,0.00014514715163432834,0,0.21496188633460123,0.0007469654083251953
value-iteration,145,0.00013960284695122005,0,0.21506090717123072,0.0007579326629638672
value-iteration,146,0.00013426191961625478,0,0.21515595499334103,0.0009181499481201172
value-iteration,147,0.00012911716419104768,0,0.21524718533830872,0.001074075698852539
value-iteration,148,0.00012416164976342126,0,0.21533474800246277,0.0007541179656982422
value-iteration,149,0.00011938870556564563,0,0.2154187872195224,0.0010907649993896484
value-iteration,150,0.00011479190560757802,0,0.21549944183953595,0.0007569789886474609
value-iteration,151,0.00011036505661923823,0,0.21557684550242745,0.0010571479797363281
value-iteration,152,0.00010610218551576622,0,0.21565112681050203,0.0013551712036132812
value-iteration,153,0.00010199752927984862,0,0.21572240949585755,0.0008041858673095703
value-iteration,154,9.804552465743355e-05,0,0.21579081258569133,0.0008361339569091797
value-iteration,155,9.424079962264131e-05,0,0.21585645056272285,0.0007328987121582031
value-iteration,156,9.057816481590486e-05,0,0.2159194335227959,0.0007338523864746094
value-iteration,157,8.705260627921152e-05,0,0.21597986732776475,0.0010938644409179688
value-iteration,158,8.365927824760533e-05,0,0.21603785375509818,0.0013251304626464844
value-iteration,159,8.039349689374642e-05,0,0.21609349064291933,0.0008480548858642578
value-iteration,160,7.725073416668671e-05,0,0.2161468720314887,0.0007798671722412109
value-iteration,161,7.422661233365269e-05,0,0.21619808830027237,0.0007281303405761719
value-iteration,162,7.131689862928392e-05,0,0.2162472263013142,0.0009331703186035156
value-iteration,163,6.851750042533022e-05,0,0.21629436948834888,0.0008182525634765625
value-iteration,164,6.582446050867885e-05,0,0.21633959804217728,0.0014829635620117188
value-iteration,165,6.323395274733523e-05,0,0.2163829889919466,0.0011119842529296875
value-iteration,166,6.074227785889119e-05,0,0.21642461633272222,0.0010180473327636719
value-iteration,167,5.834585947124549e-05,0,0.21646455113913576,0.0010209083557128906
value-iteration,168,5.604124027790147e-05,0,0.21650286167540503,0.002177000045776367
value-iteration,169,5.382507841616979e-05,0,0.21653961350160766,0.0008208751678466797
value-iteration,170,5.1694143931774184e-05,0,0.2165748695764424,0.0007767677307128906
