algname,gamma,threshold,num_states,Iteration,variation,V_max_diff,# chg actions,clock_time
vi-forest,0.95,0.0005263157894736847,5,1,4.0,4.0,0,5.91278076171875e-05
vi-forest,0.95,0.0005263157894736847,5,2,3.42,3.42,1,8.845329284667969e-05
vi-forest,0.95,0.0005263157894736847,5,3,2.9240999999999993,3.005324999999999,2,0.00011658668518066406
vi-forest,0.95,0.0005263157894736847,5,4,1.8750791250000005,2.5772692500000005,3,0.00014352798461914062
vi-forest,0.95,0.0005263157894736847,5,5,1.4800263749999996,2.2702732706249997,3,0.0001697540283203125
vi-forest,0.95,0.0005263157894736847,5,6,4.440892098500626e-16,2.01615710146875,3,0.0001957416534423828
