algname,Iteration,max|V-Vprev|,# chg actions,V[0],clock_time
value-iteration,64,0.0025694449473579184,0,0.1560341145391042,0.0006299018859863281
value-iteration,65,0.0024766881961558462,0,0.1584599835216488,0.0006799697875976562
value-iteration,66,0.0023859565271332484,0,0.16079361481197113,0.0006041526794433594
value-iteration,67,0.0022974265954326945,0,0.16303775008055513,0.0007889270782470703
value-iteration,68,0.002211207140183191,0,0.16519517269894748,0.0006999969482421875
value-iteration,69,0.002127401036132459,0,0.1672686871310522,0.0006189346313476562
value-iteration,70,0.002046061114809372,0,0.16926109406784326,0.0009491443634033203
value-iteration,71,0.0019672334080505782,0,0.1711751762452025,0.0007827281951904297
value-iteration,72,0.0018909280271321716,0,0.1730136817710644,0.0006189346313476562
value-iteration,73,0.001817149475636659,0,0.17477931510047912,0.0008418560028076172
value-iteration,74,0.0017458771851927846,0,0.176474726426249,0.0009222030639648438
value-iteration,75,0.001677086800976224,0,0.17810250646144843,0.0006811618804931641
value-iteration,76,0.0016296500562069383,0,0.17966518013312074,0.0007150173187255859
value-iteration,77,0.0015927097707858218,0,0.18116520403112094,0.0005817413330078125
value-iteration,78,0.0015550851657900044,0,0.18260496306529875,0.0006787776947021484
value-iteration,79,0.0015169451295883596,0,0.1839867697117795,0.0006399154663085938
value-iteration,80,0.001478446002287248,0,0.18531286266269242,0.0005550384521484375
value-iteration,81,0.00143973156978483,0,0.1865854072448708,0.0006330013275146484
value-iteration,82,0.001400933544317251,0,0.18780649537903157,0.0005590915679931641
value-iteration,83,0.0013621718160587992,0,0.18897814673626825,0.0005581378936767578
value-iteration,84,0.0013235550375204075,0,0.1901023095352386,0.0006029605865478516
value-iteration,85,0.0012851810407601694,0,0.19118086214078284,0.0005557537078857422
value-iteration,86,0.0012471374754053216,0,0.1922156143780673,0.0005640983581542969
value-iteration,87,0.0012095023180665049,0,0.19320830937537403,0.0005519390106201172
value-iteration,88,0.0011723445222546758,0,0.19416062517883248,0.0006232261657714844
value-iteration,89,0.0011357245649607356,0,0.19507417670862737,0.0005600452423095703
value-iteration,90,0.0010996950773460995,0,0.1959505175298753,0.000579833984375
value-iteration,91,0.0010643013898057607,0,0.19679114183707003,0.00055694580078125
value-iteration,92,0.0010295821225328738,0,0.1975974862856541,0.0005602836608886719
value-iteration,93,0.000995569703809679,0,0.19837093195014052,0.00055694580078125
value-iteration,94,0.0009622909081525716,0,0.19911280615411012,0.0005812644958496094
value-iteration,95,0.0009297673329013434,0,0.19982438436789351,0.000576019287109375
value-iteration,96,0.0008980158782603276,1,0.2005068919971141,0.0005679130554199219
value-iteration,97,0.0008670491747613807,0,0.20116150619940754,0.0005660057067871094
value-iteration,98,0.0008368760042227474,0,0.20178935760670016,0.0005638599395751953
value-iteration,99,0.0008075016758302828,0,0.20239153204945654,0.0005881786346435547
value-iteration,100,0.0007789283901445399,0,0.20296907219801122,0.0005600452423095703
value-iteration,101,0.0007511555649022672,0,0.2035232292688704,0.0005450248718261719
value-iteration,102,0.0007241801460781683,0,0.20405546678666966,0.0005538463592529297
value-iteration,103,0.0006979968865312991,0,0.2045670683513459,0.0005669593811035156
value-iteration,104,0.0006725986091074693,0,0.20505927527416934,0.0005519390106201172
value-iteration,105,0.0006479764423390072,0,0.20553309211244442,0.0005772113800048828
value-iteration,106,0.0006241230642736462,0,0.20598943197618008,0.0005450248718261719
value-iteration,107,0.0006010312327523748,0,0.20642904750086008,0.0005698204040527344
value-iteration,108,0.0005786919028000076,0,0.2068526274575524,0.0005471706390380859
value-iteration,109,0.0005570982790559648,0,0.20726077004287757,0.0005490779876708984
value-iteration,110,0.0005362400583198978,0,0.20765403601414806,0.0005488395690917969
value-iteration,111,0.0005161087378316859,0,0.20803293633905642,0.0005519390106201172
value-iteration,112,0.00049669179107871,0,0.20839795939636735,0.0005490779876708984
value-iteration,113,0.0004779772751019179,0,0.2087495647059609,0.0005519390106201172
value-iteration,114,0.0004599495577972401,0,0.2090881965787848,0.0005691051483154297
value-iteration,115,0.00044259281528366556,0,0.20941428083491329,0.0005400180816650391
value-iteration,116,0.0004258883873003577,0,0.20972823163954352,0.0005419254302978516
value-iteration,117,0.0004098172744308737,0,0.21003044973447071,0.0005440711975097656
value-iteration,118,0.00039435866855594415,0,0.21032132586449825,0.0005748271942138672
value-iteration,119,0.00037949166141953983,0,0.21060123977826914,0.0005393028259277344
value-iteration,120,0.00036519447919525216,0,0.21087056194841325,0.0005393028259277344
value-iteration,121,0.000351445603617509,0,0.21112965297797895,0.0005419254302978516
value-iteration,122,0.0003382233781729638,0,0.21137886447303084,0.0005381107330322266
value-iteration,123,0.00032550671053062363,0,0.21161853868181946,0.0005519390106201172
value-iteration,124,0.00031327485624704776,0,0.2118490089554197,0.0005440711975097656
value-iteration,125,0.00030150783549207083,0,0.21207059953628776,0.0005469322204589844
value-iteration,126,0.0002901862952593981,0,0.21228362582757362,0.0005431175231933594
value-iteration,127,0.0002792917395032929,0,0.21248839428756058,0.0005478858947753906
value-iteration,128,0.00026880642514387487,0,0.21268520261803212,0.0005440711975097656
value-iteration,129,0.00025871347565244174,0,0.21287433973846404,0.0005469322204589844
value-iteration,130,0.00024899679324495716,0,0.21305608594704664,0.0005409717559814453
value-iteration,131,0.0002396411030870932,0,0.2132307129563496,0.0005450248718261719
value-iteration,132,0.00023063187595771806,0,0.21339848405142658,0.0005400180816650391
value-iteration,133,0.00022195533350975738,0,0.21355965417270978,0.0005550384521484375
value-iteration,134,0.00021359838007792287,0,0.21371447008081512,0.0005388259887695312
value-iteration,135,0.00020554858786056562,0,0.21386317047499792,0.0005412101745605469
value-iteration,136,0.000197794137683463,0,0.21400598616697647,0.0005621910095214844
value-iteration,137,0.00019032379531916388,0,0.21414314022527864,0.0005249977111816406
value-iteration,138,0.00018312686097408937,0,0.2142748481570219,0.0005261898040771484
value-iteration,139,0.0001761931430908359,0,0.21440131807019489,0.0005390644073486328
value-iteration,140,0.00016951291600042495,0,0.21452275086097708,0.0005311965942382812
value-iteration,141,0.00016307689455478946,0,0.21463934038750315,0.000537872314453125
value-iteration,142,0.00015687619910935424,0,0.21475127365996916,0.0005280971527099609
value-iteration,143,0.00015090233255160568,0,0.21485873102073302,0.0005362033843994141
value-iteration,144,0.00014514715163432834,0,0.21496188633460123,0.0005300045013427734
value-iteration,145,0.00013960284695122005,0,0.21506090717123072,0.0005371570587158203
value-iteration,146,0.00013426191961625478,0,0.21515595499334103,0.0005328655242919922
value-iteration,147,0.00012911716419104768,0,0.21524718533830872,0.0005309581756591797
value-iteration,148,0.00012416164976342126,0,0.21533474800246277,0.0005269050598144531
value-iteration,149,0.00011938870556564563,0,0.2154187872195224,0.000530242919921875
value-iteration,150,0.00011479190560757802,0,0.21549944183953595,0.0006070137023925781
value-iteration,151,0.00011036505661923823,0,0.21557684550242745,0.0005300045013427734
value-iteration,152,0.00010610218551576622,0,0.21565112681050203,0.0005261898040771484
value-iteration,153,0.00010199752927984862,0,0.21572240949585755,0.0005357265472412109
value-iteration,154,9.804552465743355e-05,0,0.21579081258569133,0.0006062984466552734
value-iteration,155,9.424079962264131e-05,0,0.21585645056272285,0.0005128383636474609
value-iteration,156,9.057816481590486e-05,0,0.2159194335227959,0.0005171298980712891
value-iteration,157,8.705260627921152e-05,0,0.21597986732776475,0.0005130767822265625
value-iteration,158,8.365927824760533e-05,0,0.21603785375509818,0.0005178451538085938
value-iteration,159,8.039349689374642e-05,0,0.21609349064291933,0.0006299018859863281
value-iteration,160,7.725073416668671e-05,0,0.2161468720314887,0.0007143020629882812
value-iteration,161,7.422661233365269e-05,0,0.21619808830027237,0.000949859619140625
value-iteration,162,7.131689862928392e-05,0,0.2162472263013142,0.0005080699920654297
value-iteration,163,6.851750042533022e-05,0,0.21629436948834888,0.0005159378051757812
value-iteration,164,6.582446050867885e-05,0,0.21633959804217728,0.0007181167602539062
value-iteration,165,6.323395274733523e-05,0,0.2163829889919466,0.0009150505065917969
value-iteration,166,6.074227785889119e-05,0,0.21642461633272222,0.0005090236663818359
value-iteration,167,5.834585947124549e-05,0,0.21646455113913576,0.0005140304565429688
value-iteration,168,5.604124027790147e-05,0,0.21650286167540503,0.0005068778991699219
value-iteration,169,5.382507841616979e-05,0,0.21653961350160766,0.0008299350738525391
value-iteration,170,5.1694143931774184e-05,0,0.2165748695764424,0.0008029937744140625
value-iteration,171,4.9645315416735336e-05,0,0.21660869035642621,0.0006041526794433594
value-iteration,172,4.767557672595568e-05,0,0.21664113389171777,0.0005629062652587891
value-iteration,173,4.5782013831985324e-05,0,0.21667225591856154,0.0005300045013427734
value-iteration,174,4.396181175139735e-05,0,0.21670210994851252,0.0005266666412353516
value-iteration,175,4.221225158455855e-05,0,0.21673074735446624,0.0005288124084472656
value-iteration,176,4.0530707621888595e-05,0,0.21675821745363238,0.0005292892456054688
value-iteration,177,3.891464454491844e-05,0,0.21678456758749684,0.000553131103515625
value-iteration,178,3.736161469052035e-05,0,0.21680984319889407,0.0005240440368652344
value-iteration,179,3.586925539657282e-05,0,0.2168340879062477,0.0006041526794433594
value-iteration,180,3.443528640800775e-05,0,0.21685734357508912,0.0005230903625488281
value-iteration,181,3.305750735507762e-05,0,0.2168796503869191,0.0005240440368652344
value-iteration,182,3.173379528949305e-05,0,0.21690104690551265,0.0005228519439697266
value-iteration,183,3.0462102286576975e-05,0,0.2169215701407362,0.0005238056182861328
value-iteration,184,2.9240453102999386e-05,0,0.21694125560996957,0.0005218982696533203
value-iteration,185,2.806694289601841e-05,0,0.21696013739720255,0.0005249977111816406
value-iteration,186,2.69397349968864e-05,0,0.21697824820989275,0.0005249977111816406
value-iteration,187,2.5857058742001504e-05,0,0.2169956194336533,0.0005259513854980469
value-iteration,188,2.4817207356864213e-05,0,0.21701228118485139,0.0005247592926025391
value-iteration,189,2.3818535895364645e-05,0,0.21702826236118528,0.0005280971527099609
value-iteration,190,2.285945923044541e-05,0,0.21704359069031484,0.0005252361297607422
value-iteration,191,2.1938450097722106e-05,0,0.21705829277661082,0.0005619525909423828
value-iteration,192,2.105403718960508e-05,0,0.21707239414609325,0.0005257129669189453
value-iteration,193,2.020480330042207e-05,0,0.21708591928962195,0.0005249977111816406
value-iteration,194,1.9389383520612702e-05,0,0.21709889170440383,0.0005230903625488281
value-iteration,195,1.860646348030015e-05,0,0.21711133393387752,0.0005269050598144531
value-iteration,196,1.7854777640768926e-05,0,0.2171232676060357,0.0005221366882324219
value-iteration,197,1.7133107633682254e-05,0,0.21713471347024257,0.0005280971527099609
value-iteration,198,1.6440280646567995e-05,0,0.21714569143260234,0.0005218982696533203
value-iteration,199,1.577516785478128e-05,0,0.2171562205899331,0.0005269050598144531
