env_name,algname,gamma,epsilon,threshold,Iteration,V_variation,V_max_diff,V_average,V_sum,clock_time,# chg action at iter,# chg actions
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,47,0.0012083051092167119,0.0012083051092167119,0.028980077459876793,11.592030983950718,0.1734468936920166,3,423
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,48,0.00113415419141219,0.00113415419141219,0.029164404898369245,11.665761959347698,0.17665410041809082,0,423
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,49,0.0010523193664211256,0.0010523193664211256,0.0293380551128713,11.73522204514852,0.18010401725769043,0,423
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,50,0.0009942258709028096,0.0009942258709028096,0.029503818486787767,11.801527394715107,0.18477487564086914,2,425
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,51,0.0009282564312081062,0.0009282564312081062,0.029659954947534525,11.86398197901381,0.18813061714172363,3,428
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,52,0.0008691883274597606,0.0008691883274597606,0.029808956697702754,11.923582679081102,0.19135570526123047,2,430
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,53,0.0008161306950490166,0.0008161306950490166,0.02994929869138363,11.979719476553452,0.19469785690307617,0,430
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,54,0.0007601805781598525,0.0007601805781598525,0.03008320296672239,12.033281186688956,0.19893169403076172,0,430
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,55,0.0007154866732306045,0.0007154866732306045,0.03020932879799638,12.083731519198553,0.20251679420471191,1,431
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,56,0.0006697040959253789,0.0006697040959253789,0.030329658704435967,12.131863481774387,0.20568060874938965,1,432
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,57,0.0006256690744645271,0.0006256690744645271,0.030443010897189912,12.177204358875965,0.21010756492614746,1,433
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,58,0.0005882512998568179,0.0005882512998568179,0.03055115364793535,12.220461459174139,0.21357369422912598,4,437
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,59,0.0005478426308151638,0.0005478426308151638,0.030653042584041095,12.261217033616438,0.21710658073425293,4,441
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,60,0.0005153545574453217,0.0005153545574453217,0.030750256079259745,12.300102431703898,0.2210984230041504,3,444
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,61,0.0004819753629566881,0.0004819753629566881,0.030841876018530293,12.336750407412117,0.2249925136566162,1,445
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,62,0.0004504440950818464,0.0004504440950818464,0.030929307711463693,12.371723084585478,0.22806143760681152,0,445
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,63,0.00042291036422383715,0.00042291036422383715,0.031011733338854076,12.40469333554163,0.23171329498291016,0,445
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,64,0.00039289629905204376,0.00039289629905204376,0.031090403405252275,12.43616136210091,0.23535656929016113,1,446
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,65,0.00037021197827807883,0.00037021197827807883,0.031164591855177722,12.465836742071088,0.23958539962768555,0,446
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,66,0.0003421200510382097,0.0003421200510382097,0.03123541209103689,12.494164836414756,0.24295949935913086,0,446
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,67,0.0003233993710153038,0.0003233993710153038,0.03130221930847509,12.520887723390038,0.24744653701782227,0,446
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,68,0.0002974673420427787,0.0002974673420427787,0.03136600388653349,12.546401554613395,0.25109362602233887,1,447
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,69,0.00028197372693270634,0.00028197372693270634,0.03142619458979425,12.570477835917702,0.25446462631225586,2,449
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,70,0.00025876248325851225,0.00025876248325851225,0.03148367076913907,12.593468307655627,0.258711576461792,0,449
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,71,0.0002454377947188127,0.0002454377947188127,0.031537926212422476,12.61517048496899,0.2618696689605713,0,449
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,72,0.00022603727833182125,0.00022603727833182125,0.03158974360080024,12.635897440320095,0.26543164253234863,1,450
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,73,0.00021330949048975478,0.00021330949048975478,0.031638675204995054,12.655470081998022,0.2686634063720703,0,450
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,74,0.00019710556481326164,0.00019710556481326164,0.03168541449218787,12.674165796875148,0.27182841300964355,0,450
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,75,0.0001851309169362339,0.0001851309169362339,0.0317295641017876,12.69182564071504,0.2748856544494629,0,450
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,76,0.00017160529854156475,0.00017160529854156475,0.03177173911475569,12.708695645902276,0.27882981300354004,0,450
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,77,0.00016047393404847177,0.00016047393404847177,0.03181158805092397,12.724635220369587,0.283066987991333,0,450
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,78,0.00014919017517529137,0.00014919017517529137,0.03184965639690404,12.739862558761615,0.28717684745788574,0,450
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,79,0.0001389431670140301,0.0001389431670140301,0.031885633715841716,12.754253486336687,0.2907876968383789,0,450
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,80,0.0001295343913626651,0.0001295343913626651,0.031920003567742626,12.76800142709705,0.2942678928375244,0,450
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,81,0.0001201771450094341,0.0001201771450094341,0.031952492183824205,12.780996873529682,0.29747700691223145,0,450
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,82,0.00011233541530828589,0.00011233541530828589,0.031983528040974554,12.793411216389822,0.30060315132141113,0,450
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,83,0.00010384811111402437,0.00010384811111402437,0.03201287160010105,12.805148640040422,0.3038492202758789,1,451
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,84,9.731527859047767e-05,9.731527859047767e-05,0.03204090369708817,12.816361478835267,0.3070712089538574,1,452
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,85,8.966091878489374e-05,8.966091878489374e-05,0.03206741302610097,12.82696521044039,0.3103981018066406,1,453
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,86,8.422079419147938e-05,8.422079419147938e-05,0.03209273464071618,12.83709385628647,0.313723087310791,0,453
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,87,7.765637954768034e-05,7.765637954768034e-05,0.032116682587748,12.846673035099197,0.317089319229126,1,454
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,88,7.282301722619233e-05,7.282301722619233e-05,0.03213955405914168,12.85582162365667,0.32014036178588867,1,455
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,89,6.736624464821761e-05,6.736624464821761e-05,0.03216118584212549,12.864474336850195,0.3236382007598877,0,455
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,90,6.343954506905607e-05,6.343954506905607e-05,0.03218184127254528,12.872736509018113,0.32744431495666504,0,455
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,91,5.933741107318202e-05,5.933741107318202e-05,0.03220137743236328,12.880550972945311,0.33089661598205566,1,456
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,92,5.5876247003481747e-05,5.5876247003481747e-05,0.032220028373687495,12.888011349474999,0.3340327739715576,3,459
"frozen-lake-(20, 20)",PI,0.95,0.001,5.263157894736847e-05,93,5.2203882669139834e-05,5.2203882669139834e-05,0.03223767460847047,12.895069843388189,0.33721470832824707,1,460
