episode,epsilon,terminal_reward,cum_discounted_rewards,episode_tot_rewards,avg_reward,avg_delta_reward,gamma,alpha,episode_time,accumulated_time,num_exploitation,num_exploration,done?,steps_before_done,state_size,decay_rate,decay_type,decay
2000,0.11491993658787462,0.0,-1.8537294630925507,-2.400000000000001,-0.0048000000000000004,0.0,0.999,0.8,0.011265993118286133,5.502116680145264,450,50,False,499,900,0.999,2,non-linear - epsilon: 0.85
2100,0.10397865617151435,0.0,-2.4502619400696357,-3.2000000000000015,-0.0064,0.0,0.999,0.8,0.010490179061889648,6.329164505004883,434,66,False,499,900,0.999,2,non-linear - epsilon: 0.85
2200,0.09407907157142259,0.0,-2.3540027416820735,-3.0000000000000013,-0.006,0.0,0.999,0.8,0.010465860366821289,7.160353660583496,455,45,False,499,900,0.999,2,non-linear - epsilon: 0.85
2300,0.08512200516557178,0.0,-1.791184963746023,-2.3000000000000007,-0.004600000000000001,0.0,0.999,0.8,0.011748075485229492,8.08190631866455,459,41,False,499,900,0.999,2,non-linear - epsilon: 0.85
2400,0.07701772182038202,0.0,-1.3511772204012054,-1.7000000000000004,-0.0034,0.0,0.999,0.8,0.011790990829467773,9.054386854171753,462,38,False,499,900,0.999,2,non-linear - epsilon: 0.85
2500,0.06968502989166978,0.0,-1.7076480271797567,-2.2000000000000006,-0.0044,0.0,0.999,0.8,0.011059999465942383,10.201412439346313,457,43,False,499,900,0.999,2,non-linear - epsilon: 0.85
2600,0.06305046781736684,-1.0,-2.210025501734485,-2.5,-0.005285412262156448,0.0,0.999,0.8,0.010183334350585938,11.180811643600464,447,26,True,472,900,0.999,2,non-linear - epsilon: 0.85
2700,0.05704756815299919,0.0,-1.1178124250581403,-1.4000000000000001,-0.0028,0.0,0.999,0.8,0.009788036346435547,12.169008016586304,473,27,False,499,900,0.999,2,non-linear - epsilon: 0.85
2800,0.0516161916767678,0.0,-0.8541279753156983,-1.0999999999999999,-0.0022,0.0,0.999,0.8,0.01092672348022461,13.136836290359497,468,32,False,499,900,0.999,2,non-linear - epsilon: 0.85
2900,0.046701924893055476,0.0,-0.5274572174728605,-0.7,-0.0014,0.0,0.999,0.8,0.009945154190063477,14.124417781829834,486,14,False,499,900,0.999,2,non-linear - epsilon: 0.85
3000,0.04225553489833084,0.0,-0.5564952029216959,-0.7,-0.0014000000000000002,0.0,0.999,0.8,0.013800859451293945,15.247352361679077,479,21,False,499,900,0.999,2,non-linear - epsilon: 0.85
3100,0.03823247614809904,0.0,-0.7147563833358319,-0.8999999999999999,-0.0018,0.0,0.999,0.8,0.01048588752746582,16.290024042129517,479,21,False,499,900,0.999,2,non-linear - epsilon: 0.85
3200,0.03459244418351222,0.0,-0.33095727314285744,-0.4,-0.0008,0.0,0.999,0.8,0.011327981948852539,17.380263090133667,489,11,False,499,900,0.999,2,non-linear - epsilon: 0.85
3300,0.03129897184671114,0.0,-0.9876366246694338,-1.3,-0.0026,0.0,0.999,0.8,0.010396242141723633,18.503806114196777,482,18,False,499,900,0.999,2,non-linear - epsilon: 0.85
3400,0.02831906393963729,0.0,-0.5412517032908819,-0.7,-0.0014000000000000002,0.0,0.999,0.8,0.010170936584472656,19.54853367805481,484,16,False,499,900,0.999,2,non-linear - epsilon: 0.85
3500,0.02562286666619484,0.0,-0.5332905322797601,-0.7,-0.0014000000000000002,0.0,0.999,0.8,0.010992050170898438,20.57383441925049,485,15,False,499,900,0.999,2,non-linear - epsilon: 0.85
3600,0.02318336854611471,0.0,-0.46484776586636406,-0.6,-0.0012000000000000001,0.0,0.999,0.8,0.010030269622802734,21.597172021865845,489,11,False,499,900,0.999,2,non-linear - epsilon: 0.85
3700,0.02097612980416755,0.0,-0.8671747892519279,-1.0999999999999999,-0.0022,0.0,0.999,0.8,0.010857820510864258,22.660324811935425,482,18,False,499,900,0.999,2,non-linear - epsilon: 0.85
3800,0.018979037523648636,0.0,-0.4225806828692211,-0.5,-0.001,0.0,0.999,0.8,0.011355161666870117,23.83113670349121,488,12,False,499,900,0.999,2,non-linear - epsilon: 0.85
3900,0.017172084111173685,0.0,-0.3053814861065864,-0.4,-0.0008,0.0,0.999,0.8,0.009963035583496094,24.89613652229309,493,7,False,499,900,0.999,2,non-linear - epsilon: 0.85
4000,0.015537166853366043,0.0,-0.13465820121222072,-0.2,-0.0004,0.0,0.999,0.8,0.012223243713378906,26.055801153182983,495,5,False,499,900,0.999,2,non-linear - epsilon: 0.85
4100,0.01405790655732101,0.0,-0.2552777396817323,-0.30000000000000004,-0.0006000000000000001,0.0,0.999,0.8,0.012712955474853516,27.240105628967285,495,5,False,499,900,0.999,2,non-linear - epsilon: 0.85
4200,0.012719483457922369,0.0,-0.44296975769013897,-0.6,-0.0012,0.0,0.999,0.8,0.012192010879516602,28.47971248626709,490,10,False,499,900,0.999,2,non-linear - epsilon: 0.85
4300,0.01150848874807088,0.0,-0.13133551530694376,-0.2,-0.0004,0.0,0.999,0.8,0.010895729064941406,29.887054681777954,495,5,False,499,900,0.999,2,non-linear - epsilon: 0.85
4400,0.010412790244401005,0.0,-0.346389093941462,-0.4,-0.0008,0.0,0.999,0.8,0.014559030532836914,31.06858491897583,495,5,False,499,900,0.999,2,non-linear - epsilon: 0.85
4500,0.00942141084267626,0.0,-0.3119445823084735,-0.4,-0.0008,0.0,0.999,0.8,0.009959220886230469,32.18920826911926,492,8,False,499,900,0.999,2,non-linear - epsilon: 0.85
4600,0.008524418545185429,0.0,-0.21882163731815762,-0.30000000000000004,-0.0006000000000000001,0.0,0.999,0.8,0.010042905807495117,33.20807504653931,495,5,False,499,900,0.999,2,non-linear - epsilon: 0.85
4700,0.00771282695839424,0.0,-0.06796392551158759,-0.1,-0.0002,0.0,0.999,0.8,0.010358095169067383,34.22136473655701,497,3,False,499,900,0.999,2,non-linear - epsilon: 0.85
4800,0.006978505264002015,0.0,-0.2025047837638827,-0.30000000000000004,-0.0006000000000000001,0.0,0.999,0.8,0.010415077209472656,35.29183864593506,496,4,False,499,900,0.999,2,non-linear - epsilon: 0.85
4900,0.006314096761460705,0.0,-0.09166371944443391,-0.1,-0.0002,0.0,0.999,0.8,0.01034092903137207,36.40572929382324,496,4,False,499,900,0.999,2,non-linear - epsilon: 0.85
5000,0.005712945165885748,0.0,-0.0895784832903913,-0.1,-0.0002,0.0,0.999,0.8,0.009751081466674805,37.445499897003174,497,3,False,499,900,0.999,2,non-linear - epsilon: 0.85
5100,0.005169027922984651,0.0,-0.1534290172166667,-0.2,-0.0004,0.0,0.999,0.8,0.01111292839050293,38.54624056816101,497,3,False,499,900,0.999,2,non-linear - epsilon: 0.85
5200,0.004676895872927992,0.0,-0.22834767608701526,-0.30000000000000004,-0.0006000000000000001,0.0,0.999,0.8,0.00972294807434082,39.59122824668884,496,4,False,499,900,0.999,2,non-linear - epsilon: 0.85
5300,0.00423161865869376,0.0,-0.23772005789867037,-0.30000000000000004,-0.0006000000000000001,0.0,0.999,0.8,0.009759902954101562,40.576207876205444,496,4,False,499,900,0.999,2,non-linear - epsilon: 0.85
5400,0.0038287353319659597,0.0,-0.08780383184956007,-0.1,-0.0002,0.0,0.999,0.8,0.010081768035888672,41.56474804878235,493,7,False,499,900,0.999,2,non-linear - epsilon: 0.85
5500,0.0034642096617395995,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.00971531867980957,42.599265336990356,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
5600,0.0031343896978974282,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.012212991714477539,43.65036487579346,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
5700,0.002835971184651705,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011686086654663086,44.72894072532654,499,1,False,499,900,0.999,2,non-linear - epsilon: 0.85
5800,0.0025659644573136236,0.0,-0.060881053657891517,-0.1,-0.0002,0.0,0.999,0.8,0.00974893569946289,45.74836754798889,499,1,False,499,900,0.999,2,non-linear - epsilon: 0.85
5900,0.002321664490750256,0.0,-0.06715282910605708,-0.1,-0.0002,0.0,0.999,0.8,0.010685920715332031,46.76846408843994,498,2,False,499,900,0.999,2,non-linear - epsilon: 0.85
6000,0.0021006237994635785,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011107206344604492,47.87744426727295,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
6100,0.0019006279177948083,0.0,-0.08244023623910085,-0.1,-0.0002,0.0,0.999,0.8,0.010123968124389648,48.918174505233765,499,1,False,499,900,0.999,2,non-linear - epsilon: 0.85
6200,0.0017196732146058224,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009276866912841797,49.93644428253174,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
6300,0.0015559468201771362,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01011204719543457,51.02050256729126,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
6400,0.0014078084642228197,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010092973709106445,52.079134702682495,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
6500,0.0012737740430690183,0.0,-0.07936477332643059,-0.1,-0.0002,0.0,0.999,0.8,0.010889053344726562,53.095340967178345,498,2,False,499,900,0.999,2,non-linear - epsilon: 0.85
6600,0.0011525007513661276,0.0,-0.06608640469619396,-0.1,-0.0002,0.0,0.999,0.8,0.011247634887695312,54.20193147659302,498,2,False,499,900,0.999,2,non-linear - epsilon: 0.85
6700,0.00104277362937872,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009688138961791992,55.2420597076416,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
6800,0.0009434933910791269,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011200189590454102,56.270392179489136,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
6900,0.0008536654111020772,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009672880172729492,57.269500970840454,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
7000,0.0007723897602277555,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009676933288574219,58.29021859169006,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
7100,0.0006988521895651137,0.0,-0.08975790935118431,-0.1,-0.0002,0.0,0.999,0.8,0.01025700569152832,59.30846858024597,499,1,False,499,900,0.999,2,non-linear - epsilon: 0.85
7200,0.0006323159731117362,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009679079055786133,60.352940797805786,499,1,False,499,900,0.999,2,non-linear - epsilon: 0.85
7300,0.0005721145269660623,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009644746780395508,61.34924054145813,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
7400,0.0005176447312485676,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009731054306030273,62.34323787689209,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
7500,0.0004683608878284902,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010053157806396484,63.335609436035156,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
7600,0.00042376925332242245,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009614229202270508,64.32500505447388,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
7700,0.0003834230925943681,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009690284729003906,65.31140613555908,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
7800,0.0003469182032014366,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009549856185913086,66.28926157951355,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
7900,0.00031388886594745834,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009659051895141602,67.27108263969421,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
8000,0.00028400418097568797,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009988784790039062,68.25963973999023,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
8100,0.0002569647526942632,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009662151336669922,69.24907350540161,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
8200,0.00023249969032278575,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009853839874267578,70.23299169540405,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
8300,0.00021036389401042567,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009772062301635742,71.21484327316284,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
8400,0.00019033559933689367,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009734153747558594,72.22494173049927,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
8500,0.00017221415559620263,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.00982213020324707,73.2169406414032,499,1,False,499,900,0.999,2,non-linear - epsilon: 0.85
8600,0.00015581801560526237,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011042118072509766,74.2470109462738,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
8700,0.00014098291689848287,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011720895767211914,75.45711779594421,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
8800,0.00012756023608693196,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010046958923339844,76.58392119407654,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
8900,0.00011541549989542687,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010267972946166992,77.64885330200195,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
9000,0.00010442703796058529,0.0,-0.08227543820685888,-0.1,-0.0002,0.0,0.999,0.8,0.011114120483398438,78.69642424583435,499,1,False,499,900,0.999,2,non-linear - epsilon: 0.85
9100,9.448476389308281e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010639190673828125,79.81718707084656,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
9200,8.548907239235426e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011532068252563477,81.03807473182678,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
9300,7.734984136463761e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.012880802154541016,82.25105500221252,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
9400,6.998552904721524e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010471343994140625,83.37504887580872,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
9500,6.332235709351879e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010370969772338867,84.47212386131287,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
9600,5.729357143494588e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010677099227905273,85.50667667388916,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
9700,5.183877351443733e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010891199111938477,86.5155668258667,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
9800,4.6903315191869025e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011053085327148438,87.5508017539978,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
9900,4.243775125920222e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009856939315795898,88.593430519104,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
10000,3.839734408049108e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010174989700317383,89.59637379646301,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
10100,3.47416153940514e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010075807571411133,90.60500001907349,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
10200,3.1433940786582496e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009811878204345703,91.6163923740387,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
10300,2.8441182776537165e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01141810417175293,92.64751696586609,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
10400,2.573335883083649e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010988235473632812,93.73452425003052,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
10500,2.3283340989000078e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01112222671508789,94.83425641059875,499,1,False,499,900,0.999,2,non-linear - epsilon: 0.85
10600,2.106658408541802e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01104593276977539,95.9701554775238,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
10700,1.9060879846996865e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009782075881958008,97.00179505348206,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
10800,1.7246134402640717e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009701251983642578,98.00809669494629,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
10900,1.5604166975576894e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010648965835571289,99.09366869926453,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
11000,1.4118527741753055e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011586904525756836,100.2481210231781,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
11100,1.277433302954521e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011317968368530273,101.28692054748535,499,1,False,499,900,0.999,2,non-linear - epsilon: 0.85
11200,1.1558116209747783e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01553201675415039,102.50247406959534,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
11300,1.0457692782007457e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.012511014938354492,103.70605564117432,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
11400,9.462038306088069e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.012991905212402344,105.2259087562561,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
11500,8.561177955037579e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010993242263793945,106.54420256614685,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
11600,7.746086583761008e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.014742136001586914,107.6958076953888,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
11700,7.008598311849814e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01183176040649414,109.41794538497925,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
11800,6.3413247148361116e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010388851165771484,110.61088442802429,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
11900,5.7375808042817945e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010575056076049805,111.76138854026794,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
12000,5.191318055144523e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010934114456176758,112.83150172233582,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
12100,4.697063809464375e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.016263246536254883,113.94238305091858,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
12200,4.2498664492953675e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01021718978881836,114.97544741630554,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
12300,3.845245789604469e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.012666940689086914,116.13879418373108,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
12400,3.479148194156175e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.013352155685424805,117.47952771186829,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
12500,3.1479059647173505e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.018280982971191406,118.7996461391449,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
12600,2.848200596728664e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009469032287597656,120.01192927360535,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
12700,2.5770295333246753e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009602069854736328,121.0762631893158,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
12800,2.3316760846322717e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009591817855834961,122.10728049278259,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
12900,2.109682210988119e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009754180908203125,123.08715724945068,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
13000,1.908823897407537e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.00966501235961914,124.06800436973572,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
13100,1.7270888725973232e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010740995407104492,125.10520029067993,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
13200,1.562656449293526e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009698867797851562,126.09930658340454,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
13300,1.4138792839573743e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011097908020019531,127.22244143486023,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
13400,1.2792668730913866e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010121822357177734,128.36839032173157,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
13500,1.1574706208357959e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.012179136276245117,129.46971130371094,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
13600,1.0472703282470575e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.013783931732177734,130.54846501350403,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
13700,9.475619689031343e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01120901107788086,131.7058629989624,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
13800,8.573466283671607e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011195182800292969,132.84944319725037,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
13900,7.757204967010224e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.014896154403686523,133.99886775016785,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
14000,7.018658137702313e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011874198913574219,135.17332196235657,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
14100,6.350426766268786e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011960029602050781,136.4370231628418,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
14200,5.745816268940703e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011620044708251953,137.58765721321106,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
14300,5.198769438895738e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011914968490600586,138.72031331062317,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
14400,4.7038057629676035e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01232004165649414,139.83371901512146,500,0,False,499,900,0.999,2,non-linear - epsilon: 0.85
