algname,Iteration,# chg actions,V[0],clock_time
policy-iteration,109,4,0.21740305269417057,0.0011408329010009766
policy-iteration,110,4,0.21740305269417057,0.0011878013610839844
policy-iteration,111,4,0.21740305269417057,0.0011911392211914062
policy-iteration,112,4,0.21740305269417057,0.0012440681457519531
policy-iteration,113,4,0.21740305269417057,0.0013241767883300781
policy-iteration,114,4,0.21740305269417057,0.0011670589447021484
policy-iteration,115,4,0.21740305269417057,0.001127004623413086
policy-iteration,116,4,0.21740305269417057,0.0011441707611083984
policy-iteration,117,4,0.21740305269417057,0.0010597705841064453
policy-iteration,118,4,0.21740305269417057,0.0012319087982177734
policy-iteration,119,4,0.21740305269417057,0.0011477470397949219
policy-iteration,120,4,0.21740305269417057,0.001194000244140625
policy-iteration,121,4,0.21740305269417057,0.001287221908569336
policy-iteration,122,4,0.21740305269417057,0.00133514404296875
policy-iteration,123,4,0.21740305269417057,0.0012962818145751953
policy-iteration,124,4,0.21740305269417057,0.00113677978515625
policy-iteration,125,4,0.21740305269417057,0.0011179447174072266
policy-iteration,126,4,0.21740305269417057,0.0013492107391357422
policy-iteration,127,4,0.21740305269417057,0.0011358261108398438
policy-iteration,128,4,0.21740305269417057,0.0011458396911621094
policy-iteration,129,4,0.21740305269417057,0.0011479854583740234
policy-iteration,130,4,0.21740305269417057,0.0011477470397949219
policy-iteration,131,4,0.21740305269417057,0.001129150390625
policy-iteration,132,4,0.21740305269417057,0.0011358261108398438
policy-iteration,133,4,0.21740305269417057,0.001178741455078125
policy-iteration,134,4,0.21740305269417057,0.0011363029479980469
policy-iteration,135,4,0.21740305269417057,0.0011320114135742188
policy-iteration,136,4,0.21740305269417057,0.001135110855102539
policy-iteration,137,4,0.21740305269417057,0.0011162757873535156
policy-iteration,138,4,0.21740305269417057,0.001135110855102539
policy-iteration,139,4,0.21740305269417057,0.0013072490692138672
policy-iteration,140,4,0.21740305269417057,0.0012531280517578125
policy-iteration,141,4,0.21740305269417057,0.0011713504791259766
policy-iteration,142,4,0.21740305269417057,0.0010848045349121094
policy-iteration,143,4,0.21740305269417057,0.0011169910430908203
policy-iteration,144,4,0.21740305269417057,0.0011909008026123047
policy-iteration,145,4,0.21740305269417057,0.0011489391326904297
policy-iteration,146,4,0.21740305269417057,0.0011429786682128906
policy-iteration,147,4,0.21740305269417057,0.0011372566223144531
policy-iteration,148,4,0.21740305269417057,0.0011990070343017578
policy-iteration,149,4,0.21740305269417057,0.0011038780212402344
policy-iteration,150,4,0.21740305269417057,0.0011599063873291016
policy-iteration,151,4,0.21740305269417057,0.0011687278747558594
policy-iteration,152,4,0.21740305269417057,0.0012009143829345703
policy-iteration,153,4,0.21740305269417057,0.0011818408966064453
policy-iteration,154,4,0.21740305269417057,0.0011830329895019531
policy-iteration,155,4,0.21740305269417057,0.0011279582977294922
policy-iteration,156,4,0.21740305269417057,0.0010707378387451172
policy-iteration,157,4,0.21740305269417057,0.0012128353118896484
policy-iteration,158,4,0.21740305269417057,0.001065969467163086
policy-iteration,159,4,0.21740305269417057,0.001112222671508789
policy-iteration,160,4,0.21740305269417057,0.0016911029815673828
policy-iteration,161,4,0.21740305269417057,0.0013589859008789062
policy-iteration,162,4,0.21740305269417057,0.0011429786682128906
policy-iteration,163,4,0.21740305269417057,0.0011467933654785156
policy-iteration,164,4,0.21740305269417057,0.0011441707611083984
policy-iteration,165,4,0.21740305269417057,0.0011169910430908203
policy-iteration,166,4,0.21740305269417057,0.0011110305786132812
policy-iteration,167,4,0.21740305269417057,0.0011510848999023438
policy-iteration,168,4,0.21740305269417057,0.0011358261108398438
policy-iteration,169,4,0.21740305269417057,0.0011091232299804688
policy-iteration,170,4,0.21740305269417057,0.001119375228881836
policy-iteration,171,4,0.21740305269417057,0.001093149185180664
policy-iteration,172,4,0.21740305269417057,0.00115203857421875
policy-iteration,173,4,0.21740305269417057,0.0011529922485351562
policy-iteration,174,4,0.21740305269417057,0.0011539459228515625
policy-iteration,175,4,0.21740305269417057,0.0011670589447021484
policy-iteration,176,4,0.21740305269417057,0.001168966293334961
policy-iteration,177,4,0.21740305269417057,0.001110076904296875
policy-iteration,178,4,0.21740305269417057,0.0011529922485351562
policy-iteration,179,4,0.21740305269417057,0.0011589527130126953
policy-iteration,180,4,0.21740305269417057,0.001096963882446289
policy-iteration,181,4,0.21740305269417057,0.0011358261108398438
policy-iteration,182,4,0.21740305269417057,0.0011091232299804688
policy-iteration,183,4,0.21740305269417057,0.0011510848999023438
policy-iteration,184,4,0.21740305269417057,0.0011420249938964844
policy-iteration,185,4,0.21740305269417057,0.001135110855102539
policy-iteration,186,4,0.21740305269417057,0.0011920928955078125
policy-iteration,187,4,0.21740305269417057,0.001135110855102539
policy-iteration,188,4,0.21740305269417057,0.00109100341796875
policy-iteration,189,4,0.21740305269417057,0.0011780261993408203
policy-iteration,190,4,0.21740305269417057,0.0011250972747802734
policy-iteration,191,4,0.21740305269417057,0.0010788440704345703
policy-iteration,192,4,0.21740305269417057,0.001146078109741211
policy-iteration,193,4,0.21740305269417057,0.00121307373046875
policy-iteration,194,4,0.21740305269417057,0.001104116439819336
policy-iteration,195,4,0.21740305269417057,0.001081228256225586
policy-iteration,196,4,0.21740305269417057,0.0011069774627685547
policy-iteration,197,4,0.21740305269417057,0.001138925552368164
policy-iteration,198,4,0.21740305269417057,0.0012848377227783203
policy-iteration,199,4,0.21740305269417057,0.0011749267578125
policy-iteration,200,4,0.21740305269417057,0.0011441707611083984
policy-iteration,201,4,0.21740305269417057,0.0010960102081298828
policy-iteration,202,4,0.21740305269417057,0.0011219978332519531
policy-iteration,203,4,0.21740305269417057,0.0011320114135742188
policy-iteration,204,4,0.21740305269417057,0.0010917186737060547
policy-iteration,205,4,0.21740305269417057,0.0011279582977294922
policy-iteration,206,4,0.21740305269417057,0.0011401176452636719
policy-iteration,207,4,0.21740305269417057,0.0011630058288574219
policy-iteration,208,4,0.21740305269417057,0.0011200904846191406
policy-iteration,209,4,0.21740305269417057,0.0010912418365478516
policy-iteration,210,4,0.21740305269417057,0.0011432170867919922
policy-iteration,211,4,0.21740305269417057,0.0011799335479736328
policy-iteration,212,4,0.21740305269417057,0.0011458396911621094
policy-iteration,213,4,0.21740305269417057,0.0011920928955078125
policy-iteration,214,4,0.21740305269417057,0.0011568069458007812
policy-iteration,215,4,0.21740305269417057,0.0011739730834960938
policy-iteration,216,4,0.21740305269417057,0.0011327266693115234
policy-iteration,217,4,0.21740305269417057,0.0011129379272460938
policy-iteration,218,4,0.21740305269417057,0.001161813735961914
policy-iteration,219,4,0.21740305269417057,0.0011529922485351562
policy-iteration,220,4,0.21740305269417057,0.0011510848999023438
policy-iteration,221,4,0.21740305269417057,0.001092672348022461
policy-iteration,222,4,0.21740305269417057,0.0011661052703857422
policy-iteration,223,4,0.21740305269417057,0.0011181831359863281
policy-iteration,224,4,0.21740305269417057,0.0010843276977539062
policy-iteration,225,4,0.21740305269417057,0.001107931137084961
policy-iteration,226,4,0.21740305269417057,0.0011479854583740234
policy-iteration,227,4,0.21740305269417057,0.0011739730834960938
policy-iteration,228,4,0.21740305269417057,0.0011360645294189453
policy-iteration,229,4,0.21740305269417057,0.001190185546875
policy-iteration,230,4,0.21740305269417057,0.0011508464813232422
policy-iteration,231,4,0.21740305269417057,0.001138925552368164
policy-iteration,232,4,0.21740305269417057,0.0011339187622070312
policy-iteration,233,4,0.21740305269417057,0.0011169910430908203
policy-iteration,234,4,0.21740305269417057,0.0011148452758789062
policy-iteration,235,4,0.21740305269417057,0.001110076904296875
policy-iteration,236,4,0.21740305269417057,0.0011599063873291016
policy-iteration,237,4,0.21740305269417057,0.0011038780212402344
policy-iteration,238,4,0.21740305269417057,0.0011928081512451172
policy-iteration,239,4,0.21740305269417057,0.0011129379272460938
policy-iteration,240,4,0.21740305269417057,0.0011281967163085938
policy-iteration,241,4,0.21740305269417057,0.0011305809020996094
policy-iteration,242,4,0.21740305269417057,0.0011069774627685547
policy-iteration,243,4,0.21740305269417057,0.0010859966278076172
policy-iteration,244,4,0.21740305269417057,0.0011379718780517578
policy-iteration,245,4,0.21740305269417057,0.001142740249633789
policy-iteration,246,4,0.21740305269417057,0.0010921955108642578
policy-iteration,247,4,0.21740305269417057,0.0011010169982910156
policy-iteration,248,4,0.21740305269417057,0.0011150836944580078
policy-iteration,249,4,0.21740305269417057,0.001087188720703125
policy-iteration,250,4,0.21740305269417057,0.0010879039764404297
policy-iteration,251,4,0.21740305269417057,0.0011038780212402344
policy-iteration,252,4,0.21740305269417057,0.0010769367218017578
policy-iteration,253,4,0.21740305269417057,0.0011930465698242188
policy-iteration,254,4,0.21740305269417057,0.0011136531829833984
policy-iteration,255,4,0.21740305269417057,0.0010950565338134766
policy-iteration,256,4,0.21740305269417057,0.0011167526245117188
policy-iteration,257,4,0.21740305269417057,0.0011720657348632812
policy-iteration,258,4,0.21740305269417057,0.0010881423950195312
policy-iteration,259,4,0.21740305269417057,0.0011990070343017578
policy-iteration,260,4,0.21740305269417057,0.0011096000671386719
policy-iteration,261,4,0.21740305269417057,0.0011162757873535156
policy-iteration,262,4,0.21740305269417057,0.001116037368774414
policy-iteration,263,4,0.21740305269417057,0.0011153221130371094
policy-iteration,264,4,0.21740305269417057,0.0011780261993408203
policy-iteration,265,4,0.21740305269417057,0.001088857650756836
policy-iteration,266,4,0.21740305269417057,0.0011131763458251953
policy-iteration,267,4,0.21740305269417057,0.0011858940124511719
policy-iteration,268,4,0.21740305269417057,0.001165151596069336
policy-iteration,269,4,0.21740305269417057,0.0012199878692626953
policy-iteration,270,4,0.21740305269417057,0.0011792182922363281
policy-iteration,271,4,0.21740305269417057,0.0011060237884521484
policy-iteration,272,4,0.21740305269417057,0.001119852066040039
policy-iteration,273,4,0.21740305269417057,0.0011510848999023438
policy-iteration,274,4,0.21740305269417057,0.0011229515075683594
policy-iteration,275,4,0.21740305269417057,0.00116729736328125
policy-iteration,276,4,0.21740305269417057,0.0010840892791748047
policy-iteration,277,4,0.21740305269417057,0.0011217594146728516
policy-iteration,278,4,0.21740305269417057,0.0011250972747802734
policy-iteration,279,4,0.21740305269417057,0.0011219978332519531
policy-iteration,280,4,0.21740305269417057,0.0011088848114013672
policy-iteration,281,4,0.21740305269417057,0.0011320114135742188
policy-iteration,282,4,0.21740305269417057,0.0010771751403808594
policy-iteration,283,4,0.21740305269417057,0.0011358261108398438
policy-iteration,284,4,0.21740305269417057,0.001094818115234375
policy-iteration,285,4,0.21740305269417057,0.0011258125305175781
policy-iteration,286,4,0.21740305269417057,0.0011258125305175781
policy-iteration,287,4,0.21740305269417057,0.0010690689086914062
policy-iteration,288,4,0.21740305269417057,0.0011169910430908203
policy-iteration,289,4,0.21740305269417057,0.0011610984802246094
policy-iteration,290,4,0.21740305269417057,0.0011830329895019531
policy-iteration,291,4,0.21740305269417057,0.0010950565338134766
policy-iteration,292,4,0.21740305269417057,0.0011508464813232422
policy-iteration,293,4,0.21740305269417057,0.0011038780212402344
policy-iteration,294,4,0.21740305269417057,0.0011241436004638672
policy-iteration,295,4,0.21740305269417057,0.0011589527130126953
policy-iteration,296,4,0.21740305269417057,0.0011048316955566406
policy-iteration,297,4,0.21740305269417057,0.0011377334594726562
policy-iteration,298,4,0.21740305269417057,0.00115203857421875
policy-iteration,299,4,0.21740305269417057,0.0011148452758789062
policy-iteration,300,4,0.21740305269417057,0.001127004623413086
policy-iteration,301,4,0.21740305269417057,0.001110076904296875
policy-iteration,302,4,0.21740305269417057,0.0011179447174072266
policy-iteration,303,4,0.21740305269417057,0.001177072525024414
policy-iteration,304,4,0.21740305269417057,0.00115203857421875
policy-iteration,305,4,0.21740305269417057,0.0011262893676757812
policy-iteration,306,4,0.21740305269417057,0.0011088848114013672
policy-iteration,307,4,0.21740305269417057,0.0011067390441894531
policy-iteration,308,4,0.21740305269417057,0.0011210441589355469
policy-iteration,309,4,0.21740305269417057,0.0011060237884521484
policy-iteration,310,4,0.21740305269417057,0.0011751651763916016
policy-iteration,311,4,0.21740305269417057,0.0011131763458251953
policy-iteration,312,4,0.21740305269417057,0.0011360645294189453
policy-iteration,313,4,0.21740305269417057,0.0011091232299804688
policy-iteration,314,4,0.21740305269417057,0.0011730194091796875
policy-iteration,315,4,0.21740305269417057,0.001196146011352539
policy-iteration,316,4,0.21740305269417057,0.0011639595031738281
policy-iteration,317,4,0.21740305269417057,0.0011589527130126953
policy-iteration,318,4,0.21740305269417057,0.001088857650756836
policy-iteration,319,4,0.21740305269417057,0.0011429786682128906
policy-iteration,320,4,0.21740305269417057,0.0011408329010009766
policy-iteration,321,4,0.21740305269417057,0.0011641979217529297
policy-iteration,322,4,0.21740305269417057,0.0011281967163085938
policy-iteration,323,4,0.21740305269417057,0.001172780990600586
policy-iteration,324,4,0.21740305269417057,0.0011739730834960938
policy-iteration,325,4,0.21740305269417057,0.0011699199676513672
policy-iteration,326,4,0.21740305269417057,0.0011069774627685547
policy-iteration,327,4,0.21740305269417057,0.001129150390625
policy-iteration,328,4,0.21740305269417057,0.001138925552368164
policy-iteration,329,4,0.21740305269417057,0.0011429786682128906
policy-iteration,330,4,0.21740305269417057,0.0011310577392578125
policy-iteration,331,4,0.21740305269417057,0.0011818408966064453
policy-iteration,332,4,0.21740305269417057,0.0011219978332519531
policy-iteration,333,4,0.21740305269417057,0.0010781288146972656
policy-iteration,334,4,0.21740305269417057,0.0011072158813476562
policy-iteration,335,4,0.21740305269417057,0.0011167526245117188
policy-iteration,336,4,0.21740305269417057,0.001165151596069336
policy-iteration,337,4,0.21740305269417057,0.0011320114135742188
policy-iteration,338,4,0.21740305269417057,0.0011582374572753906
policy-iteration,339,4,0.21740305269417057,0.0011281967163085938
policy-iteration,340,4,0.21740305269417057,0.0011141300201416016
policy-iteration,341,4,0.21740305269417057,0.0011899471282958984
policy-iteration,342,4,0.21740305269417057,0.0011017322540283203
policy-iteration,343,4,0.21740305269417057,0.0011441707611083984
policy-iteration,344,4,0.21740305269417057,0.001180887222290039
policy-iteration,345,4,0.21740305269417057,0.0011157989501953125
policy-iteration,346,4,0.21740305269417057,0.0011200904846191406
policy-iteration,347,4,0.21740305269417057,0.0011379718780517578
policy-iteration,348,4,0.21740305269417057,0.0011370182037353516
policy-iteration,349,4,0.21740305269417057,0.0011680126190185547
policy-iteration,350,4,0.21740305269417057,0.0011479854583740234
policy-iteration,351,4,0.21740305269417057,0.0012009143829345703
policy-iteration,352,4,0.21740305269417057,0.0011279582977294922
policy-iteration,353,4,0.21740305269417057,0.001135110855102539
policy-iteration,354,4,0.21740305269417057,0.0010671615600585938
policy-iteration,355,4,0.21740305269417057,0.001127004623413086
policy-iteration,356,4,0.21740305269417057,0.0010848045349121094
policy-iteration,357,4,0.21740305269417057,0.0011391639709472656
policy-iteration,358,4,0.21740305269417057,0.0010941028594970703
policy-iteration,359,4,0.21740305269417057,0.0011119842529296875
policy-iteration,360,4,0.21740305269417057,0.0011110305786132812
policy-iteration,361,4,0.21740305269417057,0.0010941028594970703
policy-iteration,362,4,0.21740305269417057,0.0011281967163085938
policy-iteration,363,4,0.21740305269417057,0.0011677742004394531
policy-iteration,364,4,0.21740305269417057,0.001107931137084961
policy-iteration,365,4,0.21740305269417057,0.0011887550354003906
policy-iteration,366,4,0.21740305269417057,0.0010669231414794922
policy-iteration,367,4,0.21740305269417057,0.0013179779052734375
policy-iteration,368,4,0.21740305269417057,0.0014243125915527344
policy-iteration,369,4,0.21740305269417057,0.0013833045959472656
policy-iteration,370,4,0.21740305269417057,0.0011968612670898438
policy-iteration,371,4,0.21740305269417057,0.0016202926635742188
policy-iteration,372,4,0.21740305269417057,0.0012898445129394531
policy-iteration,373,4,0.21740305269417057,0.001547098159790039
policy-iteration,374,4,0.21740305269417057,0.001374959945678711
policy-iteration,375,4,0.21740305269417057,0.0014641284942626953
policy-iteration,376,4,0.21740305269417057,0.0013191699981689453
policy-iteration,377,4,0.21740305269417057,0.0016109943389892578
policy-iteration,378,4,0.21740305269417057,0.0013539791107177734
policy-iteration,379,4,0.21740305269417057,0.0011589527130126953
policy-iteration,380,4,0.21740305269417057,0.0015668869018554688
policy-iteration,381,4,0.21740305269417057,0.0012319087982177734
policy-iteration,382,4,0.21740305269417057,0.0014028549194335938
policy-iteration,383,4,0.21740305269417057,0.001316070556640625
policy-iteration,384,4,0.21740305269417057,0.0015959739685058594
policy-iteration,385,4,0.21740305269417057,0.0011920928955078125
policy-iteration,386,4,0.21740305269417057,0.0011920928955078125
policy-iteration,387,4,0.21740305269417057,0.0013010501861572266
policy-iteration,388,4,0.21740305269417057,0.0011529922485351562
policy-iteration,389,4,0.21740305269417057,0.0011680126190185547
policy-iteration,390,4,0.21740305269417057,0.0011222362518310547
policy-iteration,391,4,0.21740305269417057,0.0011301040649414062
policy-iteration,392,4,0.21740305269417057,0.0011599063873291016
policy-iteration,393,4,0.21740305269417057,0.0011341571807861328
policy-iteration,394,4,0.21740305269417057,0.0011970996856689453
policy-iteration,395,4,0.21740305269417057,0.0011479854583740234
policy-iteration,396,4,0.21740305269417057,0.0011250972747802734
policy-iteration,397,4,0.21740305269417057,0.001138925552368164
policy-iteration,398,4,0.21740305269417057,0.0011289119720458984
policy-iteration,399,4,0.21740305269417057,0.0012221336364746094
policy-iteration,400,4,0.21740305269417057,0.001096963882446289
policy-iteration,401,4,0.21740305269417057,0.0012390613555908203
policy-iteration,402,4,0.21740305269417057,0.001130819320678711
policy-iteration,403,4,0.21740305269417057,0.0011470317840576172
policy-iteration,404,4,0.21740305269417057,0.0011670589447021484
policy-iteration,405,4,0.21740305269417057,0.0011179447174072266
policy-iteration,406,4,0.21740305269417057,0.0011789798736572266
policy-iteration,407,4,0.21740305269417057,0.001161813735961914
policy-iteration,408,4,0.21740305269417057,0.0012531280517578125
policy-iteration,409,4,0.21740305269417057,0.001104116439819336
policy-iteration,410,4,0.21740305269417057,0.0011241436004638672
policy-iteration,411,4,0.21740305269417057,0.0011599063873291016
policy-iteration,412,4,0.21740305269417057,0.0012319087982177734
policy-iteration,413,4,0.21740305269417057,0.0012021064758300781
policy-iteration,414,4,0.21740305269417057,0.0013380050659179688
policy-iteration,415,4,0.21740305269417057,0.0013980865478515625
policy-iteration,416,4,0.21740305269417057,0.0011708736419677734
policy-iteration,417,4,0.21740305269417057,0.0011081695556640625
policy-iteration,418,4,0.21740305269417057,0.0015950202941894531
policy-iteration,419,4,0.21740305269417057,0.0012447834014892578
policy-iteration,420,4,0.21740305269417057,0.001405954360961914
policy-iteration,421,4,0.21740305269417057,0.0015799999237060547
policy-iteration,422,4,0.21740305269417057,0.0013427734375
policy-iteration,423,4,0.21740305269417057,0.0013990402221679688
policy-iteration,424,4,0.21740305269417057,0.0012950897216796875
policy-iteration,425,4,0.21740305269417057,0.0011582374572753906
policy-iteration,426,4,0.21740305269417057,0.0012142658233642578
policy-iteration,427,4,0.21740305269417057,0.0011858940124511719
policy-iteration,428,4,0.21740305269417057,0.0011029243469238281
policy-iteration,429,4,0.21740305269417057,0.001146078109741211
policy-iteration,430,4,0.21740305269417057,0.001096963882446289
policy-iteration,431,4,0.21740305269417057,0.0011126995086669922
policy-iteration,432,4,0.21740305269417057,0.0012540817260742188
policy-iteration,433,4,0.21740305269417057,0.0014750957489013672
policy-iteration,434,4,0.21740305269417057,0.0015239715576171875
policy-iteration,435,4,0.21740305269417057,0.0013279914855957031
policy-iteration,436,4,0.21740305269417057,0.0012485980987548828
policy-iteration,437,4,0.21740305269417057,0.0012760162353515625
policy-iteration,438,4,0.21740305269417057,0.001104116439819336
policy-iteration,439,4,0.21740305269417057,0.0011370182037353516
policy-iteration,440,4,0.21740305269417057,0.0011489391326904297
policy-iteration,441,4,0.21740305269417057,0.00116729736328125
policy-iteration,442,4,0.21740305269417057,0.001190185546875
policy-iteration,443,4,0.21740305269417057,0.0012233257293701172
policy-iteration,444,4,0.21740305269417057,0.0013709068298339844
policy-iteration,445,4,0.21740305269417057,0.0012121200561523438
policy-iteration,446,4,0.21740305269417057,0.001360177993774414
policy-iteration,447,4,0.21740305269417057,0.0011639595031738281
policy-iteration,448,4,0.21740305269417057,0.0011501312255859375
policy-iteration,449,4,0.21740305269417057,0.0012290477752685547
policy-iteration,450,4,0.21740305269417057,0.0010998249053955078
policy-iteration,451,4,0.21740305269417057,0.0013849735260009766
policy-iteration,452,4,0.21740305269417057,0.0011997222900390625
policy-iteration,453,4,0.21740305269417057,0.001363992691040039
policy-iteration,454,4,0.21740305269417057,0.0012598037719726562
policy-iteration,455,4,0.21740305269417057,0.0011210441589355469
policy-iteration,456,4,0.21740305269417057,0.0011279582977294922
policy-iteration,457,4,0.21740305269417057,0.0011289119720458984
policy-iteration,458,4,0.21740305269417057,0.001135110855102539
policy-iteration,459,4,0.21740305269417057,0.0011272430419921875
policy-iteration,460,4,0.21740305269417057,0.0012919902801513672
policy-iteration,461,4,0.21740305269417057,0.001294851303100586
policy-iteration,462,4,0.21740305269417057,0.00115203857421875
policy-iteration,463,4,0.21740305269417057,0.0012559890747070312
policy-iteration,464,4,0.21740305269417057,0.0014331340789794922
policy-iteration,465,4,0.21740305269417057,0.0012049674987792969
policy-iteration,466,4,0.21740305269417057,0.0011031627655029297
policy-iteration,467,4,0.21740305269417057,0.0011439323425292969
policy-iteration,468,4,0.21740305269417057,0.0011248588562011719
