algname,Iteration,max|V-Vprev|,# chg actions,V[0],clock_time
value-iteration,55,0.0006292365132778976,0,0.039641154057692266,0.0005280971527099609
value-iteration,56,0.0005913949364043034,0,0.040228681739016406,0.0005686283111572266
value-iteration,57,0.0005552112375087764,0,0.040779801036100766,0.0005309581756591797
value-iteration,58,0.0005207082973445604,0,0.04129626618307232,0.0005321502685546875
value-iteration,59,0.0004878815493463626,0,0.04177982094322432,0.0005269050598144531
value-iteration,60,0.0004572840111710594,0,0.04223218271095573,0.0005362033843994141
value-iteration,61,0.000428508070119335,0,0.04265503439897133,0.0005979537963867188
value-iteration,62,0.0004011850025535807,0,0.04305001408814453,0.0005412101745605469
value-iteration,63,0.0003752955632818633,0,0.043418710072523424,0.0005309581756591797
value-iteration,64,0.0003508055083661088,0,0.0437626546059379,0.0005331039428710938
value-iteration,65,0.00032767950036241555,0,0.04408332136447021,0.0005259513854980469
value-iteration,66,0.00030587258502103726,0,0.04438212215733993,0.0005300045013427734
value-iteration,67,0.0002853395901543099,0,0.0446604061753046,0.0005261898040771484
value-iteration,68,0.00026602957666894966,0,0.044919458796306225,0.0005359649658203125
value-iteration,69,0.0002478921644564827,0,0.04516050210326453,0.0005130767822265625
value-iteration,70,0.00023087391632035242,0,0.045384695126818544,0.0005097389221191406
value-iteration,71,0.0002149225743056163,0,0.04559313522367566,0.0005118846893310547
value-iteration,72,0.00019998469304076394,0,0.04578685926633959,0.0006148815155029297
value-iteration,73,0.00018600845826734214,0,0.045966845567365786,0.0005159378051757812
value-iteration,74,0.0001729421246471491,0,0.04613401565646525,0.0005109310150146484
value-iteration,75,0.0001611547460832162,0,0.046289236514762744,0.0006940364837646484
value-iteration,76,0.00015283256765744914,0,0.04643332267993466,0.0007588863372802734
value-iteration,77,0.00014478244457817244,0,0.04656703861828445,0.0005331039428710938
value-iteration,78,0.00013701419163483428,0,0.0466911009746607,0.0005161762237548828
value-iteration,79,0.0001295346759832977,0,0.04680618096040827,0.0005118846893310547
value-iteration,80,0.00012234815625145057,0,0.046912906621860276,0.0005147457122802734
value-iteration,81,0.0001154565713664072,0,0.047011865160980604,0.0005550384521484375
value-iteration,82,0.00010885983561258195,0,0.04710360513847371,0.000518798828125
value-iteration,83,0.00010255609261912262,0,0.04718863867323179,0.0005102157592773438
value-iteration,84,9.65419661902462e-05,0,0.04726744352698713,0.0005211830139160156
value-iteration,85,9.081277729181686e-05,0,0.047340465150383905,0.0005037784576416016
value-iteration,86,8.536275279546861e-05,0,0.04740811861833314,0.0005211830139160156
value-iteration,87,8.018520624975684e-05,0,0.0474707905062693,0.0005030632019042969
value-iteration,88,7.527270810067134e-05,0,0.04752884066109313,0.0005199909210205078
value-iteration,89,7.061723282145334e-05,0,0.047582603902306356,0.0007617473602294922
value-iteration,90,6.621029491531497e-05,0,0.04763239162429922,0.0006859302520751953
value-iteration,91,6.204306594199266e-05,0,0.047678493324689195,0.0005030632019042969
value-iteration,92,5.8106480866092214e-05,0,0.04772117804100022,0.0005128383636474609
value-iteration,93,5.4391328915189344e-05,0,0.04776069571354559,0.0005428791046142578
value-iteration,94,5.088833476522489e-05,0,0.04779727846422377,0.0005128383636474609
value-iteration,95,4.758822718792591e-05,0,0.04783114180437363,0.0005011558532714844
value-iteration,96,4.448179928398174e-05,0,0.047862485766208995,0.0005130767822265625
value-iteration,97,4.1559958668323585e-05,0,0.047891495967770426,0.0005018711090087891
value-iteration,98,3.881377056237298e-05,0,0.047918344608986224,0.0005128383636474609
value-iteration,99,3.6234492925007675e-05,0,0.04794319140655613,0.0005011558532714844
value-iteration,100,3.381360576117272e-05,0,0.04796618446716788,0.0005202293395996094
value-iteration,101,3.154283420386643e-05,0,0.047987461105181664,0.0005021095275878906
value-iteration,102,2.941416693173944e-05,0,0.04800714860544855,0.0005192756652832031
value-iteration,103,2.7419869789289952e-05,0,0.04802536493624777,0.0006999969482421875
value-iteration,104,2.5552495759213062e-05,0,0.04804221941366538,0.0007908344268798828
value-iteration,105,2.3804891303606107e-05,0,0.04805781332153664,0.0005059242248535156
value-iteration,106,2.2170199924663805e-05,0,0.04807224048860763,0.0005209445953369141
value-iteration,107,2.0641863036191185e-05,0,0.04808558782637227,0.0005030632019042969
value-iteration,108,1.9213618777557534e-05,0,0.048097935829367874,0.0005240440368652344
value-iteration,109,1.7879498891149037e-05,0,0.04810935904085683,0.0005030632019042969
value-iteration,110,1.6633824132614855e-05,0,0.04811992648567687,0.0005228519439697266
value-iteration,111,1.5471198338947237e-05,0,0.04812970207275882,0.0005047321319580078
value-iteration,112,1.4386501502528654e-05,0,0.048138744969017606,0.0005240440368652344
value-iteration,113,1.3374881966239649e-05,0,0.04814710994675993,0.0005178451538085938
value-iteration,114,1.2431747996749856e-05,0,0.048154847706195894,0.000530242919921875
value-iteration,115,1.1552758834661517e-05,0,0.04816200517489932,0.0005218982696533203
value-iteration,116,1.0733815409955452e-05,0,0.04816862578566514,0.0005130767822265625
value-iteration,117,9.971050803001674e-06,0,0.048174749734354705,0.0008292198181152344
value-iteration,118,9.260820587560226e-06,0,0.04818041421903234,0.0007300376892089844
value-iteration,119,8.599693118059235e-06,0,0.0481856536617665,0.0007531642913818359
value-iteration,120,7.984439858279083e-06,0,0.04819049991425625,0.0005178451538085938
value-iteration,121,7.4120257975013315e-06,0,0.048194982448468995,0.0005481243133544922
value-iteration,122,6.879600021485188e-06,0,0.04819912853331507,0.0005280971527099609
value-iteration,123,6.384486470462775e-06,0,0.04820296339838323,0.0005402565002441406
value-iteration,124,5.9241749291571305e-06,0,0.04820651038563781,0.0005319118499755859
value-iteration,125,5.49631226953208e-06,0,0.04820979108996121,0.0005311965942382812
value-iteration,126,5.0986939745343435e-06,0,0.048212825489329245,0.0005311965942382812
value-iteration,127,4.729255954434922e-06,0,0.048215632065381445,0.0005311965942382812
value-iteration,128,4.386066671611261e-06,0,0.04821822791507202,0.0005311965942382812
value-iteration,129,4.067319578273526e-06,0,0.04822062885405847,0.0005309581756591797
value-iteration,130,3.7713258740114386e-06,0,0.04822284951242303,0.0006511211395263672
value-iteration,131,3.496507582242264e-06,0,0.048224903423292775,0.0005669593811035156
value-iteration,132,3.2413909460352747e-06,0,0.04822680310487376,0.0005371570587158203
value-iteration,133,3.0046001385109627e-06,0,0.048228560136386406,0.0005319118499755859
value-iteration,134,2.7848512837574946e-06,0,0.048230185228347135,0.0005369186401367188
value-iteration,135,2.5809467808154962e-06,0,0.0482316882876155,0.0005350112915039062
value-iteration,136,2.3917699236725848e-06,0,0.04823307847759072,0.0005350112915039062
value-iteration,137,2.216279807995547e-06,0,0.04823436427391782,0.0005338191986083984
value-iteration,138,2.053506515751341e-06,0,0.04823555351603423,0.0005340576171875
value-iteration,139,1.9025465673710301e-06,0,0.048236653454866205,0.000537872314453125
value-iteration,140,1.7625586315218877e-06,0,0.048237670796959675,0.0005168914794921875
value-iteration,141,1.6327594817584085e-06,0,0.048238611745311154,0.0005180835723876953
value-iteration,142,1.5124201896300066e-06,0,0.048239482037143455,0.0005147457122802734
value-iteration,143,1.400862543413789e-06,0,0.04824028697885396,0.0005183219909667969
value-iteration,144,1.2974556820935512e-06,0,0.048241031478345756,0.0005147457122802734
value-iteration,145,1.201612934015328e-06,0,0.048241720074936933,0.0008678436279296875
value-iteration,146,1.1127888500557515e-06,0,0.0482423569670286,0.0009849071502685547
value-iteration,147,1.030476421221005e-06,0,0.04824294603769903,0.0014128684997558594
value-iteration,148,9.542044710156988e-07,0,0.04824349087837868,0.0012290477752685547
value-iteration,149,8.835352130684426e-07,0,0.04824399481074979,0.0007538795471191406
value-iteration,150,8.180619649432452e-07,0,0.04824446090700307,0.0005960464477539062
value-iteration,151,7.574070093035318e-07,0,0.04824489200857463,0.0005490779876708984
value-iteration,152,7.01219594069144e-07,0,0.04824529074347676,0.0006163120269775391
value-iteration,153,6.491740633923077e-07,0,0.04824565954232791,0.0005600452423095703
value-iteration,154,6.009681118093746e-07,0,0.04824600065317934,0.0005180835723876953
value-iteration,155,5.563211541246421e-07,0,0.048246316155228716,0.0005393028259277344
value-iteration,156,5.149728040752116e-07,0,0.04824660797150378,0.000720977783203125
value-iteration,157,4.766814550548337e-07,0,0.04824687788059376,0.0006039142608642578
value-iteration,158,4.412229565875503e-07,0,0.0482471275274996,0.0005259513854980469
value-iteration,159,4.083893805541944e-07,0,0.04824735843366926,0.0005428791046142578
value-iteration,160,3.7798787146971213e-07,0,0.04824757200627928,0.0005261898040771484
value-iteration,161,3.498395754909095e-07,0,0.0482477695468191,0.0005459785461425781
value-iteration,162,3.237786430129036e-07,0,0.04824795225903051,0.0005331039428710938
value-iteration,163,2.9965130016532115e-07,0,0.04824812125625064,0.0007700920104980469
value-iteration,164,2.7731498464245163e-07,0,0.04824827756820328,0.0005400180816650391
value-iteration,165,2.566375416380995e-07,0,0.04824842214728003,0.0005490779876708984
value-iteration,166,2.3749647594037415e-07,0,0.04824855587434945,0.0006601810455322266
value-iteration,167,2.197782563891082e-07,0,0.04824867956412983,0.0005891323089599609
value-iteration,168,2.0337766924206913e-07,0,0.048248793970158216,0.0005698204040527344
value-iteration,169,1.8819721707592774e-07,0,0.04824889978938611,0.001447916030883789
value-iteration,170,1.7414656022785024e-07,0,0.048248997666429934,0.0013017654418945312
value-iteration,171,1.6114199779398986e-07,0,0.048249088197502066,0.0006158351898193359
value-iteration,172,1.491059855290161e-07,0,0.04824917193404652,0.0005629062652587891
value-iteration,173,1.3796668810184265e-07,0,0.048249249386101575,0.0005750656127929688
value-iteration,174,1.2765756330149203e-07,0,0.0482493210254096,0.0006809234619140625
value-iteration,175,1.181169760351014e-07,0,0.04824938728829338,0.0005800724029541016
value-iteration,176,1.0928784001384972e-07,0,0.04824944857831623,0.0007009506225585938
value-iteration,177,1.0111728515442564e-07,0,0.04824950526874236,0.0006096363067626953
value-iteration,178,9.35563490046809e-08,0,0.048249557704812346,0.0006530284881591797
value-iteration,179,8.655969036160116e-08,0,0.04824960620584763,0.0005810260772705078
value-iteration,180,8.008532365391674e-08,0,0.048249651067197,0.0005638599395751953
value-iteration,181,7.409437251422457e-08,0,0.04824969256203679,0.0005660057067871094
value-iteration,182,6.855084124131328e-08,0,0.04824973094303586,0.000576019287109375
value-iteration,183,6.342140287420028e-08,0,0.04824976644389553,0.0006721019744873047
value-iteration,184,5.8675202656635617e-08,0,0.0482497992807738,0.0006299018859863281
value-iteration,185,5.428367584776883e-08,0,0.04824982965360265,0.0006299018859863281
value-iteration,186,5.02203787930422e-08,0,0.04824985774730636,0.000797271728515625
value-iteration,187,4.646083236192755e-08,0,0.0482498837329283,0.0008976459503173828
value-iteration,188,4.298237682269501e-08,0,0.048249907768673155,0.0007798671722412109
value-iteration,189,3.976403734062828e-08,0,0.048249930000870814,0.0006301403045654297
value-iteration,190,3.678639933120398e-08,0,0.0482499505648679,0.0005843639373779297
value-iteration,191,3.403149298301933e-08,0,0.04824996958585237,0.0005419254302978516
value-iteration,192,3.1482686232292556e-08,0,0.048249987179616115,0.0005431175231933594
value-iteration,193,2.9124585618212073e-08,0,0.04825000345326038,0.0005929470062255859
value-iteration,194,2.694294444494094e-08,0,0.04825001850584815,0.0005381107330322266
value-iteration,195,2.492457769689982e-08,0,0.048250032429007536,0.0005362033843994141
value-iteration,196,2.3057283216401658e-08,0,0.04825004530748997,0.0005271434783935547
value-iteration,197,2.1329768725569798e-08,0,0.04825005721968632,0.0005350112915039062
value-iteration,198,1.9731584210286313e-08,0,0.04825006823810436,0.0007841587066650391
value-iteration,199,1.8253059310552322e-08,0,0.04825007842981041,0.0011630058288574219
