env_name,algname,gamma,epsilon,threshold,Iteration,V_variation,V_max_diff,V_average,V_sum,clock_time,# chg action at iter,# chg actions
"frozen-lake-(20, 20)",PI,0.95,0.01,0.0005263157894736847,1,0.3404203136638528,0.3404203136638528,0.0054531572155942475,2.181262886237699,0.009387016296386719,229,229
"frozen-lake-(20, 20)",PI,0.95,0.01,0.0005263157894736847,2,0.05953991265077581,0.05953991265077581,0.006727156109977872,2.690862443991149,0.01967477798461914,243,472
"frozen-lake-(20, 20)",PI,0.95,0.01,0.0005263157894736847,3,0.08135207724903683,0.08135207724903683,0.010669365383067756,4.267746153227103,0.027362823486328125,139,611
"frozen-lake-(20, 20)",PI,0.95,0.01,0.0005263157894736847,4,0.035712683789110494,0.035712683789110494,0.013296621760878147,5.318648704351259,0.03545403480529785,75,686
"frozen-lake-(20, 20)",PI,0.95,0.01,0.0005263157894736847,5,0.013557284475853727,0.013557284475853727,0.013876337525376665,5.550535010150666,0.04314017295837402,40,726
"frozen-lake-(20, 20)",PI,0.95,0.01,0.0005263157894736847,6,8.497294646756188e-05,8.497294646756188e-05,0.01387922147473958,5.551688589895832,0.051542043685913086,29,755
