episode,epsilon,terminal_reward,cum_discounted_rewards,episode_tot_rewards,avg_reward,avg_delta_reward,gamma,alpha,episode_time,accumulated_time,num_exploitation,num_exploration,done?,steps_before_done,state_size,decay_rate,decay_type,decay
1000,0.3125411110553189,-1.0,-3.0341215752810573,-3.2000000000000006,-0.01904761904761905,0.0,0.999,0.8,0.0046100616455078125,0.8735997676849365,118,50,True,167,900,0.999,1,non-linear - epsilon: 0.85
1100,0.28278474293304623,-1.0,-2.2348756458769428,-2.3,-0.020353982300884955,0.0,0.999,0.8,0.0026738643646240234,1.1351912021636963,84,29,True,112,900,0.999,1,non-linear - epsilon: 0.85
1200,0.2558614147293891,-1.0,-1.2983091636999,-1.3,-0.07222222222222223,0.0,0.999,0.8,0.000576019287109375,1.410888433456421,13,5,True,17,900,0.999,1,non-linear - epsilon: 0.85
1300,0.23150139879655515,-1.0,-3.8219834742790066,-4.200000000000001,-0.014141414141414142,0.0,0.999,0.8,0.00699305534362793,1.7070276737213135,235,62,True,296,900,0.999,1,non-linear - epsilon: 0.85
1400,0.20946064767696232,-1.0,-2.2185084389386915,-2.3,-0.019327731092436976,0.0,0.999,0.8,0.003668069839477539,2.11110258102417,93,26,True,118,900,0.999,1,non-linear - epsilon: 0.85
1500,0.18951834914746685,-1.0,-1.2980082779399482,-1.3,-0.06842105263157895,0.0,0.999,0.8,0.0004658699035644531,2.555534839630127,13,6,True,18,900,0.999,1,non-linear - epsilon: 0.85
1600,0.17147471404258216,-1.0,-2.781511216580815,-3.0000000000000004,-0.01090909090909091,0.0,0.999,0.8,0.006443977355957031,3.0508127212524414,235,40,True,274,900,0.999,1,non-linear - epsilon: 0.85
1700,0.15514897469429717,-1.0,-2.5038050222523127,-2.6000000000000005,-0.016774193548387096,0.0,0.999,0.8,0.0033037662506103516,3.6511917114257812,127,28,True,154,900,0.999,1,non-linear - epsilon: 0.85
1800,0.14037757393614372,0.0,-2.5320990452875587,-3.2000000000000015,-0.0064,0.0,0.999,0.8,0.010830879211425781,4.257481813430786,434,66,False,499,900,0.999,1,non-linear - epsilon: 0.85
1900,0.12701252652829698,0.0,-2.1969738671885146,-2.9000000000000012,-0.0058000000000000005,0.0,0.999,0.8,0.011890888214111328,4.938030481338501,433,67,False,499,900,0.999,1,non-linear - epsilon: 0.85
2000,0.11491993658787462,-1.0,-2.9293787880090236,-3.3000000000000007,-0.009192200557103064,0.0,0.999,0.8,0.007433176040649414,5.627313852310181,314,45,True,358,900,0.999,1,non-linear - epsilon: 0.85
2100,0.10397865617151435,-0.1,-3.2395551937895286,-4.100000000000001,-0.008199999999999999,0.0,0.999,0.8,0.010266780853271484,6.402254581451416,440,60,False,499,900,0.999,1,non-linear - epsilon: 0.85
2200,0.09407907157142259,0.0,-1.7924193572635354,-2.3000000000000007,-0.0046,0.0,0.999,0.8,0.010310888290405273,7.2431089878082275,450,50,False,499,900,0.999,1,non-linear - epsilon: 0.85
2300,0.08512200516557178,-1.0,-1.483519030169418,-1.5,-0.018292682926829267,0.0,0.999,0.8,0.001703023910522461,8.108935832977295,72,10,True,81,900,0.999,1,non-linear - epsilon: 0.85
2400,0.07701772182038202,0.0,-1.9609103872889533,-2.400000000000001,-0.0048000000000000004,0.0,0.999,0.8,0.010185003280639648,8.910330533981323,466,34,False,499,900,0.999,1,non-linear - epsilon: 0.85
2500,0.06968502989166978,0.0,-1.257965129341747,-1.6000000000000003,-0.0032,0.0,0.999,0.8,0.009987115859985352,9.805507183074951,464,36,False,499,900,0.999,1,non-linear - epsilon: 0.85
2600,0.06305046781736684,0.0,-1.0689071151709475,-1.3,-0.0026,0.0,0.999,0.8,0.009727239608764648,10.753573417663574,478,22,False,499,900,0.999,1,non-linear - epsilon: 0.85
2700,0.05704756815299919,-1.0,-1.718848113129852,-1.7999999999999998,-0.006949806949806951,0.0,0.999,0.8,0.006293058395385742,11.765789985656738,244,15,True,258,900,0.999,1,non-linear - epsilon: 0.85
2800,0.0516161916767678,0.0,-0.9653872587768207,-1.2,-0.0024000000000000002,0.0,0.999,0.8,0.010181188583374023,12.734300136566162,479,21,False,499,900,0.999,1,non-linear - epsilon: 0.85
2900,0.046701924893055476,0.0,-1.013903132834436,-1.3,-0.0026,0.0,0.999,0.8,0.02271103858947754,13.79124402999878,472,28,False,499,900,0.999,1,non-linear - epsilon: 0.85
3000,0.04225553489833084,0.0,-0.8161060352274534,-0.9999999999999999,-0.002,0.0,0.999,0.8,0.011012077331542969,14.802301168441772,473,27,False,499,900,0.999,1,non-linear - epsilon: 0.85
3100,0.03823247614809904,0.0,-0.878404561820934,-1.0999999999999999,-0.0022,0.0,0.999,0.8,0.01047205924987793,15.842868089675903,477,23,False,499,900,0.999,1,non-linear - epsilon: 0.85
3200,0.03459244418351222,0.0,-0.3651589617579409,-0.5,-0.001,0.0,0.999,0.8,0.010777950286865234,16.90717124938965,483,17,False,499,900,0.999,1,non-linear - epsilon: 0.85
3300,0.03129897184671114,0.0,-0.4953233978832134,-0.6,-0.0012,0.0,0.999,0.8,0.009898900985717773,17.969409942626953,485,15,False,499,900,0.999,1,non-linear - epsilon: 0.85
3400,0.02831906393963729,0.0,-1.0577432264346502,-1.3,-0.0026,0.0,0.999,0.8,0.009772062301635742,18.959513664245605,482,18,False,499,900,0.999,1,non-linear - epsilon: 0.85
3500,0.02562286666619484,0.0,-0.6268216706127254,-0.7999999999999999,-0.0016,0.0,0.999,0.8,0.010062932968139648,19.9727303981781,480,20,False,499,900,0.999,1,non-linear - epsilon: 0.85
3600,0.02318336854611471,0.0,-0.5427951809523568,-0.7,-0.0014000000000000002,0.0,0.999,0.8,0.009843826293945312,20.989243745803833,485,15,False,499,900,0.999,1,non-linear - epsilon: 0.85
3700,0.02097612980416755,0.0,-0.2299852726129569,-0.30000000000000004,-0.0006000000000000001,0.0,0.999,0.8,0.009740829467773438,22.032530069351196,491,9,False,499,900,0.999,1,non-linear - epsilon: 0.85
3800,0.018979037523648636,0.0,-0.3562796091447991,-0.5,-0.001,0.0,0.999,0.8,0.010608911514282227,23.047821760177612,490,10,False,499,900,0.999,1,non-linear - epsilon: 0.85
3900,0.017172084111173685,0.0,-0.3519220396872535,-0.5,-0.001,0.0,0.999,0.8,0.010982990264892578,24.154869079589844,493,7,False,499,900,0.999,1,non-linear - epsilon: 0.85
4000,0.015537166853366043,0.0,-0.29065239562470047,-0.4,-0.0008,0.0,0.999,0.8,0.010483980178833008,25.24843192100525,493,7,False,499,900,0.999,1,non-linear - epsilon: 0.85
4100,0.01405790655732101,0.0,-0.16371380335455699,-0.2,-0.0004,0.0,0.999,0.8,0.009982109069824219,26.321610927581787,494,6,False,499,900,0.999,1,non-linear - epsilon: 0.85
4200,0.012719483457922369,0.0,-0.16152101254079199,-0.2,-0.0004,0.0,0.999,0.8,0.010210990905761719,27.395195960998535,496,4,False,499,900,0.999,1,non-linear - epsilon: 0.85
4300,0.01150848874807088,0.0,-0.371156750084648,-0.5,-0.001,0.0,0.999,0.8,0.00980687141418457,28.406216621398926,492,8,False,499,900,0.999,1,non-linear - epsilon: 0.85
4400,0.010412790244401005,0.0,-0.3858054032302683,-0.5,-0.001,0.0,0.999,0.8,0.009870767593383789,29.413590908050537,492,8,False,499,900,0.999,1,non-linear - epsilon: 0.85
4500,0.00942141084267626,0.0,-0.21329494863060913,-0.30000000000000004,-0.0006000000000000001,0.0,0.999,0.8,0.009842157363891602,30.436408758163452,494,6,False,499,900,0.999,1,non-linear - epsilon: 0.85
4600,0.008524418545185429,0.0,-0.1873531429940254,-0.2,-0.0004,0.0,0.999,0.8,0.009758949279785156,31.50200891494751,494,6,False,499,900,0.999,1,non-linear - epsilon: 0.85
4700,0.00771282695839424,0.0,-0.1860483232321632,-0.2,-0.0004,0.0,0.999,0.8,0.00957179069519043,32.50650477409363,498,2,False,499,900,0.999,1,non-linear - epsilon: 0.85
4800,0.006978505264002015,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009701967239379883,33.52116656303406,498,2,False,499,900,0.999,1,non-linear - epsilon: 0.85
4900,0.006314096761460705,0.0,-0.07787033741169903,-0.1,-0.0002,0.0,0.999,0.8,0.009674072265625,34.497312784194946,498,2,False,499,900,0.999,1,non-linear - epsilon: 0.85
5000,0.005712945165885748,0.0,-0.06536307811431535,-0.1,-0.0002,0.0,0.999,0.8,0.009376049041748047,35.49298977851868,498,2,False,499,900,0.999,1,non-linear - epsilon: 0.85
5100,0.005169027922984651,0.0,-0.4704002732652138,-0.6,-0.0012000000000000001,0.0,0.999,0.8,0.009533882141113281,36.50075149536133,494,6,False,499,900,0.999,1,non-linear - epsilon: 0.85
5200,0.004676895872927992,0.0,-0.25355260543021046,-0.30000000000000004,-0.0006000000000000001,0.0,0.999,0.8,0.009890079498291016,37.514111280441284,496,4,False,499,900,0.999,1,non-linear - epsilon: 0.85
5300,0.00423161865869376,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009421825408935547,38.481311559677124,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
5400,0.0038287353319659597,0.0,-0.0925854183751895,-0.1,-0.0002,0.0,0.999,0.8,0.009523868560791016,39.46470069885254,498,2,False,499,900,0.999,1,non-linear - epsilon: 0.85
5500,0.0034642096617395995,0.0,-0.08797970327640962,-0.1,-0.0002,0.0,0.999,0.8,0.009577035903930664,40.43296456336975,499,1,False,499,900,0.999,1,non-linear - epsilon: 0.85
5600,0.0031343896978974282,0.0,-0.08806777104745708,-0.1,-0.0002,0.0,0.999,0.8,0.00942683219909668,41.403820514678955,499,1,False,499,900,0.999,1,non-linear - epsilon: 0.85
5700,0.002835971184651705,0.0,-0.07282152468433459,-0.1,-0.0002,0.0,0.999,0.8,0.009571075439453125,42.37566542625427,498,2,False,499,900,0.999,1,non-linear - epsilon: 0.85
5800,0.0025659644573136236,0.0,-0.06387614899503494,-0.1,-0.0002,0.0,0.999,0.8,0.00954294204711914,43.35324144363403,498,2,False,499,900,0.999,1,non-linear - epsilon: 0.85
5900,0.002321664490750256,0.0,-0.08797970327640962,-0.1,-0.0002,0.0,0.999,0.8,0.009608030319213867,44.35792875289917,499,1,False,499,900,0.999,1,non-linear - epsilon: 0.85
6000,0.0021006237994635785,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009846925735473633,45.388967990875244,499,1,False,499,900,0.999,1,non-linear - epsilon: 0.85
6100,0.0019006279177948083,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.014784097671508789,46.380584716796875,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
6200,0.0017196732146058224,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009459972381591797,47.388760805130005,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
6300,0.0015559468201771362,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009494781494140625,48.35256624221802,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
6400,0.0014078084642228197,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009752035140991211,49.34724760055542,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
6500,0.0012737740430690183,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009438753128051758,50.36394548416138,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
6600,0.0011525007513661276,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009660959243774414,51.324581146240234,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
6700,0.00104277362937872,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01040196418762207,52.28920221328735,499,1,False,499,900,0.999,1,non-linear - epsilon: 0.85
6800,0.0009434933910791269,0.0,-0.07173681503955075,-0.1,-0.0002,0.0,0.999,0.8,0.00970602035522461,53.26134490966797,499,1,False,499,900,0.999,1,non-linear - epsilon: 0.85
6900,0.0008536654111020772,0.0,-0.06180161677532164,-0.1,-0.0002,0.0,0.999,0.8,0.009614229202270508,54.22761940956116,499,1,False,499,900,0.999,1,non-linear - epsilon: 0.85
7000,0.0007723897602277555,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009237051010131836,55.188979387283325,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
7100,0.0006988521895651137,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009757280349731445,56.161086082458496,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
7200,0.0006323159731117362,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009429216384887695,57.13011431694031,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
7300,0.0005721145269660623,0.0,-0.07173681503955075,-0.1,-0.0002,0.0,0.999,0.8,0.009705066680908203,58.09420728683472,499,1,False,499,900,0.999,1,non-linear - epsilon: 0.85
7400,0.0005176447312485676,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009618997573852539,59.080836057662964,499,1,False,499,900,0.999,1,non-linear - epsilon: 0.85
7500,0.0004683608878284902,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009489297866821289,60.07698321342468,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
7600,0.00042376925332242245,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009500980377197266,61.05380892753601,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
7700,0.0003834230925943681,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009505987167358398,62.07510209083557,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
7800,0.0003469182032014366,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010123014450073242,63.124109983444214,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
7900,0.00031388886594745834,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009571075439453125,64.09151244163513,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
8000,0.00028400418097568797,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009669780731201172,65.06417512893677,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
8100,0.0002569647526942632,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009428977966308594,66.03210401535034,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
8200,0.00023249969032278575,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009689807891845703,66.99585175514221,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
8300,0.00021036389401042567,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009619951248168945,67.96228814125061,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
8400,0.00019033559933689367,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.00941920280456543,68.95415115356445,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
8500,0.00017221415559620263,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009421825408935547,69.92935991287231,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
8600,0.00015581801560526237,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009721040725708008,70.89430141448975,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
8700,0.00014098291689848287,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009467840194702148,71.85707831382751,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
8800,0.00012756023608693196,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009628057479858398,72.84523153305054,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
8900,0.00011541549989542687,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.00937199592590332,73.80306005477905,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
9000,0.00010442703796058529,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009759902954101562,74.77063512802124,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
9100,9.448476389308281e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009502887725830078,75.73544931411743,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
9200,8.548907239235426e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.00975489616394043,76.75954222679138,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
9300,7.734984136463761e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010816097259521484,77.73806190490723,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
9400,6.998552904721524e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009551286697387695,78.7750403881073,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
9500,6.332235709351879e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009618043899536133,79.8123779296875,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
9600,5.729357143494588e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009753942489624023,80.84003043174744,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
9700,5.183877351443733e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009324073791503906,81.8468291759491,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
9800,4.6903315191869025e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.021831274032592773,82.8998293876648,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
9900,4.243775125920222e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009486913681030273,83.87457060813904,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
10000,3.839734408049108e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009738922119140625,84.84134554862976,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
10100,3.47416153940514e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009553194046020508,85.8070375919342,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
10200,3.1433940786582496e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009675025939941406,86.83378887176514,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
10300,2.8441182776537165e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009469032287597656,87.79622960090637,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
10400,2.573335883083649e-05,0.0,-0.06173981515854632,-0.1,-0.0002,0.0,0.999,0.8,0.009310245513916016,88.75639510154724,499,1,False,499,900,0.999,1,non-linear - epsilon: 0.85
10500,2.3283340989000078e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009418964385986328,89.71491312980652,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
10600,2.106658408541802e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009523868560791016,90.67760229110718,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
10700,1.9060879846996865e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.00957179069519043,91.64411449432373,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
10800,1.7246134402640717e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009502887725830078,92.6116144657135,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
10900,1.5604166975576894e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009774208068847656,93.59537529945374,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
11000,1.4118527741753055e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009573698043823242,94.64629364013672,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
11100,1.277433302954521e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010074853897094727,95.65876340866089,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
11200,1.1558116209747783e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009686946868896484,96.64360857009888,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
11300,1.0457692782007457e-05,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009491920471191406,97.63957571983337,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
11400,9.462038306088069e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009570121765136719,98.67231178283691,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
11500,8.561177955037579e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009828805923461914,99.6735589504242,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
11600,7.746086583761008e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009424924850463867,100.68836069107056,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
11700,7.008598311849814e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009405851364135742,101.69436526298523,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
11800,6.3413247148361116e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009735107421875,102.73307251930237,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
11900,5.7375808042817945e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010287761688232422,103.79021620750427,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
12000,5.191318055144523e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009826898574829102,104.82510757446289,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
12100,4.697063809464375e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009552717208862305,105.8501946926117,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
12200,4.2498664492953675e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009466171264648438,106.85362505912781,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
12300,3.845245789604469e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.00946807861328125,107.81590747833252,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
12400,3.479148194156175e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.00945901870727539,108.78517389297485,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
12500,3.1479059647173505e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009638071060180664,109.75031447410583,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
12600,2.848200596728664e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009283065795898438,110.70876097679138,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
12700,2.5770295333246753e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009495019912719727,111.67272162437439,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
12800,2.3316760846322717e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010687828063964844,112.73242783546448,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
12900,2.109682210988119e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009491920471191406,113.77598118782043,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
13000,1.908823897407537e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009609222412109375,114.77457523345947,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
13100,1.7270888725973232e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009702920913696289,115.8141758441925,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
13200,1.562656449293526e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010293960571289062,116.90581250190735,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
13300,1.4138792839573743e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009805917739868164,117.97051072120667,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
13400,1.2792668730913866e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.010601043701171875,119.06079173088074,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
13500,1.1574706208357959e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.011510133743286133,120.17378330230713,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
13600,1.0472703282470575e-06,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.024589061737060547,121.27898931503296,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
13700,9.475619689031343e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.01010274887084961,122.41486835479736,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
13800,8.573466283671607e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009647846221923828,123.46928429603577,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
13900,7.757204967010224e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009683847427368164,124.51208806037903,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
14000,7.018658137702313e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009406089782714844,125.5589702129364,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
14100,6.350426766268786e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.0096282958984375,126.59332156181335,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
14200,5.745816268940703e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009495973587036133,127.64755511283875,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
14300,5.198769438895738e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009525060653686523,128.67718815803528,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
14400,4.7038057629676035e-07,0.0,0.0,0.0,0.0,0.0,0.999,0.8,0.009418010711669922,129.7316131591797,500,0,False,499,900,0.999,1,non-linear - epsilon: 0.85
