algname,Iteration,# chg actions,V[0],clock_time
policy-iteration,57,4,0.21740305269417057,0.0012280941009521484
policy-iteration,58,4,0.21740305269417057,0.0011022090911865234
policy-iteration,59,4,0.21740305269417057,0.0011358261108398438
policy-iteration,60,4,0.21740305269417057,0.001129150390625
policy-iteration,61,4,0.21740305269417057,0.0011577606201171875
policy-iteration,62,4,0.21740305269417057,0.001127004623413086
policy-iteration,63,4,0.21740305269417057,0.001146078109741211
policy-iteration,64,4,0.21740305269417057,0.0011751651763916016
policy-iteration,65,4,0.21740305269417057,0.0013630390167236328
policy-iteration,66,4,0.21740305269417057,0.0011479854583740234
policy-iteration,67,4,0.21740305269417057,0.0011241436004638672
policy-iteration,68,4,0.21740305269417057,0.0011038780212402344
policy-iteration,69,4,0.21740305269417057,0.0011260509490966797
policy-iteration,70,4,0.21740305269417057,0.0012290477752685547
policy-iteration,71,4,0.21740305269417057,0.0013310909271240234
policy-iteration,72,4,0.21740305269417057,0.0011332035064697266
policy-iteration,73,4,0.21740305269417057,0.001135110855102539
policy-iteration,74,4,0.21740305269417057,0.0010962486267089844
policy-iteration,75,4,0.21740305269417057,0.001116037368774414
policy-iteration,76,4,0.21740305269417057,0.0011818408966064453
policy-iteration,77,4,0.21740305269417057,0.0013167858123779297
policy-iteration,78,4,0.21740305269417057,0.0011131763458251953
policy-iteration,79,4,0.21740305269417057,0.0011131763458251953
policy-iteration,80,4,0.21740305269417057,0.0011441707611083984
policy-iteration,81,4,0.21740305269417057,0.0011668205261230469
policy-iteration,82,4,0.21740305269417057,0.001600027084350586
policy-iteration,83,4,0.21740305269417057,0.0013430118560791016
policy-iteration,84,4,0.21740305269417057,0.0011959075927734375
policy-iteration,85,4,0.21740305269417057,0.0011339187622070312
policy-iteration,86,4,0.21740305269417057,0.0011208057403564453
policy-iteration,87,4,0.21740305269417057,0.0011491775512695312
policy-iteration,88,4,0.21740305269417057,0.001096963882446289
policy-iteration,89,4,0.21740305269417057,0.0011320114135742188
policy-iteration,90,4,0.21740305269417057,0.0012171268463134766
policy-iteration,91,4,0.21740305269417057,0.001135110855102539
policy-iteration,92,4,0.21740305269417057,0.0011529922485351562
policy-iteration,93,4,0.21740305269417057,0.00115203857421875
policy-iteration,94,4,0.21740305269417057,0.0011241436004638672
policy-iteration,95,4,0.21740305269417057,0.0011641979217529297
policy-iteration,96,4,0.21740305269417057,0.001188039779663086
policy-iteration,97,4,0.21740305269417057,0.0012941360473632812
policy-iteration,98,4,0.21740305269417057,0.0011708736419677734
policy-iteration,99,4,0.21740305269417057,0.0011107921600341797
policy-iteration,100,4,0.21740305269417057,0.0011398792266845703
policy-iteration,101,4,0.21740305269417057,0.0011827945709228516
policy-iteration,102,4,0.21740305269417057,0.0011119842529296875
policy-iteration,103,4,0.21740305269417057,0.0013010501861572266
policy-iteration,104,4,0.21740305269417057,0.0011401176452636719
policy-iteration,105,4,0.21740305269417057,0.0011141300201416016
policy-iteration,106,4,0.21740305269417057,0.0011279582977294922
policy-iteration,107,4,0.21740305269417057,0.001360177993774414
policy-iteration,108,4,0.21740305269417057,0.004060983657836914
policy-iteration,109,4,0.21740305269417057,0.0012888908386230469
policy-iteration,110,4,0.21740305269417057,0.0011310577392578125
policy-iteration,111,4,0.21740305269417057,0.0011370182037353516
policy-iteration,112,4,0.21740305269417057,0.00113677978515625
policy-iteration,113,4,0.21740305269417057,0.0011429786682128906
policy-iteration,114,4,0.21740305269417057,0.0011639595031738281
policy-iteration,115,4,0.21740305269417057,0.0011179447174072266
policy-iteration,116,4,0.21740305269417057,0.0012218952178955078
policy-iteration,117,4,0.21740305269417057,0.001756906509399414
policy-iteration,118,4,0.21740305269417057,0.0012769699096679688
policy-iteration,119,4,0.21740305269417057,0.001142740249633789
policy-iteration,120,4,0.21740305269417057,0.0012791156768798828
policy-iteration,121,4,0.21740305269417057,0.001177072525024414
policy-iteration,122,4,0.21740305269417057,0.0013189315795898438
policy-iteration,123,4,0.21740305269417057,0.0011372566223144531
policy-iteration,124,4,0.21740305269417057,0.0011029243469238281
policy-iteration,125,4,0.21740305269417057,0.0010960102081298828
policy-iteration,126,4,0.21740305269417057,0.001196146011352539
policy-iteration,127,4,0.21740305269417057,0.0012559890747070312
policy-iteration,128,4,0.21740305269417057,0.001130819320678711
policy-iteration,129,4,0.21740305269417057,0.0011301040649414062
policy-iteration,130,4,0.21740305269417057,0.0011119842529296875
policy-iteration,131,4,0.21740305269417057,0.0011630058288574219
policy-iteration,132,4,0.21740305269417057,0.0011241436004638672
policy-iteration,133,4,0.21740305269417057,0.001363992691040039
policy-iteration,134,4,0.21740305269417057,0.0012161731719970703
policy-iteration,135,4,0.21740305269417057,0.0010728836059570312
policy-iteration,136,4,0.21740305269417057,0.0011720657348632812
policy-iteration,137,4,0.21740305269417057,0.0011379718780517578
policy-iteration,138,4,0.21740305269417057,0.0011470317840576172
policy-iteration,139,4,0.21740305269417057,0.0012218952178955078
policy-iteration,140,4,0.21740305269417057,0.0011849403381347656
policy-iteration,141,4,0.21740305269417057,0.0011320114135742188
policy-iteration,142,4,0.21740305269417057,0.0010900497436523438
policy-iteration,143,4,0.21740305269417057,0.001110076904296875
policy-iteration,144,4,0.21740305269417057,0.001138925552368164
policy-iteration,145,4,0.21740305269417057,0.0011219978332519531
policy-iteration,146,4,0.21740305269417057,0.0013079643249511719
policy-iteration,147,4,0.21740305269417057,0.0011949539184570312
policy-iteration,148,4,0.21740305269417057,0.001171112060546875
policy-iteration,149,4,0.21740305269417057,0.0010800361633300781
policy-iteration,150,4,0.21740305269417057,0.001149892807006836
policy-iteration,151,4,0.21740305269417057,0.0011408329010009766
policy-iteration,152,4,0.21740305269417057,0.00115203857421875
policy-iteration,153,4,0.21740305269417057,0.0011670589447021484
policy-iteration,154,4,0.21740305269417057,0.0011188983917236328
policy-iteration,155,4,0.21740305269417057,0.0011267662048339844
policy-iteration,156,4,0.21740305269417057,0.0011401176452636719
policy-iteration,157,4,0.21740305269417057,0.0010840892791748047
policy-iteration,158,4,0.21740305269417057,0.0011210441589355469
policy-iteration,159,4,0.21740305269417057,0.0010800361633300781
policy-iteration,160,4,0.21740305269417057,0.0013141632080078125
policy-iteration,161,4,0.21740305269417057,0.0011310577392578125
policy-iteration,162,4,0.21740305269417057,0.0011448860168457031
policy-iteration,163,4,0.21740305269417057,0.0011839866638183594
policy-iteration,164,4,0.21740305269417057,0.0011091232299804688
policy-iteration,165,4,0.21740305269417057,0.001112222671508789
policy-iteration,166,4,0.21740305269417057,0.0011403560638427734
policy-iteration,167,4,0.21740305269417057,0.0012011528015136719
policy-iteration,168,4,0.21740305269417057,0.0011630058288574219
policy-iteration,169,4,0.21740305269417057,0.001165628433227539
policy-iteration,170,4,0.21740305269417057,0.0011408329010009766
policy-iteration,171,4,0.21740305269417057,0.0011546611785888672
policy-iteration,172,4,0.21740305269417057,0.0014352798461914062
policy-iteration,173,4,0.21740305269417057,0.0016989707946777344
policy-iteration,174,4,0.21740305269417057,0.0015261173248291016
policy-iteration,175,4,0.21740305269417057,0.0012578964233398438
policy-iteration,176,4,0.21740305269417057,0.00121307373046875
policy-iteration,177,4,0.21740305269417057,0.0011830329895019531
policy-iteration,178,4,0.21740305269417057,0.0014500617980957031
policy-iteration,179,4,0.21740305269417057,0.0016360282897949219
policy-iteration,180,4,0.21740305269417057,0.0015802383422851562
policy-iteration,181,4,0.21740305269417057,0.0011899471282958984
policy-iteration,182,4,0.21740305269417057,0.0012562274932861328
policy-iteration,183,4,0.21740305269417057,0.0011570453643798828
policy-iteration,184,4,0.21740305269417057,0.0016460418701171875
policy-iteration,185,4,0.21740305269417057,0.00144195556640625
policy-iteration,186,4,0.21740305269417057,0.0013072490692138672
policy-iteration,187,4,0.21740305269417057,0.0011789798736572266
policy-iteration,188,4,0.21740305269417057,0.001234292984008789
policy-iteration,189,4,0.21740305269417057,0.0011568069458007812
policy-iteration,190,4,0.21740305269417057,0.0013458728790283203
policy-iteration,191,4,0.21740305269417057,0.0014100074768066406
policy-iteration,192,4,0.21740305269417057,0.0011849403381347656
policy-iteration,193,4,0.21740305269417057,0.0013489723205566406
policy-iteration,194,4,0.21740305269417057,0.002315044403076172
policy-iteration,195,4,0.21740305269417057,0.0024061203002929688
policy-iteration,196,4,0.21740305269417057,0.0023298263549804688
policy-iteration,197,4,0.21740305269417057,0.0015201568603515625
policy-iteration,198,4,0.21740305269417057,0.0012862682342529297
policy-iteration,199,4,0.21740305269417057,0.0012390613555908203
