episode,epsilon,terminal_reward,cum_discounted_rewards,episode_tot_rewards,avg_reward,avg_delta_reward,gamma,alpha,episode_time,accumulated_time,num_exploitation,num_exploration,done?,steps_before_done,state_size,decay_rate,decay_type
462,0.31493836225778504,1.0,1.0,1.0,0.02564102564102564,0.06707287484010362,0.98,0.8,0.001589059829711914,0.158552885055542,24,15,True,38,16,0.999,1
463,0.3146234238955273,0.0,0.0,0.0,0.0,0.05593506947008572,0.98,0.8,0.0024292469024658203,0.1609821319580078,9,3,True,11,16,0.999,1
464,0.31430880047163173,0.0,0.0,0.0,0.0,-0.00017522840417582325,0.98,0.8,0.0008511543273925781,0.1618332862854004,4,3,True,6,16,0.999,1
465,0.3139944916711601,0.0,0.0,0.0,0.0,0.02466948968891521,0.98,0.8,0.0004150867462158203,0.1622483730316162,3,7,True,9,16,0.999,1
466,0.3136804971794889,0.0,0.0,0.0,0.0,-0.004579211729862221,0.98,0.8,0.0004260540008544922,0.1626744270324707,8,2,True,9,16,0.999,1
467,0.3133668166823094,0.0,0.0,0.0,0.0,-0.012730314033155507,0.98,0.8,0.0002779960632324219,0.16295242309570312,4,3,True,6,16,0.999,1
468,0.3130534498656271,0.0,0.0,0.0,0.0,-0.05720596083284164,0.98,0.8,0.0002589225769042969,0.16321134567260742,9,1,True,9,16,0.999,1
469,0.31274039641576146,0.0,0.0,0.0,0.0,-0.1313611567387884,0.98,0.8,0.00012683868408203125,0.16333818435668945,3,1,True,3,16,0.999,1
470,0.3124276560193457,0.0,0.0,0.0,0.0,0.027479501470936446,0.98,0.8,0.0005660057067871094,0.16390419006347656,10,9,True,18,16,0.999,1
471,0.31211522836332634,0.0,0.0,0.0,0.0,-0.016922417169444915,0.98,0.8,0.00011992454528808594,0.16402411460876465,2,2,True,3,16,0.999,1
472,0.311803113134963,0.0,0.0,0.0,0.0,-0.05711248474032199,0.98,0.8,6.198883056640625e-05,0.16408610343933105,1,1,True,1,16,0.999,1
473,0.31149131002182806,0.0,0.0,0.0,0.0,-0.1518503900112389,0.98,0.8,9.822845458984375e-05,0.1641843318939209,1,2,True,2,16,0.999,1
474,0.3111798187118062,0.0,0.0,0.0,0.0,-0.0386378736286889,0.98,0.8,0.00033783912658691406,0.1645221710205078,5,5,True,9,16,0.999,1
475,0.3108686388930944,0.0,0.0,0.0,0.0,-0.0032694102150517025,0.98,0.8,0.00015497207641601562,0.16467714309692383,1,3,True,3,16,0.999,1
476,0.31055777025420134,0.0,0.0,0.0,0.0,0.02353848286850558,0.98,0.8,0.0017850399017333984,0.16646218299865723,16,13,True,28,16,0.999,1
477,0.31024721248394715,0.0,0.0,0.0,0.0,0.010408430465034754,0.98,0.8,0.0009438991546630859,0.1674060821533203,12,5,True,16,16,0.999,1
478,0.3099369652714632,0.0,0.0,0.0,0.0,0.041835971696326996,0.98,0.8,0.0008337497711181641,0.16823983192443848,9,4,True,12,16,0.999,1
479,0.3096270283061917,0.0,0.0,0.0,0.0,-0.009730637729773608,0.98,0.8,0.000347137451171875,0.16858696937561035,9,3,True,11,16,0.999,1
480,0.30931740127788554,0.0,0.0,0.0,0.0,-0.03480516633415936,0.98,0.8,0.0003681182861328125,0.16895508766174316,9,3,True,11,16,0.999,1
481,0.30900808387660766,0.0,0.0,0.0,0.0,-0.04378209297681821,0.98,0.8,0.0003960132598876953,0.16935110092163086,7,4,True,10,16,0.999,1
482,0.30869907579273104,1.0,1.0,1.0,0.06666666666666667,0.031567675417466814,0.98,0.8,0.00039887428283691406,0.16974997520446777,14,1,True,14,16,0.999,1
483,0.3083903767169383,0.0,0.0,0.0,0.0,-0.001961203179412424,0.98,0.8,0.00037598609924316406,0.17012596130371094,3,3,True,5,16,0.999,1
484,0.3080819863402214,0.0,0.0,0.0,0.0,-0.009417256746183026,0.98,0.8,0.0016608238220214844,0.17178678512573242,5,4,True,8,16,0.999,1
485,0.30777390435388113,0.0,0.0,0.0,0.0,0.007300307348451973,0.98,0.8,0.0003120899200439453,0.17209887504577637,2,3,True,4,16,0.999,1
486,0.30746613044952725,0.0,0.0,0.0,0.0,-0.24126933084718474,0.98,0.8,6.198883056640625e-05,0.17216086387634277,2,0,True,1,16,0.999,1
487,0.30715866431907773,0.0,0.0,0.0,0.0,-0.0390572194997475,0.98,0.8,0.00015091896057128906,0.17231178283691406,4,1,True,4,16,0.999,1
488,0.30685150565475866,0.0,0.0,0.0,0.0,-0.07900290062931781,0.98,0.8,0.0002601146697998047,0.17257189750671387,2,3,True,4,16,0.999,1
489,0.3065446541491039,0.0,0.0,0.0,0.0,-0.01828873013401591,0.98,0.8,0.00032520294189453125,0.1728971004486084,8,3,True,10,16,0.999,1
490,0.30623810949495484,0.0,0.0,0.0,0.0,-0.2292411964777746,0.98,0.8,5.1975250244140625e-05,0.17294907569885254,2,0,True,1,16,0.999,1
491,0.3059318713854599,0.0,0.0,0.0,0.0,-0.019451707249601866,0.98,0.8,0.0004069805145263672,0.1733560562133789,14,2,True,15,16,0.999,1
492,0.30562593951407446,0.0,0.0,0.0,0.0,-0.05504829936850992,0.98,0.8,0.00019407272338867188,0.17355012893676758,5,2,True,6,16,0.999,1
493,0.3053203135745604,0.0,0.0,0.0,0.0,-0.04456928701961926,0.98,0.8,0.00020503997802734375,0.17375516891479492,7,1,True,7,16,0.999,1
494,0.30501499326098586,0.0,0.0,0.0,0.0,-0.05574195361347458,0.98,0.8,0.00010013580322265625,0.17385530471801758,1,2,True,2,16,0.999,1
495,0.3047099782677249,0.0,0.0,0.0,0.0,-0.020924659905652215,0.98,0.8,0.00016021728515625,0.17401552200317383,5,1,True,5,16,0.999,1
496,0.3044052682894572,0.0,0.0,0.0,0.0,0.047535203112081745,0.98,0.8,0.0003268718719482422,0.17434239387512207,11,2,True,12,16,0.999,1
497,0.30410086302116773,0.0,0.0,0.0,0.0,0.005533751878103554,0.98,0.8,0.0005190372467041016,0.17486143112182617,13,6,True,18,16,0.999,1
498,0.30379676215814655,0.0,0.0,0.0,0.0,0.023621005499710312,0.98,0.8,0.0007491111755371094,0.17561054229736328,20,8,True,27,16,0.999,1
499,0.3034929653959884,0.0,0.0,0.0,0.0,0.021131815041481455,0.98,0.8,0.0001220703125,0.17573261260986328,2,2,True,3,16,0.999,1
500,0.3031894724305924,0.0,0.0,0.0,0.0,0.0032761606768870605,0.98,0.8,0.0008449554443359375,0.17657756805419922,24,8,True,31,16,0.999,1
501,0.30288628295816183,0.0,0.0,0.0,0.0,-0.026561670380274762,0.98,0.8,0.0002257823944091797,0.1768033504486084,3,4,True,6,16,0.999,1
502,0.3025833966752037,0.0,0.0,0.0,0.0,-0.3036446631642001,0.98,0.8,6.890296936035156e-05,0.17687225341796875,1,1,True,1,16,0.999,1
503,0.30228081327852846,0.0,0.0,0.0,0.0,-0.037497030833755,0.98,0.8,0.00027823448181152344,0.17715048789978027,4,5,True,8,16,0.999,1
504,0.3019785324652499,0.0,0.0,0.0,0.0,0.02283671740951637,0.98,0.8,0.0005080699920654297,0.1776585578918457,5,9,True,13,16,0.999,1
505,0.30167655393278464,0.0,0.0,0.0,0.0,-0.16523045346817392,0.98,0.8,9.703636169433594e-05,0.17775559425354004,4,0,True,3,16,0.999,1
506,0.3013748773788519,0.0,0.0,0.0,0.0,-0.04797242404979768,0.98,0.8,0.00017309188842773438,0.17792868614196777,4,2,True,5,16,0.999,1
507,0.301073502501473,0.0,0.0,0.0,0.0,0.024683959701157207,0.98,0.8,0.0010569095611572266,0.178985595703125,28,7,True,34,16,0.999,1
508,0.30077242899897155,0.0,0.0,0.0,0.0,-0.010891767334928588,0.98,0.8,0.0007348060607910156,0.17972040176391602,8,8,True,15,16,0.999,1
509,0.3004716565699726,0.0,0.0,0.0,0.0,-0.0008005962855319367,0.98,0.8,0.0002129077911376953,0.1799333095550537,5,1,True,5,16,0.999,1
510,0.3001711849134026,0.0,0.0,0.0,0.0,0.05513099118296278,0.98,0.8,0.0005939006805419922,0.1805272102355957,11,6,True,16,16,0.999,1
511,0.29987101372848923,0.0,0.0,0.0,0.0,-0.0026790306982509777,0.98,0.8,0.0007412433624267578,0.18126845359802246,19,8,True,26,16,0.999,1
512,0.29957114271476076,0.0,0.0,0.0,0.0,-0.01729269308599621,0.98,0.8,0.0008177757263183594,0.18208622932434082,19,10,True,28,16,0.999,1
513,0.299271571572046,0.0,0.0,0.0,0.0,-0.08170319004153712,0.98,0.8,0.000186920166015625,0.18227314949035645,6,0,True,5,16,0.999,1
514,0.2989723000004739,0.0,0.0,0.0,0.0,0.021466507126250516,0.98,0.8,0.00021719932556152344,0.18249034881591797,4,3,True,6,16,0.999,1
515,0.29867332770047345,0.0,0.0,0.0,0.0,0.02145055107540848,0.98,0.8,0.0002529621124267578,0.18274331092834473,6,3,True,8,16,0.999,1
516,0.298374654372773,0.0,0.0,0.0,0.0,-0.07474808185539997,0.98,0.8,0.00018787384033203125,0.18293118476867676,8,0,True,7,16,0.999,1
517,0.2980762797184002,0.0,0.0,0.0,0.0,-0.018927848467092733,0.98,0.8,0.0004398822784423828,0.18337106704711914,12,4,True,15,16,0.999,1
518,0.29777820343868183,0.0,0.0,0.0,0.0,0.0020619986756945387,0.98,0.8,0.00047206878662109375,0.18384313583374023,17,2,True,18,16,0.999,1
519,0.29748042523524315,0.0,0.0,0.0,0.0,-0.01525204691168989,0.98,0.8,0.00024008750915527344,0.1840832233428955,7,2,True,8,16,0.999,1
520,0.2971829448100079,0.0,0.0,0.0,0.0,-0.09423837098362782,0.98,0.8,0.000125885009765625,0.18420910835266113,2,2,True,3,16,0.999,1
521,0.2968857618651979,0.0,0.0,0.0,0.0,0.026092097280714013,0.98,0.8,0.0005052089691162109,0.18471431732177734,13,4,True,16,16,0.999,1
522,0.2965888761033327,0.0,0.0,0.0,0.0,-0.1910789312342777,0.98,0.8,9.083747863769531e-05,0.18480515480041504,2,1,True,2,16,0.999,1
523,0.29629228722722933,0.0,0.0,0.0,0.0,-0.04785121773639403,0.98,0.8,0.00025081634521484375,0.18505597114562988,7,2,True,8,16,0.999,1
524,0.2959959949400021,1.0,1.0,1.0,0.047619047619047616,0.02676608535262694,0.98,0.8,0.0006062984466552734,0.18566226959228516,14,7,True,20,16,0.999,1
525,0.2956999989450621,0.0,0.0,0.0,0.0,-0.0025300365799491753,0.98,0.8,0.0003330707550048828,0.18599534034729004,6,5,True,10,16,0.999,1
526,0.295404298946117,0.0,0.0,0.0,0.0,-0.1288041852599387,0.98,0.8,0.00010991096496582031,0.18610525131225586,3,1,True,3,16,0.999,1
527,0.2951088946471709,0.0,0.0,0.0,0.0,-0.02111246170604973,0.98,0.8,0.0005519390106201172,0.18665719032287598,11,8,True,18,16,0.999,1
528,0.2948137857525237,0.0,0.0,0.0,0.0,-0.033715661347964374,0.98,0.8,0.000308990478515625,0.1869661808013916,7,4,True,10,16,0.999,1
529,0.2945189719667712,0.0,0.0,0.0,0.0,-0.007003527619730964,0.98,0.8,0.0006797313690185547,0.18764591217041016,20,6,True,25,16,0.999,1
530,0.29422445299480443,0.0,0.0,0.0,0.0,-0.06113373844575012,0.98,0.8,0.0001900196075439453,0.1878359317779541,6,1,True,6,16,0.999,1
531,0.2939302285418096,0.0,0.0,0.0,0.0,-0.058688911694213176,0.98,0.8,0.0001671314239501953,0.1880030632019043,7,0,True,6,16,0.999,1
532,0.2936362983132678,0.0,0.0,0.0,0.0,-0.09780434082356973,0.98,0.8,9.799003601074219e-05,0.18810105323791504,4,0,True,3,16,0.999,1
533,0.29334266201495457,0.0,0.0,0.0,0.0,-0.006964868321312767,0.98,0.8,0.0007948875427246094,0.18889594078063965,23,7,True,29,16,0.999,1
534,0.2930493193529396,0.0,0.0,0.0,0.0,0.008413929177262669,0.98,0.8,0.0010492801666259766,0.18994522094726562,20,14,True,33,16,0.999,1
535,0.2927562700335867,0.0,0.0,0.0,0.0,-0.011786964551541202,0.98,0.8,0.0006959438323974609,0.19064116477966309,12,7,True,18,16,0.999,1
536,0.29246351376355306,0.0,0.0,0.0,0.0,-0.029750924096527354,0.98,0.8,0.00028514862060546875,0.19092631340026855,8,2,True,9,16,0.999,1
537,0.2921710502497895,0.0,0.0,0.0,0.0,-0.030477935472346798,0.98,0.8,0.00026297569274902344,0.19118928909301758,4,4,True,7,16,0.999,1
538,0.2918788791995397,0.0,0.0,0.0,0.0,-0.032284820866152295,0.98,0.8,0.00028514862060546875,0.19147443771362305,9,1,True,9,16,0.999,1
539,0.2915870003203402,0.0,0.0,0.0,0.0,0.03103797398701386,0.98,0.8,0.0005857944488525391,0.19206023216247559,11,4,True,14,16,0.999,1
540,0.29129541332001985,0.0,0.0,0.0,0.0,0.00021687774663057754,0.98,0.8,0.0005970001220703125,0.1926572322845459,10,6,True,15,16,0.999,1
541,0.29100411790669983,0.0,0.0,0.0,0.0,-0.013235174876240636,0.98,0.8,0.0002560615539550781,0.19291329383850098,5,2,True,6,16,0.999,1
542,0.2907131137887931,0.0,0.0,0.0,0.0,-0.012595623489339514,0.98,0.8,0.0003390312194824219,0.1932523250579834,7,1,True,7,16,0.999,1
543,0.2904224006750043,0.0,0.0,0.0,0.0,0.00568609516312417,0.98,0.8,0.0003440380096435547,0.19359636306762695,11,2,True,12,16,0.999,1
544,0.2901319782743293,0.0,0.0,0.0,0.0,0.15082934989523442,0.98,0.8,0.0002219676971435547,0.1938183307647705,3,4,True,6,16,0.999,1
545,0.289841846296055,0.0,0.0,0.0,0.0,-0.04294402785262655,0.98,0.8,0.00031113624572753906,0.19412946701049805,6,2,True,7,16,0.999,1
546,0.2895520044497589,0.0,0.0,0.0,0.0,0.02454750735434635,0.98,0.8,0.0009548664093017578,0.1950843334197998,20,9,True,28,16,0.999,1
547,0.2892624524453092,0.0,0.0,0.0,0.0,0.008806728225794138,0.98,0.8,0.0008349418640136719,0.19591927528381348,12,12,True,23,16,0.999,1
548,0.28897318999286387,0.0,0.0,0.0,0.0,-0.019336362585749167,0.98,0.8,0.00029206275939941406,0.1962113380432129,5,2,True,6,16,0.999,1
549,0.288684216802871,0.0,0.0,0.0,0.0,-0.027607705570223386,0.98,0.8,0.0002529621124267578,0.19646430015563965,8,2,True,9,16,0.999,1
550,0.2883955325860681,0.0,0.0,0.0,0.0,0.011571016502708599,0.98,0.8,0.0007507801055908203,0.19721508026123047,17,6,True,22,16,0.999,1
551,0.288107137053482,0.0,0.0,0.0,0.0,-0.11319996201567029,0.98,0.8,0.00013589859008789062,0.19735097885131836,4,0,True,3,16,0.999,1
552,0.28781902991642855,0.0,0.0,0.0,0.0,-0.0981307739444484,0.98,0.8,0.0001201629638671875,0.19747114181518555,1,1,True,1,16,0.999,1
553,0.2875312108865121,0.0,0.0,0.0,0.0,-0.010432737896518461,0.98,0.8,0.0004050731658935547,0.1978762149810791,13,3,True,15,16,0.999,1
554,0.2872436796756256,0.0,0.0,0.0,0.0,0.018580096988736652,0.98,0.8,0.00032901763916015625,0.19820523262023926,10,3,True,12,16,0.999,1
555,0.28695643599594994,1.0,1.0,1.0,0.1,0.11290028384139843,0.98,0.8,0.00025081634521484375,0.1984560489654541,8,2,True,9,16,0.999,1
556,0.286669479559954,0.0,0.0,0.0,0.0,-0.03236938627112213,0.98,0.8,0.0002789497375488281,0.19873499870300293,11,1,True,11,16,0.999,1
557,0.286382810080394,0.0,0.0,0.0,0.0,0.006874671979833765,0.98,0.8,0.0005528926849365234,0.19928789138793945,14,3,True,16,16,0.999,1
558,0.2860964272703136,0.0,0.0,0.0,0.0,-0.0037905183099044004,0.98,0.8,0.00017690658569335938,0.1994647979736328,6,1,True,6,16,0.999,1
559,0.2858103308430433,0.0,0.0,0.0,0.0,-0.02286352068283799,0.98,0.8,0.0003647804260253906,0.1998295783996582,10,4,True,13,16,0.999,1
560,0.2855245205122003,0.0,0.0,0.0,0.0,0.04059368736621018,0.98,0.8,0.00013113021850585938,0.19996070861816406,1,3,True,3,16,0.999,1
561,0.28523899599168806,0.0,0.0,0.0,0.0,-0.07335380719800548,0.98,0.8,8.296966552734375e-05,0.2000436782836914,2,1,True,2,16,0.999,1
562,0.28495375699569636,0.0,0.0,0.0,0.0,0.08526580769147585,0.98,0.8,0.000476837158203125,0.20052051544189453,9,8,True,16,16,0.999,1
563,0.28466880323870064,0.0,0.0,0.0,0.0,0.03230880693622063,0.98,0.8,0.0004489421844482422,0.20096945762634277,11,6,True,16,16,0.999,1
564,0.28438413443546195,0.0,0.0,0.0,0.0,0.03707732698511726,0.98,0.8,0.0006542205810546875,0.20162367820739746,22,5,True,26,16,0.999,1
565,0.28409975030102647,0.0,0.0,0.0,0.0,0.01787500837573909,0.98,0.8,0.0006222724914550781,0.20224595069885254,8,10,True,17,16,0.999,1
566,0.28381565055072544,0.0,0.0,0.0,0.0,-0.07496332618199655,0.98,0.8,0.00019097328186035156,0.2024369239807129,7,1,True,7,16,0.999,1
567,0.2835318349001747,0.0,0.0,0.0,0.0,0.008046326594976476,0.98,0.8,0.0005419254302978516,0.20297884941101074,13,6,True,18,16,0.999,1
568,0.28324830306527454,0.0,0.0,0.0,0.0,0.007255516045949139,0.98,0.8,0.0007569789886474609,0.2037358283996582,12,6,True,17,16,0.999,1
569,0.2829650547622093,0.0,0.0,0.0,0.0,-0.0005340399154308237,0.98,0.8,0.0003600120544433594,0.20409584045410156,9,3,True,11,16,0.999,1
570,0.28268208970744707,0.0,0.0,0.0,0.0,-0.012810218038565016,0.98,0.8,0.0007543563842773438,0.2048501968383789,17,8,True,24,16,0.999,1
571,0.28239940761773963,0.0,0.0,0.0,0.0,-0.17172857732786193,0.98,0.8,0.00018215179443359375,0.2050323486328125,4,0,True,3,16,0.999,1
572,0.28211700821012187,0.0,0.0,0.0,0.0,-0.025879919157192566,0.98,0.8,0.0005171298980712891,0.2055494785308838,13,3,True,15,16,0.999,1
573,0.28183489120191174,0.0,0.0,0.0,0.0,-0.02263720475580357,0.98,0.8,0.0005898475646972656,0.20613932609558105,13,5,True,17,16,0.999,1
574,0.2815530563107098,0.0,0.0,0.0,0.0,-0.14097197060670255,0.98,0.8,0.0001201629638671875,0.20625948905944824,3,1,True,3,16,0.999,1
575,0.2812715032543991,0.0,0.0,0.0,0.0,-0.029772131076704064,0.98,0.8,0.0007579326629638672,0.2070174217224121,18,6,True,23,16,0.999,1
576,0.2809902317511447,0.0,0.0,0.0,0.0,-0.0015359429753771358,0.98,0.8,0.0006639957427978516,0.20768141746520996,17,8,True,24,16,0.999,1
577,0.2807092415193935,0.0,0.0,0.0,0.0,0.006496948702940819,0.98,0.8,0.00021004676818847656,0.20789146423339844,6,2,True,7,16,0.999,1
578,0.2804285322778741,0.0,0.0,0.0,0.0,-0.014491466634252067,0.98,0.8,0.00016498565673828125,0.20805644989013672,4,2,True,5,16,0.999,1
579,0.28014810374559623,0.0,0.0,0.0,0.0,0.021413092483943824,0.98,0.8,0.00034308433532714844,0.20839953422546387,7,5,True,11,16,0.999,1
580,0.27986795564185063,0.0,0.0,0.0,0.0,-0.050242338581094795,0.98,0.8,0.0003039836883544922,0.20870351791381836,7,4,True,10,16,0.999,1
581,0.2795880876862088,1.0,1.0,1.0,0.07142857142857142,0.07520118743780044,0.98,0.8,0.0005810260772705078,0.20928454399108887,11,3,True,13,16,0.999,1
582,0.2793084995985226,0.0,0.0,0.0,0.0,-0.0057406441680851635,0.98,0.8,0.0008368492126464844,0.21012139320373535,17,9,True,25,16,0.999,1
583,0.2790291910989241,0.0,0.0,0.0,0.0,-0.05675023062626265,0.98,0.8,0.0002040863037109375,0.2103254795074463,7,1,True,7,16,0.999,1
584,0.2787501619078252,0.0,0.0,0.0,0.0,-0.00658017694331958,0.98,0.8,0.001046895980834961,0.21137237548828125,23,10,True,32,16,0.999,1
585,0.2784714117459174,0.0,0.0,0.0,0.0,-0.005933839485801722,0.98,0.8,0.000698089599609375,0.21207046508789062,20,6,True,25,16,0.999,1
586,0.27819294033417147,0.0,0.0,0.0,0.0,-0.05638659260346775,0.98,0.8,0.0002422332763671875,0.2123126983642578,9,1,True,9,16,0.999,1
587,0.2779147473938373,0.0,0.0,0.0,0.0,-0.015309875365372769,0.98,0.8,0.00017404556274414062,0.21248674392700195,6,1,True,6,16,0.999,1
588,0.27763683264644345,0.0,0.0,0.0,0.0,-0.030445462829678076,0.98,0.8,0.0003879070281982422,0.2128746509552002,11,4,True,14,16,0.999,1
589,0.27735919581379703,0.0,0.0,0.0,0.0,-0.00797614892245223,0.98,0.8,0.0006818771362304688,0.21355652809143066,25,4,True,28,16,0.999,1
590,0.27708183661798325,0.0,0.0,0.0,0.0,-0.10960112111562359,0.98,0.8,0.00011491775512695312,0.21367144584655762,5,0,True,4,16,0.999,1
591,0.27680475478136524,0.0,0.0,0.0,0.0,-0.07727451695570434,0.98,0.8,0.0001709461212158203,0.21384239196777344,6,1,True,6,16,0.999,1
592,0.27652795002658387,0.0,0.0,0.0,0.0,-0.0787830057072499,0.98,0.8,0.00018715858459472656,0.21402955055236816,5,2,True,6,16,0.999,1
593,0.2762514220765573,0.0,0.0,0.0,0.0,0.002081212095236984,0.98,0.8,0.0003693103790283203,0.21439886093139648,10,3,True,12,16,0.999,1
594,0.27597517065448074,1.0,1.0,1.0,0.038461538461538464,0.07297087279431,0.98,0.8,0.0006918907165527344,0.21509075164794922,20,6,True,25,16,0.999,1
595,0.27569919548382626,0.0,0.0,0.0,0.0,-0.05983737297247226,0.98,0.8,0.00021910667419433594,0.21530985832214355,8,0,True,7,16,0.999,1
596,0.27542349628834245,0.0,0.0,0.0,0.0,0.014917194811121637,0.98,0.8,0.0009140968322753906,0.21622395515441895,24,7,True,30,16,0.999,1
597,0.2751480727920541,0.0,0.0,0.0,0.0,-0.10318345907187378,0.98,0.8,0.00011992454528808594,0.21634387969970703,2,2,True,3,16,0.999,1
598,0.27487292471926206,0.0,0.0,0.0,0.0,0.07984185455905071,0.98,0.8,0.00017023086547851562,0.21651411056518555,2,3,True,4,16,0.999,1
599,0.2745980517945428,0.0,0.0,0.0,0.0,-0.009598506000752493,0.98,0.8,0.0003190040588378906,0.21683311462402344,9,3,True,11,16,0.999,1
600,0.27432345374274825,0.0,0.0,0.0,0.0,0.028950451667823607,0.98,0.8,0.0001850128173828125,0.21701812744140625,4,2,True,5,16,0.999,1
601,0.2740491302890055,0.0,0.0,0.0,0.0,-0.034332334343126124,0.98,0.8,0.00035881996154785156,0.2173769474029541,9,2,True,10,16,0.999,1
602,0.2737750811587165,0.0,0.0,0.0,0.0,-0.0653970099820259,0.98,0.8,0.00017690658569335938,0.21755385398864746,3,2,True,4,16,0.999,1
603,0.2735013060775578,0.0,0.0,0.0,0.0,0.04761686723354937,0.98,0.8,0.0005581378936767578,0.21811199188232422,15,3,True,17,16,0.999,1
604,0.27322780477148023,0.0,0.0,0.0,0.0,0.001243845807785226,0.98,0.8,0.0011200904846191406,0.21923208236694336,37,7,True,43,16,0.999,1
605,0.2729545769667088,0.0,0.0,0.0,0.0,0.02384172615637764,0.98,0.8,0.00034499168395996094,0.21957707405090332,9,4,True,12,16,0.999,1
606,0.2726816223897421,0.0,0.0,0.0,0.0,-0.005514571920503542,0.98,0.8,0.0002758502960205078,0.21985292434692383,6,4,True,9,16,0.999,1
607,0.27240894076735234,0.0,0.0,0.0,0.0,0.010277791897266367,0.98,0.8,0.0007398128509521484,0.22059273719787598,20,7,True,26,16,0.999,1
608,0.272136531826585,0.0,0.0,0.0,0.0,-0.0026141705819066646,0.98,0.8,0.0007390975952148438,0.22133183479309082,18,10,True,27,16,0.999,1
609,0.2718643952947584,0.0,0.0,0.0,0.0,-0.00808413606912827,0.98,0.8,0.00045800209045410156,0.22178983688354492,16,3,True,18,16,0.999,1
610,0.27159253089946367,0.0,0.0,0.0,0.0,0.02062889527415707,0.98,0.8,0.0013799667358398438,0.22316980361938477,38,9,True,46,16,0.999,1
611,0.2713209383685642,0.0,0.0,0.0,0.0,0.04521430651178544,0.98,0.8,0.0009157657623291016,0.22408556938171387,12,7,True,18,16,0.999,1
612,0.2710496174301956,0.0,0.0,0.0,0.0,-0.2215055494966455,0.98,0.8,5.1021575927734375e-05,0.2241365909576416,2,0,True,1,16,0.999,1
613,0.27077856781276544,0.0,0.0,0.0,0.0,-0.00657615059964316,0.98,0.8,0.00018310546875,0.2243196964263916,1,4,True,4,16,0.999,1
614,0.27050778924495267,0.0,0.0,0.0,0.0,-0.014887139767047907,0.98,0.8,0.00042891502380371094,0.2247486114501953,6,3,True,8,16,0.999,1
615,0.2702372814557077,0.0,0.0,0.0,0.0,-0.09930921345376752,0.98,0.8,0.00011587142944335938,0.22486448287963867,3,1,True,3,16,0.999,1
616,0.269967044174252,1.0,1.0,1.0,0.125,0.09826750131648126,0.98,0.8,0.00025582313537597656,0.22512030601501465,5,3,True,7,16,0.999,1
617,0.26969707713007773,0.0,0.0,0.0,0.0,-0.0004176724917815747,0.98,0.8,0.0008158683776855469,0.2259361743927002,20,4,True,23,16,0.999,1
618,0.26942738005294764,0.0,0.0,0.0,0.0,0.004812210017959956,0.98,0.8,0.0006451606750488281,0.22658133506774902,15,3,True,17,16,0.999,1
619,0.2691579526728947,0.0,0.0,0.0,0.0,-0.08619079326853034,0.98,0.8,0.0001609325408935547,0.22674226760864258,5,0,True,4,16,0.999,1
620,0.2688887947202218,0.0,0.0,0.0,0.0,-0.04084698195201709,0.98,0.8,0.0003991127014160156,0.2271413803100586,9,2,True,10,16,0.999,1
621,0.2686199059255016,0.0,0.0,0.0,0.0,-0.20369937783565548,0.98,0.8,0.00010704994201660156,0.2272484302520752,1,1,True,1,16,0.999,1
622,0.2683512860195761,0.0,0.0,0.0,0.0,-0.06796644445574136,0.98,0.8,0.0001590251922607422,0.22740745544433594,5,1,True,5,16,0.999,1
623,0.2680829347335565,0.0,0.0,0.0,0.0,-0.015112011630846973,0.98,0.8,0.0002522468566894531,0.2276597023010254,6,2,True,7,16,0.999,1
624,0.2678148517988229,0.0,0.0,0.0,0.0,-0.0975266148017119,0.98,0.8,0.00010895729064941406,0.2277686595916748,3,1,True,3,16,0.999,1
625,0.2675470369470241,0.0,0.0,0.0,0.0,-0.02763956967510034,0.98,0.8,9.298324584960938e-05,0.22786164283752441,0,2,True,1,16,0.999,1
626,0.26727948991007705,1.0,1.0,1.0,0.1111111111111111,0.14610750061394986,0.98,0.8,0.0003020763397216797,0.2281637191772461,5,4,True,8,16,0.999,1
627,0.267012210420167,1.0,1.0,1.0,0.0625,0.04050237913467982,0.98,0.8,0.0004038810729980469,0.22856760025024414,14,2,True,15,16,0.999,1
628,0.2667451982097468,0.0,0.0,0.0,0.0,-0.01076003201389961,0.98,0.8,0.0004780292510986328,0.22904562950134277,15,3,True,17,16,0.999,1
629,0.26647845301153705,0.0,0.0,0.0,0.0,0.02600274691559705,0.98,0.8,0.0003001689910888672,0.22934579849243164,7,4,True,10,16,0.999,1
630,0.2662119745585255,0.0,0.0,0.0,0.0,-0.020788444689381968,0.98,0.8,0.00045228004455566406,0.2297980785369873,13,4,True,16,16,0.999,1
631,0.265945762583967,0.0,0.0,0.0,0.0,-0.07852161055227021,0.98,0.8,0.0002281665802001953,0.2300262451171875,6,2,True,7,16,0.999,1
632,0.26567981682138303,0.0,0.0,0.0,0.0,0.01603001420234892,0.98,0.8,0.0022819042205810547,0.23230814933776855,66,21,True,86,16,0.999,1
633,0.2654141370045616,0.0,0.0,0.0,0.0,0.07762989998612045,0.98,0.8,0.000293731689453125,0.23260188102722168,6,4,True,9,16,0.999,1
634,0.2651487228675571,0.0,0.0,0.0,0.0,0.017774058456280974,0.98,0.8,0.00046181678771972656,0.2330636978149414,12,5,True,16,16,0.999,1
635,0.26488357414468955,0.0,0.0,0.0,0.0,0.0011612528706244074,0.98,0.8,0.0002200603485107422,0.23328375816345215,6,2,True,7,16,0.999,1
