episode,V_average,V_sum,time,epsilon,decay
1,3.1431824088419007,9.429547226525703,0.003629922866821289,0.7166790653355317,non-linear - epsilon: 0.7
2,7.089367749117671,21.268103247353014,0.007167816162109375,0.6885616643463903,non-linear - epsilon: 0.7
3,10.327703247266145,30.983109741798437,0.011036157608032227,0.6752200244275466,non-linear - epsilon: 0.7
4,14.072730693592957,42.21819208077887,0.01447606086730957,0.666834573783595,non-linear - epsilon: 0.7
5,16.979738354869202,50.93921506460761,0.018116235733032227,0.6608594760130434,non-linear - epsilon: 0.7
6,19.526507271524583,58.57952181457375,0.021891117095947266,0.6562843108887373,non-linear - epsilon: 0.7
7,21.932401160884478,65.79720348265343,0.025391817092895508,0.6526133225995339,non-linear - epsilon: 0.7
8,24.203718201595034,72.6111546047851,0.030095815658569336,0.6495693685401105,non-linear - epsilon: 0.7
9,25.74541697610532,77.23625092831597,0.03422689437866211,0.6469830568414279,non-linear - epsilon: 0.7
10,27.38557542360843,82.15672627082529,0.03884291648864746,0.6447438839476537,non-linear - epsilon: 0.7
11,28.941758447398666,86.825275342196,0.04317617416381836,0.6427760840458961,non-linear - epsilon: 0.7
12,30.240654649736285,90.72196394920886,0.04743027687072754,0.6410256264839466,non-linear - epsilon: 0.7
13,31.19122948425729,93.57368845277186,0.05125999450683594,0.6394527335066624,non-linear - epsilon: 0.7
14,32.51190936313171,97.53572808939512,0.05491900444030762,0.638027338606423,non-linear - epsilon: 0.7
15,33.78066026255339,101.34198078766016,0.05855393409729004,0.6367262063277869,non-linear - epsilon: 0.7
16,34.7310850490389,104.1932551471167,0.06232786178588867,0.6355310375412628,non-linear - epsilon: 0.7
17,36.26449824105222,108.79349472315667,0.06575274467468262,0.6344271835937918,non-linear - epsilon: 0.7
18,37.353714254181284,112.06114276254385,0.06985092163085938,0.6334027499847692,non-linear - epsilon: 0.7
19,38.28404174298862,114.85212522896586,0.0734567642211914,0.6324479568429051,non-linear - epsilon: 0.7
20,39.190985612277785,117.57295683683336,0.07696366310119629,0.6315546732015944,non-linear - epsilon: 0.7
21,39.92422206035889,119.77266618107669,0.08071756362915039,0.630716071645524,non-linear - epsilon: 0.7
22,40.841507825615736,122.52452347684721,0.08422636985778809,0.629926368050945,non-linear - epsilon: 0.7
23,41.71165067195477,125.13495201586431,0.08792924880981445,0.6291806225923704,non-linear - epsilon: 0.7
24,42.3760309739251,127.12809292177529,0.09155035018920898,0.6284745855924376,non-linear - epsilon: 0.7
25,42.72130347129448,128.16391041388346,0.09528446197509766,0.627804576686216,non-linear - epsilon: 0.7
26,43.323315221989596,129.9699456659688,0.09998321533203125,0.6271673890720211,non-linear - epsilon: 0.7
27,44.07419786392154,132.22259359176462,0.10678911209106445,0.6265602128874412,non-linear - epsilon: 0.7
28,44.6997344829523,134.0992034488569,0.11110210418701172,0.6259805733316344,non-linear - epsilon: 0.7
29,45.30961862913358,135.92885588740074,0.11603617668151855,0.6254262802764106,non-linear - epsilon: 0.7
30,45.78488070125088,137.35464210375264,0.12140202522277832,0.6248953869145089,non-linear - epsilon: 0.7
31,46.38795404845376,139.16386214536126,0.12630796432495117,0.6243861555800604,non-linear - epsilon: 0.7
32,46.833171579442215,140.49951473832664,0.13120174407958984,0.6238970293082579,non-linear - epsilon: 0.7
33,47.44756540976075,142.34269622928224,0.13710975646972656,0.6234266080229577,non-linear - epsilon: 0.7
34,47.97939189044115,143.93817567132345,0.14116692543029785,0.6229736284829599,non-linear - epsilon: 0.7
35,48.48677478526057,145.46032435578172,0.14757966995239258,0.6225369473015128,non-linear - epsilon: 0.7
36,48.90218410882979,146.70655232648937,0.15246844291687012,0.6221155264944394,non-linear - epsilon: 0.7
37,49.32297774778953,147.96893324336858,0.16082358360290527,0.6217084211211106,non-linear - epsilon: 0.7
38,49.790318301047506,149.37095490314252,0.16521859169006348,0.6213147686672417,non-linear - epsilon: 0.7
39,50.25748300395071,150.77244901185213,0.16929149627685547,0.6209337798849832,non-linear - epsilon: 0.7
40,50.49846338300313,151.49539014900938,0.1733684539794922,0.6205647308583029,non-linear - epsilon: 0.7
41,50.939130544520275,152.81739163356082,0.17753148078918457,0.6202069561034245,non-linear - epsilon: 0.7
42,51.36992548988184,154.1097764696455,0.18173861503601074,0.6198598425475128,non-linear - epsilon: 0.7
43,51.66849411041676,155.00548233125028,0.18549084663391113,0.6195228242556938,non-linear - epsilon: 0.7
44,52.10268160869868,156.30804482609605,0.19008874893188477,0.6191953777982666,non-linear - epsilon: 0.7
45,52.54254209317065,157.62762627951196,0.19389891624450684,0.6188770181676841,non-linear - epsilon: 0.7
46,52.739992144171566,158.2199764325147,0.1979057788848877,0.6185672951693587,non-linear - epsilon: 0.7
47,53.091916623031096,159.2757498690933,0.20187163352966309,0.6182657902222582,non-linear - epsilon: 0.7
48,53.52095795582991,160.5628738674897,0.20643281936645508,0.6179721135150784,non-linear - epsilon: 0.7
49,53.75353048868596,161.2605914660579,0.21176767349243164,0.6176859014719246,non-linear - epsilon: 0.7
50,54.1574484933592,162.4723454800776,0.2162008285522461,0.6174068144882188,non-linear - epsilon: 0.7
51,54.538906086961994,163.616718260886,0.21991562843322754,0.6171345349032142,non-linear - epsilon: 0.7
52,54.92063654503564,164.76190963510692,0.2237255573272705,0.6168687651802572,non-linear - epsilon: 0.7
53,55.3792026124573,166.1376078373719,0.22847938537597656,0.6166092262699387,non-linear - epsilon: 0.7
54,55.697807446678716,167.09342234003614,0.23328948020935059,0.6163556561346663,non-linear - epsilon: 0.7
55,56.031661411838094,168.0949842355143,0.23772144317626953,0.6161078084160525,non-linear - epsilon: 0.7
56,56.27446505322837,168.8233951596851,0.24262356758117676,0.6158654512289632,non-linear - epsilon: 0.7
57,56.43047489444026,169.29142468332077,0.2477855682373047,0.6156283660681439,non-linear - epsilon: 0.7
58,56.645820654648254,169.93746196394477,0.2514913082122803,0.6153963468151347,non-linear - epsilon: 0.7
59,56.79808632957551,170.39425898872653,0.25565338134765625,0.6151691988347079,non-linear - epsilon: 0.7
60,57.06040696661848,171.18122089985545,0.2596855163574219,0.6149467381513831,non-linear - epsilon: 0.7
61,57.365672911207184,172.09701873362155,0.26393985748291016,0.6147287906977108,non-linear - epsilon: 0.7
62,57.59338705100236,172.78016115300707,0.26761507987976074,0.6145151916269977,non-linear - epsilon: 0.7
63,57.895300646581624,173.68590193974487,0.2718520164489746,0.6143057846840043,non-linear - epsilon: 0.7
64,58.24256478515782,174.72769435547346,0.275723934173584,0.6141004216278826,non-linear - epsilon: 0.7
65,58.43248300825886,175.2974490247766,0.2803640365600586,0.6138989617022715,non-linear - epsilon: 0.7
66,58.71047524372537,176.1314257311761,0.2854030132293701,0.6137012711480325,non-linear - epsilon: 0.7
67,58.7320444287792,176.19613328633758,0.28922581672668457,0.6135072227545999,non-linear - epsilon: 0.7
68,58.892560267950905,176.67768080385272,0.29390573501586914,0.6133166954463591,non-linear - epsilon: 0.7
69,59.07466963020641,177.22400889061922,0.2981147766113281,0.6131295739008403,non-linear - epsilon: 0.7
70,59.282190471773426,177.84657141532028,0.3017559051513672,0.6129457481958605,non-linear - epsilon: 0.7
71,59.37825948592677,178.1347784577803,0.30556774139404297,0.6127651134830321,non-linear - epsilon: 0.7
72,59.47382070727667,178.42146212183002,0.30945491790771484,0.612587569685331,non-linear - epsilon: 0.7
73,59.76695832276477,179.30087496829432,0.3131449222564697,0.6124130212166361,non-linear - epsilon: 0.7
74,59.960760655869045,179.88228196760713,0.31687092781066895,0.6122413767213707,non-linear - epsilon: 0.7
75,60.09718062403366,180.291541872101,0.32065582275390625,0.6120725488325494,non-linear - epsilon: 0.7
76,60.34695338527308,181.04086015581925,0.32537388801574707,0.6119064539467042,non-linear - epsilon: 0.7
77,60.398671431049216,181.19601429314764,0.33010196685791016,0.6117430120143043,non-linear - epsilon: 0.7
78,60.60992704440622,181.82978113321866,0.3337390422821045,0.6115821463444167,non-linear - epsilon: 0.7
79,60.83961110218376,182.51883330655127,0.3374752998352051,0.6114237834224703,non-linear - epsilon: 0.7
80,61.07911722970806,183.23735168912418,0.3411412239074707,0.6112678527400893,non-linear - epsilon: 0.7
81,61.274521393899306,183.82356418169792,0.3447103500366211,0.6111142866360556,non-linear - epsilon: 0.7
82,61.48507040703887,184.4552112211166,0.3484373092651367,0.6109630201475454,non-linear - epsilon: 0.7
83,61.68834682566406,185.06504047699218,0.35210108757019043,0.610813990870858,non-linear - epsilon: 0.7
84,61.85299434700221,185.55898304100663,0.35596513748168945,0.6106671388309239,non-linear - epsilon: 0.7
85,62.05414320658397,186.16242961975192,0.3601062297821045,0.6105224063589433,non-linear - epsilon: 0.7
86,62.20343296727619,186.61029890182857,0.36383509635925293,0.6103797379775544,non-linear - epsilon: 0.7
87,62.35897427762029,187.07692283286087,0.3677637577056885,0.6102390802929916,non-linear - epsilon: 0.7
