episode,epsilon,terminal_reward,cum_discounted_rewards,episode_tot_rewards,avg_reward,avg_delta_reward,gamma,alpha,episode_time,accumulated_time,num_exploitation,num_exploration,done?,steps_before_done,state_size,decay_rate,decay_type
1278,0.13920792407446822,-1.0,-2.32305947446205,-2.6000000000000005,-0.09285714285714287,-0.004753251599479187,0.98,0.8,0.0006270408630371094,0.9075577259063721,24,4,True,27,64,0.999,1
1279,0.13906871615039376,-1.0,-1.891440142411485,-2.0,-0.15384615384615385,0.014116493376501569,0.98,0.8,0.0002880096435546875,0.9078457355499268,12,1,True,12,64,0.999,1
1280,0.13892964743424338,-1.0,-2.493836878800539,-2.8000000000000007,-0.1473684210526316,-0.010044049353750514,0.98,0.8,0.00045490264892578125,0.9083006381988525,14,5,True,18,64,0.999,1
1281,0.13879071778680913,-1.0,-1.89634324625102,-2.0,-0.14285714285714285,-0.0032186374227835468,0.98,0.8,0.0003180503845214844,0.908618688583374,12,2,True,13,64,0.999,1
1282,0.13865192706902232,-1.0,-2.6287209384000376,-3.0000000000000004,-0.14285714285714288,-8.297575491316473e-05,0.98,0.8,0.0004870891571044922,0.9091057777404785,17,4,True,20,64,0.999,1
1283,0.1385132751419533,-1.0,-1.6427471099794149,-1.7,-0.14166666666666666,0.01972922376840901,0.98,0.8,0.00026607513427734375,0.9093718528747559,11,1,True,11,64,0.999,1
1284,0.13837476186681136,-1.0,-1.7295596633040868,-1.7999999999999998,-0.18,0.03494629379384044,0.98,0.8,0.0002238750457763672,0.9095957279205322,9,1,True,9,64,0.999,1
1285,0.13823638710494454,-1.0,-2.780930016588762,-3.3000000000000007,-0.11000000000000001,-0.010589127665745272,0.98,0.8,0.0008099079132080078,0.9104056358337402,24,6,True,29,64,0.999,1
1286,0.1380981507178396,-1.0,-2.943022824083406,-3.500000000000001,-0.13461538461538464,-0.035291264660762156,0.98,0.8,0.0005640983581542969,0.9109697341918945,24,2,True,25,64,0.999,1
1287,0.13796005256712177,-1.0,-2.2071544867729807,-2.4000000000000004,-0.16000000000000003,0.0029138019262528866,0.98,0.8,0.00034999847412109375,0.9113197326660156,12,3,True,14,64,0.999,1
1288,0.13782209251455466,-1.0,-2.3533911690967706,-2.6000000000000005,-0.15294117647058825,-0.019503573666954786,0.98,0.8,0.0003631114959716797,0.9116828441619873,16,1,True,16,64,0.999,1
1289,0.1376842704220401,-1.0,-2.7410251823796283,-3.2000000000000006,-0.128,0.0017329302162579995,0.98,0.8,0.0005650520324707031,0.912247896194458,21,4,True,24,64,0.999,1
1290,0.13754658615161805,-1.0,-3.0543688736166548,-3.700000000000001,-0.11935483870967743,-0.014095980166129219,0.98,0.8,0.0006997585296630859,0.9129476547241211,26,5,True,30,64,0.999,1
1291,0.13740903956546643,-1.0,-3.671497980245246,-4.900000000000002,-0.11666666666666667,-0.032645290537436575,0.98,0.8,0.0009701251983642578,0.9139177799224854,33,9,True,41,64,0.999,1
1292,0.13727163052590097,-1.0,-2.422904702182474,-2.7,-0.14210526315789473,0.004417950313915558,0.98,0.8,0.00041985511779785156,0.9143376350402832,17,2,True,18,64,0.999,1
1293,0.13713435889537506,-1.0,-1.7312611893492504,-1.7999999999999998,-0.18,0.018060580958674778,0.98,0.8,0.0002219676971435547,0.9145596027374268,9,1,True,9,64,0.999,1
1294,0.1369972245364797,-1.0,-1.8146359655622653,-1.9,-0.17272727272727273,0.03220832494258649,0.98,0.8,0.000244140625,0.9148037433624268,10,1,True,10,64,0.999,1
1295,0.13686022731194322,-1.0,-3.0617307949094634,-3.800000000000001,-0.11515151515151516,-0.010320033981062475,0.98,0.8,0.0007081031799316406,0.9155118465423584,31,2,True,32,64,0.999,1
1296,0.1367233670846313,-1.0,-1.5593723337664,-1.6,-0.2,0.08418947420874034,0.98,0.8,0.00018405914306640625,0.9156959056854248,7,1,True,7,64,0.999,1
1297,0.13658664371754667,-1.0,-2.561960141224528,-2.9000000000000004,-0.14500000000000002,-0.02205825728199483,0.98,0.8,0.00041103363037109375,0.9161069393157959,20,0,True,19,64,0.999,1
1298,0.13645005707382912,-1.0,-2.3533911690967706,-2.6000000000000005,-0.13684210526315793,-0.013147228198358252,0.98,0.8,0.000392913818359375,0.9164998531341553,19,0,True,18,64,0.999,1
1299,0.1363136070167553,-1.0,-3.060119120249703,-3.700000000000001,-0.13214285714285717,-0.03593251405321756,0.98,0.8,0.0006320476531982422,0.9171319007873535,24,4,True,27,64,0.999,1
1300,0.13617729340973853,-1.0,-1.89634324625102,-2.0,-0.18181818181818182,-0.004615627296318239,0.98,0.8,0.00024390220642089844,0.9173758029937744,10,1,True,10,64,0.999,1
1301,0.1360411161163288,-1.0,-2.2810113970375214,-2.5,-0.15625,0.030165186465908017,0.98,0.8,0.00038123130798339844,0.9177570343017578,12,4,True,15,64,0.999,1
1302,0.13590507500021246,-1.0,-1.4689802540864,-1.5,-0.21428571428571427,0.09289298203970452,0.98,0.8,0.00017309188842773438,0.9179301261901855,5,2,True,6,64,0.999,1
1303,0.13576916992521224,-1.0,-3.2271268350260582,-4.000000000000002,-0.12903225806451615,-0.024890400116280954,0.98,0.8,0.0006768703460693359,0.9186069965362549,28,3,True,30,64,0.999,1
1304,0.13563340075528701,-1.0,-3.2752804539190663,-4.100000000000001,-0.1138888888888889,-0.008587393229783793,0.98,0.8,0.0008378028869628906,0.9194447994232178,28,8,True,35,64,0.999,1
1305,0.13549776735453173,-1.0,-2.3265130948500574,-2.6000000000000005,-0.13000000000000003,-0.011545169860613769,0.98,0.8,0.0004401206970214844,0.9198849201202393,18,2,True,19,64,0.999,1
1306,0.1353622695871772,-1.0,-2.497471453104378,-2.9000000000000004,-0.12083333333333333,-0.0031667669254620647,0.98,0.8,0.00055694580078125,0.9204418659210205,19,5,True,23,64,0.999,1
1307,0.13522690731759002,-1.0,-2.1317902926254906,-2.3,-0.1642857142857143,0.0012651488352139711,0.98,0.8,0.0003058910369873047,0.9207477569580078,13,1,True,13,64,0.999,1
1308,0.13509168041027242,-1.0,-1.6427471099794149,-1.7,-0.17,0.028757584318435205,0.98,0.8,0.00020813941955566406,0.9209558963775635,10,0,True,9,64,0.999,1
1309,0.13495658872986216,-1.0,-3.1146675521879468,-3.800000000000001,-0.12258064516129034,-0.006551165931331192,0.98,0.8,0.0007240772247314453,0.9216799736022949,24,7,True,30,64,0.999,1
1310,0.1348216321411323,-1.0,-2.943022824083406,-3.500000000000001,-0.13461538461538464,-0.030731975641988356,0.98,0.8,0.0005869865417480469,0.922266960144043,22,4,True,25,64,0.999,1
1311,0.13468681050899117,-1.0,-2.8826763511055162,-3.400000000000001,-0.13076923076923078,-0.03534176572893774,0.98,0.8,0.0005741119384765625,0.9228410720825195,23,3,True,25,64,0.999,1
1312,0.13455212369848218,-1.0,-2.6873314126213312,-3.1000000000000005,-0.11923076923076924,-0.012591641362305804,0.98,0.8,0.0005500316619873047,0.9233911037445068,25,1,True,25,64,0.999,1
1313,0.1344175715747837,-1.0,-1.5593723337664,-1.6,-0.2285714285714286,0.022447779763877067,0.98,0.8,0.0001480579376220703,0.9235391616821289,7,0,True,6,64,0.999,1
1314,0.13428315400320892,-1.0,-2.05017911277199,-2.2,-0.14666666666666667,0.02604647244198927,0.98,0.8,0.0003261566162109375,0.9238653182983398,14,1,True,14,64,0.999,1
1315,0.1341488708492057,-1.0,-1.5361505642722646,-1.6,-0.08421052631578947,0.02968761744588305,0.98,0.8,0.0004391670227050781,0.9243044853210449,16,3,True,18,64,0.999,1
1316,0.1340147219783565,-1.0,-1.380396016,-1.4,-0.27999999999999997,0.059453271343802384,0.98,0.8,0.00010704994201660156,0.9244115352630615,5,0,True,4,64,0.999,1
1317,0.13388070725637816,-1.0,-3.2271268350260582,-4.000000000000002,-0.11764705882352941,-0.03866656488478204,0.98,0.8,0.0007610321044921875,0.9251725673675537,30,4,True,33,64,0.999,1
1318,0.1337468265491218,-1.0,-3.1655488013751505,-3.9000000000000012,-0.1181818181818182,-0.014434682916835315,0.98,0.8,0.0008058547973632812,0.925978422164917,26,7,True,32,64,0.999,1
1319,0.13361307972257266,-1.0,-2.6260232572080473,-3.0000000000000004,-0.10000000000000002,-0.009234691884625498,0.98,0.8,0.0006549358367919922,0.926633358001709,27,3,True,29,64,0.999,1
1320,0.1334794666428501,-1.0,-1.4654723182581786,-1.5,-0.09375000000000001,0.04962959906085859,0.98,0.8,0.0003719329833984375,0.9270052909851074,13,3,True,15,64,0.999,1
1321,0.13334598717620724,-1.0,-2.943022824083406,-3.500000000000001,-0.13461538461538464,-0.039198012712835975,0.98,0.8,0.0005459785461425781,0.92755126953125,25,1,True,25,64,0.999,1
1322,0.13321264118903103,-1.0,-4.14907188085977,-6.099999999999998,-0.11509433962264147,-0.04807136195906343,0.98,0.8,0.0011930465698242188,0.9287443161010742,45,8,True,52,64,0.999,1
1323,0.133079428547842,-1.0,-4.178010768365787,-6.299999999999997,-0.09843749999999998,-0.03405451147929272,0.98,0.8,0.0013859272003173828,0.9301302433013916,59,5,True,63,64,0.999,1
1324,0.13294634911929415,-1.0,-1.5593723337664,-1.6,-0.2,0.06129609986065615,0.98,0.8,0.00018310546875,0.9303133487701416,7,1,True,7,64,0.999,1
1325,0.13281340277017487,-1.0,-2.9858979734370874,-3.700000000000001,-0.11212121212121212,-0.029881008240871646,0.98,0.8,0.0007290840148925781,0.9310424327850342,29,4,True,32,64,0.999,1
1326,0.13268058936740468,-1.0,-1.6408691096692505,-1.7,-0.08947368421052632,0.021425002334136946,0.98,0.8,0.0004189014434814453,0.9314613342285156,17,2,True,18,64,0.999,1
1327,0.13254790877803727,-1.0,-1.380396016,-1.4,-0.17500000000000002,0.05898132768919265,0.98,0.8,0.0001819133758544922,0.9316432476043701,7,1,True,7,64,0.999,1
1328,0.13241536086925923,-1.0,-1.6444486360245785,-1.7,-0.1888888888888889,0.030968041921933906,0.98,0.8,0.00019121170043945312,0.9318344593048096,9,0,True,8,64,0.999,1
1329,0.13228294550838998,-1.0,-3.337497315751592,-4.300000000000002,-0.08958333333333333,-0.009211525131379059,0.98,0.8,0.001110076904296875,0.9329445362091064,39,9,True,47,64,0.999,1
1330,0.1321506625628816,-1.0,-2.616370284094443,-3.0000000000000004,-0.13043478260869568,-0.009866601868834528,0.98,0.8,0.0005190372467041016,0.9334635734558105,20,3,True,22,64,0.999,1
1331,0.1320185119003187,-1.0,-3.925898465060216,-5.5,-0.11224489795918367,0.0002512002018770912,0.98,0.8,0.0011310577392578125,0.9345946311950684,39,10,True,48,64,0.999,1
1332,0.1318864933884184,-1.0,-2.2071544867729807,-2.4000000000000004,-0.14117647058823532,-0.006627772477168105,0.98,0.8,0.0003840923309326172,0.934978723526001,15,2,True,16,64,0.999,1
1333,0.13175460689503,-1.0,-2.048415516412475,-2.2,-0.15714285714285717,0.0364811913313074,0.98,0.8,0.0003440380096435547,0.9353227615356445,10,4,True,13,64,0.999,1
1334,0.13162285228813497,-1.0,-3.0844114510018557,-3.800000000000001,-0.10270270270270272,0.004445572023164136,0.98,0.8,0.0008602142333984375,0.936182975769043,30,7,True,36,64,0.999,1
1335,0.13149122943584685,-1.0,-1.89634324625102,-2.0,-0.14285714285714285,0.02986586826995425,0.98,0.8,0.0003368854522705078,0.9365198612213135,11,3,True,13,64,0.999,1
1336,0.131359738206411,-1.0,-1.5593723337664,-1.6,-0.16,0.04860791822466211,0.98,0.8,0.00023603439331054688,0.936755895614624,8,2,True,9,64,0.999,1
1337,0.1312283784682046,-1.0,-1.7228202450543946,-1.7999999999999998,-0.09999999999999999,0.01329755293404892,0.98,0.8,0.0004730224609375,0.9372289180755615,16,2,True,17,64,0.999,1
1338,0.13109715008973638,-1.0,-1.8146359655622653,-1.9,-0.14615384615384613,0.04699292210132619,0.98,0.8,0.00030803680419921875,0.9375369548797607,10,3,True,12,64,0.999,1
1339,0.13096605293964664,-1.0,-1.8663852190791237,-2.0,-0.09090909090909091,0.016415996767399656,0.98,0.8,0.0004916191101074219,0.9380285739898682,19,3,True,21,64,0.999,1
1340,0.130835086886707,-1.0,-1.4707880956800001,-1.5,-0.21428571428571427,0.08948232592901736,0.98,0.8,0.00017404556274414062,0.9382026195526123,5,2,True,6,64,0.999,1
1341,0.1307042517998203,-1.0,-2.1317902926254906,-2.3,-0.0851851851851852,0.011794010243591046,0.98,0.8,0.0005970001220703125,0.9387996196746826,24,3,True,26,64,0.999,1
1342,0.13057354754802047,-1.0,-1.7312611893492504,-1.7999999999999998,-0.12857142857142856,0.03315889225113992,0.98,0.8,0.00031495094299316406,0.9391145706176758,12,2,True,13,64,0.999,1
1343,0.13044297400047244,-1.0,-1.380396016,-1.4,-0.2333333333333333,0.040253278907652144,0.98,0.8,0.00012612342834472656,0.9392406940460205,6,0,True,5,64,0.999,1
1344,0.13031253102647197,-1.0,-1.6444486360245785,-1.7,-0.1888888888888889,0.004158318987960967,0.98,0.8,0.00021409988403320312,0.9394547939300537,7,2,True,8,64,0.999,1
1345,0.1301822184954455,-1.0,-2.198258497049723,-2.4000000000000004,-0.12631578947368424,-0.02196891492245645,0.98,0.8,0.00038909912109375,0.9398438930511475,19,0,True,18,64,0.999,1
1346,0.13005203627695006,-1.0,-2.340001012279568,-2.6000000000000005,-0.12380952380952384,0.025237724933725086,0.98,0.8,0.0005009174346923828,0.9403448104858398,16,5,True,20,64,0.999,1
1347,0.1299219842406731,-1.0,-1.9764163813259996,-2.0999999999999996,-0.15,0.019205617568817588,0.98,0.8,0.000331878662109375,0.9406766891479492,11,3,True,13,64,0.999,1
1348,0.12979206225643244,-1.0,-1.646184887091072,-1.7,-0.17,0.06452617383671311,0.98,0.8,0.00023794174194335938,0.9409146308898926,8,2,True,9,64,0.999,1
1349,0.129662270194176,-1.0,-1.89634324625102,-2.0,-0.18181818181818182,-0.00984724999653517,0.98,0.8,0.0002448558807373047,0.9411594867706299,10,1,True,10,64,0.999,1
1350,0.12953260792398183,-1.0,-1.7616628033243198,-1.9,-0.08636363636363636,0.008723237838675851,0.98,0.8,0.0004949569702148438,0.9416544437408447,19,3,True,21,64,0.999,1
1351,0.12940307531605785,-1.0,-2.127081351698001,-2.3,-0.14375000000000002,0.000796990868718761,0.98,0.8,0.0003600120544433594,0.9420144557952881,14,2,True,15,64,0.999,1
1352,0.1292736722407418,-1.0,-1.9684718320832357,-2.0999999999999996,-0.13125,0.005524893916615009,0.98,0.8,0.0003590583801269531,0.942373514175415,14,2,True,15,64,0.999,1
1353,0.12914439856850105,-1.0,-2.2810113970375214,-2.5,-0.14705882352941177,-0.03462744244451907,0.98,0.8,0.0003638267517089844,0.942737340927124,16,1,True,16,64,0.999,1
1354,0.12901525416993254,-1.0,-1.9764163813259996,-2.0999999999999996,-0.12352941176470589,-0.014174084036503835,0.98,0.8,0.0004010200500488281,0.9431383609771729,16,1,True,16,64,0.999,1
1355,0.1288862389157626,-1.0,-1.9687230183102697,-2.0999999999999996,-0.12352941176470589,0.004352427501085567,0.98,0.8,0.00036787986755371094,0.9435062408447266,16,1,True,16,64,0.999,1
1356,0.12875735267684682,-1.0,-3.4261505921351754,-4.400000000000002,-0.11578947368421054,-0.048360884359076504,0.98,0.8,0.0008378028869628906,0.9443440437316895,33,5,True,37,64,0.999,1
1357,0.12862859532416998,-1.0,-2.012076879433313,-2.2,-0.11000000000000001,0.014974217168295889,0.98,0.8,0.0004649162292480469,0.9448089599609375,16,4,True,19,64,0.999,1
1358,0.1284999667288458,-1.0,-1.4707880956800001,-1.5,-0.25,0.05067443301828204,0.98,0.8,0.00014066696166992188,0.9449496269226074,5,1,True,5,64,0.999,1
1359,0.12837146676211697,-1.0,-3.8627288990473136,-5.4,-0.11020408163265306,-0.026205455708970725,0.98,0.8,0.0010821819305419922,0.9460318088531494,44,5,True,48,64,0.999,1
1360,0.12824309529535485,-1.0,-1.4707880956800001,-1.5,-0.25,0.0512537206862832,0.98,0.8,0.00014328956604003906,0.9461750984191895,5,1,True,5,64,0.999,1
1361,0.1281148522000595,-1.0,-2.2518525829727585,-2.5,-0.13157894736842107,-0.009892876436440066,0.98,0.8,0.0004200935363769531,0.9465951919555664,17,2,True,18,64,0.999,1
1362,0.12798673734785943,-1.0,-1.8931076379357457,-2.0,-0.14285714285714285,0.028705091683967985,0.98,0.8,0.0003199577331542969,0.9469151496887207,12,2,True,13,64,0.999,1
1363,0.12785875061051158,-1.0,-2.2071544867729807,-2.4000000000000004,-0.15000000000000002,0.0122126338353232,0.98,0.8,0.0003540515899658203,0.9472692012786865,15,1,True,15,64,0.999,1
1364,0.12773089185990108,-1.0,-2.3350479314676087,-2.6000000000000005,-0.10833333333333332,-0.01573426853898154,0.98,0.8,0.0005156993865966797,0.9477849006652832,23,1,True,23,64,0.999,1
1365,0.12760316096804117,-1.0,-3.0567107995399816,-3.700000000000001,-0.11212121212121212,-0.031201489524260845,0.98,0.8,0.0007379055023193359,0.9485228061676025,29,4,True,32,64,0.999,1
1366,0.12747555780707312,-1.0,-1.9764163813259996,-2.0999999999999996,-0.17500000000000002,0.02051839025438455,0.98,0.8,0.0002789497375488281,0.9488017559051514,10,2,True,11,64,0.999,1
1367,0.12734808224926605,-1.0,-3.097166790240754,-4.000000000000002,-0.08333333333333333,-0.011652737191515656,0.98,0.8,0.0010399818420410156,0.9498417377471924,44,4,True,47,64,0.999,1
1368,0.1272207341670168,-1.0,-1.947276092868175,-2.0999999999999996,-0.11666666666666667,0.009252518905157511,0.98,0.8,0.0004019737243652344,0.9502437114715576,16,2,True,17,64,0.999,1
1369,0.12709351343284978,-1.0,-2.2752777491969693,-2.5,-0.12500000000000003,-0.019837339949662514,0.98,0.8,0.00043201446533203125,0.9506757259368896,19,1,True,19,64,0.999,1
1370,0.12696641991941693,1.0,-2.1591230363564926,-4.1999999999999975,-0.06885245901639342,-0.01476327482054828,0.98,0.8,0.0013272762298583984,0.952003002166748,55,6,True,60,64,0.999,1
1371,0.12683945349949752,-1.0,-3.749337618020264,-5.300000000000001,-0.08548387096774192,-0.01238980946515068,0.98,0.8,0.0014221668243408203,0.9534251689910889,51,11,True,61,64,0.999,1
1372,0.126712614045998,-1.0,-2.18269013731126,-2.4000000000000004,-0.10909090909090911,-0.0068326754501941,0.98,0.8,0.00048732757568359375,0.9539124965667725,20,2,True,21,64,0.999,1
1373,0.126585901431952,-1.0,-1.7312611893492504,-1.7999999999999998,-0.2,0.03637701304965462,0.98,0.8,0.00021910667419433594,0.9541316032409668,7,2,True,8,64,0.999,1
1374,0.12645931553052006,-1.0,-1.8146359655622653,-1.9,-0.17272727272727273,0.0372788019042198,0.98,0.8,0.0002579689025878906,0.9543895721435547,9,2,True,10,64,0.999,1
1375,0.12633285621498955,-1.0,-2.8210983174546085,-3.3000000000000007,-0.12692307692307694,-0.007659272293456643,0.98,0.8,0.0005970001220703125,0.954986572265625,21,5,True,25,64,0.999,1
1376,0.12620652335877455,-1.0,-2.489580369165278,-2.8000000000000007,-0.12173913043478264,0.027303214266915236,0.98,0.8,0.0005469322204589844,0.955533504486084,17,6,True,22,64,0.999,1
1377,0.1260803168354158,-1.0,-1.380396016,-1.4,-0.2333333333333333,0.12798807222713607,0.98,0.8,0.00013899803161621094,0.9556725025177002,5,1,True,5,64,0.999,1
1378,0.12595423651858037,-1.0,-1.8063638401533066,-1.9,-0.14615384615384613,0.06350340704239127,0.98,0.8,0.0003018379211425781,0.9559743404388428,11,2,True,12,64,0.999,1
1379,0.12582828228206178,-1.0,-2.4243233457148357,-2.7,-0.15000000000000002,-0.027533177716384652,0.98,0.8,0.00038623809814453125,0.9563605785369873,17,1,True,17,64,0.999,1
1380,0.12570245399977972,-1.0,-1.8882365633502405,-2.0,-0.125,0.005090506672863995,0.98,0.8,0.00034928321838378906,0.9567098617553711,15,1,True,15,64,0.999,1
1381,0.12557675154577994,-1.0,-2.0089536463048354,-2.2,-0.09166666666666667,0.014065049899686757,0.98,0.8,0.0005390644073486328,0.9572489261627197,21,3,True,23,64,0.999,1
1382,0.12545117479423415,-1.0,-1.9414453909685614,-2.0999999999999996,-0.09130434782608694,0.02197077815484533,0.98,0.8,0.0005440711975097656,0.9577929973602295,18,5,True,22,64,0.999,1
1383,0.12532572361943992,-1.0,-2.0548880536994796,-2.2,-0.16923076923076924,-0.010479849200019627,0.98,0.8,0.00027298927307128906,0.9580659866333008,13,0,True,12,64,0.999,1
1384,0.12520039789582046,-1.0,-1.380396016,-1.4,-0.27999999999999997,0.059697487572301575,0.98,0.8,0.00010704994201660156,0.9581730365753174,5,0,True,4,64,0.999,1
1385,0.12507519749792465,-1.0,-1.646184887091072,-1.7,-0.17,0.03033141379807116,0.98,0.8,0.00027489662170410156,0.9584479331970215,8,2,True,9,64,0.999,1
1386,0.12495012230042672,-1.0,-1.380396016,-1.4,-0.19999999999999998,0.1402646298865323,0.98,0.8,0.00016188621520996094,0.9586098194122314,6,1,True,6,64,0.999,1
1387,0.12482517217812629,-1.0,-2.5256954411608437,-2.9000000000000004,-0.12608695652173915,-0.027352047928878263,0.98,0.8,0.00048613548278808594,0.9590959548950195,22,1,True,22,64,0.999,1
1388,0.12470034700594816,-1.0,-2.484349159735972,-2.8000000000000007,-0.11666666666666665,0.004992767871599755,0.98,0.8,0.0005559921264648438,0.9596519470214844,19,5,True,23,64,0.999,1
1389,0.12457564665894222,-1.0,-3.1169167378447087,-3.800000000000001,-0.12666666666666668,-0.052933831219203024,0.98,0.8,0.0006420612335205078,0.9602940082550049,28,2,True,29,64,0.999,1
1390,0.12445107101228328,-1.0,-5.098147315204659,-10.599999999999982,-0.10192307692307692,-0.04767018685685577,0.98,0.8,0.002232074737548828,0.9625260829925537,97,7,True,103,64,0.999,1
1391,0.124326619941271,-1.0,-2.2795342588322303,-2.5,-0.13157894736842105,0.022949028641952612,0.98,0.8,0.0004520416259765625,0.9629781246185303,15,4,True,18,64,0.999,1
1392,0.12420229332132973,-1.0,-2.635591085953007,-3.2000000000000006,-0.08648648648648649,0.008045492237235479,0.98,0.8,0.0008273124694824219,0.9638054370880127,32,5,True,36,64,0.999,1
1393,0.1240780910280084,-1.0,-2.9760848964677256,-3.700000000000001,-0.10571428571428572,-0.015198316936447067,0.98,0.8,0.0007760524749755859,0.9645814895629883,31,4,True,34,64,0.999,1
1394,0.1239540129369804,1.0,-1.3665032657034097,-2.3000000000000016,-0.060526315789473706,0.04677264151830875,0.98,0.8,0.0008633136749267578,0.965444803237915,32,6,True,37,64,0.999,1
1395,0.12383005892404342,-1.0,-2.694146519632037,-3.1000000000000005,-0.1347826086956522,-0.007550333056273028,0.98,0.8,0.0005300045013427734,0.9659748077392578,19,4,True,22,64,0.999,1
1396,0.12370622886511938,-1.0,-2.2071544867729807,-2.4000000000000004,-0.16000000000000003,-0.009057370288209092,0.98,0.8,0.00031280517578125,0.9662876129150391,15,0,True,14,64,0.999,1
1397,0.12358252263625426,-1.0,-4.287015317765736,-6.4999999999999964,-0.11607142857142858,-0.028509118731947246,0.98,0.8,0.001313924789428711,0.9676015377044678,44,12,True,55,64,0.999,1
1398,0.12345894011361801,-1.0,-2.0205645812775033,-2.2,-0.09565217391304348,0.008619340834144715,0.98,0.8,0.0005099773406982422,0.968111515045166,21,2,True,22,64,0.999,1
1399,0.12333548117350439,-1.0,-2.0773143924066244,-2.3,-0.0851851851851852,0.04296012355050833,0.98,0.8,0.0006430149078369141,0.9687545299530029,21,6,True,26,64,0.999,1
1400,0.12321214569233088,-1.0,-2.05331862025201,-2.2,-0.14666666666666667,-0.0009763564082381511,0.98,0.8,0.0003409385681152344,0.9690954685211182,13,2,True,14,64,0.999,1
1401,0.12308893354663855,-1.0,-2.8210983174546085,-3.3000000000000007,-0.132,-0.02659349021971984,0.98,0.8,0.0005323886871337891,0.969627857208252,24,1,True,24,64,0.999,1
1402,0.12296584461309192,-1.0,-1.8113343244242301,-1.9,-0.15833333333333333,0.003276066670099387,0.98,0.8,0.00025010108947753906,0.9698779582977295,12,0,True,11,64,0.999,1
1403,0.12284287876847882,-1.0,-1.5593723337664,-1.6,-0.2,0.03353189563388173,0.98,0.8,0.00016689300537109375,0.9700448513031006,8,0,True,7,64,0.999,1
1404,0.12272003588971035,-1.0,-2.4243233457148357,-2.7,-0.15000000000000002,-0.030599660598581005,0.98,0.8,0.0003867149353027344,0.9704315662384033,17,1,True,17,64,0.999,1
1405,0.12259731585382064,-1.0,-3.1725784030878144,-3.9000000000000012,-0.10540540540540543,-0.009591801160694531,0.98,0.8,0.0008721351623535156,0.9713037014007568,34,3,True,36,64,0.999,1
1406,0.12247471853796682,-1.0,-1.8146359655622653,-1.9,-0.11176470588235293,0.04283822183186277,0.98,0.8,0.0004038810729980469,0.9717075824737549,13,4,True,16,64,0.999,1
1407,0.12235224381942886,-1.0,-1.7312611893492504,-1.7999999999999998,-0.2,-0.010463513517380186,0.98,0.8,0.000202178955078125,0.971909761428833,8,1,True,8,64,0.999,1
1408,0.12222989157560943,-1.0,-2.6928380080073966,-3.1000000000000005,-0.1347826086956522,0.0005948019032944946,0.98,0.8,0.0005390644073486328,0.9724488258361816,18,5,True,22,64,0.999,1
1409,0.12210766168403382,-1.0,-2.6908645497332344,-3.400000000000001,-0.085,-0.013552710613761131,0.98,0.8,0.0008378028869628906,0.9732866287231445,39,1,True,39,64,0.999,1
1410,0.12198555402234978,-1.0,-2.493836878800539,-2.8000000000000007,-0.1473684210526316,-0.007207021312247941,0.98,0.8,0.00040984153747558594,0.9736964702606201,18,1,True,18,64,0.999,1
1411,0.12186356846832744,-1.0,-3.532255671791989,-4.600000000000001,-0.12432432432432435,-0.00838108920985401,0.98,0.8,0.0008807182312011719,0.9745771884918213,28,9,True,36,64,0.999,1
1412,0.12174170489985911,-1.0,-2.561960141224528,-2.9000000000000004,-0.14500000000000002,-0.0007043366108421157,0.98,0.8,0.0004799365997314453,0.9750571250915527,15,5,True,19,64,0.999,1
1413,0.12161996319495925,-1.0,-2.604690238739215,-3.0000000000000004,-0.13043478260869568,-0.013480115686595833,0.98,0.8,0.0005049705505371094,0.9755620956420898,21,2,True,22,64,0.999,1
1414,0.1214983432317643,-1.0,-1.5593723337664,-1.6,-0.09411764705882353,0.02043702334164555,0.98,0.8,0.0003800392150878906,0.9759421348571777,15,2,True,16,64,0.999,1
1415,0.12137684488853254,-1.0,-1.982735162677173,-2.2,-0.09166666666666667,0.012714227098766268,0.98,0.8,0.0005269050598144531,0.9764690399169922,22,2,True,23,64,0.999,1
1416,0.12125546804364401,-1.0,-2.108023976287032,-2.4000000000000004,-0.08000000000000002,0.03041891721867321,0.98,0.8,0.0006699562072753906,0.9771389961242676,26,4,True,29,64,0.999,1
1417,0.12113421257560036,-1.0,-1.5593723337664,-1.6,-0.2,0.04320652594890992,0.98,0.8,0.00018095970153808594,0.9773199558258057,7,1,True,7,64,0.999,1
1418,0.12101307836302476,-1.0,-1.7312611893492504,-1.7999999999999998,-0.2,-0.009738497035002958,0.98,0.8,0.0001888275146484375,0.9775087833404541,9,0,True,8,64,0.999,1
1419,0.12089206528466173,-1.0,-2.191764620593351,-2.4000000000000004,-0.13333333333333336,-0.01630049212031732,0.98,0.8,0.0003769397735595703,0.9778857231140137,18,0,True,17,64,0.999,1
1420,0.12077117321937707,-1.0,-1.89634324625102,-2.0,-0.15384615384615385,-0.009726326071599964,0.98,0.8,0.0003001689910888672,0.9781858921051025,11,2,True,12,64,0.999,1
1421,0.12065040204615769,-1.0,-2.413763743725559,-2.7,-0.14210526315789473,0.0066180298387686146,0.98,0.8,0.00045680999755859375,0.9786427021026611,14,5,True,18,64,0.999,1
1422,0.12052975164411153,-1.0,-2.2497864354540873,-2.5,-0.08064516129032259,0.015749176988488173,0.98,0.8,0.0006968975067138672,0.979339599609375,26,5,True,30,64,0.999,1
