algname,Iteration,# chg actions,V[0],clock_time
policy-iteration,0,35,0.0,0.0014019012451171875
policy-iteration,1,25,0.0,0.0013289451599121094
policy-iteration,2,28,0.0,0.0014157295227050781
policy-iteration,3,17,0.03535451128296675,0.0014908313751220703
policy-iteration,4,8,0.04678914339280574,0.0011739730834960938
policy-iteration,5,4,0.048250204081277594,0.0014810562133789062
policy-iteration,6,5,0.048250204081277594,0.002031087875366211
policy-iteration,7,3,0.048250204081277594,0.0012660026550292969
policy-iteration,8,3,0.048250204081277594,0.0011951923370361328
policy-iteration,9,3,0.048250204081277594,0.0012049674987792969
policy-iteration,10,3,0.048250204081277594,0.001260995864868164
policy-iteration,11,3,0.048250204081277594,0.001210927963256836
policy-iteration,12,3,0.048250204081277594,0.0012059211730957031
policy-iteration,13,3,0.048250204081277594,0.00148773193359375
policy-iteration,14,3,0.048250204081277594,0.0013129711151123047
policy-iteration,15,3,0.048250204081277594,0.001196146011352539
policy-iteration,16,3,0.048250204081277594,0.0011839866638183594
policy-iteration,17,3,0.048250204081277594,0.001191854476928711
policy-iteration,18,3,0.048250204081277594,0.0014810562133789062
policy-iteration,19,3,0.048250204081277594,0.0015368461608886719
policy-iteration,20,3,0.048250204081277594,0.0014910697937011719
policy-iteration,21,3,0.048250204081277594,0.0012121200561523438
policy-iteration,22,3,0.048250204081277594,0.0012009143829345703
policy-iteration,23,3,0.048250204081277594,0.0011358261108398438
policy-iteration,24,3,0.048250204081277594,0.0013089179992675781
policy-iteration,25,3,0.048250204081277594,0.0014541149139404297
policy-iteration,26,3,0.048250204081277594,0.001341104507446289
policy-iteration,27,3,0.048250204081277594,0.0013699531555175781
policy-iteration,28,3,0.048250204081277594,0.001192331314086914
policy-iteration,29,3,0.048250204081277594,0.001195669174194336
policy-iteration,30,3,0.048250204081277594,0.006330013275146484
policy-iteration,31,3,0.048250204081277594,0.0015540122985839844
policy-iteration,32,3,0.048250204081277594,0.0014111995697021484
policy-iteration,33,3,0.048250204081277594,0.001233816146850586
policy-iteration,34,3,0.048250204081277594,0.0013320446014404297
policy-iteration,35,3,0.048250204081277594,0.0011451244354248047
policy-iteration,36,3,0.048250204081277594,0.001257181167602539
policy-iteration,37,3,0.048250204081277594,0.0012378692626953125
policy-iteration,38,3,0.048250204081277594,0.0012180805206298828
policy-iteration,39,3,0.048250204081277594,0.001123189926147461
policy-iteration,40,3,0.048250204081277594,0.0011661052703857422
policy-iteration,41,3,0.048250204081277594,0.0011713504791259766
policy-iteration,42,3,0.048250204081277594,0.0011310577392578125
policy-iteration,43,3,0.048250204081277594,0.001241922378540039
policy-iteration,44,3,0.048250204081277594,0.001379251480102539
policy-iteration,45,3,0.048250204081277594,0.001154184341430664
policy-iteration,46,3,0.048250204081277594,0.0011131763458251953
policy-iteration,47,3,0.048250204081277594,0.0012021064758300781
policy-iteration,48,3,0.048250204081277594,0.0012578964233398438
policy-iteration,49,3,0.048250204081277594,0.0011658668518066406
policy-iteration,50,3,0.048250204081277594,0.001074075698852539
policy-iteration,51,3,0.048250204081277594,0.0011992454528808594
policy-iteration,52,3,0.048250204081277594,0.0011088848114013672
policy-iteration,53,3,0.048250204081277594,0.001592874526977539
policy-iteration,54,3,0.048250204081277594,0.0011701583862304688
policy-iteration,55,3,0.048250204081277594,0.0012001991271972656
policy-iteration,56,3,0.048250204081277594,0.0011382102966308594
policy-iteration,57,3,0.048250204081277594,0.0012221336364746094
policy-iteration,58,3,0.048250204081277594,0.0012302398681640625
policy-iteration,59,3,0.048250204081277594,0.0014650821685791016
policy-iteration,60,3,0.048250204081277594,0.0012259483337402344
policy-iteration,61,3,0.048250204081277594,0.0011248588562011719
policy-iteration,62,3,0.048250204081277594,0.0010890960693359375
policy-iteration,63,3,0.048250204081277594,0.0013110637664794922
policy-iteration,64,3,0.048250204081277594,0.00119781494140625
policy-iteration,65,3,0.048250204081277594,0.001149892807006836
policy-iteration,66,3,0.048250204081277594,0.0011718273162841797
policy-iteration,67,3,0.048250204081277594,0.0029859542846679688
policy-iteration,68,3,0.048250204081277594,0.0012431144714355469
policy-iteration,69,3,0.048250204081277594,0.0012137889862060547
policy-iteration,70,3,0.048250204081277594,0.0011029243469238281
policy-iteration,71,3,0.048250204081277594,0.0011441707611083984
policy-iteration,72,3,0.048250204081277594,0.001216888427734375
