episode,epsilon,terminal_reward,cum_discounted_rewards,episode_tot_rewards,avg_reward,avg_delta_reward,gamma,alpha,episode_time,accumulated_time,num_exploitation,num_exploration,done?,steps_before_done,state_size,decay_rate,decay_type,decay
6000,0.3500000000000165,-1.0,-1.9904501271270065,-2.0,-0.11764705882352941,0.0,0.999,0.8,0.0008189678192138672,7.942895889282227,7,10,True,16,900,0.999,3,linear - epsilon: 0.5
6100,0.3475000000000168,-1.0,-1.2989028944069945,-1.3,-0.09285714285714286,0.0,0.999,0.8,0.00038909912109375,8.11141300201416,7,7,True,13,900,0.999,3,linear - epsilon: 0.5
6200,0.34500000000001707,-1.0,-4.249809650487588,-4.500000000000002,-0.030201342281879196,0.0,0.999,0.8,0.0039479732513427734,8.327879667282104,93,56,True,148,900,0.999,3,linear - epsilon: 0.5
6300,0.34250000000001735,-1.0,-2.4512414726187455,-2.5,-0.0390625,0.0,0.999,0.8,0.001699209213256836,8.527179956436157,41,23,True,63,900,0.999,3,linear - epsilon: 0.5
6400,0.3400000000000176,-1.0,-2.451367143620645,-2.5,-0.03731343283582089,0.0,0.999,0.8,0.002096891403198242,8.729873180389404,44,23,True,66,900,0.999,3,linear - epsilon: 0.5
6500,0.3375000000000179,-1.0,-1.1996002999,-1.2,-0.13333333333333333,0.0,0.999,0.8,0.0002529621124267578,8.904984474182129,4,5,True,8,900,0.999,3,linear - epsilon: 0.5
6600,0.33500000000001817,-1.0,-4.951423775152299,-5.5,-0.021653543307086614,0.0,0.999,0.8,0.007493734359741211,9.09384274482727,160,94,True,253,900,0.999,3,linear - epsilon: 0.5
6700,0.33250000000001845,-1.0,-2.582868153398815,-2.7,-0.0216,0.0,0.999,0.8,0.003571033477783203,9.26190710067749,95,30,True,124,900,0.999,3,linear - epsilon: 0.5
6800,0.3300000000000187,-1.0,-1.0999,-1.1,-0.15714285714285717,0.0,0.999,0.8,0.00036978721618652344,9.483620882034302,4,3,True,6,900,0.999,3,linear - epsilon: 0.5
6900,0.327500000000019,-1.0,-2.34809931421006,-2.4000000000000004,-0.025531914893617023,0.0,0.999,0.8,0.002331256866455078,9.76096796989441,67,27,True,93,900,0.999,3,linear - epsilon: 0.5
7000,0.3250000000000193,-1.0,-1.1995005996001,-1.2,-0.05714285714285714,0.0,0.999,0.8,0.0007240772247314453,9.964202642440796,17,4,True,20,900,0.999,3,linear - epsilon: 0.5
7100,0.32250000000001955,-1.0,-1.5961169495033496,-1.6,-0.1142857142857143,0.0,0.999,0.8,0.0005931854248046875,10.175330400466919,8,6,True,13,900,0.999,3,linear - epsilon: 0.5
7200,0.3200000000000198,-1.0,-1.5934529841325455,-1.6,-0.048484848484848485,0.0,0.999,0.8,0.0008711814880371094,10.401182651519775,21,12,True,32,900,0.999,3,linear - epsilon: 0.5
7300,0.3175000000000201,-1.0,-1.687956196313491,-1.7,-0.03953488372093024,0.0,0.999,0.8,0.0011789798736572266,10.619473695755005,29,14,True,42,900,0.999,3,linear - epsilon: 0.5
7400,0.3150000000000204,-1.0,-3.056003035343834,-3.2000000000000006,-0.02,0.0,0.999,0.8,0.0039103031158447266,10.851152181625366,112,48,True,159,900,0.999,3,linear - epsilon: 0.5
7500,0.31250000000002065,-1.0,-3.3677262602146993,-3.500000000000001,-0.02413793103448276,0.0,0.999,0.8,0.004054069519042969,11.038672924041748,95,50,True,144,900,0.999,3,linear - epsilon: 0.5
7600,0.3100000000000209,-1.0,-1.2983056881160855,-1.3,-0.1,0.0,0.999,0.8,0.00032210350036621094,11.273447036743164,8,5,True,12,900,0.999,3,linear - epsilon: 0.5
7700,0.3075000000000212,-1.0,-1.6823960988170696,-1.7,-0.029310344827586206,0.0,0.999,0.8,0.00177001953125,11.469837188720703,40,18,True,57,900,0.999,3,linear - epsilon: 0.5
7800,0.3050000000000215,-1.0,-1.6928448085951946,-1.7,-0.09444444444444446,0.0,0.999,0.8,0.0005450248718261719,11.669326782226562,11,7,True,17,900,0.999,3,linear - epsilon: 0.5
7900,0.30250000000002175,-1.0,-1.677423529745636,-1.7,-0.022368421052631583,0.0,0.999,0.8,0.0021588802337646484,11.91716718673706,60,16,True,75,900,0.999,3,linear - epsilon: 0.5
8000,0.300000000000022,-1.0,-3.132790119932112,-3.3000000000000007,-0.02088607594936709,0.0,0.999,0.8,0.0036590099334716797,12.151837587356567,117,41,True,157,900,0.999,3,linear - epsilon: 0.5
8100,0.2975000000000223,-1.0,-4.242781804322896,-4.600000000000001,-0.023350253807106598,0.0,0.999,0.8,0.004720211029052734,12.388636112213135,147,50,True,196,900,0.999,3,linear - epsilon: 0.5
8200,0.2950000000000226,-1.0,-1.0999,-1.1,-0.3666666666666667,0.0,0.999,0.8,0.00032210350036621094,12.649784564971924,1,2,True,2,900,0.999,3,linear - epsilon: 0.5
8300,0.29250000000002285,-1.0,-1.8739956580140693,-1.9,-0.02435897435897436,0.0,0.999,0.8,0.0017330646514892578,12.865034580230713,59,19,True,77,900,0.999,3,linear - epsilon: 0.5
8400,0.29000000000002313,-1.0,-1.88569120504921,-1.9,-0.03275862068965517,0.0,0.999,0.8,0.0013308525085449219,13.045347213745117,43,15,True,57,900,0.999,3,linear - epsilon: 0.5
8500,0.2875000000000234,-1.0,-2.7260978421096604,-2.8000000000000007,-0.031111111111111114,0.0,0.999,0.8,0.0020952224731445312,13.254553079605103,63,27,True,89,900,0.999,3,linear - epsilon: 0.5
8600,0.2850000000000237,-1.0,-1.7887257636960006,-1.7999999999999998,-0.037500000000000006,0.0,0.999,0.8,0.0011069774627685547,13.471463918685913,33,15,True,47,900,0.999,3,linear - epsilon: 0.5
8700,0.28250000000002395,-1.0,-2.0647019446786947,-2.0999999999999996,-0.028767123287671233,0.0,0.999,0.8,0.001653909683227539,13.690860033035278,57,16,True,72,900,0.999,3,linear - epsilon: 0.5
8800,0.28000000000002423,-1.0,-4.402251745595377,-5.100000000000001,-0.014166666666666668,0.0,0.999,0.8,0.00831294059753418,13.93636178970337,265,95,True,359,900,0.999,3,linear - epsilon: 0.5
8900,0.2775000000000245,-1.0,-1.0999,-1.1,-0.08461538461538462,0.0,0.999,0.8,0.00029087066650390625,14.200037717819214,10,3,True,12,900,0.999,3,linear - epsilon: 0.5
9000,0.2750000000000248,-1.0,-1.5869120872762577,-1.6,-0.034782608695652174,0.0,0.999,0.8,0.0010640621185302734,14.4345064163208,32,14,True,45,900,0.999,3,linear - epsilon: 0.5
9100,0.27250000000002506,-1.0,-5.416937316494679,-5.999999999999998,-0.021352313167259787,0.0,0.999,0.8,0.00683283805847168,14.706507205963135,200,81,True,280,900,0.999,3,linear - epsilon: 0.5
9200,0.27000000000002533,-1.0,-2.337329021196937,-2.4000000000000004,-0.025000000000000005,0.0,0.999,0.8,0.00252532958984375,14.969088792800903,66,30,True,95,900,0.999,3,linear - epsilon: 0.5
9300,0.2675000000000256,-1.0,-4.181353064879319,-4.600000000000001,-0.017692307692307695,0.0,0.999,0.8,0.00591731071472168,15.266708135604858,193,67,True,259,900,0.999,3,linear - epsilon: 0.5
9400,0.2650000000000259,-1.0,-1.0999,-1.1,-0.55,0.0,0.999,0.8,8.106231689453125e-05,15.52781867980957,0,2,True,1,900,0.999,3,linear - epsilon: 0.5
9500,0.26250000000002616,-1.0,-1.2985042924084937,-1.3,-0.07222222222222223,0.0,0.999,0.8,0.000453948974609375,15.802461385726929,11,7,True,17,900,0.999,3,linear - epsilon: 0.5
9600,0.26000000000002643,-1.0,-2.563193894471581,-2.6000000000000005,-0.03561643835616438,0.0,0.999,0.8,0.0017240047454833984,16.11956286430359,52,21,True,72,900,0.999,3,linear - epsilon: 0.5
9700,0.2575000000000267,-1.0,-2.346276217966258,-2.4000000000000004,-0.022641509433962266,0.0,0.999,0.8,0.002547025680541992,16.390860319137573,78,28,True,105,900,0.999,3,linear - epsilon: 0.5
9800,0.255000000000027,-1.0,-1.8788429007866982,-1.9,-0.038,0.0,0.999,0.8,0.0011830329895019531,16.639301300048828,36,14,True,49,900,0.999,3,linear - epsilon: 0.5
9900,0.25250000000002726,-1.0,-4.379963924716453,-4.8000000000000025,-0.017142857142857144,0.0,0.999,0.8,0.00661921501159668,16.954379558563232,212,68,True,279,900,0.999,3,linear - epsilon: 0.5
10000,0.25000000000002753,-1.0,-3.437987994745635,-3.700000000000001,-0.014624505928853759,0.0,0.999,0.8,0.005791902542114258,17.326612949371338,195,58,True,252,900,0.999,3,linear - epsilon: 0.5
10100,0.2475000000000278,-1.0,-3.823186705468685,-4.200000000000001,-0.017004048582995954,0.0,0.999,0.8,0.0057790279388427734,17.709579944610596,192,55,True,246,900,0.999,3,linear - epsilon: 0.5
10200,0.24500000000002808,-1.0,-4.068523516231374,-4.500000000000002,-0.01867219917012448,0.0,0.999,0.8,0.009123086929321289,18.047502517700195,187,54,True,240,900,0.999,3,linear - epsilon: 0.5
10300,0.24250000000002836,-1.0,-3.0051355576963568,-3.2000000000000006,-0.016,0.0,0.999,0.8,0.004553794860839844,18.37676692008972,154,46,True,199,900,0.999,3,linear - epsilon: 0.5
10400,0.24000000000002863,-1.0,-4.452145363603067,-4.8000000000000025,-0.021917808219178086,0.0,0.999,0.8,0.005106925964355469,18.73292350769043,164,55,True,218,900,0.999,3,linear - epsilon: 0.5
10500,0.2375000000000289,-1.0,-1.491820045707958,-1.5,-0.03409090909090909,0.0,0.999,0.8,0.0009829998016357422,19.05618977546692,34,10,True,43,900,0.999,3,linear - epsilon: 0.5
10600,0.23500000000002919,-1.0,-2.2633323593050623,-2.3,-0.02149532710280374,0.0,0.999,0.8,0.0024220943450927734,19.356221675872803,83,24,True,106,900,0.999,3,linear - epsilon: 0.5
10700,0.23250000000002946,-1.0,-2.404626148121271,-2.5,-0.014204545454545454,0.0,0.999,0.8,0.004164695739746094,19.711322784423828,140,36,True,175,900,0.999,3,linear - epsilon: 0.5
10800,0.23000000000002974,-1.0,-1.1988054835329538,-1.2,-0.09999999999999999,0.0,0.999,0.8,0.0003180503845214844,20.073127031326294,7,5,True,11,900,0.999,3,linear - epsilon: 0.5
10900,0.22750000000003,-1.0,-1.2994003999000001,-1.3,-0.325,0.0,0.999,0.8,0.0001270771026611328,20.510899305343628,1,3,True,3,900,0.999,3,linear - epsilon: 0.5
11000,0.2250000000000303,-1.0,-2.052059914870391,-2.0999999999999996,-0.02837837837837838,0.0,0.999,0.8,0.0018420219421386719,20.83215832710266,58,16,True,73,900,0.999,3,linear - epsilon: 0.5
11100,0.22250000000003056,-1.0,-2.504205176562247,-2.6000000000000005,-0.020155038759689922,0.0,0.999,0.8,0.004282236099243164,21.172189950942993,104,25,True,128,900,0.999,3,linear - epsilon: 0.5
11200,0.22000000000003084,-1.0,-1.1997001,-1.2,-0.15000000000000002,0.0,0.999,0.8,0.0002009868621826172,21.547865390777588,5,3,True,7,900,0.999,3,linear - epsilon: 0.5
11300,0.2175000000000311,-1.0,-2.895128479986169,-3.1000000000000005,-0.012156862745098041,0.0,0.999,0.8,0.005975008010864258,21.933372497558594,206,49,True,254,900,0.999,3,linear - epsilon: 0.5
11400,0.2150000000000314,-1.0,-1.0999,-1.1,-0.016176470588235296,0.0,0.999,0.8,0.0018148422241210938,22.310489892959595,57,11,True,67,900,0.999,3,linear - epsilon: 0.5
11500,0.21250000000003166,-1.0,-1.6770443584441106,-1.7,-0.01827956989247312,0.0,0.999,0.8,0.0021660327911376953,22.751607179641724,76,17,True,92,900,0.999,3,linear - epsilon: 0.5
11600,0.21000000000003194,-1.0,-1.1972348092469565,-1.2,-0.03428571428571429,0.0,0.999,0.8,0.0008339881896972656,23.213772773742676,30,5,True,34,900,0.999,3,linear - epsilon: 0.5
11700,0.20750000000003221,-1.0,-4.153450061755725,-4.500000000000002,-0.018,0.0,0.999,0.8,0.00929570198059082,23.78284764289856,195,55,True,249,900,0.999,3,linear - epsilon: 0.5
11800,0.2050000000000325,-1.0,-5.533685509304971,-6.599999999999996,-0.013692946058091288,0.0,0.999,0.8,0.011504173278808594,24.37762475013733,386,96,True,481,900,0.999,3,linear - epsilon: 0.5
11900,0.20250000000003276,-1.0,-3.547008168875636,-3.800000000000001,-0.016521739130434785,0.0,0.999,0.8,0.005159139633178711,24.887305974960327,188,42,True,229,900,0.999,3,linear - epsilon: 0.5
12000,0.20000000000003304,0.0,-4.384714639648002,-5.299999999999997,-0.010600000000000002,0.0,0.999,0.8,0.013067007064819336,25.321660041809082,404,96,False,499,900,0.999,3,linear - epsilon: 0.5
12100,0.19750000000003332,-1.0,-3.6511096944945436,-3.9000000000000012,-0.017410714285714286,0.0,0.999,0.8,0.005526065826416016,25.767608880996704,176,48,True,223,900,0.999,3,linear - epsilon: 0.5
12200,0.1950000000000336,-1.0,-1.7671813433981791,-1.7999999999999998,-0.028125000000000004,0.0,0.999,0.8,0.0015139579772949219,26.254761934280396,52,12,True,63,900,0.999,3,linear - epsilon: 0.5
12300,0.19250000000003387,-1.0,-3.2703677106590945,-3.600000000000001,-0.011428571428571429,0.0,0.999,0.8,0.009238004684448242,26.702296257019043,252,63,True,314,900,0.999,3,linear - epsilon: 0.5
12400,0.19000000000003414,-1.0,-1.4935830126747753,-1.5,-0.02727272727272727,0.0,0.999,0.8,0.0015919208526611328,27.213237047195435,42,13,True,54,900,0.999,3,linear - epsilon: 0.5
12500,0.18750000000003442,-1.0,-1.4918403721379354,-1.5,-0.029411764705882353,0.0,0.999,0.8,0.0011110305786132812,27.66469168663025,41,10,True,50,900,0.999,3,linear - epsilon: 0.5
12600,0.1850000000000347,-1.0,-1.5970100746456413,-1.6,-0.10666666666666667,0.0,0.999,0.8,0.00037407875061035156,28.20870566368103,9,6,True,14,900,0.999,3,linear - epsilon: 0.5
12700,0.18250000000003497,-1.0,-2.1594619136951194,-2.2,-0.026506024096385545,0.0,0.999,0.8,0.0018377304077148438,28.695529222488403,65,18,True,82,900,0.999,3,linear - epsilon: 0.5
12800,0.18000000000003524,-1.0,-2.131020694964759,-2.2,-0.01456953642384106,0.0,0.999,0.8,0.004029035568237305,29.171674251556396,115,36,True,150,900,0.999,3,linear - epsilon: 0.5
12900,0.17750000000003552,-1.0,-1.6866776378869894,-1.7,-0.037777777777777785,0.0,0.999,0.8,0.0011038780212402344,29.608031749725342,33,12,True,44,900,0.999,3,linear - epsilon: 0.5
13000,0.1750000000000358,-1.0,-2.109002805069328,-2.2,-0.01594202898550725,0.0,0.999,0.8,0.003170013427734375,30.1448175907135,114,24,True,137,900,0.999,3,linear - epsilon: 0.5
13100,0.17250000000003607,-1.0,-3.907079317629745,-4.700000000000002,-0.009771309771309772,0.0,0.999,0.8,0.011166095733642578,30.655659437179565,407,74,True,480,900,0.999,3,linear - epsilon: 0.5
13200,0.17000000000003634,-1.0,-2.4253992965966726,-2.5,-0.01984126984126984,0.0,0.999,0.8,0.0027289390563964844,31.16111707687378,104,22,True,125,900,0.999,3,linear - epsilon: 0.5
13300,0.16750000000003662,-1.0,-4.053623237963119,-4.500000000000002,-0.014657980456026058,0.0,0.999,0.8,0.006560087203979492,31.746808290481567,254,53,True,306,900,0.999,3,linear - epsilon: 0.5
13400,0.1650000000000369,-1.0,-2.9214995753324007,-3.2000000000000006,-0.014883720930232559,0.0,0.999,0.8,0.005930900573730469,32.28225612640381,184,31,True,214,900,0.999,3,linear - epsilon: 0.5
