env_name,algname,gamma,epsilon,threshold,Iteration,V_variation,V_max_diff,V_average,V_sum,clock_time,# chg action at iter,# chg actions
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,1,0.4878048780487804,0.4878048780487804,0.0033463971812798888,2.0914982382999305,0.01297307014465332,388,388
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,2,0.3736113309013859,0.3736113309013859,0.007238035962976764,4.5237724768604775,0.026325225830078125,257,645
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,3,0.322903994878777,0.322903994878777,0.013823279369075573,8.639549605672233,0.038889169692993164,132,777
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,4,0.06833963421307568,0.06833963421307568,0.016286277429285078,10.178923393303174,0.051952362060546875,70,847
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,5,0.01787261422773395,0.01787261422773395,0.016892533517116608,10.55783344819788,0.06490540504455566,31,878
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,6,0.0005799523097345591,0.0005799523097345591,0.01690300726514696,10.56437954071685,0.08043551445007324,33,911
"frozen-lake-(25, 25)",PI,0.95,0.001,5.263157894736847e-05,7,8.326672684688674e-16,8.326672684688674e-16,0.01690300726514696,10.56437954071685,0.0949716567993164,29,940
