episode,V_average,V_sum,time,epsilon,decay
67,55.271341531074825,165.81402459322447,0.2762110233306885,0.633009999999933,linear - epsilon: 0.7
68,55.488334260823855,166.46500278247157,0.279829740524292,0.632009999999932,linear - epsilon: 0.7
69,55.72324473521445,167.16973420564335,0.28324055671691895,0.631009999999931,linear - epsilon: 0.7
70,55.93576476380972,167.80729429142917,0.2867896556854248,0.63000999999993,linear - epsilon: 0.7
71,55.979524384531906,167.9385731535957,0.29028797149658203,0.629009999999929,linear - epsilon: 0.7
72,56.27187411826625,168.81562235479873,0.29385828971862793,0.628009999999928,linear - epsilon: 0.7
73,56.52742274413939,169.5822682324182,0.2985992431640625,0.627009999999927,linear - epsilon: 0.7
74,56.73599036013466,170.20797108040398,0.30432629585266113,0.626009999999926,linear - epsilon: 0.7
75,56.910853720619286,170.73256116185786,0.3098602294921875,0.625009999999925,linear - epsilon: 0.7
76,57.22096576774828,171.66289730324485,0.31407809257507324,0.624009999999924,linear - epsilon: 0.7
77,57.429377393407016,172.28813218022106,0.31768798828125,0.623009999999923,linear - epsilon: 0.7
78,57.759291082335345,173.27787324700603,0.3210420608520508,0.622009999999922,linear - epsilon: 0.7
79,57.99995546201104,173.99986638603312,0.32476210594177246,0.621009999999921,linear - epsilon: 0.7
80,58.196350824240795,174.5890524727224,0.3283970355987549,0.62000999999992,linear - epsilon: 0.7
81,58.377512636552105,175.13253790965632,0.3317410945892334,0.619009999999919,linear - epsilon: 0.7
82,58.62720771191374,175.88162313574122,0.33544111251831055,0.618009999999918,linear - epsilon: 0.7
83,58.85406790355771,176.56220371067315,0.33890628814697266,0.617009999999917,linear - epsilon: 0.7
84,59.095605874258105,177.28681762277432,0.34267401695251465,0.616009999999916,linear - epsilon: 0.7
85,59.270305058619925,177.81091517585978,0.34639906883239746,0.615009999999915,linear - epsilon: 0.7
86,59.34200580022193,178.0260174006658,0.35149478912353516,0.614009999999914,linear - epsilon: 0.7
87,59.50248312915098,178.50744938745294,0.3554508686065674,0.613009999999913,linear - epsilon: 0.7
88,59.70414330946131,179.11242992838393,0.359940767288208,0.612009999999912,linear - epsilon: 0.7
89,59.83862042482853,179.5158612744856,0.36378979682922363,0.611009999999911,linear - epsilon: 0.7
90,60.0405709816792,180.12171294503761,0.3673410415649414,0.61000999999991,linear - epsilon: 0.7
91,60.27349005064034,180.82047015192103,0.3706841468811035,0.609009999999909,linear - epsilon: 0.7
92,60.53978217631195,181.61934652893586,0.37453413009643555,0.608009999999908,linear - epsilon: 0.7
93,60.831922416026465,182.4957672480794,0.3778712749481201,0.607009999999907,linear - epsilon: 0.7
94,61.01463871054194,183.04391613162582,0.38161420822143555,0.606009999999906,linear - epsilon: 0.7
95,61.27641572073606,183.8292471622082,0.38627004623413086,0.605009999999905,linear - epsilon: 0.7
96,61.53658920743842,184.60976762231525,0.3942379951477051,0.604009999999904,linear - epsilon: 0.7
97,61.783321429448414,185.34996428834523,0.398514986038208,0.603009999999903,linear - epsilon: 0.7
98,61.948773358909385,185.84632007672815,0.4048030376434326,0.602009999999902,linear - epsilon: 0.7
99,62.16417417923109,186.49252253769328,0.4090611934661865,0.601009999999901,linear - epsilon: 0.7
100,62.271571747201165,186.8147152416035,0.41301822662353516,0.6000099999999,linear - epsilon: 0.7
