,Iteration,Fitness,Time,State,current_restart,Restarts
0,0,6361.383383511121,0.0002695289999792294,"[36 47 28  9 13  0 44 46 39 23 24 48 17 12 27 33 16  2 25 14 30  5 32  1
 29 35 41 19 37 10  4  6  3 20 26 38 21 42 31 34  7 49 11 18 43 22  8 45
 15 40]",0,1
1,1,6361.383383511121,0.0007041319999814277,"[36 47 28  9 13  0 44 46 39 23 24 48 17 12 27 33 16  2 25 14 30  5 32  1
 29 35 41 19 37 10  4  6  3 20 26 38 21 42 31 34  7 49 11 18 43 22  8 45
 15 40]",0,1
2,2,6275.169676173382,0.0012335330000041722,"[36 47 28  9 13  0 43 46 39 23 24 48 17 12 27 33 16  2 25 14 30  5 32  1
 29 35 41 19 37 10  4  6  3 20 26 38 21 42 31 34  7 49 11 18 44 22  8 45
 15 40]",0,1
3,4,6224.997088653254,0.0024988239999856887,"[30 47 28  9 13  0 43 46 39 23 24 48 17 12 27 33 16  2 25 14 36  5 32  1
 29 35 41 19 37 10  4  6  3 20 26 38 21 42 31 34  7 49 11 18 44 22  8 45
 15 40]",0,1
4,8,5555.716869899189,0.004212429000006068,"[30 47 28  9 13  0 43 36 32 23 24 48 17 12 27 33 16  2 25 14 21  5 39  1
 29 35 41 19 37 10  4  6  3 20 26 38 46 42 31 34  7 49 11 18 44 22  8 45
 15 40]",0,1
5,16,5342.936591631764,0.006385346000001846,"[30 47 28  9 13  0 43 36 32  4 24 48 17 12 27 33  7  2 25 14 21  5 39  1
 29 35 41 19 37 10 23  6  3 20 26 38 46 42 31 44 16 49 11 18 34 22  8 45
 15 40]",0,1
6,32,4816.961625554926,0.010795591000004379,"[38 47 28  9 13  0 43 36 32  4 24 48  8 12 27 33  7  2 25 20 21  5 14  1
 29 35 16 19 37 10 23  6 42 11 26 30 46  3 31 44 41 49 39 18 34 22 17 45
 15 40]",0,1
7,64,4093.977410188376,0.01933687700000064,"[38 47 15  9 13  5 43 36 32  4 24 37 14 12 27  8  7  2 25 40 21  0 33  6
 29 16 35 19 48 10 23  1 31 11 26 30 46  3 22 44 41 49 39 18 34 17 42 45
 28 20]",0,1
8,128,3422.369746972224,0.03653447700000356,"[38 47 15 42 13 31 43 36 32  4 24  7 20 12 27 10 37 30 25 26  8  0 33  6
 29 16 35  2 28 21 23  1  5 11 40 19 46  3 22 44 41 49 39 18 34 17  9 45
 48 14]",0,1
9,256,3046.3814817650564,0.07338232600000083,"[31 38 15 42 13 45 43 36 32  4 24  7 20 12 27 25 37 30  8 26 10  9 33  6
 29 16 35  2 28 17 23  1  5 11 40 14 46  3 22 44 41 39 49 18 34 21  0 47
 48 19]",0,1
10,512,2769.4912765210943,0.1321560449999879,"[31 38 15 42 45 10 43 36 18 29 24 23 44 12 27 25 37 30  8 26 13  9 33  6
 32 16 35  2 28 17  7  1 11  5 40  3 46 39 20 49 22 14 41  4 34 21  0 47
 48 19]",0,1
11,1024,2462.3216859659833,0.27026741000000243,"[31 40 15 42 45 10  6 43 24 29 16 36 41 12 27 21 30 37  7 26 13  9 23 34
 32 18 35  2 28 17  8 25 46  5 38  3 11 39 20 49 22  4 44 14 33  0  1 47
 48 19]",0,1
12,2048,2160.5647996272687,0.6255541660000006,"[31 25 15 42 45 13 43 24 35 16 29 36 41 39 12 14  7 37 30  9  1  8 23  6
 32 18 34  2 28 17  0 40 46  3 38  5 11 27 49 20 22  4 44 21 26 33 10 48
 47 19]",0,1
13,4096,2096.7074588498353,1.5751873019999891,"[31 46 15 42 45 13 17 24 35 16 29 36 41 49 39 21  7 30 37  9  1  8  0  6
 32 18 34  2 28 23 14 40 25  3 38  5 11 27 12 20 22 44  4 43 26 33 10 48
 47 19]",0,1
14,8192,1962.3530403790935,4.531573374999994,"[31 46 15 42 45 13  9 24 35 16 29 36 41 49 39 21 14  0  8 26 33 30 37  6
 32 18 34  2 28 17  1 40 25  3 38  5 11 27 12 20 22 44  4 43 23  7 10 48
 47 19]",0,1
15,0,6635.544251436075,4.542576795999992,"[10 43 28 47 18 20 31 34 17 36 38 35 11 15 39 13 46  2 14 12 21 48 40 26
 49 41 23  9 22 19  7  1  6  0 33 24 30 45 16 42  4 29 44  5 32  3  8 27
 25 37]",1,1
16,1,6635.544251436075,4.543054999999981,"[10 43 28 47 18 20 31 34 17 36 38 35 11 15 39 13 46  2 14 12 21 48 40 26
 49 41 23  9 22 19  7  1  6  0 33 24 30 45 16 42  4 29 44  5 32  3  8 27
 25 37]",1,1
17,2,6553.155149958508,4.543543517999979,"[10 43 28 47 18 20 31 34 17 36 38 35 11 15 39 13 46  2 14 12 21 48 40 42
 49 41 23  9 22 19  7  1  6  0 33 24 30 45 16 26  4 29 44  5 32  3  8 27
 25 37]",1,1
18,4,6219.721974168366,4.544286204999992,"[10 43 28 47 18 20 31 34 17 45 38 35 11 15 39 13 37  2 14 12 21 48 40 42
 49 41 23  9 22 19  7  1  6  0 33 24 30 36 16 26  4 29 44  5 32  3  8 27
 25 46]",1,1
19,8,5979.639812747641,4.545847053999978,"[10 43 28 47 18 41 31 34 17 45 38 35 11 44 39 13 37  2 14 12 21 48 40 42
 49 20  9 23 22 19 15  1  6  0 33 24 30 36 16 26  4 29  7  5 32  3  8 27
 25 46]",1,1
20,16,5710.72575994358,4.548253915000004,"[10 43 28 47 18 41 31 34  2 45 38 35 11 44 39 13 37 17 14 12 21 48 40 42
 49 20  1 23 22 19 15  9  5  0  6 24 30 36 16 26  4 29  7 33 32  3  8 27
 25 46]",1,1
21,32,4977.174649076121,4.5520339800000045,"[24 43 28  6 18 41 31 34 35 47 38  1 11 44 39 13 37 17 14 12 21 48 40 42
 49 20  2 23 22 19 15  9  5  0 45 10 30 36 16 26  4 29  7 33 46  3  8 27
 25 32]",1,1
22,64,4734.138398399599,4.559561041999984,"[ 4 43 28  6 18 47 31 23 35 32 38  1 41 44  8 13 37 17 14 12 21 48 40 42
 49 20  2 34 22 19 15  9  5  0 45 10 30 36 16 26 24 29  7 33 46  3 39 27
 25 11]",1,1
23,128,3857.2372748545463,4.574022585999984,"[ 4 43 28 32 18 22  9  2 35  6 38 11 41  1  8 13 37 17 14 25 12  5 47 42
 49 20 23 34 21  0 15 31 46 48 45 10 30 16 36 26 24 29  7 33 40  3 19 27
 39 44]",1,1
24,256,3524.5761846480627,4.6046154059999935,"[ 4 43 28 32 18 44 24  2 34  6 38 11 41  1  8 10 37 17 14 25 12  5 47 42
 49 20 36 33 26  0 15 31 46 48 45 13 30 16 23 21 35 29  7  9 40  3 19 27
 39 22]",1,1
25,512,2757.7067971001284,4.665364122,"[ 4 36 18 32 34  6 24  2 28 21 14 25 41  1 33 10  7  0 12 11 38 31 47 42
 49 20 22  8 26  9 46 19 15 48 45 13 30 37 23 43 35 29 16 17 40  3  5 27
 39 44]",1,1
26,1024,2571.70740558712,4.81487830399999,"[ 4 36 18 32 34  6 24  2 28 21  0  9 26 10 33 14  7 41 12  5 38 31 47 42
 49 20 39  8  1 25 46 19 15 48 45 13 30 37 23 43 35 29 16 17 40  3 11 27
 22 44]",1,1
27,2048,2400.001496485404,5.163929744000001,"[ 4 36 18 32 34  6 24 43 21 14  0  9 10 26 33  7 17 41 27  5  3 31 47 42
 49 20 39  8  1 25 46 19 15 48 45 13 37 30 28  2 16 29 35 23 40 11 38 12
 22 44]",1,1
28,4096,2194.586050466553,6.100548505000006,"[ 4 36 18 32 34 35 24 43 21 14  0  8 26  7 17 33 10  9  5 38  3 31 47 48
 49 20 22 41  1 25 46 19 15 42 45 13 37 30 28  2  6 16 29 23 40 11 27 12
 39 44]",1,1
29,8192,2167.6182612256457,8.892940914999997,"[ 4 36 18 32 34 35 24 43 21 14  0  8 26  7 17 33 13  9  5 38  3 31 47 48
 49 20 22 41  1 25 46 19 15 42 45 10 37 30 28  2  6 16 29 23 40 11 27 12
 39 44]",1,1
30,0,6361.383383511121,0.000260234999984732,"[36 47 28  9 13  0 44 46 39 23 24 48 17 12 27 33 16  2 25 14 30  5 32  1
 29 35 41 19 37 10  4  6  3 20 26 38 21 42 31 34  7 49 11 18 43 22  8 45
 15 40]",0,5
31,1,6361.383383511121,0.0006880629999841403,"[36 47 28  9 13  0 44 46 39 23 24 48 17 12 27 33 16  2 25 14 30  5 32  1
 29 35 41 19 37 10  4  6  3 20 26 38 21 42 31 34  7 49 11 18 43 22  8 45
 15 40]",0,5
32,2,6275.169676173382,0.0011521779999839055,"[36 47 28  9 13  0 43 46 39 23 24 48 17 12 27 33 16  2 25 14 30  5 32  1
 29 35 41 19 37 10  4  6  3 20 26 38 21 42 31 34  7 49 11 18 44 22  8 45
 15 40]",0,5
33,4,6224.997088653254,0.001797095999990006,"[30 47 28  9 13  0 43 46 39 23 24 48 17 12 27 33 16  2 25 14 36  5 32  1
 29 35 41 19 37 10  4  6  3 20 26 38 21 42 31 34  7 49 11 18 44 22  8 45
 15 40]",0,5
34,8,5555.716869899189,0.002956564999976763,"[30 47 28  9 13  0 43 36 32 23 24 48 17 12 27 33 16  2 25 14 21  5 39  1
 29 35 41 19 37 10  4  6  3 20 26 38 46 42 31 34  7 49 11 18 44 22  8 45
 15 40]",0,5
35,16,5342.936591631764,0.005040703999981133,"[30 47 28  9 13  0 43 36 32  4 24 48 17 12 27 33  7  2 25 14 21  5 39  1
 29 35 41 19 37 10 23  6  3 20 26 38 46 42 31 44 16 49 11 18 34 22  8 45
 15 40]",0,5
36,32,4816.961625554926,0.008671366999976726,"[38 47 28  9 13  0 43 36 32  4 24 48  8 12 27 33  7  2 25 20 21  5 14  1
 29 35 16 19 37 10 23  6 42 11 26 30 46  3 31 44 41 49 39 18 34 22 17 45
 15 40]",0,5
37,64,4093.977410188376,0.016011236999986522,"[38 47 15  9 13  5 43 36 32  4 24 37 14 12 27  8  7  2 25 40 21  0 33  6
 29 16 35 19 48 10 23  1 31 11 26 30 46  3 22 44 41 49 39 18 34 17 42 45
 28 20]",0,5
38,128,3422.369746972224,0.029415061999998215,"[38 47 15 42 13 31 43 36 32  4 24  7 20 12 27 10 37 30 25 26  8  0 33  6
 29 16 35  2 28 21 23  1  5 11 40 19 46  3 22 44 41 49 39 18 34 17  9 45
 48 14]",0,5
39,256,3046.3814817650564,0.05596347799999535,"[31 38 15 42 13 45 43 36 32  4 24  7 20 12 27 25 37 30  8 26 10  9 33  6
 29 16 35  2 28 17 23  1  5 11 40 14 46  3 22 44 41 39 49 18 34 21  0 47
 48 19]",0,5
40,512,2769.4912765210943,0.11989041699999348,"[31 38 15 42 45 10 43 36 18 29 24 23 44 12 27 25 37 30  8 26 13  9 33  6
 32 16 35  2 28 17  7  1 11  5 40  3 46 39 20 49 22 14 41  4 34 21  0 47
 48 19]",0,5
41,1024,2462.3216859659833,0.26330836299999305,"[31 40 15 42 45 10  6 43 24 29 16 36 41 12 27 21 30 37  7 26 13  9 23 34
 32 18 35  2 28 17  8 25 46  5 38  3 11 39 20 49 22  4 44 14 33  0  1 47
 48 19]",0,5
