,Iteration,Time,Fitness,max_iters,temperature,init_state,algorithm,activation,bias,early_stopping,clip_max,hidden_layer_sizes,learning_rate_init,max_attempts
0,0,0.0045414900000082525,1.0076659250268925,1000,1,"[-0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463, 0.27085374897783154, 0.26763009351181544, -0.5436078382508072, 0.44202819858355014, -0.9081353557281708, 0.503461904940139, 0.7509020697103093, -0.3726069604825706, -0.10635937326612055, 0.24552096107279042, -0.30819459297617646, -0.8601971193561033, 0.4327806589418244, 0.7797279431871873, 0.09083969109257883, -0.6881462003959229, 0.43018899448422077, 0.08856899325456413, -0.35364905860419915, 0.26273571318736955, 0.03507037105771715, 0.0646143819663294, -0.14115867681053773, 0.42757081277481146, 0.09661604961190662, -0.19538764369825978, 0.8891516764796497, 0.07038839330121993, 0.6162522061765976, -0.30516072361608515, -0.8649757043025592, -0.174577548187264, 0.6954981314382969, -0.7209954099522977, 0.6706062752298665, 0.0005032782945704195, -0.30216127400861303, 0.45952824052537933, -0.4740781296330161, 0.5941688031891632, 0.582027428001004, -0.7480828712261727, -0.3218880897510059, 0.8081159597742451, 0.06577407691986492, 0.3890339639871896, -0.1339310531572544, 0.42118567207334934, 0.9851701321877426, -0.7228858665082072, -0.9698160922017873, -0.7747738489041263, 0.44951940660620293, -0.12026406254336597, -0.537097367367688, 0.9239630691356553, 0.6588764826604057, -0.30165952301128907, -0.718329601031447, -0.8317142320010951, -0.5059357554376174, -0.48880223032588144, 0.07704877679226696, -0.9792747990664046, 0.8757045730043951, -0.47443622932559615, 0.43038873121925736, -0.6850078214495354, 0.2723579665222111, -0.40281179770378817, -0.3921563650899986, 0.49499199164349217, 0.7234251725581142, 0.3643217353632042, -0.5889931229912446, -0.5100965852137964, -0.14101243642153394, -0.2463117433363735, -0.86165185370642, -0.7354157702013604, 0.9743197859944719, -0.23716459725908656, -0.3458728181180877, -0.46512982938956093, -0.2949330874362446, 0.8816553330136776, -0.9234393790336599, -0.647614191038743, 0.6621126721133068, 0.4299956000950982, -0.44204386816925445, -0.23356359746941124, 0.26927245862678983, 0.7371644398957198, -0.12055459272557711, 0.03708153159902827, -0.19801839470489102, 0.04108039538203112, -0.00431516980408464, -0.17103457561260305, -0.3687548453446039, 0.5769033194659527, 0.3476785994807938, -0.4234795907856743, -0.4631980874683652, -0.9728567060156126, -0.17156168046194242, -0.9075999074393939, 0.777376571415276, -0.7344729223292141, 0.31049025153721455, 0.45885130719751155, 0.4903022340943619, 0.3162896006888025, 0.36786466458250344, 0.0018289451125257372, -0.24098729092877247, -0.46478457588323363, 0.24940869342726413, -0.2631593316675116, 0.8023713584949126, -0.586042794484807, -0.8475784856612341, 0.6071590887704601, -0.4869435677729419, -0.6246017185944881, -0.6702727687100094, -0.11709845499617622, -0.008093686639294662, 0.45545621405123327, 0.6209917765269795, 0.11359824565401344, 0.34531449286691407, 0.4217419269844085, -0.5886581371868471, 0.13847890018431408, -0.47939665126800235, -0.6879866836958448, -0.34027638456987264, 0.18889082971594395, -0.2762548676183312]",sa,relu,True,True,10000000000.0,"[5, 5, 5, 5]",0.001,1000
1,1,0.013797319999994784,1.0076659250268925,1000,1,"[-0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463, 0.27085374897783154, 0.26763009351181544, -0.5436078382508072, 0.44202819858355014, -0.9081353557281708, 0.503461904940139, 0.7509020697103093, -0.3726069604825706, -0.10635937326612055, 0.24552096107279042, -0.30819459297617646, -0.8601971193561033, 0.4327806589418244, 0.7797279431871873, 0.09083969109257883, -0.6881462003959229, 0.43018899448422077, 0.08856899325456413, -0.35364905860419915, 0.26273571318736955, 0.03507037105771715, 0.0646143819663294, -0.14115867681053773, 0.42757081277481146, 0.09661604961190662, -0.19538764369825978, 0.8891516764796497, 0.07038839330121993, 0.6162522061765976, -0.30516072361608515, -0.8649757043025592, -0.174577548187264, 0.6954981314382969, -0.7209954099522977, 0.6706062752298665, 0.0005032782945704195, -0.30216127400861303, 0.45952824052537933, -0.4740781296330161, 0.5941688031891632, 0.582027428001004, -0.7480828712261727, -0.3218880897510059, 0.8081159597742451, 0.06577407691986492, 0.3890339639871896, -0.1339310531572544, 0.42118567207334934, 0.9851701321877426, -0.7228858665082072, -0.9698160922017873, -0.7747738489041263, 0.44951940660620293, -0.12026406254336597, -0.537097367367688, 0.9239630691356553, 0.6588764826604057, -0.30165952301128907, -0.718329601031447, -0.8317142320010951, -0.5059357554376174, -0.48880223032588144, 0.07704877679226696, -0.9792747990664046, 0.8757045730043951, -0.47443622932559615, 0.43038873121925736, -0.6850078214495354, 0.2723579665222111, -0.40281179770378817, -0.3921563650899986, 0.49499199164349217, 0.7234251725581142, 0.3643217353632042, -0.5889931229912446, -0.5100965852137964, -0.14101243642153394, -0.2463117433363735, -0.86165185370642, -0.7354157702013604, 0.9743197859944719, -0.23716459725908656, -0.3458728181180877, -0.46512982938956093, -0.2949330874362446, 0.8816553330136776, -0.9234393790336599, -0.647614191038743, 0.6621126721133068, 0.4299956000950982, -0.44204386816925445, -0.23356359746941124, 0.26927245862678983, 0.7371644398957198, -0.12055459272557711, 0.03708153159902827, -0.19801839470489102, 0.04108039538203112, -0.00431516980408464, -0.17103457561260305, -0.3687548453446039, 0.5769033194659527, 0.3476785994807938, -0.4234795907856743, -0.4631980874683652, -0.9728567060156126, -0.17156168046194242, -0.9075999074393939, 0.777376571415276, -0.7344729223292141, 0.31049025153721455, 0.45885130719751155, 0.4903022340943619, 0.3162896006888025, 0.36786466458250344, 0.0018289451125257372, -0.24098729092877247, -0.46478457588323363, 0.24940869342726413, -0.2631593316675116, 0.8023713584949126, -0.586042794484807, -0.8475784856612341, 0.6071590887704601, -0.4869435677729419, -0.6246017185944881, -0.6702727687100094, -0.11709845499617622, -0.008093686639294662, 0.45545621405123327, 0.6209917765269795, 0.11359824565401344, 0.34531449286691407, 0.4217419269844085, -0.5886581371868471, 0.13847890018431408, -0.47939665126800235, -0.6879866836958448, -0.34027638456987264, 0.18889082971594395, -0.2762548676183312]",sa,relu,True,True,10000000000.0,"[5, 5, 5, 5]",0.001,1000
2,2,0.0200399720000064,1.0076571960439702,1000,1,"[-0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463, 0.27085374897783154, 0.26763009351181544, -0.5436078382508072, 0.44202819858355014, -0.9081353557281708, 0.503461904940139, 0.7509020697103093, -0.3726069604825706, -0.10635937326612055, 0.24552096107279042, -0.30819459297617646, -0.8601971193561033, 0.4327806589418244, 0.7797279431871873, 0.09083969109257883, -0.6881462003959229, 0.43018899448422077, 0.08856899325456413, -0.35364905860419915, 0.26273571318736955, 0.03507037105771715, 0.0646143819663294, -0.14115867681053773, 0.42757081277481146, 0.09661604961190662, -0.19538764369825978, 0.8891516764796497, 0.07038839330121993, 0.6162522061765976, -0.30516072361608515, -0.8649757043025592, -0.174577548187264, 0.6954981314382969, -0.7209954099522977, 0.6706062752298665, 0.0005032782945704195, -0.30216127400861303, 0.45952824052537933, -0.4740781296330161, 0.5941688031891632, 0.582027428001004, -0.7480828712261727, -0.3218880897510059, 0.8081159597742451, 0.06577407691986492, 0.3890339639871896, -0.1339310531572544, 0.42118567207334934, 0.9851701321877426, -0.7228858665082072, -0.9698160922017873, -0.7747738489041263, 0.44951940660620293, -0.12026406254336597, -0.537097367367688, 0.9239630691356553, 0.6588764826604057, -0.30165952301128907, -0.718329601031447, -0.8317142320010951, -0.5059357554376174, -0.48880223032588144, 0.07704877679226696, -0.9792747990664046, 0.8757045730043951, -0.47443622932559615, 0.43038873121925736, -0.6850078214495354, 0.2723579665222111, -0.40281179770378817, -0.3921563650899986, 0.49499199164349217, 0.7234251725581142, 0.3643217353632042, -0.5889931229912446, -0.5100965852137964, -0.14101243642153394, -0.2463117433363735, -0.86165185370642, -0.7354157702013604, 0.9743197859944719, -0.23716459725908656, -0.3458728181180877, -0.46512982938956093, -0.2949330874362446, 0.8816553330136776, -0.9234393790336599, -0.647614191038743, 0.6621126721133068, 0.4299956000950982, -0.44204386816925445, -0.23356359746941124, 0.26927245862678983, 0.7371644398957198, -0.12055459272557711, 0.03708153159902827, -0.19801839470489102, 0.04108039538203112, -0.00431516980408464, -0.17103457561260305, -0.3687548453446039, 0.5769033194659527, 0.3476785994807938, -0.4234795907856743, -0.4631980874683652, -0.9728567060156126, -0.17156168046194242, -0.9075999074393939, 0.777376571415276, -0.7344729223292141, 0.31049025153721455, 0.45885130719751155, 0.4903022340943619, 0.3162896006888025, 0.36786466458250344, 0.0018289451125257372, -0.24098729092877247, -0.46478457588323363, 0.24940869342726413, -0.2631593316675116, 0.8023713584949126, -0.586042794484807, -0.8475784856612341, 0.6071590887704601, -0.4869435677729419, -0.6246017185944881, -0.6702727687100094, -0.11709845499617622, -0.008093686639294662, 0.45545621405123327, 0.6209917765269795, 0.11359824565401344, 0.34531449286691407, 0.4217419269844085, -0.5886581371868471, 0.13847890018431408, -0.47939665126800235, -0.6879866836958448, -0.34027638456987264, 0.18889082971594395, -0.2762548676183312]",sa,relu,True,True,10000000000.0,"[5, 5, 5, 5]",0.001,1000
3,3,0.026344055999999227,1.007657164699976,1000,1,"[-0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463, 0.27085374897783154, 0.26763009351181544, -0.5436078382508072, 0.44202819858355014, -0.9081353557281708, 0.503461904940139, 0.7509020697103093, -0.3726069604825706, -0.10635937326612055, 0.24552096107279042, -0.30819459297617646, -0.8601971193561033, 0.4327806589418244, 0.7797279431871873, 0.09083969109257883, -0.6881462003959229, 0.43018899448422077, 0.08856899325456413, -0.35364905860419915, 0.26273571318736955, 0.03507037105771715, 0.0646143819663294, -0.14115867681053773, 0.42757081277481146, 0.09661604961190662, -0.19538764369825978, 0.8891516764796497, 0.07038839330121993, 0.6162522061765976, -0.30516072361608515, -0.8649757043025592, -0.174577548187264, 0.6954981314382969, -0.7209954099522977, 0.6706062752298665, 0.0005032782945704195, -0.30216127400861303, 0.45952824052537933, -0.4740781296330161, 0.5941688031891632, 0.582027428001004, -0.7480828712261727, -0.3218880897510059, 0.8081159597742451, 0.06577407691986492, 0.3890339639871896, -0.1339310531572544, 0.42118567207334934, 0.9851701321877426, -0.7228858665082072, -0.9698160922017873, -0.7747738489041263, 0.44951940660620293, -0.12026406254336597, -0.537097367367688, 0.9239630691356553, 0.6588764826604057, -0.30165952301128907, -0.718329601031447, -0.8317142320010951, -0.5059357554376174, -0.48880223032588144, 0.07704877679226696, -0.9792747990664046, 0.8757045730043951, -0.47443622932559615, 0.43038873121925736, -0.6850078214495354, 0.2723579665222111, -0.40281179770378817, -0.3921563650899986, 0.49499199164349217, 0.7234251725581142, 0.3643217353632042, -0.5889931229912446, -0.5100965852137964, -0.14101243642153394, -0.2463117433363735, -0.86165185370642, -0.7354157702013604, 0.9743197859944719, -0.23716459725908656, -0.3458728181180877, -0.46512982938956093, -0.2949330874362446, 0.8816553330136776, -0.9234393790336599, -0.647614191038743, 0.6621126721133068, 0.4299956000950982, -0.44204386816925445, -0.23356359746941124, 0.26927245862678983, 0.7371644398957198, -0.12055459272557711, 0.03708153159902827, -0.19801839470489102, 0.04108039538203112, -0.00431516980408464, -0.17103457561260305, -0.3687548453446039, 0.5769033194659527, 0.3476785994807938, -0.4234795907856743, -0.4631980874683652, -0.9728567060156126, -0.17156168046194242, -0.9075999074393939, 0.777376571415276, -0.7344729223292141, 0.31049025153721455, 0.45885130719751155, 0.4903022340943619, 0.3162896006888025, 0.36786466458250344, 0.0018289451125257372, -0.24098729092877247, -0.46478457588323363, 0.24940869342726413, -0.2631593316675116, 0.8023713584949126, -0.586042794484807, -0.8475784856612341, 0.6071590887704601, -0.4869435677729419, -0.6246017185944881, -0.6702727687100094, -0.11709845499617622, -0.008093686639294662, 0.45545621405123327, 0.6209917765269795, 0.11359824565401344, 0.34531449286691407, 0.4217419269844085, -0.5886581371868471, 0.13847890018431408, -0.47939665126800235, -0.6879866836958448, -0.34027638456987264, 0.18889082971594395, -0.2762548676183312]",sa,relu,True,True,10000000000.0,"[5, 5, 5, 5]",0.001,1000
4,4,0.03235793500000739,1.007657164699976,1000,1,"[-0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463, 0.27085374897783154, 0.26763009351181544, -0.5436078382508072, 0.44202819858355014, -0.9081353557281708, 0.503461904940139, 0.7509020697103093, -0.3726069604825706, -0.10635937326612055, 0.24552096107279042, -0.30819459297617646, -0.8601971193561033, 0.4327806589418244, 0.7797279431871873, 0.09083969109257883, -0.6881462003959229, 0.43018899448422077, 0.08856899325456413, -0.35364905860419915, 0.26273571318736955, 0.03507037105771715, 0.0646143819663294, -0.14115867681053773, 0.42757081277481146, 0.09661604961190662, -0.19538764369825978, 0.8891516764796497, 0.07038839330121993, 0.6162522061765976, -0.30516072361608515, -0.8649757043025592, -0.174577548187264, 0.6954981314382969, -0.7209954099522977, 0.6706062752298665, 0.0005032782945704195, -0.30216127400861303, 0.45952824052537933, -0.4740781296330161, 0.5941688031891632, 0.582027428001004, -0.7480828712261727, -0.3218880897510059, 0.8081159597742451, 0.06577407691986492, 0.3890339639871896, -0.1339310531572544, 0.42118567207334934, 0.9851701321877426, -0.7228858665082072, -0.9698160922017873, -0.7747738489041263, 0.44951940660620293, -0.12026406254336597, -0.537097367367688, 0.9239630691356553, 0.6588764826604057, -0.30165952301128907, -0.718329601031447, -0.8317142320010951, -0.5059357554376174, -0.48880223032588144, 0.07704877679226696, -0.9792747990664046, 0.8757045730043951, -0.47443622932559615, 0.43038873121925736, -0.6850078214495354, 0.2723579665222111, -0.40281179770378817, -0.3921563650899986, 0.49499199164349217, 0.7234251725581142, 0.3643217353632042, -0.5889931229912446, -0.5100965852137964, -0.14101243642153394, -0.2463117433363735, -0.86165185370642, -0.7354157702013604, 0.9743197859944719, -0.23716459725908656, -0.3458728181180877, -0.46512982938956093, -0.2949330874362446, 0.8816553330136776, -0.9234393790336599, -0.647614191038743, 0.6621126721133068, 0.4299956000950982, -0.44204386816925445, -0.23356359746941124, 0.26927245862678983, 0.7371644398957198, -0.12055459272557711, 0.03708153159902827, -0.19801839470489102, 0.04108039538203112, -0.00431516980408464, -0.17103457561260305, -0.3687548453446039, 0.5769033194659527, 0.3476785994807938, -0.4234795907856743, -0.4631980874683652, -0.9728567060156126, -0.17156168046194242, -0.9075999074393939, 0.777376571415276, -0.7344729223292141, 0.31049025153721455, 0.45885130719751155, 0.4903022340943619, 0.3162896006888025, 0.36786466458250344, 0.0018289451125257372, -0.24098729092877247, -0.46478457588323363, 0.24940869342726413, -0.2631593316675116, 0.8023713584949126, -0.586042794484807, -0.8475784856612341, 0.6071590887704601, -0.4869435677729419, -0.6246017185944881, -0.6702727687100094, -0.11709845499617622, -0.008093686639294662, 0.45545621405123327, 0.6209917765269795, 0.11359824565401344, 0.34531449286691407, 0.4217419269844085, -0.5886581371868471, 0.13847890018431408, -0.47939665126800235, -0.6879866836958448, -0.34027638456987264, 0.18889082971594395, -0.2762548676183312]",sa,relu,True,True,10000000000.0,"[5, 5, 5, 5]",0.001,1000
5,5,0.03850062700000478,1.0076919673755738,1000,1,"[-0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463, 0.27085374897783154, 0.26763009351181544, -0.5436078382508072, 0.44202819858355014, -0.9081353557281708, 0.503461904940139, 0.7509020697103093, -0.3726069604825706, -0.10635937326612055, 0.24552096107279042, -0.30819459297617646, -0.8601971193561033, 0.4327806589418244, 0.7797279431871873, 0.09083969109257883, -0.6881462003959229, 0.43018899448422077, 0.08856899325456413, -0.35364905860419915, 0.26273571318736955, 0.03507037105771715, 0.0646143819663294, -0.14115867681053773, 0.42757081277481146, 0.09661604961190662, -0.19538764369825978, 0.8891516764796497, 0.07038839330121993, 0.6162522061765976, -0.30516072361608515, -0.8649757043025592, -0.174577548187264, 0.6954981314382969, -0.7209954099522977, 0.6706062752298665, 0.0005032782945704195, -0.30216127400861303, 0.45952824052537933, -0.4740781296330161, 0.5941688031891632, 0.582027428001004, -0.7480828712261727, -0.3218880897510059, 0.8081159597742451, 0.06577407691986492, 0.3890339639871896, -0.1339310531572544, 0.42118567207334934, 0.9851701321877426, -0.7228858665082072, -0.9698160922017873, -0.7747738489041263, 0.44951940660620293, -0.12026406254336597, -0.537097367367688, 0.9239630691356553, 0.6588764826604057, -0.30165952301128907, -0.718329601031447, -0.8317142320010951, -0.5059357554376174, -0.48880223032588144, 0.07704877679226696, -0.9792747990664046, 0.8757045730043951, -0.47443622932559615, 0.43038873121925736, -0.6850078214495354, 0.2723579665222111, -0.40281179770378817, -0.3921563650899986, 0.49499199164349217, 0.7234251725581142, 0.3643217353632042, -0.5889931229912446, -0.5100965852137964, -0.14101243642153394, -0.2463117433363735, -0.86165185370642, -0.7354157702013604, 0.9743197859944719, -0.23716459725908656, -0.3458728181180877, -0.46512982938956093, -0.2949330874362446, 0.8816553330136776, -0.9234393790336599, -0.647614191038743, 0.6621126721133068, 0.4299956000950982, -0.44204386816925445, -0.23356359746941124, 0.26927245862678983, 0.7371644398957198, -0.12055459272557711, 0.03708153159902827, -0.19801839470489102, 0.04108039538203112, -0.00431516980408464, -0.17103457561260305, -0.3687548453446039, 0.5769033194659527, 0.3476785994807938, -0.4234795907856743, -0.4631980874683652, -0.9728567060156126, -0.17156168046194242, -0.9075999074393939, 0.777376571415276, -0.7344729223292141, 0.31049025153721455, 0.45885130719751155, 0.4903022340943619, 0.3162896006888025, 0.36786466458250344, 0.0018289451125257372, -0.24098729092877247, -0.46478457588323363, 0.24940869342726413, -0.2631593316675116, 0.8023713584949126, -0.586042794484807, -0.8475784856612341, 0.6071590887704601, -0.4869435677729419, -0.6246017185944881, -0.6702727687100094, -0.11709845499617622, -0.008093686639294662, 0.45545621405123327, 0.6209917765269795, 0.11359824565401344, 0.34531449286691407, 0.4217419269844085, -0.5886581371868471, 0.13847890018431408, -0.47939665126800235, -0.6879866836958448, -0.34027638456987264, 0.18889082971594395, -0.2762548676183312]",sa,relu,True,True,10000000000.0,"[5, 5, 5, 5]",0.001,1000
6,6,0.04508948400000179,1.0076919673755738,1000,1,"[-0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463, 0.27085374897783154, 0.26763009351181544, -0.5436078382508072, 0.44202819858355014, -0.9081353557281708, 0.503461904940139, 0.7509020697103093, -0.3726069604825706, -0.10635937326612055, 0.24552096107279042, -0.30819459297617646, -0.8601971193561033, 0.4327806589418244, 0.7797279431871873, 0.09083969109257883, -0.6881462003959229, 0.43018899448422077, 0.08856899325456413, -0.35364905860419915, 0.26273571318736955, 0.03507037105771715, 0.0646143819663294, -0.14115867681053773, 0.42757081277481146, 0.09661604961190662, -0.19538764369825978, 0.8891516764796497, 0.07038839330121993, 0.6162522061765976, -0.30516072361608515, -0.8649757043025592, -0.174577548187264, 0.6954981314382969, -0.7209954099522977, 0.6706062752298665, 0.0005032782945704195, -0.30216127400861303, 0.45952824052537933, -0.4740781296330161, 0.5941688031891632, 0.582027428001004, -0.7480828712261727, -0.3218880897510059, 0.8081159597742451, 0.06577407691986492, 0.3890339639871896, -0.1339310531572544, 0.42118567207334934, 0.9851701321877426, -0.7228858665082072, -0.9698160922017873, -0.7747738489041263, 0.44951940660620293, -0.12026406254336597, -0.537097367367688, 0.9239630691356553, 0.6588764826604057, -0.30165952301128907, -0.718329601031447, -0.8317142320010951, -0.5059357554376174, -0.48880223032588144, 0.07704877679226696, -0.9792747990664046, 0.8757045730043951, -0.47443622932559615, 0.43038873121925736, -0.6850078214495354, 0.2723579665222111, -0.40281179770378817, -0.3921563650899986, 0.49499199164349217, 0.7234251725581142, 0.3643217353632042, -0.5889931229912446, -0.5100965852137964, -0.14101243642153394, -0.2463117433363735, -0.86165185370642, -0.7354157702013604, 0.9743197859944719, -0.23716459725908656, -0.3458728181180877, -0.46512982938956093, -0.2949330874362446, 0.8816553330136776, -0.9234393790336599, -0.647614191038743, 0.6621126721133068, 0.4299956000950982, -0.44204386816925445, -0.23356359746941124, 0.26927245862678983, 0.7371644398957198, -0.12055459272557711, 0.03708153159902827, -0.19801839470489102, 0.04108039538203112, -0.00431516980408464, -0.17103457561260305, -0.3687548453446039, 0.5769033194659527, 0.3476785994807938, -0.4234795907856743, -0.4631980874683652, -0.9728567060156126, -0.17156168046194242, -0.9075999074393939, 0.777376571415276, -0.7344729223292141, 0.31049025153721455, 0.45885130719751155, 0.4903022340943619, 0.3162896006888025, 0.36786466458250344, 0.0018289451125257372, -0.24098729092877247, -0.46478457588323363, 0.24940869342726413, -0.2631593316675116, 0.8023713584949126, -0.586042794484807, -0.8475784856612341, 0.6071590887704601, -0.4869435677729419, -0.6246017185944881, -0.6702727687100094, -0.11709845499617622, -0.008093686639294662, 0.45545621405123327, 0.6209917765269795, 0.11359824565401344, 0.34531449286691407, 0.4217419269844085, -0.5886581371868471, 0.13847890018431408, -0.47939665126800235, -0.6879866836958448, -0.34027638456987264, 0.18889082971594395, -0.2762548676183312]",sa,relu,True,True,10000000000.0,"[5, 5, 5, 5]",0.001,1000
7,7,0.051408283000000665,1.007677893459878,1000,1,"[-0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463, 0.27085374897783154, 0.26763009351181544, -0.5436078382508072, 0.44202819858355014, -0.9081353557281708, 0.503461904940139, 0.7509020697103093, -0.3726069604825706, -0.10635937326612055, 0.24552096107279042, -0.30819459297617646, -0.8601971193561033, 0.4327806589418244, 0.7797279431871873, 0.09083969109257883, -0.6881462003959229, 0.43018899448422077, 0.08856899325456413, -0.35364905860419915, 0.26273571318736955, 0.03507037105771715, 0.0646143819663294, -0.14115867681053773, 0.42757081277481146, 0.09661604961190662, -0.19538764369825978, 0.8891516764796497, 0.07038839330121993, 0.6162522061765976, -0.30516072361608515, -0.8649757043025592, -0.174577548187264, 0.6954981314382969, -0.7209954099522977, 0.6706062752298665, 0.0005032782945704195, -0.30216127400861303, 0.45952824052537933, -0.4740781296330161, 0.5941688031891632, 0.582027428001004, -0.7480828712261727, -0.3218880897510059, 0.8081159597742451, 0.06577407691986492, 0.3890339639871896, -0.1339310531572544, 0.42118567207334934, 0.9851701321877426, -0.7228858665082072, -0.9698160922017873, -0.7747738489041263, 0.44951940660620293, -0.12026406254336597, -0.537097367367688, 0.9239630691356553, 0.6588764826604057, -0.30165952301128907, -0.718329601031447, -0.8317142320010951, -0.5059357554376174, -0.48880223032588144, 0.07704877679226696, -0.9792747990664046, 0.8757045730043951, -0.47443622932559615, 0.43038873121925736, -0.6850078214495354, 0.2723579665222111, -0.40281179770378817, -0.3921563650899986, 0.49499199164349217, 0.7234251725581142, 0.3643217353632042, -0.5889931229912446, -0.5100965852137964, -0.14101243642153394, -0.2463117433363735, -0.86165185370642, -0.7354157702013604, 0.9743197859944719, -0.23716459725908656, -0.3458728181180877, -0.46512982938956093, -0.2949330874362446, 0.8816553330136776, -0.9234393790336599, -0.647614191038743, 0.6621126721133068, 0.4299956000950982, -0.44204386816925445, -0.23356359746941124, 0.26927245862678983, 0.7371644398957198, -0.12055459272557711, 0.03708153159902827, -0.19801839470489102, 0.04108039538203112, -0.00431516980408464, -0.17103457561260305, -0.3687548453446039, 0.5769033194659527, 0.3476785994807938, -0.4234795907856743, -0.4631980874683652, -0.9728567060156126, -0.17156168046194242, -0.9075999074393939, 0.777376571415276, -0.7344729223292141, 0.31049025153721455, 0.45885130719751155, 0.4903022340943619, 0.3162896006888025, 0.36786466458250344, 0.0018289451125257372, -0.24098729092877247, -0.46478457588323363, 0.24940869342726413, -0.2631593316675116, 0.8023713584949126, -0.586042794484807, -0.8475784856612341, 0.6071590887704601, -0.4869435677729419, -0.6246017185944881, -0.6702727687100094, -0.11709845499617622, -0.008093686639294662, 0.45545621405123327, 0.6209917765269795, 0.11359824565401344, 0.34531449286691407, 0.4217419269844085, -0.5886581371868471, 0.13847890018431408, -0.47939665126800235, -0.6879866836958448, -0.34027638456987264, 0.18889082971594395, -0.2762548676183312]",sa,relu,True,True,10000000000.0,"[5, 5, 5, 5]",0.001,1000
8,8,0.05758492500000045,1.0076803184572614,1000,1,"[-0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463, 0.27085374897783154, 0.26763009351181544, -0.5436078382508072, 0.44202819858355014, -0.9081353557281708, 0.503461904940139, 0.7509020697103093, -0.3726069604825706, -0.10635937326612055, 0.24552096107279042, -0.30819459297617646, -0.8601971193561033, 0.4327806589418244, 0.7797279431871873, 0.09083969109257883, -0.6881462003959229, 0.43018899448422077, 0.08856899325456413, -0.35364905860419915, 0.26273571318736955, 0.03507037105771715, 0.0646143819663294, -0.14115867681053773, 0.42757081277481146, 0.09661604961190662, -0.19538764369825978, 0.8891516764796497, 0.07038839330121993, 0.6162522061765976, -0.30516072361608515, -0.8649757043025592, -0.174577548187264, 0.6954981314382969, -0.7209954099522977, 0.6706062752298665, 0.0005032782945704195, -0.30216127400861303, 0.45952824052537933, -0.4740781296330161, 0.5941688031891632, 0.582027428001004, -0.7480828712261727, -0.3218880897510059, 0.8081159597742451, 0.06577407691986492, 0.3890339639871896, -0.1339310531572544, 0.42118567207334934, 0.9851701321877426, -0.7228858665082072, -0.9698160922017873, -0.7747738489041263, 0.44951940660620293, -0.12026406254336597, -0.537097367367688, 0.9239630691356553, 0.6588764826604057, -0.30165952301128907, -0.718329601031447, -0.8317142320010951, -0.5059357554376174, -0.48880223032588144, 0.07704877679226696, -0.9792747990664046, 0.8757045730043951, -0.47443622932559615, 0.43038873121925736, -0.6850078214495354, 0.2723579665222111, -0.40281179770378817, -0.3921563650899986, 0.49499199164349217, 0.7234251725581142, 0.3643217353632042, -0.5889931229912446, -0.5100965852137964, -0.14101243642153394, -0.2463117433363735, -0.86165185370642, -0.7354157702013604, 0.9743197859944719, -0.23716459725908656, -0.3458728181180877, -0.46512982938956093, -0.2949330874362446, 0.8816553330136776, -0.9234393790336599, -0.647614191038743, 0.6621126721133068, 0.4299956000950982, -0.44204386816925445, -0.23356359746941124, 0.26927245862678983, 0.7371644398957198, -0.12055459272557711, 0.03708153159902827, -0.19801839470489102, 0.04108039538203112, -0.00431516980408464, -0.17103457561260305, -0.3687548453446039, 0.5769033194659527, 0.3476785994807938, -0.4234795907856743, -0.4631980874683652, -0.9728567060156126, -0.17156168046194242, -0.9075999074393939, 0.777376571415276, -0.7344729223292141, 0.31049025153721455, 0.45885130719751155, 0.4903022340943619, 0.3162896006888025, 0.36786466458250344, 0.0018289451125257372, -0.24098729092877247, -0.46478457588323363, 0.24940869342726413, -0.2631593316675116, 0.8023713584949126, -0.586042794484807, -0.8475784856612341, 0.6071590887704601, -0.4869435677729419, -0.6246017185944881, -0.6702727687100094, -0.11709845499617622, -0.008093686639294662, 0.45545621405123327, 0.6209917765269795, 0.11359824565401344, 0.34531449286691407, 0.4217419269844085, -0.5886581371868471, 0.13847890018431408, -0.47939665126800235, -0.6879866836958448, -0.34027638456987264, 0.18889082971594395, -0.2762548676183312]",sa,relu,True,True,10000000000.0,"[5, 5, 5, 5]",0.001,1000
