,Iteration,Time,Fitness,current_restart,Restarts
97,97,0.013273802015624985,903.0,0,1
98,98,0.013381844531249985,904.0,0,1
99,99,0.013489887046874986,910.0,0,1
100,100,0.013597929562499986,910.0,0,1
101,101,0.013705972078124986,912.0,0,1
102,102,0.013814014593749986,920.0,0,1
103,103,0.013922057109374986,930.0,0,1
104,104,0.014030099624999987,930.0,0,1
105,105,0.014138142140624987,930.0,0,1
106,106,0.014246184656249987,930.0,0,1
107,107,0.014354227171874987,930.0,0,1
108,108,0.014462269687499987,930.0,0,1
109,109,0.014570312203124988,930.0,0,1
110,110,0.014678354718749988,930.0,0,1
111,111,0.014786397234374988,930.0,0,1
112,112,0.014894439749999988,930.0,0,1
113,113,0.015002482265624988,930.0,0,1
114,114,0.015110524781249988,930.0,0,1
115,115,0.015218567296874989,930.0,0,1
116,116,0.015326609812499989,930.0,0,1
117,117,0.015434652328124989,930.0,0,1
118,118,0.01554269484374999,930.0,0,1
119,119,0.01565073735937499,930.0,0,1
120,120,0.01575877987499999,930.0,0,1
121,121,0.01586682239062499,930.0,0,1
122,122,0.01597486490624999,930.0,0,1
123,123,0.01608290742187499,930.0,0,1
124,124,0.01619094993749999,930.0,0,1
125,125,0.01629899245312499,930.0,0,1
126,126,0.01640703496874999,930.0,0,1
127,127,0.01651507748437499,930.0,0,1
128,128,0.01662311999999999,930.0,0,1
129,129,0.01673361602343749,930.0,0,1
130,130,0.01684411204687499,930.0,0,1
131,131,0.01695460807031249,930.0,0,1
132,132,0.01706510409374999,930.0,0,1
133,133,0.01717560011718749,930.0,0,1
134,134,0.01728609614062499,930.0,0,1
135,135,0.01739659216406249,938.0,0,1
136,136,0.017507088187499992,938.0,0,1
137,137,0.017617584210937492,938.0,0,1
138,138,0.017728080234374992,942.0,0,1
139,139,0.017838576257812492,942.0,0,1
140,140,0.017949072281249992,942.0,0,1
141,141,0.018059568304687492,942.0,0,1
142,142,0.018170064328124992,942.0,0,1
143,143,0.018280560351562492,942.0,0,1
144,144,0.018391056374999992,942.0,0,1
145,145,0.018501552398437492,942.0,0,1
146,146,0.018612048421874992,942.0,0,1
147,147,0.018722544445312492,942.0,0,1
148,148,0.018833040468749992,942.0,0,1
149,149,0.018943536492187493,942.0,0,1
150,150,0.019054032515624993,942.0,0,1
151,151,0.019164528539062493,942.0,0,1
152,152,0.019275024562499993,942.0,0,1
153,153,0.019385520585937493,942.0,0,1
154,154,0.019496016609374993,942.0,0,1
155,155,0.019606512632812493,942.0,0,1
156,156,0.019717008656249993,942.0,0,1
157,157,0.019827504679687493,942.0,0,1
158,158,0.019938000703124993,942.0,0,1
159,159,0.020048496726562493,942.0,0,1
160,160,0.020158992749999993,942.0,0,1
161,161,0.020269488773437493,942.0,0,1
162,162,0.020379984796874993,942.0,0,1
163,163,0.020490480820312493,942.0,0,1
164,164,0.020600976843749993,942.0,0,1
165,165,0.020711472867187494,942.0,0,1
166,166,0.020821968890624994,942.0,0,1
167,167,0.020932464914062494,942.0,0,1
168,168,0.021042960937499994,942.0,0,1
169,169,0.021153456960937494,942.0,0,1
170,170,0.021263952984374994,942.0,0,1
171,171,0.021374449007812494,942.0,0,1
172,172,0.021484945031249994,942.0,0,1
173,173,0.021595441054687494,942.0,0,1
174,174,0.021705937078124994,942.0,0,1
175,175,0.021816433101562494,942.0,0,1
176,176,0.021926929124999994,942.0,0,1
177,177,0.022037425148437494,942.0,0,1
178,178,0.022147921171874994,942.0,0,1
179,179,0.022258417195312494,942.0,0,1
180,180,0.022368913218749994,942.0,0,1
181,181,0.022479409242187495,942.0,0,1
182,182,0.022589905265624995,942.0,0,1
183,183,0.022700401289062495,942.0,0,1
184,184,0.022810897312499995,942.0,0,1
185,185,0.022921393335937495,942.0,0,1
186,186,0.023031889359374995,942.0,0,1
187,187,0.023142385382812495,942.0,0,1
188,188,0.023252881406249995,942.0,0,1
189,189,0.023363377429687495,942.0,0,1
190,190,0.023473873453124995,942.0,0,1
191,191,0.023584369476562495,942.0,0,1
192,192,0.023694865499999995,942.0,0,1
193,193,0.023805361523437495,942.0,0,1
194,194,0.023915857546874995,942.0,0,1
195,195,0.024026353570312495,942.0,0,1
196,196,0.024136849593749996,942.0,0,1
197,197,0.024247345617187496,942.0,0,1
198,198,0.024357841640624996,942.0,0,1
199,199,0.024468337664062496,942.0,0,1
200,200,0.024578833687499996,942.0,0,1
201,201,0.024689329710937496,942.0,0,1
202,202,0.024799825734374996,942.0,0,1
203,203,0.024910321757812496,942.0,0,1
204,204,0.025020817781249996,942.0,0,1
205,205,0.025131313804687496,942.0,0,1
206,206,0.025241809828124996,942.0,0,1
207,207,0.025352305851562496,942.0,0,1
208,208,0.025462801874999996,942.0,0,1
209,209,0.025573297898437496,942.0,0,1
210,210,0.025683793921874996,942.0,0,1
211,211,0.025794289945312496,942.0,0,1
212,212,0.025904785968749997,942.0,0,1
213,213,0.026015281992187497,942.0,0,1
214,214,0.026125778015624997,942.0,0,1
215,215,0.026236274039062497,942.0,0,1
216,216,0.026346770062499997,942.0,0,1
217,217,0.026457266085937497,942.0,0,1
218,218,0.026567762109374997,942.0,0,1
219,219,0.026678258132812497,942.0,0,1
220,220,0.026788754156249997,942.0,0,1
221,221,0.026899250179687497,942.0,0,1
222,222,0.027009746203124997,942.0,0,1
223,223,0.027120242226562497,942.0,0,1
224,224,0.027230738249999997,942.0,0,1
225,225,0.027341234273437497,942.0,0,1
226,226,0.027451730296874997,942.0,0,1
227,227,0.027562226320312497,942.0,0,1
228,228,0.027672722343749998,942.0,0,1
229,229,0.027783218367187498,942.0,0,1
230,230,0.027893714390624998,942.0,0,1
231,231,0.028004210414062498,942.0,0,1
232,232,0.028114706437499998,942.0,0,1
233,233,0.028225202460937498,942.0,0,1
234,234,0.028335698484374998,942.0,0,1
235,235,0.028446194507812498,942.0,0,1
236,236,0.028556690531249998,942.0,0,1
237,237,0.028667186554687498,942.0,0,1
238,238,0.028777682578124998,942.0,0,1
239,239,0.028888178601562498,942.0,0,1
240,240,0.028998674624999998,942.0,0,1
241,241,0.0291091706484375,942.0,0,1
242,242,0.029219666671875,942.0,0,1
243,243,0.0293301626953125,942.0,0,1
244,244,0.02944065871875,942.0,0,1
245,245,0.0295511547421875,942.0,0,1
246,246,0.029661650765625,942.0,0,1
247,247,0.0297721467890625,942.0,0,1
248,248,0.0298826428125,942.0,0,1
249,249,0.0299931388359375,942.0,0,1
250,250,0.030103634859375,942.0,0,1
251,251,0.0302141308828125,942.0,0,1
252,252,0.03032462690625,942.0,0,1
253,253,0.0304351229296875,942.0,0,1
254,254,0.030545618953125,942.0,0,1
255,255,0.0306561149765625,944.0,0,1
256,256,0.030766611,944.0,0,1
257,257,0.03087983868359375,944.0,0,1
258,258,0.0309930663671875,944.0,0,1
259,259,0.031106294050781247,944.0,0,1
260,260,0.031219521734375,944.0,0,1
261,261,0.03133274941796875,944.0,0,1
262,262,0.031445977101562494,944.0,0,1
263,263,0.031559204785156246,944.0,0,1
264,264,0.03167243246875,944.0,0,1
265,265,0.03178566015234375,944.0,0,1
266,266,0.0318988878359375,944.0,0,1
267,267,0.032012115519531245,944.0,0,1
268,268,0.032125343203125,944.0,0,1
269,269,0.03223857088671875,944.0,0,1
270,270,0.03235179857031249,944.0,0,1
271,271,0.032465026253906244,944.0,0,1
272,272,0.032578253937499996,944.0,0,1
273,273,0.03269148162109375,944.0,0,1
274,274,0.0328047093046875,944.0,0,1
275,275,0.03291793698828124,944.0,0,1
276,276,0.033031164671874995,944.0,0,1
277,277,0.033144392355468746,944.0,0,1
278,278,0.03325762003906249,944.0,0,1
279,279,0.03337084772265624,944.0,0,1
280,280,0.033484075406249994,944.0,0,1
281,281,0.033597303089843746,944.0,0,1
282,282,0.0337105307734375,944.0,0,1
283,283,0.03382375845703124,944.0,0,1
284,284,0.03393698614062499,944.0,0,1
285,285,0.034050213824218745,944.0,0,1
286,286,0.03416344150781249,944.0,0,1
287,287,0.03427666919140624,944.0,0,1
288,288,0.03438989687499999,944.0,0,1
289,289,0.034503124558593744,944.0,0,1
290,290,0.034616352242187495,944.0,0,1
291,291,0.03472957992578124,944.0,0,1
292,292,0.03484280760937499,944.0,0,1
293,293,0.03495603529296874,944.0,0,1
294,294,0.03506926297656249,944.0,0,1
295,295,0.03518249066015624,944.0,0,1
296,296,0.03529571834374999,944.0,0,1
297,297,0.03540894602734374,944.0,0,1
298,298,0.035522173710937494,944.0,0,1
299,299,0.03563540139453124,944.0,0,1
300,300,0.03574862907812499,944.0,0,1
301,301,0.03586185676171874,944.0,0,1
302,302,0.035975084445312486,944.0,0,1
303,303,0.03608831212890624,944.0,0,1
304,304,0.03620153981249999,944.0,0,1
305,305,0.03631476749609374,944.0,0,1
306,306,0.03642799517968749,944.0,0,1
307,307,0.036541222863281236,944.0,0,1
308,308,0.03665445054687499,944.0,0,1
309,309,0.03676767823046874,944.0,0,1
310,310,0.036880905914062484,944.0,0,1
311,311,0.036994133597656235,944.0,0,1
312,312,0.03710736128124999,944.0,0,1
313,313,0.03722058896484374,944.0,0,1
314,314,0.03733381664843749,944.0,0,1
315,315,0.037447044332031235,944.0,0,1
316,316,0.037560272015624986,944.0,0,1
317,317,0.03767349969921874,944.0,0,1
318,318,0.03778672738281248,944.0,0,1
319,319,0.037899955066406234,944.0,0,1
320,320,0.038013182749999985,944.0,0,1
321,321,0.03812641043359374,944.0,0,1
322,322,0.03823963811718749,944.0,0,1
323,323,0.03835286580078123,944.0,0,1
324,324,0.038466093484374984,944.0,0,1
325,325,0.038579321167968736,944.0,0,1
326,326,0.03869254885156248,944.0,0,1
327,327,0.03880577653515623,944.0,0,1
328,328,0.038919004218749984,944.0,0,1
329,329,0.039032231902343735,944.0,0,1
330,330,0.03914545958593749,944.0,0,1
331,331,0.03925868726953123,944.0,0,1
332,332,0.03937191495312498,944.0,0,1
333,333,0.039485142636718734,944.0,0,1
334,334,0.03959837032031248,944.0,0,1
335,335,0.03971159800390623,944.0,0,1
336,336,0.03982482568749998,944.0,0,1
337,337,0.03993805337109373,944.0,0,1
338,338,0.040051281054687485,944.0,0,1
339,339,0.04016450873828123,944.0,0,1
340,340,0.04027773642187498,944.0,0,1
341,341,0.04039096410546873,944.0,0,1
342,342,0.04050419178906248,944.0,0,1
343,343,0.04061741947265623,944.0,0,1
344,344,0.04073064715624998,944.0,0,1
345,345,0.04084387483984373,944.0,0,1
346,346,0.04095710252343748,944.0,0,1
347,347,0.04107033020703123,944.0,0,1
348,348,0.04118355789062498,944.0,0,1
349,349,0.04129678557421873,944.0,0,1
350,350,0.041410013257812475,944.0,0,1
351,351,0.04152324094140623,944.0,0,1
352,352,0.04163646862499998,944.0,0,1
353,353,0.04174969630859373,944.0,0,1
354,354,0.04186292399218748,944.0,0,1
355,355,0.041976151675781226,944.0,0,1
356,356,0.04208937935937498,944.0,0,1
357,357,0.04220260704296873,944.0,0,1
358,358,0.04231583472656247,944.0,0,1
359,359,0.042429062410156225,944.0,0,1
360,360,0.042542290093749976,944.0,0,1
361,361,0.04265551777734373,944.0,0,1
362,362,0.04276874546093748,944.0,0,1
363,363,0.042881973144531224,944.0,0,1
364,364,0.042995200828124976,944.0,0,1
365,365,0.04310842851171873,944.0,0,1
366,366,0.04322165619531247,944.0,0,1
367,367,0.04333488387890622,944.0,0,1
368,368,0.043448111562499975,944.0,0,1
369,369,0.043561339246093726,944.0,0,1
370,370,0.04367456692968748,944.0,0,1
371,371,0.04378779461328122,944.0,0,1
372,372,0.043901022296874974,944.0,0,1
373,373,0.044014249980468725,944.0,0,1
374,374,0.04412747766406247,944.0,0,1
375,375,0.04424070534765622,944.0,0,1
376,376,0.04435393303124997,944.0,0,1
377,377,0.044467160714843725,944.0,0,1
378,378,0.044580388398437476,944.0,0,1
379,379,0.04469361608203122,944.0,0,1
380,380,0.04480684376562497,944.0,0,1
381,381,0.044920071449218724,944.0,0,1
382,382,0.04503329913281247,944.0,0,1
383,383,0.04514652681640622,944.0,0,1
384,384,0.04525975449999997,944.0,0,1
385,385,0.04537298218359372,944.0,0,1
386,386,0.045486209867187474,944.0,0,1
387,387,0.04559943755078122,944.0,0,1
388,388,0.04571266523437497,944.0,0,1
389,389,0.04582589291796872,944.0,0,1
390,390,0.045939120601562466,944.0,0,1
391,391,0.04605234828515622,944.0,0,1
392,392,0.04616557596874997,944.0,0,1
393,393,0.04627880365234372,944.0,0,1
394,394,0.04639203133593747,944.0,0,1
395,395,0.04650525901953122,944.0,0,1
396,396,0.04661848670312497,944.0,0,1
397,397,0.04673171438671872,944.0,0,1
398,398,0.046844942070312465,944.0,0,1
399,399,0.046958169753906216,944.0,0,1
400,400,0.04707139743749997,944.0,0,1
401,401,0.04718462512109372,944.0,0,1
402,402,0.04729785280468747,944.0,0,1
403,403,0.047411080488281215,944.0,0,1
404,404,0.04752430817187497,944.0,0,1
405,405,0.04763753585546872,944.0,0,1
406,406,0.04775076353906246,944.0,0,1
407,407,0.047863991222656214,944.0,0,1
408,408,0.047977218906249966,944.0,0,1
409,409,0.04809044658984372,944.0,0,1
410,410,0.04820367427343747,944.0,0,1
411,411,0.048316901957031214,944.0,0,1
412,412,0.048430129640624965,944.0,0,1
413,413,0.04854335732421872,944.0,0,1
414,414,0.04865658500781246,944.0,0,1
415,415,0.04876981269140621,944.0,0,1
416,416,0.048883040374999964,944.0,0,1
417,417,0.048996268058593716,944.0,0,1
418,418,0.04910949574218747,944.0,0,1
419,419,0.04922272342578121,944.0,0,1
420,420,0.04933595110937496,944.0,0,1
421,421,0.049449178792968715,944.0,0,1
422,422,0.04956240647656246,944.0,0,1
423,423,0.04967563416015621,944.0,0,1
424,424,0.04978886184374996,944.0,0,1
425,425,0.049902089527343714,944.0,0,1
426,426,0.050015317210937466,944.0,0,1
427,427,0.05012854489453121,944.0,0,1
428,428,0.05024177257812496,944.0,0,1
429,429,0.05035500026171871,944.0,0,1
430,430,0.05046822794531246,944.0,0,1
431,431,0.05058145562890621,944.0,0,1
432,432,0.05069468331249996,944.0,0,1
433,433,0.05080791099609371,944.0,0,1
434,434,0.050921138679687464,944.0,0,1
435,435,0.05103436636328121,944.0,0,1
436,436,0.05114759404687496,944.0,0,1
437,437,0.05126082173046871,944.0,0,1
438,438,0.051374049414062456,944.0,0,1
439,439,0.05148727709765621,944.0,0,1
440,440,0.05160050478124996,944.0,0,1
441,441,0.05171373246484371,944.0,0,1
442,442,0.05182696014843746,944.0,0,1
443,443,0.05194018783203121,944.0,0,1
444,444,0.05205341551562496,944.0,0,1
445,445,0.05216664319921871,944.0,0,1
446,446,0.052279870882812454,944.0,0,1
447,447,0.052393098566406206,944.0,0,1
448,448,0.05250632624999996,944.0,0,1
449,449,0.05261955393359371,944.0,0,1
450,450,0.05273278161718746,944.0,0,1
451,451,0.052846009300781205,944.0,0,1
452,452,0.052959236984374956,944.0,0,1
453,453,0.05307246466796871,944.0,0,1
454,454,0.05318569235156245,944.0,0,1
455,455,0.053298920035156204,944.0,0,1
456,456,0.053412147718749955,944.0,0,1
457,457,0.05352537540234371,944.0,0,1
458,458,0.05363860308593746,944.0,0,1
459,459,0.0537518307695312,944.0,0,1
460,460,0.053865058453124955,944.0,0,1
461,461,0.053978286136718706,944.0,0,1
462,462,0.05409151382031245,944.0,0,1
463,463,0.0542047415039062,944.0,0,1
464,464,0.054317969187499954,944.0,0,1
465,465,0.054431196871093705,944.0,0,1
466,466,0.05454442455468746,944.0,0,1
467,467,0.0546576522382812,944.0,0,1
468,468,0.05477087992187495,944.0,0,1
469,469,0.054884107605468704,944.0,0,1
470,470,0.05499733528906245,944.0,0,1
471,471,0.0551105629726562,944.0,0,1
472,472,0.05522379065624995,944.0,0,1
473,473,0.055337018339843703,944.0,0,1
474,474,0.055450246023437455,944.0,0,1
475,475,0.0555634737070312,944.0,0,1
476,476,0.05567670139062495,944.0,0,1
477,477,0.0557899290742187,944.0,0,1
478,478,0.05590315675781245,944.0,0,1
479,479,0.0560163844414062,944.0,0,1
480,480,0.05612961212499995,944.0,0,1
481,481,0.0562428398085937,944.0,0,1
482,482,0.05635606749218745,944.0,0,1
483,483,0.0564692951757812,944.0,0,1
484,484,0.05658252285937495,944.0,0,1
485,485,0.0566957505429687,944.0,0,1
486,486,0.056808978226562445,944.0,0,1
487,487,0.0569222059101562,944.0,0,1
488,488,0.05703543359374995,944.0,0,1
489,489,0.0571486612773437,944.0,0,1
490,490,0.05726188896093745,944.0,0,1
491,491,0.057375116644531196,944.0,0,1
492,492,0.05748834432812495,944.0,0,1
493,493,0.0576015720117187,944.0,0,1
494,494,0.057714799695312444,944.0,0,1
495,495,0.057828027378906195,944.0,0,1
496,496,0.05794125506249995,944.0,0,1
497,497,0.0580544827460937,944.0,0,1
498,498,0.05816771042968745,944.0,0,1
499,499,0.058280938113281194,944.0,0,1
500,500,0.058394165796874946,944.0,0,1
501,501,0.0585073934804687,944.0,0,1
502,502,0.05862062116406244,944.0,0,1
503,503,0.05873384884765619,944.0,0,1
504,504,0.058847076531249945,944.0,0,1
505,505,0.058960304214843696,944.0,0,1
506,506,0.05907353189843745,944.0,0,1
507,507,0.05918675958203119,944.0,0,1
508,508,0.059299987265624944,944.0,0,1
509,509,0.059413214949218696,944.0,0,1
510,510,0.05952644263281244,944.0,0,1
511,511,0.05963967031640619,944.0,0,1
512,512,0.05975289799999994,944.0,0,1
513,513,0.05987172678906244,944.0,0,1
514,514,0.059990555578124945,944.0,0,1
515,515,0.06010938436718744,944.0,0,1
516,516,0.060228213156249946,944.0,0,1
517,517,0.060347041945312443,944.0,0,1
518,518,0.06046587073437494,944.0,0,1
519,519,0.060584699523437445,944.0,0,1
520,520,0.06070352831249994,944.0,0,1
521,521,0.06082235710156244,944.0,0,1
522,522,0.060941185890624944,944.0,0,1
523,523,0.06106001467968744,944.0,0,1
524,524,0.06117884346874994,944.0,0,1
525,525,0.06129767225781244,944.0,0,1
526,526,0.06141650104687494,944.0,0,1
527,527,0.061535329835937444,944.0,0,1
528,528,0.06165415862499994,944.0,0,1
529,529,0.06177298741406244,944.0,0,1
530,530,0.06189181620312494,944.0,0,1
531,531,0.06201064499218744,944.0,0,1
532,532,0.062129473781249944,944.0,0,1
533,533,0.06224830257031244,944.0,0,1
534,534,0.06236713135937494,944.0,0,1
535,535,0.06248596014843744,944.0,0,1
536,536,0.06260478893749993,944.0,0,1
537,537,0.06272361772656244,944.0,0,1
538,538,0.06284244651562494,944.0,0,1
539,539,0.06296127530468744,944.0,0,1
540,540,0.06308010409374994,944.0,0,1
541,541,0.06319893288281243,944.0,0,1
542,542,0.06331776167187494,944.0,0,1
543,543,0.06343659046093744,944.0,0,1
544,544,0.06355541924999994,944.0,0,1
545,545,0.06367424803906244,944.0,0,1
546,546,0.06379307682812493,944.0,0,1
547,547,0.06391190561718745,944.0,0,1
548,548,0.06403073440624994,944.0,0,1
549,549,0.06414956319531244,944.0,0,1
550,550,0.06426839198437494,944.0,0,1
551,551,0.06438722077343743,944.0,0,1
552,552,0.06450604956249995,944.0,0,1
553,553,0.06462487835156244,944.0,0,1
554,554,0.06474370714062494,944.0,0,1
555,555,0.06486253592968744,944.0,0,1
556,556,0.06498136471874993,944.0,0,1
557,557,0.06510019350781243,944.0,0,1
558,558,0.06521902229687494,944.0,0,1
559,559,0.06533785108593744,944.0,0,1
560,560,0.06545667987499994,944.0,0,1
561,561,0.06557550866406243,944.0,0,1
562,562,0.06569433745312493,944.0,0,1
563,563,0.06581316624218744,944.0,0,1
564,564,0.06593199503124994,944.0,0,1
565,565,0.06605082382031244,944.0,0,1
566,566,0.06616965260937493,944.0,0,1
567,567,0.06628848139843743,944.0,0,1
568,568,0.06640731018749993,944.0,0,1
569,569,0.06652613897656244,944.0,0,1
570,570,0.06664496776562494,944.0,0,1
571,571,0.06676379655468744,944.0,0,1
572,572,0.06688262534374993,944.0,0,1
573,573,0.06700145413281243,944.0,0,1
574,574,0.06712028292187494,944.0,0,1
575,575,0.06723911171093744,944.0,0,1
576,576,0.06735794049999994,944.0,0,1
577,577,0.06747676928906243,944.0,0,1
578,578,0.06759559807812493,944.0,0,1
579,579,0.06771442686718743,944.0,0,1
580,580,0.06783325565624994,944.0,0,1
581,581,0.06795208444531244,944.0,0,1
582,582,0.06807091323437493,944.0,0,1
583,583,0.06818974202343743,944.0,0,1
584,584,0.06830857081249994,944.0,0,1
585,585,0.06842739960156244,944.0,0,1
586,586,0.06854622839062494,944.0,0,1
587,587,0.06866505717968743,944.0,0,1
588,588,0.06878388596874993,944.0,0,1
589,589,0.06890271475781243,944.0,0,1
590,590,0.06902154354687494,944.0,0,1
591,591,0.06914037233593744,944.0,0,1
592,592,0.06925920112499993,944.0,0,1
593,593,0.06937802991406243,944.0,0,1
594,594,0.06949685870312493,944.0,0,1
595,595,0.06961568749218744,944.0,0,1
596,596,0.06973451628124994,944.0,0,1
597,597,0.06985334507031243,944.0,0,1
598,598,0.06997217385937493,944.0,0,1
599,599,0.07009100264843743,944.0,0,1
600,600,0.07020983143749993,944.0,0,1
601,601,0.07032866022656244,944.0,0,1
602,602,0.07044748901562493,944.0,0,1
603,603,0.07056631780468743,944.0,0,1
604,604,0.07068514659374993,944.0,0,1
605,605,0.07080397538281244,944.0,0,1
606,606,0.07092280417187494,944.0,0,1
607,607,0.07104163296093743,944.0,0,1
608,608,0.07116046174999993,944.0,0,1
609,609,0.07127929053906243,944.0,0,1
610,610,0.07139811932812493,944.0,0,1
611,611,0.07151694811718742,944.0,0,1
612,612,0.07163577690624993,944.0,0,1
613,613,0.07175460569531243,944.0,0,1
614,614,0.07187343448437493,944.0,0,1
615,615,0.07199226327343743,944.0,0,1
616,616,0.07211109206249994,944.0,0,1
617,617,0.07222992085156243,944.0,0,1
618,618,0.07234874964062493,944.0,0,1
619,619,0.07246757842968743,944.0,0,1
620,620,0.07258640721874993,944.0,0,1
621,621,0.07270523600781242,944.0,0,1
622,622,0.07282406479687493,944.0,0,1
623,623,0.07294289358593743,944.0,0,1
624,624,0.07306172237499993,944.0,0,1
625,625,0.07318055116406243,944.0,0,1
626,626,0.07329937995312492,944.0,0,1
627,627,0.07341820874218744,944.0,0,1
628,628,0.07353703753124993,944.0,0,1
629,629,0.07365586632031243,944.0,0,1
630,630,0.07377469510937493,944.0,0,1
631,631,0.07389352389843742,944.0,0,1
632,632,0.07401235268749992,944.0,0,1
633,633,0.07413118147656243,944.0,0,1
634,634,0.07425001026562493,944.0,0,1
635,635,0.07436883905468743,944.0,0,1
636,636,0.07448766784374992,944.0,0,1
637,637,0.07460649663281244,944.0,0,1
638,638,0.07472532542187493,944.0,0,1
639,639,0.07484415421093743,944.0,0,1
640,640,0.07496298299999993,944.0,0,1
641,641,0.07508181178906242,944.0,0,1
642,642,0.07520064057812492,944.0,0,1
643,643,0.07531946936718742,944.0,0,1
644,644,0.07543829815624993,944.0,0,1
645,645,0.07555712694531243,944.0,0,1
646,646,0.07567595573437493,944.0,0,1
647,647,0.07579478452343742,944.0,0,1
648,648,0.07591361331249993,944.0,0,1
649,649,0.07603244210156243,944.0,0,1
650,650,0.07615127089062493,944.0,0,1
651,651,0.07627009967968743,944.0,0,1
652,652,0.07638892846874992,944.0,0,1
653,653,0.07650775725781242,944.0,0,1
654,654,0.07662658604687492,944.0,0,1
655,655,0.07674541483593743,944.0,0,1
656,656,0.07686424362499993,944.0,0,1
657,657,0.07698307241406242,944.0,0,1
658,658,0.07710190120312493,944.0,0,1
659,659,0.07722072999218743,944.0,0,1
660,660,0.07733955878124993,944.0,0,1
661,661,0.07745838757031243,944.0,0,1
662,662,0.07757721635937492,944.0,0,1
663,663,0.07769604514843742,944.0,0,1
