Iteration,Fitness,Time,State,current_restart,Restarts,run_number
64,835.0,0.006435097999999861,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 3 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 1 3 4 2 4 3 3]",0,1,1
128,864.0,0.011336573999999988,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
256,864.0,0.022415790999999796,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
512,864.0,0.05066705299999974,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
1024,864.0,0.11567545499999987,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
2048,864.0,0.28734419199999994,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
4096,864.0,0.8900508559999998,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
8192,864.0,1.2823910929999998,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
0,550.0,0.00011839899999976922,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",0,1,2
1,550.0,0.00041829599999942957,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",0,1,2
2,570.0,0.0007031629999998401,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 3 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",0,1,2
4,570.0,0.0010302969999997913,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 3 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",0,1,2
8,578.0,0.001673135999999964,"[0 0 3 2 3 0 2 1 3 3 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 3 2 0 4 4 2 4 2 1 0 2
 3 1 0 1 0 2 1 1 1 4 2 3 0]",0,1,2
16,588.0,0.0024137859999999733,"[0 0 3 2 3 0 2 1 3 3 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 4 2 0 4 4 2 4 2 1 0 2
 3 1 0 1 0 2 1 1 1 4 2 3 0]",0,1,2
32,670.0,0.0036945529999998783,"[0 0 3 2 3 0 2 1 3 3 4 4 4 3 4 2 3 4 2 1 2 4 4 0 4 3 4 2 0 4 4 2 4 2 1 4 2
 3 1 0 3 0 2 4 1 1 4 2 3 1]",0,1,2
64,774.0,0.006109166999999971,"[0 0 3 2 3 0 2 1 3 4 4 4 4 3 4 4 3 4 2 2 2 4 4 0 4 3 4 2 4 4 4 3 4 2 2 4 2
 3 1 2 3 1 2 4 1 1 4 2 3 2]",0,1,2
128,884.0,0.010987639999999743,"[0 0 4 2 3 4 4 1 3 4 4 4 4 3 4 4 3 4 2 2 3 4 4 0 4 3 4 4 4 4 4 3 4 3 2 4 4
 3 1 4 4 1 3 4 2 1 4 2 3 4]",0,1,2
256,884.0,0.02277991700000026,"[0 0 4 2 3 4 4 1 3 4 4 4 4 3 4 4 3 4 2 2 3 4 4 0 4 3 4 4 4 4 4 3 4 3 2 4 4
 3 1 4 4 1 3 4 2 1 4 2 3 4]",0,1,2
512,886.0,0.048470099999999405,"[0 0 4 2 3 4 4 1 3 4 4 4 4 3 4 4 3 4 2 2 4 4 4 0 4 3 4 4 4 4 4 3 4 3 2 4 4
 3 1 4 4 1 3 4 2 1 4 2 3 4]",0,1,2
1024,886.0,0.1102227280000001,"[0 0 4 2 3 4 4 1 3 4 4 4 4 3 4 4 3 4 2 2 4 4 4 0 4 3 4 4 4 4 4 3 4 3 2 4 4
 3 1 4 4 1 3 4 2 1 4 2 3 4]",0,1,2
2048,886.0,0.29130210499999976,"[0 0 4 2 3 4 4 1 3 4 4 4 4 3 4 4 3 4 2 2 4 4 4 0 4 3 4 4 4 4 4 3 4 3 2 4 4
 3 1 4 4 1 3 4 2 1 4 2 3 4]",0,1,2
4096,886.0,0.8962007119999997,"[0 0 4 2 3 4 4 1 3 4 4 4 4 3 4 4 3 4 2 2 4 4 4 0 4 3 4 4 4 4 4 3 4 3 2 4 4
 3 1 4 4 1 3 4 2 1 4 2 3 4]",0,1,2
8192,886.0,1.3552950169999995,"[0 0 4 2 3 4 4 1 3 4 4 4 4 3 4 4 3 4 2 2 4 4 4 0 4 3 4 4 4 4 4 3 4 3 2 4 4
 3 1 4 4 1 3 4 2 1 4 2 3 4]",0,1,2
0,462.0,0.00017794399999981891,"[2 0 1 3 0 0 0 3 2 3 1 1 2 0 4 4 0 2 1 2 2 2 4 1 3 2 0 1 2 0 3 0 3 1 3 0 4
 1 4 4 0 0 1 2 4 0 0 1 1 1]",0,1,3
1,462.0,0.0007290229999998843,"[2 0 1 3 0 0 0 3 2 3 1 1 2 0 4 4 0 2 1 2 2 2 4 1 3 2 0 1 2 0 3 0 3 1 3 0 4
 1 4 4 0 0 1 2 4 0 0 1 1 1]",0,1,3
2,486.0,0.0011342460000003385,"[2 0 1 3 0 0 0 3 2 3 4 1 2 0 4 4 0 2 1 2 2 2 4 1 3 2 0 1 2 0 3 0 3 1 3 0 4
 1 4 4 0 0 1 2 4 0 0 1 1 1]",0,1,3
4,486.0,0.0015385510000003322,"[2 0 1 3 0 0 0 3 2 3 4 1 2 0 4 4 0 2 1 2 2 2 4 1 3 2 0 1 2 0 3 0 3 1 3 0 4
 1 4 4 0 0 1 2 4 0 0 1 1 1]",0,1,3
8,535.0,0.0024762040000005925,"[2 0 1 3 0 0 0 3 2 3 4 1 2 0 4 4 3 2 4 2 2 2 4 1 3 2 0 1 2 0 3 0 4 1 3 0 4
 1 4 4 0 0 1 2 4 0 0 1 1 1]",0,1,3
16,564.0,0.0037497160000006247,"[2 0 1 3 0 0 0 3 2 3 4 1 2 2 4 4 3 2 4 2 2 2 4 1 3 2 0 1 2 0 3 0 4 1 3 0 4
 1 4 4 1 0 1 2 4 0 0 1 4 1]",0,1,3
32,616.0,0.006859654000000326,"[2 0 1 3 1 0 0 3 2 3 4 1 2 2 4 4 3 2 4 2 2 2 4 1 4 2 0 2 2 1 3 0 4 4 4 0 4
 1 4 4 4 0 1 2 4 0 0 1 4 1]",0,1,3
64,785.0,0.011017884000000144,"[2 4 4 3 1 1 0 3 2 3 4 1 4 3 4 4 4 3 4 2 3 2 4 1 4 2 3 2 4 1 3 2 4 4 4 1 4
 1 4 4 4 0 2 2 4 3 0 1 4 1]",0,1,3
128,917.0,0.022721976000000588,"[2 4 4 3 2 1 0 3 2 4 4 1 4 3 4 4 4 4 4 3 3 4 4 1 4 4 4 2 4 1 4 2 4 4 4 2 4
 1 4 4 4 2 4 2 4 3 2 3 4 2]",0,1,3
256,924.0,0.03913286700000018,"[2 4 4 3 2 1 0 3 2 4 4 1 4 3 4 4 4 4 4 3 3 4 4 1 4 4 4 2 4 1 4 2 4 4 4 2 4
 1 4 4 4 2 4 2 4 4 2 3 4 2]",0,1,3
512,924.0,0.07987722900000005,"[2 4 4 3 2 1 0 3 2 4 4 1 4 3 4 4 4 4 4 3 3 4 4 1 4 4 4 2 4 1 4 2 4 4 4 2 4
 1 4 4 4 2 4 2 4 4 2 3 4 2]",0,1,3
1024,924.0,0.1506147379999998,"[2 4 4 3 2 1 0 3 2 4 4 1 4 3 4 4 4 4 4 3 3 4 4 1 4 4 4 2 4 1 4 2 4 4 4 2 4
 1 4 4 4 2 4 2 4 4 2 3 4 2]",0,1,3
2048,924.0,0.3532755870000006,"[2 4 4 3 2 1 0 3 2 4 4 1 4 3 4 4 4 4 4 3 3 4 4 1 4 4 4 2 4 1 4 2 4 4 4 2 4
 1 4 4 4 2 4 2 4 4 2 3 4 2]",0,1,3
4096,924.0,0.9623554410000006,"[2 4 4 3 2 1 0 3 2 4 4 1 4 3 4 4 4 4 4 3 3 4 4 1 4 4 4 2 4 1 4 2 4 4 4 2 4
 1 4 4 4 2 4 2 4 4 2 3 4 2]",0,1,3
8192,924.0,1.3685752520000003,"[2 4 4 3 2 1 0 3 2 4 4 1 4 3 4 4 4 4 4 3 3 4 4 1 4 4 4 2 4 1 4 2 4 4 4 2 4
 1 4 4 4 2 4 2 4 4 2 3 4 2]",0,1,3
0,509.0,0.00013194799999993734,"[2 1 0 0 2 1 2 4 1 0 4 2 4 2 4 3 0 1 0 2 0 1 2 2 0 0 3 2 1 0 4 3 2 3 2 1 2
 1 0 1 1 1 3 0 4 2 3 3 0 2]",0,1,4
1,517.0,0.0005325259999997556,"[2 1 0 0 2 1 4 4 1 0 4 2 4 2 4 3 0 1 0 2 0 1 2 2 0 0 3 2 1 0 4 3 2 3 2 1 2
 1 0 1 1 1 3 0 4 2 3 3 0 2]",0,1,4
2,524.0,0.0008348490000003039,"[2 1 0 0 2 1 4 4 1 0 4 2 4 2 4 3 0 1 0 2 0 1 2 2 0 0 3 2 1 0 4 3 2 3 2 1 2
 1 0 1 1 1 3 0 4 3 3 3 0 2]",0,1,4
4,544.0,0.0011929070000000763,"[2 1 0 0 2 1 4 4 1 0 4 2 4 2 4 3 0 1 4 2 0 1 2 2 0 0 3 2 1 0 4 3 2 3 2 1 2
 1 0 1 1 1 3 0 4 3 3 3 0 2]",0,1,4
8,618.0,0.0018232640000004352,"[2 1 0 0 2 1 4 4 1 0 4 2 4 2 4 3 0 1 4 2 0 1 2 2 0 0 3 2 1 0 4 3 2 3 2 1 4
 1 0 1 1 1 3 4 4 3 3 3 2 2]",0,1,4
16,629.0,0.0027010470000004005,"[2 1 0 0 2 1 4 4 2 0 4 2 4 2 4 3 0 1 4 2 0 1 2 2 0 0 3 2 1 0 4 3 2 3 2 1 4
 1 0 1 2 1 3 4 4 3 3 3 2 2]",0,1,4
32,682.0,0.004031212000000117,"[3 1 0 1 3 1 4 4 2 0 4 2 4 2 4 3 0 1 4 2 0 1 2 2 0 0 3 2 1 0 4 3 4 3 2 1 4
 1 4 3 4 1 3 4 4 3 3 3 2 2]",0,1,4
64,875.0,0.006490444999999845,"[4 4 0 3 3 2 4 4 2 0 4 2 4 2 4 3 4 1 4 2 0 1 4 2 0 0 3 2 4 2 4 3 4 3 4 3 4
 4 4 3 4 3 3 4 4 3 3 3 2 4]",0,1,4
128,890.0,0.011186980999999818,"[4 4 0 3 3 2 4 4 3 0 4 2 4 2 4 4 4 1 4 2 0 1 4 2 0 0 3 2 4 2 4 3 4 3 4 3 4
 4 4 3 4 3 3 4 4 3 3 3 2 4]",0,1,4
256,890.0,0.02332453400000034,"[4 4 0 3 3 2 4 4 3 0 4 2 4 2 4 4 4 1 4 2 0 1 4 2 0 0 3 2 4 2 4 3 4 3 4 3 4
 4 4 3 4 3 3 4 4 3 3 3 2 4]",0,1,4
512,890.0,0.04757391600000016,"[4 4 0 3 3 2 4 4 3 0 4 2 4 2 4 4 4 1 4 2 0 1 4 2 0 0 3 2 4 2 4 3 4 3 4 3 4
 4 4 3 4 3 3 4 4 3 3 3 2 4]",0,1,4
1024,890.0,0.11525544299999968,"[4 4 0 3 3 2 4 4 3 0 4 2 4 2 4 4 4 1 4 2 0 1 4 2 0 0 3 2 4 2 4 3 4 3 4 3 4
 4 4 3 4 3 3 4 4 3 3 3 2 4]",0,1,4
2048,890.0,0.313693529,"[4 4 0 3 3 2 4 4 3 0 4 2 4 2 4 4 4 1 4 2 0 1 4 2 0 0 3 2 4 2 4 3 4 3 4 3 4
 4 4 3 4 3 3 4 4 3 3 3 2 4]",0,1,4
4096,890.0,0.9031559600000003,"[4 4 0 3 3 2 4 4 3 0 4 2 4 2 4 4 4 1 4 2 0 1 4 2 0 0 3 2 4 2 4 3 4 3 4 3 4
 4 4 3 4 3 3 4 4 3 3 3 2 4]",0,1,4
8192,890.0,1.2898830839999995,"[4 4 0 3 3 2 4 4 3 0 4 2 4 2 4 4 4 1 4 2 0 1 4 2 0 0 3 2 4 2 4 3 4 3 4 3 4
 4 4 3 4 3 3 4 4 3 3 3 2 4]",0,1,4
