Iteration,Fitness,Time,State,pop_size,mutation_prob,Population Size,Mutation Rate,run_number
16,989.0,4.831967670999802,"[4 4 2 3 4 4 3 0 4 4 4 3 3 0 1 4 4 0 3 4 4 4 4 2 2 4 4 0 4 3 4 4 4 3 4 3 4
 3 1 3 4 4 3 4 4 3 4 3 4 3]",2500,0.2,2500,0.2,2
32,1048.0,9.544405254999674,"[3 4 3 4 3 3 4 1 4 4 4 4 4 4 4 3 4 2 3 4 3 1 1 1 1 4 4 1 4 4 4 4 2 4 4 4 4
 2 4 3 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,2
64,1079.0,18.79694364299985,"[3 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 1 4 4 3 2 4 0 4 4 4 0 4 4 4 4 1 4 4 4 4
 1 4 4 1 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,2
128,1085.0,37.00969084799999,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 3 4 4 0 4 4 4 4 1 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,2
256,1085.0,73.63348356300003,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 3 4 4 0 4 4 4 4 1 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,2
512,1085.0,147.16497513099966,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 3 4 4 0 4 4 4 4 1 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,2
1024,1085.0,294.30912767899963,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 3 4 4 0 4 4 4 4 1 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,2
2048,1085.0,588.1215702139998,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 3 4 4 0 4 4 4 4 1 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,2
4096,1085.0,1214.3154206670001,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 3 4 4 0 4 4 4 4 1 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,2
8192,1085.0,1527.991884468,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 3 4 4 0 4 4 4 4 1 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,2
0,462.0,0.10295342500012339,"[2 0 1 3 0 0 0 3 2 3 1 1 2 0 4 4 0 2 1 2 2 2 4 1 3 2 0 1 2 0 3 0 3 1 3 0 4
 1 4 4 0 0 1 2 4 0 0 1 1 1]",2500,0.2,2500,0.2,3
1,800.0,0.4230765029997201,"[2 3 0 4 4 1 4 2 0 2 3 4 4 0 4 3 4 1 0 4 4 2 4 3 0 4 2 4 4 1 4 2 4 2 4 4 4
 0 1 2 2 2 4 3 2 3 4 2 3 1]",2500,0.2,2500,0.2,3
2,811.0,0.7517072769996958,"[1 3 0 3 4 0 2 1 4 1 4 4 4 3 3 3 2 1 2 4 1 4 2 0 2 2 3 2 4 2 4 3 4 3 4 3 4
 2 3 4 4 4 2 1 4 3 4 2 1 1]",2500,0.2,2500,0.2,3
4,837.0,1.3983853159998034,"[0 4 2 4 3 3 1 4 3 3 1 4 0 4 4 4 1 4 4 3 2 3 4 4 3 1 4 3 4 4 4 4 4 0 4 0 4
 4 4 4 2 3 4 2 4 3 2 3 4 2]",2500,0.2,2500,0.2,3
8,882.0,2.689760533000481,"[1 4 1 3 3 2 3 3 2 2 2 4 3 0 4 4 3 4 3 4 3 2 4 1 4 2 4 3 4 4 4 3 3 2 3 4 4
 2 2 1 0 4 4 4 2 3 0 3 4 4]",2500,0.2,2500,0.2,3
16,991.0,5.241458829000294,"[3 3 4 4 3 4 3 2 4 3 4 4 3 2 3 4 4 2 4 4 1 3 1 1 0 4 4 0 4 2 4 4 3 3 4 4 4
 4 3 3 2 2 4 4 4 2 3 4 4 4]",2500,0.2,2500,0.2,3
32,1039.0,10.341979175000233,"[3 4 3 4 3 4 4 0 4 4 3 4 3 1 4 4 4 0 4 4 4 4 3 0 1 4 4 2 4 4 4 4 0 3 4 4 4
 2 3 3 4 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,3
64,1082.0,20.53262151600029,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 2 4 4 4 1 4 1 1 4 4 0 4 4 4 4 1 4 4 4 4
 1 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,3
128,1085.0,41.109833610999885,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 1 4 4 4 2 4 0 4 4 4 0 4 4 4 4 0 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,3
256,1085.0,82.64942859999974,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 1 4 4 4 2 4 0 4 4 4 0 4 4 4 4 0 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,3
512,1085.0,165.94161548900047,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 1 4 4 4 2 4 0 4 4 4 0 4 4 4 4 0 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,3
1024,1085.0,330.83787898300034,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 1 4 4 4 2 4 0 4 4 4 0 4 4 4 4 0 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,3
2048,1085.0,650.767743122,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 1 4 4 4 2 4 0 4 4 4 0 4 4 4 4 0 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,3
4096,1085.0,1273.367209258,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 1 4 4 4 2 4 0 4 4 4 0 4 4 4 4 0 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,3
8192,1085.0,1590.221082002,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 1 4 4 4 2 4 0 4 4 4 0 4 4 4 4 0 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,3
0,509.0,0.12131350800063956,"[2 1 0 0 2 1 2 4 1 0 4 2 4 2 4 3 0 1 0 2 0 1 2 2 0 0 3 2 1 0 4 3 2 3 2 1 2
 1 0 1 1 1 3 0 4 2 3 3 0 2]",2500,0.2,2500,0.2,4
1,787.0,0.4358482070001628,"[4 4 3 1 2 2 2 2 2 2 4 3 3 3 4 1 2 3 4 4 3 1 4 2 0 4 1 3 4 0 2 3 4 3 2 1 4
 4 4 3 4 4 0 4 3 4 1 3 4 1]",2500,0.2,2500,0.2,4
2,820.0,0.7650170010001602,"[4 3 0 4 4 4 0 0 4 3 4 3 4 4 1 2 2 1 4 2 2 0 3 3 4 3 4 3 4 3 3 1 1 3 4 3 1
 1 3 1 4 4 4 4 1 3 2 4 4 0]",2500,0.2,2500,0.2,4
4,840.0,1.4118317400007072,"[2 1 4 2 3 4 3 4 3 4 4 4 4 4 0 4 4 4 1 4 1 1 0 2 2 3 4 0 2 1 3 2 2 3 4 4 4
 2 4 0 4 0 2 4 4 1 3 4 2 3]",2500,0.2,2500,0.2,4
8,928.0,2.707761378000214,"[4 3 2 1 2 4 4 4 4 3 4 4 4 4 4 4 3 1 2 4 1 4 4 0 4 3 3 3 4 2 2 4 2 3 3 4 4
 2 4 3 2 3 2 3 1 4 4 4 4 4]",2500,0.2,2500,0.2,4
16,972.0,5.343029984000168,"[4 4 0 2 2 4 2 1 4 0 4 4 3 2 4 4 4 3 3 4 3 4 4 0 3 4 4 1 4 3 4 4 1 4 4 3 4
 2 4 4 1 4 4 4 3 1 4 4 3 4]",2500,0.2,2500,0.2,4
32,1048.0,10.307492364000609,"[4 4 4 2 4 3 4 0 3 4 4 4 4 4 4 4 4 2 4 4 3 1 1 0 3 4 4 0 4 4 4 4 1 4 4 4 4
 3 4 4 3 4 4 4 4 3 4 4 3 4]",2500,0.2,2500,0.2,4
64,1081.0,19.978984332000437,"[2 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 1 4 4 4 3 4 0 3 4 4 0 4 4 4 3 0 4 4 4 4
 1 4 4 4 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,4
128,1085.0,39.23709486300049,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 1 4 4 0 4 4 4 4 3 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,4
256,1085.0,79.84193045500069,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 1 4 4 0 4 4 4 4 3 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,4
512,1085.0,159.44061052400048,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 1 4 4 0 4 4 4 4 3 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,4
1024,1085.0,322.6452704020003,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 1 4 4 0 4 4 4 4 3 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,4
2048,1085.0,651.2594272730003,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 1 4 4 0 4 4 4 4 3 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,4
4096,1085.0,1284.9398516030005,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 1 4 4 0 4 4 4 4 3 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,4
8192,1085.0,1586.2033238650001,"[4 4 4 4 4 4 4 0 4 4 4 4 4 4 4 4 4 0 4 4 4 3 4 0 1 4 4 0 4 4 4 4 3 4 4 4 4
 0 4 4 3 4 4 4 4 4 4 4 4 4]",2500,0.2,2500,0.2,4
