Iteration,Fitness,Time,State,pop_size,mutation_prob,Population Size,Mutation Rate,run_number
4096,1.0447379543093827,2009.853399815,[ 1 13  4  8 17 10 16  6  2 18  7  0 19 11  5  3 12 14  9 15],2500,0.2,2500,0.2,0
0,0.5144117474007559,0.24240734399995745,[ 3 16  6 10  2 14  4 17  7  1 13  0 19 18  9 15  8 12 11  5],2500,0.2,2500,0.2,1
1,0.5786941897557712,0.7207241809999232,[ 5 11  0 15 17  6 10 13  8  4  1 16 18  9 14  2  7 19  3 12],2500,0.2,2500,0.2,1
2,0.5786941897557712,1.2134339759998056,[ 5 11  0 15 17  6 10 13  8  4  1 16 18  9 14  2  7 19  3 12],2500,0.2,2500,0.2,1
4,0.6073990560548865,2.167104107999876,[13  1  0 18 11 19  5  7  6  2  9  8 14 15 10 16  4  3 12 17],2500,0.2,2500,0.2,1
8,0.6148047264530242,4.096263411999871,[ 2  0  7  1 17 10  8 14 16  6 18 13 15  9  4 12 11 19  5  3],2500,0.2,2500,0.2,1
16,0.7978370235645901,7.916876718999902,[ 3  9 17  8  4 15 14 12 13  1 10  6 16  2 18  7  0 19 11  5],2500,0.2,2500,0.2,1
32,0.7978370235645901,15.533074014999784,[ 3  9 17  8  4 15 14 12 13  1 10  6 16  2 18  7  0 19 11  5],2500,0.2,2500,0.2,1
64,0.8768974321088625,30.737754701000085,[17 13  4  8  1  9 14  2 18  7  0 19 11  5  3 12 15 10  6 16],2500,0.2,2500,0.2,1
128,0.9672924832472177,61.09502647199997,[13 15  1 17 10  6 16  2  7 18  0 19 11  5  3 12 14  9  8  4],2500,0.2,2500,0.2,1
256,1.0243186683004362,122.24191780499996,[14  9 15  8  4 13  1 17 10 16  6  2 18  7  0 19 11  5  3 12],2500,0.2,2500,0.2,1
512,1.0447379543093827,244.02216717800002,[14  9 15  1 13  4  8 17 10 16  6  2 18  7  0 19 11  5  3 12],2500,0.2,2500,0.2,1
1024,1.0447379543093827,487.56846001099984,[14  9 15  1 13  4  8 17 10 16  6  2 18  7  0 19 11  5  3 12],2500,0.2,2500,0.2,1
2048,1.0447379543093827,974.1661670169997,[14  9 15  1 13  4  8 17 10 16  6  2 18  7  0 19 11  5  3 12],2500,0.2,2500,0.2,1
4096,1.0447379543093827,1945.5055494049998,[14  9 15  1 13  4  8 17 10 16  6  2 18  7  0 19 11  5  3 12],2500,0.2,2500,0.2,1
0,0.3944766892001257,0.24977467700000489,[12  4 18  0  9  5  3 10  1 17  7 16 14  2 11  6 19 13 15  8],2500,0.2,2500,0.2,2
1,0.5662047008295854,0.7285685480001121,[ 0 11  5 15  9 13  8 16 18  2 10 17 12 14  3 19  4  1  6  7],2500,0.2,2500,0.2,2
2,0.5930870432645173,1.202150710999831,[ 4  6  2 18  7 14 10 12  3 11  5 19 15  9  8 16 13 17  0  1],2500,0.2,2500,0.2,2
4,0.6228411087390965,2.140320445999805,[ 8  4 12  9 15 17 14 13  6 10  2  0  5 11 19  7 18 16  3  1],2500,0.2,2500,0.2,2
8,0.6940463496945786,4.017025755999839,[18  2 19 11  5 12  3 13 14 15 16 10  6  8  9  1  4 17  7  0],2500,0.2,2500,0.2,2
16,0.7075140207981024,7.801721910999731,[ 2 18  7  0 19 11  5  6 14 13  1  3 12 17  9  8 15  4 16 10],2500,0.2,2500,0.2,2
32,0.8123643377494865,15.346874965000097,[10 17 15  2 18  7  0 19 11  5  1 14  8  9 12  3  4 13 16  6],2500,0.2,2500,0.2,2
64,0.9028605238904374,30.47409978299993,[ 6  2 18  7  0 19 11  5  3 12  9 14  4 16 10 17 13 15  8  1],2500,0.2,2500,0.2,2
128,0.9885433740175896,61.02340616699985,[ 6 16  1  2 18  7  0 19 11  5  3 12  9 14 15  8  4 13 17 10],2500,0.2,2500,0.2,2
256,1.0447379543093827,121.46272167799998,[ 4  8 17 10 16  6  2 18  7  0 19 11  5  3 12 14  9 15  1 13],2500,0.2,2500,0.2,2
512,1.0447379543093827,242.00057901899982,[15  1 13  4  8 17 10 16  6  2 18  7  0 19 11  5  3 12 14  9],2500,0.2,2500,0.2,2
1024,1.0447379543093827,483.5720276229995,[15  1 13  4  8 17 10 16  6  2 18  7  0 19 11  5  3 12 14  9],2500,0.2,2500,0.2,2
