Iteration,Fitness,Time,State,pop_size,mutation_prob,Population Size,Mutation Rate,run_number
64,3639.73449487057,4.000316203000011,"[49 27  3 46 25 39 18 17 30  6 16 12 38 40  1 11  0 36 23 37 26 21  7 28
 47 15  9 13 33 45 10 42 48 29  8  2 41  4 44 43 24  5 19 31 14 35 32 34
 22 20]",200,0.4,200,0.4,0
128,3043.939586666846,8.004113441000072,"[49 12 40 39 27  5 46 25  3 38 11 10  1  8 33 18  6 30 17 16 29  4 36  0
 14 23  2 37  7 45 26 21 28 47 15  9 13 42 48 41 44 43 24 19 31 35 32 34
 22 20]",200,0.4,200,0.4,0
256,2524.1293516800292,15.953780307999978,"[49 39 12 40 27  5 46 25  3 38 11 10  1  8 33 18  6 30 17 16 29  4 36 23
 14  0  2 37 26  7 28 21 45 47 15  9 13 42 48 31 19 41 44 43 24 35 34 32
 22 20]",200,0.4,200,0.4,0
512,2372.660374789142,32.30435794999994,"[20 49 39 12 27 40  5 25 46  3 38 11  8  1 10 33 26  0 18  6 30 28 16 29
  4 36 17 23  2 37  7 14 21 45 47 13  9 15 42 48 31 19 41 44 43 24 35 34
 32 22]",200,0.4,200,0.4,0
1024,2037.1928013174354,64.19750097699989,"[20 49 39 12 27 40 25 46 38  3  5 11  0  8  1 10 33 26 30 37  6 18 32 16
 29  4 36  2 28 23 17  7 14 21  9 42 15 45 13 47 48 31 19 41 43 24 35 34
 44 22]",200,0.4,200,0.4,0
2048,1880.8894021292836,131.21558023300008,"[20 49 39 12 27 40 25 46 38  3  5 11  1  8  0 10 33 26 30 37  6 32 18 16
 34 29  4 36 23 28  2 17  7 21 14  9 42 48 47 45 13 15 19 31 41 43 24 35
 44 22]",200,0.4,200,0.4,0
4096,1725.981210062028,283.4216730149999,"[22 20 49 39 12 27 40 25 46  3 38  5 11  1  8  0 26 33 10 37 30  6 32 18
 34 16 29 35 24 23  2 28 17  7 21 14  9 42 47 48 45 13 15 19 31 41 43 36
  4 44]",200,0.4,200,0.4,0
8192,1695.0048433883087,584.8491209209999,"[22 20 49 39 12 27 40 25 46  3 38  5 11  1  8  0 26 33 10 37 30  6 32 18
 34 16 29 35 24 23  2 28 17  7 21 14  9 31 19 15 42 47 48 45 13 41 43 36
  4 44]",200,0.4,200,0.4,0
0,5525.030464727642,0.08630830600009176,"[28 11 10 41  2 27 38 31 22  4 33 35 26 34 18  7 14 45 48 29 15 30 32 16
 42 20 43  8 13 25  5 17 40 49  1 12 37 24  6 23 36 21 19  9 39 46  3  0
 47 44]",400,0.2,400,0.2,0
1,4934.856039044712,0.2805571870001131,"[38 40  1 25  2 28  8 32 43 22 24 23 15 47 21  7 33 12 19  9 37 17 16 34
 18 26  5 11 20 46 31 35 48 29 10  0 13 45 36 39  3 41  6 44  4 49 30 42
 14 27]",400,0.2,400,0.2,0
2,4905.465543203866,0.45455511000000115,"[10  8 48  0 44 40 13 31  3 41  9 35  6 30 39 17 47  1 14 34 15 19  2 45
 21 36 33 28 18 22 23 26 46 16 29 24  4 25 38 27  5 11  7 32 49 20 12 37
 43 42]",400,0.2,400,0.2,0
4,4807.31158633315,0.8459227430000738,"[48 47  8  1 42 39 26 22  7 13 28 17  4 49 21 27 41 12 31 15  6 30 23 14
 45 40 43 35 25 32  0  2 37 36 20 16 11  3  5 33 10  9 19 46 38 34 29 18
 24 44]",400,0.2,400,0.2,0
8,4543.111977847017,1.6211951180000597,"[ 8  1 42 39 26 13  7 22 28 17  4 49 46 27 41 12 31 15  6 30 23 14 45 40
 21  9 25  3  2 44 37 33 48 19 10 24 34 43 36 29 18 35 16 32 20  0 11 38
 47  5]",400,0.2,400,0.2,0
16,4140.964960791316,3.137989538000056,"[46  3 38 40  1  2 28  8 32 43 22 24 23 15 47 21  4 33 12 19  9 37 17 16
 34 18 29 36 42 13 14 30  7  6 26  0 41 44 20  5 48 10 35 45 49 31 25 39
 27 11]",400,0.2,400,0.2,0
32,3912.9652563573345,5.793010095999989,"[ 9 38  3 46 28  2  4 21  1 25 39 37 32 43 22 24 23 15 47 48 33 19  8 17
 16 18 34 29  7 30  6 44 36  5 11 27 31 12 42 45 10 14 20 49 35 41  0 13
 40 26]",400,0.2,400,0.2,0
64,3373.8091459194898,11.378271150000046,"[46  3 38 40 45  2 28 24 36 32 34  1 31 19  5 44  4 12 27 49 20 39 35 21
 25  9  0  8 41 17 33 10 47 15  6 43 22 23 37 16 18 29 30  7 48 42 13 14
 26 11]",400,0.2,400,0.2,0
128,2980.435915116344,21.247904868000205,"[48 47  8  1  9 46  3 38 31 11 40  2 28 34 29 43 24 36 41 12 19  5 27 22
 20 39 35 23  0 45 44  4 49 25 21 33 37 17 16 18 32  6 30 10  7 14 26 13
 15 42]",400,0.2,400,0.2,0
256,2692.76765300099,39.618398122000144,"[48 47  9  8  1 46  3 38 40 11 12 35 28 44  4 32 34 43 24 17  0  2 10 31
 19  5 27 25 33 14 22 20 49 39 41 21 23 37 36 16 18 29 30  6  7 26 13 45
 15 42]",400,0.2,400,0.2,0
512,2417.4219086681883,73.05828462100021,"[48 47  9  8  1 11 46  3 38  5 12 27 40 14  0 44  4 32 34 43 24 17 28  2
 10 31 19 25 33 35 22 20 49 39 41 21 23 37 30 16 18 29 36  6  7 26 13 45
 42 15]",400,0.2,400,0.2,0
1024,2168.9184436049186,142.51042182600008,"[48 47 15  9  8  1 25 40 46 38  3 11  5 12 31 19 27 41 44  4 32 18 35 43
 24 17 28  2 26  0 21 23 36 22 20 49 39 14  7 33 37 34 16 29  6 30 10 45
 13 42]",400,0.2,400,0.2,0
2048,1901.8151166624052,273.8332693890002,"[48 47 15  9  8  1 25 40  5 38  3 19 31 46 11 27 12 39 41 44  4 18 32 35
 24 23 17 28  2 26  0 21 43 36 22 20 49 14  7 33 37  6 16 29 34 30 10 45
 13 42]",400,0.2,400,0.2,0
4096,1788.9319870228624,528.832075114,"[48 47 15  9  8  1 25 11  5 38  3 31 19 46 40 27 12 39 41 44  4 36 18 32
 35 24 23  2 28 17  7 14 21 43 22 20 49  0 26 33 30 29 16 34  6 37 10 45
 13 42]",400,0.2,400,0.2,0
8192,1728.6409097441742,1020.1841776440001,"[48 47 15  9  8  1 25 11  5 38  3 31 19 46 40 27 12 39 41 44  4 36 18 32
 29 16 34 35 24 23  2 28 17  7 14 21 43 22 20 49  0 26 33 30  6 37 10 45
 13 42]",400,0.2,400,0.2,0
0,5525.030464727642,0.0521483550000994,"[28 11 10 41  2 27 38 31 22  4 33 35 26 34 18  7 14 45 48 29 15 30 32 16
 42 20 43  8 13 25  5 17 40 49  1 12 37 24  6 23 36 21 19  9 39 46  3  0
 47 44]",400,0.4,400,0.4,0
1,4934.856039044712,0.1720639850000225,"[38 40  1 25  2 28  8 32 43 22 24 23 15 47 21  7 33 12 19  9 37 17 16 34
 18 26  5 11 20 46 31 35 48 29 10  0 13 45 36 39  3 41  6 44  4 49 30 42
 14 27]",400,0.4,400,0.4,0
2,4831.847288940484,0.29135137599996597,"[14 44 12 22 20 33 16  2 35  9 18 43  0 45 15 25 40 17  7 23 29 11 31 38
 19  8 39  3 13 24 41 36 32 10 49 21  6 27  1 26  5 30 37 28  4 46 47 48
 42 34]",400,0.4,400,0.4,0
4,4831.847288940484,0.5332577040003343,"[14 44 12 22 20 33 16  2 35  9 18 43  0 45 15 25 40 17  7 23 29 11 31 38
 19  8 39  3 13 24 41 36 32 10 49 21  6 27  1 26  5 30 37 28  4 46 47 48
 42 34]",400,0.4,400,0.4,0
8,4632.196716086734,1.0166642960002719,"[39 20 49  7 23 36 45 42 13 40 43  2 22  4 32 10 31 21 25 11 26  6 44 34
 29 16 37 17 27 28 24 15  8 18 35 12 47 46  1  9 38 48 19 14 33 30 41  5
  3  0]",400,0.4,400,0.4,0
16,4272.292253662572,1.9750550520002434,"[38 40  1 25  2 28  8 32 43 22 24 23 15 47 21  7  6 12 19  9 37 17 16 34
 18 26  5 11  3 46 27 39 33 10 14 31 49 44  0 35 30  4 29 20 41 36 48 42
 45 13]",400,0.4,400,0.4,0
32,3841.7915644140694,3.9087512250002874,"[21 40 25 48 38 31 33 39 20 49  7 23 36 45 42 13  5 41 34 22  4 32 10  0
 30  2 18 43 26  1 46  3 19 11 27  8 14 24  6 44 29 16 37 17 28 35 12 15
 47  9]",400,0.4,400,0.4,0
64,3564.8367166946646,7.733753114000137,"[39 20 49 38 19  1 13  2 28 22  4 36 35 32 43 41 14 26  3  0 46 11  5 27
 25  8  9 44 24 31 40 12 33 10 30 23 34 18  6 16 29  7 21 17 47 15 45 48
 42 37]",400,0.4,400,0.4,0
128,3018.1875819893608,15.334163747000275,"[38 19 31 25  1  2 28 35 32 43 44 24  4 41 39 20 49 22 36 18 10 23 26 37
 33 11  3 46  5 27 12  8 30  7  0 40 13 14 21  9 17 16 34 29  6 45 42 48
 47 15]",400,0.4,400,0.4,0
256,2502.232834344727,30.48870609200003,"[38 31 19 46 25  1  9 28  2 14 17 43 44 41 39 20 49 22  4 36 18 32 29 24
 35 23 30  7 26  8 33  6 37 10 13  3  5 27 12  0 40 11 21 16 34 45 42 48
 47 15]",400,0.4,400,0.4,0
512,2237.038318351296,60.79807547600012,"[48 19 31 38 46 25  1  0  2 28 35 23 43 44 41 39 20 49 22  4 32 18 36 24
 17  7 26 37 30 33  8 11  3  5 27 12 40  9 10 13 14 21 16 34 29  6 45 15
 42 47]",400,0.4,400,0.4,0
1024,2026.4526060185399,121.3576318090004,"[48 42 15 19 31  3 38 46 25  0  2 28 35 24 43 44 41 39 20 49 22  4 16 32
 18 34 23 17  7 30 37 26 33  8 11  5 27 12 40  1  9 45 13 14 21 36 29  6
 10 47]",400,0.4,400,0.4,0
2048,1944.093686596975,242.45972010600008,"[48 47 42 15 19 31  3 38 46 25  0 26  7 17 28  2 23 24 43 44 41 39 49 20
 22  4 16 18 32 34 35 30 37 33  8 11  5 12 27 40  1  9 45 13 14 21 36 29
  6 10]",400,0.4,400,0.4,0
4096,1745.2665985595504,484.79122913300034,"[48 47 42 15 19 31  3 38 46 25  1  0 26  7 17 28  2 23 24 35 36 44 41 39
 49 20 22  4 32 18 29 16 34  6 37 30 33 10 45 13  9 40 11  5 27 12 43 21
 14  8]",400,0.4,400,0.4,0
8192,1707.5209890340004,971.8017856590004,"[21 14  0 26 33 45 42 48 47 15 19 31  3 38 46 25  1  8  7 17 28  2 23 24
 35 36 43 44 41 39 49 20 22  4 32 18 29 16 34  6 30 37 10 13  9 40 11  5
 27 12]",400,0.4,400,0.4,0
0,5525.030464727642,0.13678465499970116,"[28 11 10 41  2 27 38 31 22  4 33 35 26 34 18  7 14 45 48 29 15 30 32 16
 42 20 43  8 13 25  5 17 40 49  1 12 37 24  6 23 36 21 19  9 39 46  3  0
 47 44]",1000,0.2,1000,0.2,0
1,4751.2406875388615,0.44878293500005384,"[18 49 25  2 13 45 42 30 48 19 38  3 47 16 24  4 37 22 44 20 10 23 40 26
  9 39  1  0 41 17 35 46 11 15 31 12 27 32 34 14 21 43  6 29  5 33 36 28
  8  7]",1000,0.2,1000,0.2,0
2,4751.2406875388615,0.7634030449999045,"[18 49 25  2 13 45 42 30 48 19 38  3 47 16 24  4 37 22 44 20 10 23 40 26
  9 39  1  0 41 17 35 46 11 15 31 12 27 32 34 14 21 43  6 29  5 33 36 28
  8  7]",1000,0.2,1000,0.2,0
4,4751.2406875388615,1.3840047379999305,"[18 49 25  2 13 45 42 30 48 19 38  3 47 16 24  4 37 22 44 20 10 23 40 26
  9 39  1  0 41 17 35 46 11 15 31 12 27 32 34 14 21 43  6 29  5 33 36 28
  8  7]",1000,0.2,1000,0.2,0
8,4336.314940924834,2.625006951999694,"[11 39 36 22 17  6 20 19 31 45 12 38 40 49  4  7  0  5 25 10 33 23  9 47
 42 24 41 37 18 29 35 14 27  8 26 30 46  1 21 43 28 32 44 16  2 34 13 15
 48  3]",1000,0.2,1000,0.2,0
