Iteration,Fitness,Time,State,pop_size,keep_pct,Population Size,Keep Percent,run_number
2,902.0,2.025241901003028,"[3. 4. 4. 2. 4. 4. 4. 2. 3. 4. 2. 3. 4. 2. 1. 4. 4. 2. 3. 3. 4. 0. 3. 3.
 2. 4. 4. 4. 4. 4. 3. 3. 2. 1. 2. 4. 4. 1. 1. 3. 4. 4. 0. 4. 4. 3. 3. 4.
 4. 2.]",1000,0.2,1000,0.2,0
4,970.0,4.00990814800025,"[4. 3. 4. 4. 4. 4. 3. 0. 4. 4. 3. 4. 4. 4. 2. 3. 3. 0. 3. 4. 1. 1. 3. 0.
 0. 4. 4. 0. 3. 4. 3. 3. 3. 2. 4. 4. 4. 4. 4. 4. 4. 4. 4. 3. 4. 4. 4. 3.
 4. 3.]",1000,0.2,1000,0.2,0
8,1051.0,7.946621316001256,"[2. 4. 4. 3. 4. 4. 3. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 2. 0. 4. 3.
 0. 4. 3. 1. 4. 4. 4. 3. 2. 4. 4. 4. 4. 1. 3. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,0
16,1083.0,15.724335124999925,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 3. 4. 4. 0.
 0. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,0
32,1083.0,31.624319088001357,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 3. 4. 4. 0.
 0. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,0
64,1083.0,63.79033284199977,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 3. 4. 4. 0.
 0. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,0
128,1083.0,127.88504390399976,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 3. 4. 4. 0.
 0. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,0
256,1083.0,256.187356765,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 3. 4. 4. 0.
 0. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,0
512,1083.0,512.3632391280007,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 3. 4. 4. 0.
 0. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,0
1024,1083.0,1025.8022523569998,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 2. 4. 4. 3. 4. 4. 0.
 0. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 1. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",1000,0.2,1000,0.2,0
