Iteration,Fitness,Time,State,current_restart,Restarts,run_number
32,35.0,0.015511051999999914,"[0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 1 1 0 1 0 1 1 1 0 0 1 0 0 1
 0 1 0 0 1 0 1 1 0 1 0 0 1]",0,1,2
64,39.0,0.02597358099999969,"[0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1
 0 1 0 0 1 0 1 1 0 1 0 0 1]",0,1,2
128,39.0,0.050620721999999674,"[0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1
 0 1 0 0 1 0 1 1 0 1 0 0 1]",0,1,2
256,39.0,0.09884781699999934,"[0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1
 0 1 0 0 1 0 1 1 0 1 0 0 1]",0,1,2
512,39.0,0.1822846130000002,"[0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1
 0 1 0 0 1 0 1 1 0 1 0 0 1]",0,1,2
1024,39.0,0.3684771059999994,"[0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1
 0 1 0 0 1 0 1 1 0 1 0 0 1]",0,1,2
2048,39.0,0.8807061859999994,"[0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1
 0 1 0 0 1 0 1 1 0 1 0 0 1]",0,1,2
4096,39.0,2.1769511150000005,"[0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1
 0 1 0 0 1 0 1 1 0 1 0 0 1]",0,1,2
8192,39.0,2.795303217,"[0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1
 0 1 0 0 1 0 1 1 0 1 0 0 1]",0,1,2
0,25.0,0.0002411599999998515,"[0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 1 1]",0,1,3
1,25.0,0.0006846940000002633,"[0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 1 1]",0,1,3
2,27.0,0.0012540110000003324,"[0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,1,3
4,27.0,0.001889180000000934,"[0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,1,3
8,27.0,0.0028624550000007076,"[0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,1,3
16,32.0,0.005168452000001267,"[1 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,1,3
32,32.0,0.008742272000000995,"[1 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,1,3
64,34.0,0.019881163000000868,"[1 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,1,3
128,40.0,0.043237251000000754,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,1,3
256,40.0,0.08798820500000026,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,1,3
512,40.0,0.16235519200000148,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,1,3
1024,40.0,0.3288992870000005,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,1,3
2048,40.0,0.6788376310000004,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,1,3
4096,40.0,1.603977070000001,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,1,3
8192,40.0,2.2405687420000007,"[1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 0 1]",0,1,3
0,25.0,0.00023863800000079038,"[0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
1,25.0,0.000646578000001341,"[0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
2,25.0,0.0011539880000004388,"[0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
4,25.0,0.002002534000000722,"[0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
8,27.0,0.0032297270000007927,"[0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
16,29.0,0.006332766999999961,"[0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
32,33.0,0.010844335000001593,"[0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
64,35.0,0.021121999000000002,"[0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
128,40.0,0.038533391000001416,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
256,40.0,0.07404588700000048,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
512,40.0,0.1516664710000004,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
1024,40.0,0.35962452600000105,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
2048,40.0,0.7427384310000011,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
4096,40.0,1.7388126710000016,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
8192,40.0,2.4370110910000005,"[1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 0 1 0 0 1 0 0 1 0 1]",0,1,4
