Iteration,Fitness,Time,State,schedule,Temperature,run_number
512,15.0,0.04214471699999933,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 1 0 1 0 0
 0 0 1 1 0 0 0 1 0 1 1 0 0]",10,10,1
1024,28.0,0.09714765899999911,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 0
 1 1 1 0 0 0 0 0 1 1 1 0 0]",10,10,1
2048,50.0,0.23333346799999966,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1]",10,10,1
4096,50.0,0.6687282499999991,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1]",10,10,1
8192,50.0,1.4959300930000001,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1]",10,10,1
0,3.0,0.00013686099999965506,"[0 1 1 0 0 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 0 1
 1 1 0 0 0 0 1 1 1 1 0 0 0]",10,10,2
1,4.0,0.0005804390000001547,"[0 1 1 0 0 1 0 1 0 1 0 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 0 1
 1 1 0 0 0 0 1 1 1 0 0 0 0]",10,10,2
2,4.0,0.0009484220000004484,"[0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 1 0 0 1
 1 1 0 0 0 0 1 1 1 0 0 0 0]",10,10,2
4,0.0,0.00145286399999911,"[0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 1 1 1 0 0 0 0 1 1 1 0 1 0 1 1 1 0 0 1 0 0 1
 1 1 0 0 0 0 1 1 1 0 0 0 1]",10,10,2
8,0.0,0.00200001400000005,"[0 1 1 0 0 1 0 1 0 1 0 1 0 1 1 1 1 0 0 0 0 0 1 1 1 0 1 0 1 1 1 0 0 1 0 0 1
 1 1 0 0 1 0 1 1 0 1 0 0 1]",10,10,2
16,0.0,0.002761545000000254,"[0 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 1 1 1 0 1 0 1 1 1 0 1 1 0 0 1
 1 1 0 0 1 0 1 1 0 0 0 0 1]",10,10,2
32,0.0,0.003982011999999813,"[0 0 1 0 0 1 1 1 1 1 0 1 0 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 1 1 1 0 0 1 0 0 1
 1 1 0 0 1 0 0 1 0 0 0 0 1]",10,10,2
64,0.0,0.005869506999999885,"[0 1 1 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 1 0 0 1 1 1 0 0 1 0 0 1 1 1 0 1 1 0 1
 0 1 1 0 1 1 1 0 0 0 0 0 1]",10,10,2
128,3.0,0.009915776999999792,"[1 1 1 0 0 1 1 1 0 1 1 0 0 0 1 0 0 1 1 1 0 1 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0
 1 1 0 0 1 0 1 0 1 0 0 0 1]",10,10,2
256,3.0,0.018214142999999794,"[1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 1 0 1 0 1 1 0 1 0 0 0 1 1 0 0 1 1 0 0
 0 0 0 0 0 1 1 0 0 1 0 0 0]",10,10,2
512,16.0,0.046564746999999684,"[0 1 1 1 1 0 0 0 1 0 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 0 1 1 1 0 0 1 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",10,10,2
1024,28.0,0.09839122400000022,"[1 1 0 1 0 0 1 1 0 0 0 1 1 1 0 1 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",10,10,2
2048,94.0,0.22734396399999923,"[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",10,10,2
4096,94.0,0.6122857509999999,"[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",10,10,2
8192,94.0,1.283194386,"[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",10,10,2
0,0.0,0.00014074999999991178,"[0 0 1 1 0 0 0 1 1 1 0 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 1
 0 0 1 1 0 0 1 0 1 0 1 1 1]",10,10,3
