Iteration,Fitness,Time,State,current_restart,Restarts,run_number
512,944.0,0.08502155400000078,"[4 4 4 3 4 4 3 2 4 2 3 4 3 2 1 4 1 0 4 4 4 2 3 4 4 4 3 4 4 4 3 2 1 1 3 4 4
 4 4 4 3 4 4 3 2 4 4 4 4 4]",0,10,0
1024,944.0,0.21237920600000137,"[4 4 4 3 4 4 3 2 4 2 3 4 3 2 1 4 1 0 4 4 4 2 3 4 4 4 3 4 4 4 3 2 1 1 3 4 4
 4 4 4 3 4 4 3 2 4 4 4 4 4]",0,10,0
2048,944.0,0.6036132950000006,"[4 4 4 3 4 4 3 2 4 2 3 4 3 2 1 4 1 0 4 4 4 2 3 4 4 4 3 4 4 4 3 2 1 1 3 4 4
 4 4 4 3 4 4 3 2 4 4 4 4 4]",0,10,0
4096,944.0,1.8055941129999997,"[4 4 4 3 4 4 3 2 4 2 3 4 3 2 1 4 1 0 4 4 4 2 3 4 4 4 3 4 4 4 3 2 1 1 3 4 4
 4 4 4 3 4 4 3 2 4 4 4 4 4]",0,10,0
8192,944.0,2.720916031,"[4 4 4 3 4 4 3 2 4 2 3 4 3 2 1 4 1 0 4 4 4 2 3 4 4 4 3 4 4 4 3 2 1 1 3 4 4
 4 4 4 3 4 4 3 2 4 4 4 4 4]",0,10,0
0,587.0,0.00022689900000116836,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,1,1
1,587.0,0.0007337980000006183,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,1,1
2,587.0,0.0011902670000001336,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,1,1
4,587.0,0.0020473140000003553,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,1,1
8,605.0,0.0038532790000012085,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,1,1
16,672.0,0.00590256999999994,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 3 4 1 1 4 1 1 2 1 0 4 1 0 0 3 3 1 4
 3 1 3 3 4 0 1 3 4 2 4 0 3]",0,1,1
32,757.0,0.009659777000001313,"[3 4 1 1 3 0 0 1 4 4 1 4 4 4 4 3 4 2 4 3 4 3 1 4 4 4 2 2 3 4 1 0 0 3 3 1 4
 3 1 3 3 4 0 1 3 4 2 4 0 3]",0,1,1
64,835.0,0.02012514100000118,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 3 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 1 3 4 2 4 3 3]",0,1,1
128,864.0,0.02963348300000135,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
256,864.0,0.048577676000000736,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
512,864.0,0.09256526700000123,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,1,1
