Iteration,Fitness,Time,State,current_restart,Restarts,run_number
256,0.8194275817754004,0.039440810000000326,[11 19  1 17 10 13 14  8  4 16  6  2  7 18  0 15  9 12  3  5],0,1,1
512,0.8567586351188965,0.08029566800000065,[11 19  1 13  4 17 14  8 10 16  6  2  7 18  0 15  9 12  3  5],0,1,1
1024,0.9086171363455824,0.17804922200000028,[11 19  1 13  4  8 14 17 10 16  6  2 18  7  0 15  9 12  3  5],0,1,1
2048,0.9086171363455824,0.43194688500000034,[11 19  1 13  4  8 14 17 10 16  6  2 18  7  0 15  9 12  3  5],0,1,1
4096,0.9086171363455824,1.199076442,[11 19  1 13  4  8 14 17 10 16  6  2 18  7  0 15  9 12  3  5],0,1,1
0,0.41419049246480977,1.2042993659999999,[ 8 10  7  6  1 18 19  9 16  0  2  5  4  3 15 14 13 17 12 11],1,1,1
1,0.41419049246480977,1.20469283,[ 8 10  7  6  1 18 19  9 16  0  2  5  4  3 15 14 13 17 12 11],1,1,1
2,0.42451044784105507,1.2050922900000005,[ 8 10 18  6  1  7 19  9 16  0  2  5  4  3 15 14 13 17 12 11],1,1,1
4,0.42451044784105507,1.2055670000000003,[ 8 10 18  6  1  7 19  9 16  0  2  5  4  3 15 14 13 17 12 11],1,1,1
8,0.4891266005035385,1.2066928460000002,[ 8 10 18  1  5  7 19 11 16  0  2  6  4 13 15 14  3 17 12  9],1,1,1
16,0.5356869269729412,1.208862323,[ 8 10 18  1  5  7 19 11 16  0  2  6  4 13 15  3 12 17 14  9],1,1,1
32,0.585930239343807,1.2112575480000007,[ 8 10 18  7  5  1 19 11 16  6  2  0  4 13 15  3 12 17 14  9],1,1,1
64,0.6177588759014547,1.2158868050000002,[ 8 10 18  7  1  5 19 11 16  6  2  0 13  4 15  3 12 17 14  9],1,1,1
128,0.6489040512331016,1.2249470570000005,[ 8 13  1  7 18 19  5 11 16  6  2  0 10  4 15  3 12 17 14  9],1,1,1
256,0.7679088293626095,1.2435013380000006,[ 4 13  1  7  0 19 11  5  2 18 16  6 10 17  9  3 12 14  8 15],1,1,1
512,0.8742110580936203,1.2840682780000003,[ 4  2 18  7  0 19 11  5  1 13 16  6 10 17 15  3 12 14  9  8],1,1,1
1024,0.8752118326790209,1.3913494690000006,[ 4  2 18  7  0 19 11  5  1 13 16  6 10 17 15  3 12  9 14  8],1,1,1
2048,0.8837837833655778,1.6555683270000001,[ 4  2 18  7  0 19 11  5  1 13 16  6 10 17 14 12  3 15  9  8],1,1,1
4096,0.8837837833655778,2.4142245890000007,[ 4  2 18  7  0 19 11  5  1 13 16  6 10 17 14 12  3 15  9  8],1,1,1
0,0.3944766892001257,0.0001930989999996413,[12  4 18  0  9  5  3 10  1 17  7 16 14  2 11  6 19 13 15  8],0,1,2
1,0.40779266702530853,0.0005715349999997343,[12  4 18  0  9  5  3 10  1 17  7 16 14 11  2  6 19 13 15  8],0,1,2
2,0.4131926521238873,0.0009437019999998242,[12  4 18  0  9 13  3 10  1 17  7 16 14 11  2  6 19  5 15  8],0,1,2
4,0.4280013647127493,0.0014226790000000378,[12  4 18  0 10 13  3  9  1 17  7 16 14 11  2  6 19  5 15  8],0,1,2
8,0.4640085186213099,0.0022083710000000423,[12  4 18  0 11 13  9  3  1 17  7 16 14 10  2  6 19  5 15  8],0,1,2
16,0.4753121842836872,0.0035273369999995197,[12  9 18  0 11 13  4  3  1 19  7 16 14 10  2  6 17  5 15  8],0,1,2
32,0.509671965236274,0.006165503000000072,[12  9 18  0 11 13  4  3  1 19  7  2 14  6 16 10 17  5 15  8],0,1,2
64,0.5511743328267455,0.012246343999999354,[12  9 18  0 11 13  4 10  1 19  7  2 16  6 14 17  8  5  3 15],0,1,2
128,0.609216359776221,0.02250999099999973,[12 19 18  0  1 13 14 17  8 15  7  2 16  6 10  4 11  5  3  9],0,1,2
256,0.6696547895419007,0.04919648399999943,[12 19  7  0 18 13  8 15 14  4  1  2  6 16 10 17 11  5  3  9],0,1,2
512,0.8212361105381553,0.10871493799999943,[11 19  7  0 18  2  1  9 14  8  4 13  6 16 10 17 12  3 15  5],0,1,2
1024,0.9964883786721243,0.2152668439999994,[11 19  0  7 18  2  1 15  9  8  4 13 16  6 10 17 14 12  3  5],0,1,2
2048,0.9964883786721243,0.49775307999999985,[11 19  0  7 18  2  1 15  9  8  4 13 16  6 10 17 14 12  3  5],0,1,2
4096,0.9964883786721243,1.270890314999999,[11 19  0  7 18  2  1 15  9  8  4 13 16  6 10 17 14 12  3  5],0,1,2
0,0.4325158404457965,1.2801563940000005,[ 0  1 15  8 18  2  9  7 13 11  5 16  4 17 19 12  3 10 14  6],1,1,2
1,0.4325158404457965,1.2810099570000002,[ 0  1 15  8 18  2  9  7 13 11  5 16  4 17 19 12  3 10 14  6],1,1,2
2,0.43731391012224075,1.2815822949999998,[ 0  1 15  9 18  2  8  7 13 11  5 16  4 17 19 12  3 10 14  6],1,1,2
4,0.4380179619897726,1.2823365819999992,[ 0  1  7  9 18  2  8 15 13 11  5 16  4 17 19 12  3 10 14  6],1,1,2
8,0.4685793680823865,1.2836664330000005,[ 2  1  7  9 18  0  8 15 13 11  5  3  4 17 19 12 16 10 14  6],1,1,2
16,0.52993859579378,1.2859596109999991,[ 2  1  7 13 18  0  8 15  9 11  5  3  4 17 19 12 14 10 16  6],1,1,2
32,0.577418788535542,1.2895972350000005,[ 2 19  0 13 18  7  8 15  9 11  5  3  4 17 14 12  1 10 16  6],1,1,2
64,0.6054490347844793,1.299783282,[ 2 19  0 13 18  7  8 15  1 11  5  3  4 17 14 12  9 10 16  6],1,1,2
128,0.6717013853901033,1.3196980509999996,[ 2 13 19  0 18  7  8  4  1 11  5  3 15 17 14 12  9 10 16  6],1,1,2
256,0.7210845386123046,1.3529394929999992,[17 13 19  0  7 18  2  4  1 11  5  3 15  8 14 12  9 10 16  6],1,1,2
512,0.7512584776086022,1.4052063060000002,[ 6  1 19  0  7 18  2  4 13 11  5  3 15  8  9 12 14 17 10 16],1,1,2
1024,0.8206840106867174,1.5473333189999998,[ 6  1 19  0  7 18  2  4 13 11  5  3 12 15  8  9 14 17 10 16],1,1,2
2048,0.823080288600406,1.9092365489999992,[ 6  1 19  0  7 18  2 13  4 11  5  3 12 15  8  9 14 17 10 16],1,1,2
4096,0.823080288600406,2.768097403999999,[ 6  1 19  0  7 18  2 13  4 11  5  3 12 15  8  9 14 17 10 16],1,1,2
0,0.4464772815664908,0.00024968600000008223,[14  2  1 17  4 16  6  7 15 12  9 11 19 18 13  5  0  8  3 10],0,1,3
1,0.4464772815664908,0.0006947159999999286,[14  2  1 17  4 16  6  7 15 12  9 11 19 18 13  5  0  8  3 10],0,1,3
2,0.4464772815664908,0.0012359140000004487,[14  2  1 17  4 16  6  7 15 12  9 11 19 18 13  5  0  8  3 10],0,1,3
4,0.4669309754568065,0.001933918000000645,[14  2  1 17  4 16  6  7 15 12  9  8 19 18 13  5  0 11  3 10],0,1,3
8,0.525657622340597,0.003061371000001145,[14  2 10 17  4 16  6  7 15 12  9  8 19  5 13 18  0 11  3  1],0,1,3
16,0.5468440255715997,0.004561663000000493,[14  2 10 17  4 16  6 18 15 12  9  8 19 11  0  7 13  5  3  1],0,1,3
32,0.607957922571648,0.007211780000000445,[14 13 10 17  4 16  6 18 15 12  9  8 19 11  0  7  2  5  3  1],0,1,3
64,0.7002415931717211,0.012412290000000326,[ 4 13 10 17 14 16  6 18 19  1  9  8 15  2  0  7 11  5  3 12],0,1,3
128,0.7740868213174718,0.022319667999999737,[14 13  4 17 10 16  6 18  2  1  9 15  8 19  0  7 11  5  3 12],0,1,3
256,0.8178200967734484,0.043486115000000325,[14  4 13 17 10 16  6 18  2  1 15  9  8  0  7 19 11  5  3 12],0,1,3
512,0.8465239851779034,0.08933836599999978,[15  4 13 17 10 16  6 18  2  8 14  9  1  7  0 19 11  5  3 12],0,1,3
1024,0.8465239851779034,0.1982321349999996,[15  4 13 17 10 16  6 18  2  8 14  9  1  7  0 19 11  5  3 12],0,1,3
2048,0.8465239851779034,0.48664510999999955,[15  4 13 17 10 16  6 18  2  8 14  9  1  7  0 19 11  5  3 12],0,1,3
4096,0.8465239851779034,1.4848089850000008,[15  4 13 17 10 16  6 18  2  8 14  9  1  7  0 19 11  5  3 12],0,1,3
0,0.37200614184127917,1.4933938219999998,[14 16 12  0  6 13  2  3  5  1 18  8 11 17 19  4 15  9 10  7],1,1,3
1,0.3926287386663813,1.494183104000001,[14 16 12  0  6 13 11  3  5  1 18  8  2 17 19  4 15  9 10  7],1,1,3
2,0.43572979876625156,1.4946592279999997,[ 2 16 12  0  6 13 11  3  5  1 18  8 14 17 19  4 15  9 10  7],1,1,3
4,0.44520396034526577,1.495272163000001,[ 2 16 12  0  6 13 11  3  5 18  1  8 14 17 19  4 15  9 10  7],1,1,3
8,0.4455306463432542,1.4966400540000002,[ 2 10 12  0  6 13 11  3  5 18  1  8 14 17 19  4 15  9 16  7],1,1,3
16,0.46698010106642784,1.4991870630000008,[ 2  9 12  5  6 13 11  3  0 18  1  8 14 17 19  4 15 10 16  7],1,1,3
32,0.5409386103330214,1.5040319590000006,[ 2  9 12  4  6 13  3  5  0 18  1  8 14 15 19 11 17 10 16  7],1,1,3
64,0.5942778296164982,1.5221900510000008,[ 2  1 13 16  4 12  3  5  0 18  9 15 14  8 19 11 17 10  6  7],1,1,3
128,0.6258324784806996,1.5484346809999998,[ 7  1 14 15  9 12  3  5  0 18  4  8 13 16 19 11 17 10  6  2],1,1,3
256,0.6761288790099579,1.5844796490000004,[18  7 15  9 14 12  3  5  0 13  4  8  1 11 19 10 17 16  6  2],1,1,3
512,0.6953455805019035,1.6557181449999998,[18  7 15  9 14 12  3  5  1 13  4  8  0 11 19 17 10 16  6  2],1,1,3
1024,0.7901478909837789,1.799355418000001,[18  7  0  1 15  3 12  9 14  8  4 13 19 11  5 17 10 16  6  2],1,1,3
2048,0.7901478909837789,2.0994235460000006,[18  7  0  1 15  3 12  9 14  8  4 13 19 11  5 17 10 16  6  2],1,1,3
4096,0.7901478909837789,2.960663440000001,[18  7  0  1 15  3 12  9 14  8  4 13 19 11  5 17 10 16  6  2],1,1,3
0,0.39458882985438637,0.0002427080000000359,[19  3 18  6 13  4  0 17 12 11 15 10  9  2 16  7  8  1  5 14],0,1,4
1,0.3952725687470074,0.0007488109999993497,[19  3 18  6  8  4  0 17 12 11 15 10  9  2 16  7 13  1  5 14],0,1,4
2,0.3952725687470074,0.0011269669999993681,[19  3 18  6  8  4  0 17 12 11 15 10  9  2 16  7 13  1  5 14],0,1,4
4,0.42257299737477133,0.0016703680000009768,[19  5 18  6  8  4  0 17 12 11 15 10  9  2 16  7 13  1  3 14],0,1,4
8,0.4534771722535033,0.0025959279999998586,[19  0 18  6  8  4  5 17 12 11  2 10  9 15 16  7 13  1  3 14],0,1,4
16,0.49728951947443994,0.004244525000000721,[19  0 18  6  8  4 10 17 12 11  2  5  9 15 16  7 13 14  3  1],0,1,4
32,0.5464566239965851,0.007052934000000732,[19  0 18  7  8  4 10 17 12 11  2  5  9 15 16  6 13 14  3  1],0,1,4
64,0.5718931812692394,0.013933135000000263,[19  0 18  7  8  4 10 17  1 11  2  5 14  9 16  6 13 15  3 12],0,1,4
128,0.6426216035182052,0.02540518500000033,[19  0 18  7  6 17 10  4  1 14  2  5 15  8 16 13  9 12  3 11],0,1,4
256,0.7255143962510453,0.05624789400000019,[19  0 18  7  6 17 10  4 13  2 16  9 15  8 14  1  5 12  3 11],0,1,4
512,0.9211820437758096,0.12263331299999969,[19  0  7 18  2 16 10 17  6 13 14  9 15  8  4  1 12  3  5 11],0,1,4
1024,0.9739311213272106,0.2485532579999994,[19  0  7 18  2  6 16 13 10 17 14  9 15  8  4  1 12  3  5 11],0,1,4
2048,0.9739311213272106,0.5456709679999996,[19  0  7 18  2  6 16 13 10 17 14  9 15  8  4  1 12  3  5 11],0,1,4
4096,0.9739311213272106,1.818818511,[19  0  7 18  2  6 16 13 10 17 14  9 15  8  4  1 12  3  5 11],0,1,4
0,0.3977799857474214,1.824774969,[18 13  2  3 12  6  4  8 19 16  9 11 14  5 10 17  7 15  1  0],1,1,4
1,0.4190688067107135,1.8253159360000009,[18 13  9  3 12  6  4  8 19 16  2 11 14  5 10 17  7 15  1  0],1,1,4
2,0.4216825571372144,1.8257806270000003,[18 13  9  3 12  6  4  8 19 16  2 11 14  5 17 10  7 15  1  0],1,1,4
4,0.4216825571372144,1.8264240059999999,[18 13  9  3 12  6  4  8 19 16  2 11 14  5 17 10  7 15  1  0],1,1,4
8,0.4216825571372144,1.8272095190000002,[18 13  9  3 12  6  4  8 19 16  2 11 14  5 17 10  7 15  1  0],1,1,4
16,0.4914543419820889,1.8291175640000006,[16 13  9  3 12  2  4  8 19 18  7 11 14 15 17 10  6  5  1  0],1,1,4
32,0.5330640212907128,1.8322108000000004,[16 13  9  3 12  0  4  5 19 18  7 11 14 15 17 10  6  8  1  2],1,1,4
64,0.6090310930856219,1.8384733349999998,[ 2  0 15  3 12 13  1  5 19 18  7 11  9 14 17 10  4  8  6 16],1,1,4
128,0.7018446320295805,1.8503052019999995,[ 2  8 15  3 12  5  1 11 19  0 18  7  9 14 17 10  4 13  6 16],1,1,4
256,0.7502795518396066,1.882353418000001,[16  8 15 12  3  5  1 11 19  0 18  7  9 14 17 10  4 13  2  6],1,1,4
512,0.7920582141378574,1.9441542300000005,[16  8 15 12  3  1  5 11 19  0 18  7  9 14 17 10  4 13  2  6],1,1,4
1024,0.867868572258041,2.0675368820000006,[16 10 17 15  3 12  5 11 19  0 18  7  1  9 14  8  4 13  2  6],1,1,4
2048,0.9430277716750689,2.3827089059999995,[16 10 17 14 12  3  5 11 19  0 18  7  1 15  9  8  4 13  2  6],1,1,4
4096,0.9430277716750689,3.3033011089999995,[16 10 17 14 12  3  5 11 19  0 18  7  1 15  9  8  4 13  2  6],1,1,4
