iter,train_accuracy,test_accuracy,test_f1,fit_time,loss
1,0.588622754491018,0.6011976047904192,0.35053095053095057,1.2244899272918701,1.055392472821766
50,0.6251497005988024,0.6239520958083832,0.37489289641818635,32.094603061676025,0.6488042430976225
100,0.6823353293413174,0.6826347305389222,0.35313457242221147,66.44744277000427,0.6153630953401387
200,0.7089820359281437,0.6694610778443114,0.42500828320929757,131.10446166992188,0.5791361787787345
400,0.7089820359281437,0.6694610778443114,0.42500828320929757,141.30352306365967,0.5791361787787345
800,0.7089820359281437,0.6694610778443114,0.42500828320929757,143.01705598831177,0.5791361787787345
1600,0.7089820359281437,0.6694610778443114,0.42500828320929757,144.52618288993835,0.5791361787787345
3200,0.7089820359281437,0.6694610778443114,0.42500828320929757,141.6795949935913,0.5791361787787345
