,Iteration,Time,Fitness,current_restart,Restarts
144,144,0.007897312500000087,6.0,0,2
145,145,0.007939387843750086,6.0,0,2
146,146,0.007981463187500086,6.0,0,2
147,147,0.008023538531250086,6.0,0,2
148,148,0.008065613875000086,6.0,0,2
149,149,0.008107689218750085,6.0,0,2
150,150,0.008149764562500085,6.0,0,2
151,151,0.008191839906250085,6.0,0,2
152,152,0.008233915250000085,6.0,0,2
153,153,0.008275990593750084,6.0,0,2
154,154,0.008318065937500084,6.0,0,2
155,155,0.008360141281250084,6.0,0,2
156,156,0.008402216625000083,6.0,0,2
157,157,0.008444291968750083,6.0,0,2
158,158,0.008486367312500083,6.0,0,2
159,159,0.008528442656250083,6.0,0,2
160,160,0.008570518000000082,6.0,0,2
161,161,0.008612593343750082,6.0,0,2
162,162,0.008654668687500082,6.0,0,2
163,163,0.008696744031250082,6.0,0,2
164,164,0.008738819375000081,6.0,0,2
165,165,0.008780894718750081,6.0,0,2
166,166,0.008822970062500081,6.0,0,2
167,167,0.00886504540625008,6.0,0,2
168,168,0.00890712075000008,6.0,0,2
169,169,0.00894919609375008,6.0,0,2
170,170,0.00899127143750008,6.0,0,2
171,171,0.00903334678125008,6.0,0,2
172,172,0.00907542212500008,6.0,0,2
173,173,0.009117497468750079,6.0,0,2
174,174,0.009159572812500079,6.0,0,2
175,175,0.009201648156250079,6.0,0,2
176,176,0.009243723500000078,6.0,0,2
177,177,0.009285798843750078,6.0,0,2
178,178,0.009327874187500078,6.0,0,2
179,179,0.009369949531250078,6.0,0,2
180,180,0.009412024875000077,6.0,0,2
181,181,0.009454100218750077,6.0,0,2
182,182,0.009496175562500077,6.0,0,2
183,183,0.009538250906250077,6.0,0,2
184,184,0.009580326250000076,6.0,0,2
185,185,0.009622401593750076,6.0,0,2
186,186,0.009664476937500076,6.0,0,2
187,187,0.009706552281250076,6.0,0,2
188,188,0.009748627625000075,6.0,0,2
189,189,0.009790702968750075,6.0,0,2
190,190,0.009832778312500075,6.0,0,2
191,191,0.009874853656250075,6.0,0,2
192,192,0.009916929000000074,6.0,0,2
193,193,0.009959004343750074,6.0,0,2
194,194,0.010001079687500074,6.0,0,2
195,195,0.010043155031250074,6.0,0,2
196,196,0.010085230375000073,6.0,0,2
197,197,0.010127305718750073,6.0,0,2
198,198,0.010169381062500073,6.0,0,2
199,199,0.010211456406250072,6.0,0,2
200,200,0.010253531750000072,6.0,0,2
201,201,0.010295607093750072,6.0,0,2
202,202,0.010337682437500072,6.0,0,2
203,203,0.010379757781250071,6.0,0,2
204,204,0.010421833125000071,6.0,0,2
205,205,0.010463908468750071,6.0,0,2
206,206,0.01050598381250007,6.0,0,2
207,207,0.01054805915625007,6.0,0,2
208,208,0.01059013450000007,6.0,0,2
209,209,0.01063220984375007,6.0,0,2
210,210,0.01067428518750007,6.0,0,2
211,211,0.01071636053125007,6.0,0,2
212,212,0.01075843587500007,6.0,0,2
213,213,0.010800511218750069,6.0,0,2
214,214,0.010842586562500069,6.0,0,2
215,215,0.010884661906250068,6.0,0,2
216,216,0.010926737250000068,6.0,0,2
217,217,0.010968812593750068,6.0,0,2
218,218,0.011010887937500068,6.0,0,2
219,219,0.011052963281250067,6.0,0,2
220,220,0.011095038625000067,6.0,0,2
221,221,0.011137113968750067,6.0,0,2
222,222,0.011179189312500067,6.0,0,2
223,223,0.011221264656250066,6.0,0,2
224,224,0.011263340000000066,6.0,0,2
225,225,0.011305415343750066,6.0,0,2
226,226,0.011347490687500066,6.0,0,2
227,227,0.011389566031250065,6.0,0,2
228,228,0.011431641375000065,6.0,0,2
229,229,0.011473716718750065,6.0,0,2
230,230,0.011515792062500065,6.0,0,2
231,231,0.011557867406250064,6.0,0,2
232,232,0.011599942750000064,6.0,0,2
233,233,0.011642018093750064,6.0,0,2
234,234,0.011684093437500064,6.0,0,2
235,235,0.011726168781250063,6.0,0,2
236,236,0.011768244125000063,6.0,0,2
237,237,0.011810319468750063,6.0,0,2
238,238,0.011852394812500062,6.0,0,2
239,239,0.011894470156250062,6.0,0,2
240,240,0.011936545500000062,6.0,0,2
241,241,0.011978620843750062,6.0,0,2
242,242,0.012020696187500061,6.0,0,2
243,243,0.012062771531250061,6.0,0,2
244,244,0.012104846875000061,6.0,0,2
245,245,0.01214692221875006,6.0,0,2
246,246,0.01218899756250006,6.0,0,2
247,247,0.01223107290625006,6.0,0,2
248,248,0.01227314825000006,6.0,0,2
249,249,0.01231522359375006,6.0,0,2
250,250,0.01235729893750006,6.0,0,2
251,251,0.01239937428125006,6.0,0,2
252,252,0.012441449625000059,6.0,0,2
253,253,0.012483524968750059,6.0,0,2
254,254,0.012525600312500058,8.0,0,2
255,255,0.012567675656250058,8.0,0,2
256,256,0.012609751000000058,8.0,0,2
257,257,0.012661754769531307,8.0,0,2
258,258,0.012713758539062557,8.0,0,2
259,259,0.012765762308593807,8.0,0,2
260,260,0.012817766078125056,8.0,0,2
261,261,0.012869769847656306,8.0,0,2
262,262,0.012921773617187556,8.0,0,2
263,263,0.012973777386718805,8.0,0,2
264,264,0.013025781156250055,8.0,0,2
265,265,0.013077784925781304,8.0,0,2
266,266,0.013129788695312554,8.0,0,2
267,267,0.013181792464843804,8.0,0,2
268,268,0.013233796234375053,8.0,0,2
269,269,0.013285800003906303,8.0,0,2
270,270,0.013337803773437552,8.0,0,2
271,271,0.013389807542968802,8.0,0,2
272,272,0.013441811312500052,8.0,0,2
273,273,0.013493815082031301,8.0,0,2
274,274,0.01354581885156255,8.0,0,2
275,275,0.0135978226210938,8.0,0,2
276,276,0.01364982639062505,8.0,0,2
277,277,0.0137018301601563,8.0,0,2
278,278,0.01375383392968755,8.0,0,2
279,279,0.013805837699218799,8.0,0,2
280,280,0.013857841468750048,8.0,0,2
281,281,0.013909845238281298,8.0,0,2
282,282,0.013961849007812548,8.0,0,2
283,283,0.014013852777343797,8.0,0,2
284,284,0.014065856546875047,8.0,0,2
285,285,0.014117860316406296,8.0,0,2
286,286,0.014169864085937546,8.0,0,2
287,287,0.014221867855468796,8.0,0,2
288,288,0.014273871625000045,8.0,0,2
289,289,0.014325875394531295,8.0,0,2
290,290,0.014377879164062544,8.0,0,2
291,291,0.014429882933593794,8.0,0,2
292,292,0.014481886703125044,8.0,0,2
293,293,0.014533890472656293,10.0,0,2
294,294,0.014585894242187543,10.0,0,2
295,295,0.014637898011718792,10.0,0,2
296,296,0.014689901781250042,10.0,0,2
297,297,0.014741905550781292,10.0,0,2
298,298,0.014793909320312541,10.0,0,2
299,299,0.014845913089843791,10.0,0,2
300,300,0.01489791685937504,10.0,0,2
301,301,0.01494992062890629,10.0,0,2
302,302,0.01500192439843754,10.0,0,2
303,303,0.01505392816796879,10.0,0,2
304,304,0.015105931937500039,10.0,0,2
305,305,0.015157935707031289,10.0,0,2
306,306,0.015209939476562538,10.0,0,2
307,307,0.015261943246093788,10.0,0,2
308,308,0.015313947015625037,10.0,0,2
309,309,0.015365950785156287,10.0,0,2
310,310,0.015417954554687537,10.0,0,2
311,311,0.015469958324218786,10.0,0,2
312,312,0.015521962093750036,10.0,0,2
313,313,0.015573965863281285,10.0,0,2
314,314,0.015625969632812535,10.0,0,2
315,315,0.015677973402343785,10.0,0,2
316,316,0.015729977171875034,10.0,0,2
317,317,0.015781980941406284,10.0,0,2
318,318,0.015833984710937533,10.0,0,2
319,319,0.015885988480468783,10.0,0,2
320,320,0.015937992250000033,10.0,0,2
321,321,0.015989996019531282,10.0,0,2
322,322,0.016041999789062532,10.0,0,2
323,323,0.01609400355859378,10.0,0,2
324,324,0.01614600732812503,10.0,0,2
325,325,0.01619801109765628,10.0,0,2
326,326,0.01625001486718753,10.0,0,2
327,327,0.01630201863671878,10.0,0,2
328,328,0.01635402240625003,10.0,0,2
329,329,0.01640602617578128,10.0,0,2
330,330,0.01645802994531253,10.0,0,2
331,331,0.01651003371484378,10.0,0,2
332,332,0.016562037484375028,10.0,0,2
333,333,0.016614041253906277,10.0,0,2
334,334,0.016666045023437527,10.0,0,2
335,335,0.016718048792968777,10.0,0,2
336,336,0.016770052562500026,10.0,0,2
337,337,0.016822056332031276,10.0,0,2
338,338,0.016874060101562526,10.0,0,2
339,339,0.016926063871093775,10.0,0,2
340,340,0.016978067640625025,10.0,0,2
341,341,0.017030071410156274,10.0,0,2
342,342,0.017082075179687524,10.0,0,2
343,343,0.017134078949218774,10.0,0,2
344,344,0.017186082718750023,10.0,0,2
345,345,0.017238086488281273,10.0,0,2
346,346,0.017290090257812522,10.0,0,2
347,347,0.017342094027343772,10.0,0,2
348,348,0.01739409779687502,10.0,0,2
349,349,0.01744610156640627,10.0,0,2
350,350,0.01749810533593752,10.0,0,2
351,351,0.01755010910546877,10.0,0,2
352,352,0.01760211287500002,10.0,0,2
353,353,0.01765411664453127,10.0,0,2
354,354,0.01770612041406252,10.0,0,2
355,355,0.01775812418359377,10.0,0,2
356,356,0.01781012795312502,10.0,0,2
357,357,0.017862131722656268,10.0,0,2
358,358,0.017914135492187518,10.0,0,2
359,359,0.017966139261718767,10.0,0,2
360,360,0.018018143031250017,10.0,0,2
361,361,0.018070146800781266,10.0,0,2
362,362,0.018122150570312516,10.0,0,2
363,363,0.018174154339843766,10.0,0,2
364,364,0.018226158109375015,10.0,0,2
365,365,0.018278161878906265,10.0,0,2
366,366,0.018330165648437514,10.0,0,2
367,367,0.018382169417968764,10.0,0,2
368,368,0.018434173187500014,10.0,0,2
369,369,0.018486176957031263,10.0,0,2
370,370,0.018538180726562513,10.0,0,2
371,371,0.018590184496093762,10.0,0,2
372,372,0.018642188265625012,10.0,0,2
373,373,0.01869419203515626,10.0,0,2
374,374,0.01874619580468751,10.0,0,2
375,375,0.01879819957421876,10.0,0,2
376,376,0.01885020334375001,10.0,0,2
377,377,0.01890220711328126,10.0,0,2
378,378,0.01895421088281251,10.0,0,2
379,379,0.01900621465234376,10.0,0,2
380,380,0.01905821842187501,10.0,0,2
381,381,0.01911022219140626,10.0,0,2
382,382,0.019162225960937508,10.0,0,2
383,383,0.019214229730468758,10.0,0,2
384,384,0.019266233500000007,10.0,0,2
385,385,0.019318237269531257,10.0,0,2
386,386,0.019370241039062507,10.0,0,2
387,387,0.019422244808593756,10.0,0,2
388,388,0.019474248578125006,10.0,0,2
389,389,0.019526252347656255,10.0,0,2
390,390,0.019578256117187505,10.0,0,2
391,391,0.019630259886718755,10.0,0,2
392,392,0.019682263656250004,10.0,0,2
393,393,0.019734267425781254,10.0,0,2
394,394,0.019786271195312503,10.0,0,2
395,395,0.019838274964843753,10.0,0,2
396,396,0.019890278734375003,10.0,0,2
397,397,0.019942282503906252,10.0,0,2
398,398,0.019994286273437502,10.0,0,2
399,399,0.02004629004296875,10.0,0,2
400,400,0.0200982938125,10.0,0,2
401,401,0.02015029758203125,10.0,0,2
402,402,0.0202023013515625,10.0,0,2
403,403,0.02025430512109375,10.0,0,2
404,404,0.020306308890625,10.0,0,2
405,405,0.02035831266015625,10.0,0,2
406,406,0.0204103164296875,10.0,0,2
407,407,0.020462320199218748,10.0,0,2
408,408,0.020514323968749998,10.0,0,2
409,409,0.020566327738281247,10.0,0,2
410,410,0.020618331507812497,10.0,0,2
411,411,0.020670335277343747,10.0,0,2
412,412,0.020722339046874996,10.0,0,2
413,413,0.020774342816406246,10.0,0,2
414,414,0.020826346585937495,13.0,0,2
415,415,0.020878350355468745,13.0,0,2
416,416,0.020930354124999995,13.0,0,2
417,417,0.020982357894531244,13.0,0,2
418,418,0.021034361664062494,13.0,0,2
419,419,0.021086365433593744,13.0,0,2
420,420,0.021138369203124993,13.0,0,2
421,421,0.021190372972656243,13.0,0,2
422,422,0.021242376742187492,13.0,0,2
423,423,0.021294380511718742,13.0,0,2
424,424,0.02134638428124999,13.0,0,2
425,425,0.02139838805078124,13.0,0,2
426,426,0.02145039182031249,13.0,0,2
427,427,0.02150239558984374,13.0,0,2
428,428,0.02155439935937499,13.0,0,2
429,429,0.02160640312890624,13.0,0,2
430,430,0.02165840689843749,13.0,0,2
431,431,0.02171041066796874,13.0,0,2
432,432,0.02176241443749999,13.0,0,2
433,433,0.021814418207031238,13.0,0,2
434,434,0.021866421976562488,13.0,0,2
435,435,0.021918425746093737,13.0,0,2
436,436,0.021970429515624987,13.0,0,2
437,437,0.022022433285156236,13.0,0,2
438,438,0.022074437054687486,13.0,0,2
439,439,0.022126440824218736,13.0,0,2
440,440,0.022178444593749985,13.0,0,2
441,441,0.022230448363281235,13.0,0,2
442,442,0.022282452132812484,13.0,0,2
443,443,0.022334455902343734,13.0,0,2
444,444,0.022386459671874984,13.0,0,2
445,445,0.022438463441406233,13.0,0,2
446,446,0.022490467210937483,13.0,0,2
447,447,0.022542470980468732,13.0,0,2
448,448,0.022594474749999982,13.0,0,2
449,449,0.02264647851953123,13.0,0,2
450,450,0.02269848228906248,13.0,0,2
451,451,0.02275048605859373,13.0,0,2
452,452,0.02280248982812498,13.0,0,2
453,453,0.02285449359765623,13.0,0,2
454,454,0.02290649736718748,13.0,0,2
455,455,0.02295850113671873,13.0,0,2
456,456,0.02301050490624998,13.0,0,2
457,457,0.02306250867578123,13.0,0,2
458,458,0.023114512445312478,13.0,0,2
459,459,0.023166516214843728,13.0,0,2
460,460,0.023218519984374977,13.0,0,2
461,461,0.023270523753906227,13.0,0,2
462,462,0.023322527523437477,13.0,0,2
463,463,0.023374531292968726,13.0,0,2
464,464,0.023426535062499976,13.0,0,2
465,465,0.023478538832031225,13.0,0,2
466,466,0.023530542601562475,13.0,0,2
467,467,0.023582546371093725,13.0,0,2
468,468,0.023634550140624974,13.0,0,2
469,469,0.023686553910156224,13.0,0,2
470,470,0.023738557679687473,13.0,0,2
471,471,0.023790561449218723,13.0,0,2
472,472,0.023842565218749973,13.0,0,2
473,473,0.023894568988281222,13.0,0,2
474,474,0.023946572757812472,13.0,0,2
475,475,0.02399857652734372,13.0,0,2
476,476,0.02405058029687497,13.0,0,2
477,477,0.02410258406640622,13.0,0,2
478,478,0.02415458783593747,13.0,0,2
479,479,0.02420659160546872,13.0,0,2
480,480,0.02425859537499997,13.0,0,2
481,481,0.02431059914453122,13.0,0,2
482,482,0.02436260291406247,13.0,0,2
483,483,0.024414606683593718,13.0,0,2
484,484,0.024466610453124968,13.0,0,2
485,485,0.024518614222656217,13.0,0,2
486,486,0.024570617992187467,13.0,0,2
487,487,0.024622621761718717,13.0,0,2
488,488,0.024674625531249966,13.0,0,2
489,489,0.024726629300781216,13.0,0,2
490,490,0.024778633070312465,13.0,0,2
491,491,0.024830636839843715,13.0,0,2
492,492,0.024882640609374965,13.0,0,2
493,493,0.024934644378906214,13.0,0,2
494,494,0.024986648148437464,13.0,0,2
495,495,0.025038651917968714,13.0,0,2
496,496,0.025090655687499963,13.0,0,2
497,497,0.025142659457031213,13.0,0,2
498,498,0.025194663226562462,13.0,0,2
499,499,0.025246666996093712,13.0,0,2
500,500,0.02529867076562496,13.0,0,2
501,501,0.02535067453515621,13.0,0,2
502,502,0.02540267830468746,13.0,0,2
503,503,0.02545468207421871,13.0,0,2
504,504,0.02550668584374996,13.0,0,2
505,505,0.02555868961328121,16.0,0,2
506,506,0.02561069338281246,16.0,0,2
507,507,0.02566269715234371,16.0,0,2
508,508,0.02571470092187496,16.0,0,2
509,509,0.025766704691406208,16.0,0,2
510,510,0.025818708460937458,16.0,0,2
511,511,0.025870712230468707,16.0,0,2
512,512,0.025922715999999957,16.0,0,2
513,513,0.02599196838867183,16.0,0,2
514,514,0.026061220777343706,16.0,0,2
515,515,0.02613047316601558,16.0,0,2
516,516,0.026199725554687456,16.0,0,2
517,517,0.026268977943359334,17.0,0,2
518,518,0.02633823033203121,17.0,0,2
519,519,0.026407482720703084,17.0,0,2
520,520,0.026476735109374958,17.0,0,2
521,521,0.026545987498046833,17.0,0,2
522,522,0.026615239886718708,17.0,0,2
523,523,0.026684492275390582,17.0,0,2
524,524,0.02675374466406246,17.0,0,2
525,525,0.026822997052734335,17.0,0,2
526,526,0.02689224944140621,17.0,0,2
527,527,0.026961501830078085,17.0,0,2
528,528,0.02703075421874996,17.0,0,2
529,529,0.027100006607421834,17.0,0,2
530,530,0.02716925899609371,17.0,0,2
531,531,0.027238511384765584,17.0,0,2
532,532,0.02730776377343746,17.0,0,2
533,533,0.027377016162109337,17.0,0,2
534,534,0.02744626855078121,17.0,0,2
535,535,0.027515520939453086,17.0,0,2
536,536,0.02758477332812496,17.0,0,2
537,537,0.027654025716796836,17.0,0,2
538,538,0.02772327810546871,17.0,0,2
539,539,0.027792530494140585,17.0,0,2
540,540,0.027861782882812464,17.0,0,2
541,541,0.02793103527148434,17.0,0,2
542,542,0.028000287660156213,17.0,0,2
543,543,0.028069540048828088,17.0,0,2
544,544,0.028138792437499963,17.0,0,2
545,545,0.028208044826171837,17.0,0,2
546,546,0.028277297214843712,17.0,0,2
547,547,0.028346549603515587,18.0,0,2
548,548,0.02841580199218746,18.0,0,2
549,549,0.02848505438085934,18.0,0,2
550,550,0.028554306769531215,18.0,0,2
551,551,0.02862355915820309,18.0,0,2
552,552,0.028692811546874964,18.0,0,2
553,553,0.02876206393554684,18.0,0,2
554,554,0.028831316324218714,18.0,0,2
555,555,0.02890056871289059,18.0,0,2
556,556,0.028969821101562467,18.0,0,2
557,557,0.02903907349023434,18.0,0,2
558,558,0.029108325878906216,18.0,0,2
559,559,0.02917757826757809,18.0,0,2
560,560,0.029246830656249966,18.0,0,2
561,561,0.02931608304492184,18.0,0,2
562,562,0.029385335433593715,18.0,0,2
563,563,0.02945458782226559,18.0,0,2
564,564,0.029523840210937465,18.0,0,2
565,565,0.029593092599609343,18.0,0,2
566,566,0.029662344988281217,18.0,0,2
567,567,0.029731597376953092,18.0,0,2
568,568,0.029800849765624967,18.0,0,2
569,569,0.02987010215429684,18.0,0,2
570,570,0.029939354542968716,18.0,0,2
571,571,0.03000860693164059,18.0,0,2
572,572,0.03007785932031247,18.0,0,2
573,573,0.03014711170898434,18.0,0,2
574,574,0.03021636409765622,18.0,0,2
575,575,0.030285616486328094,18.0,0,2
576,576,0.03035486887499997,18.0,0,2
577,577,0.030424121263671843,18.0,0,2
578,578,0.030493373652343718,18.0,0,2
579,579,0.030562626041015596,18.0,0,2
580,580,0.030631878429687467,18.0,0,2
581,581,0.030701130818359346,18.0,0,2
582,582,0.03077038320703122,18.0,0,2
583,583,0.030839635595703095,23.0,0,2
584,584,0.03090888798437497,23.0,0,2
585,585,0.030978140373046845,23.0,0,2
586,586,0.03104739276171872,23.0,0,2
587,587,0.031116645150390594,23.0,0,2
588,588,0.031185897539062472,23.0,0,2
589,589,0.031255149927734344,23.0,0,2
590,590,0.03132440231640622,23.0,0,2
591,591,0.0313936547050781,23.0,0,2
592,592,0.03146290709374997,23.0,0,2
593,593,0.03153215948242184,23.0,0,2
594,594,0.03160141187109372,23.0,0,2
595,595,0.0316706642597656,23.0,0,2
596,596,0.03173991664843747,23.0,0,2
597,597,0.03180916903710935,23.0,0,2
598,598,0.03187842142578122,23.0,0,2
599,599,0.0319476738144531,23.0,0,2
600,600,0.032016926203124976,23.0,0,2
601,601,0.03208617859179685,23.0,0,2
602,602,0.032155430980468726,23.0,0,2
603,603,0.0322246833691406,23.0,0,2
604,604,0.032293935757812475,23.0,0,2
605,605,0.03236318814648435,23.0,0,2
606,606,0.032432440535156225,23.0,0,2
607,607,0.032501692923828096,23.0,0,2
608,608,0.032570945312499974,23.0,0,2
609,609,0.03264019770117185,23.0,0,2
610,610,0.032709450089843724,23.0,0,2
611,611,0.0327787024785156,23.0,0,2
612,612,0.03284795486718747,23.0,0,2
613,613,0.03291720725585935,23.0,0,2
614,614,0.03298645964453122,23.0,0,2
615,615,0.0330557120332031,23.0,0,2
616,616,0.03312496442187497,23.0,0,2
617,617,0.03319421681054685,23.0,0,2
618,618,0.03326346919921873,23.0,0,2
619,619,0.0333327215878906,23.0,0,2
620,620,0.03340197397656248,23.0,0,2
621,621,0.03347122636523435,23.0,0,2
622,622,0.03354047875390623,23.0,0,2
623,623,0.033609731142578106,23.0,0,2
624,624,0.03367898353124998,23.0,0,2
625,625,0.03374823591992185,23.0,0,2
626,626,0.03381748830859373,23.0,0,2
627,627,0.033886740697265605,23.0,0,2
628,628,0.033955993085937476,23.0,0,2
629,629,0.034025245474609354,23.0,0,2
630,630,0.034094497863281226,23.0,0,2
631,631,0.034163750251953104,23.0,0,2
632,632,0.03423300264062498,23.0,0,2
633,633,0.03430225502929685,23.0,0,2
634,634,0.034371507417968725,23.0,0,2
635,635,0.0344407598066406,23.0,0,2
636,636,0.03451001219531248,23.0,0,2
637,637,0.03457926458398435,23.0,0,2
638,638,0.03464851697265623,23.0,0,2
639,639,0.0347177693613281,23.0,0,2
640,640,0.03478702174999998,23.0,0,2
641,641,0.03485627413867186,23.0,0,2
642,642,0.03492552652734373,23.0,0,2
643,643,0.03499477891601561,23.0,0,2
644,644,0.03506403130468748,23.0,0,2
645,645,0.03513328369335936,23.0,0,2
646,646,0.035202536082031236,23.0,0,2
647,647,0.03527178847070311,23.0,0,2
648,648,0.03534104085937498,23.0,0,2
649,649,0.035410293248046856,23.0,0,2
650,650,0.035479545636718735,23.0,0,2
651,651,0.035548798025390606,23.0,0,2
652,652,0.035618050414062484,23.0,0,2
653,653,0.035687302802734355,23.0,0,2
654,654,0.035756555191406234,23.0,0,2
655,655,0.03582580758007811,23.0,0,2
656,656,0.03589505996874998,23.0,0,2
657,657,0.035964312357421854,23.0,0,2
658,658,0.03603356474609373,23.0,0,2
659,659,0.03610281713476561,23.0,0,2
660,660,0.03617206952343748,23.0,0,2
661,661,0.03624132191210936,23.0,0,2
