,Fitness,Iteration,Restarts,State,Time,current_restart
0,2899.618484099539,0,1,"[ 1  0 14  9 21 19 23  6  3 20  5 27 12  4 10 16 28 25 17  2  7 26 24 18
 11 22 29 13 15  8]",0.00029371299933700357,0
1,2883.3255426346573,1,1,"[ 1  0 14  9 21 19 23  6  3 20  5 27 12  4 10 16 28 25 17  2  7 15 24 18
 11 22 29 13 26  8]",0.0008725919997232268,0
2,2883.3255426346573,2,1,"[ 1  0 14  9 21 19 23  6  3 20  5 27 12  4 10 16 28 25 17  2  7 15 24 18
 11 22 29 13 26  8]",0.001381883999783895,0
3,2883.3255426346573,4,1,"[ 1  0 14  9 21 19 23  6  3 20  5 27 12  4 10 16 28 25 17  2  7 15 24 18
 11 22 29 13 26  8]",0.002276948999679007,0
4,2795.395984351143,8,1,"[ 1  0 14  9 21 19 23  6  3 20  5 27 12  4 18 16 28 25 17  2  7 15 24 10
 11 22 29 13 26  8]",0.003362191999258357,0
5,2678.5864277730902,16,1,"[ 1 22 14  9 21 19 23  6  3 20  5 27 12  4 18 16 28 25 17  2  7 15 24 10
 11  0 29 13 26  8]",0.0058798139998543775,0
6,2255.950138396589,32,1,"[19 22 14  9  1 25 16  6 20  3  5 27 12 11 18  7 28 15 13  2 23 21 24 10
  4  0 29 17 26  8]",0.008919754999624274,0
7,1872.505372972877,64,1,"[19 22 15 14  1  9 26 28 12  3  5 27 20 11 25  7  6 18 13  2 23 21 24 17
  4  0 29 10 16  8]",0.015033422999294999,0
8,1770.7056921609378,128,1,"[19 22 15 14  1  9 24 13 12  3  5 27 20 11 25 21  6 18 26  2 23  7 28 17
  4  0 29 10 16  8]",0.02566631499939831,0
9,1479.0697257698737,256,1,"[19  1  9 24  8 26 14 25 12  5  3 27 20 11 15 21  6 18  7  2 23 13 28 29
  4  0 17 10 16 22]",0.048317541999495006,0
10,1420.0528908477395,512,1,"[19  1  9  8 24 26 14 25 12  5  3 27 20 11 15 21 18  6 23  2  7 17 28 29
  4  0 13 16 10 22]",0.09464150199983123,0
11,1296.8360817972932,1024,1,"[ 9 22 19  8 24 26 14 25  5  3 12 20 11 27 15 21 18  6  2 29 28 17  7 23
  4  0 13 16 10  1]",0.2026128190000236,0
12,1220.7935959724766,2048,1,"[ 1 22 19  8 24 26 14 25  5  3 12 20 11 27 15 21 29  6 18 28 17  7  2 23
  4  0 13 16 10  9]",0.4961770139998407,0
13,1218.796453022952,4096,1,"[ 1 22 19  8 24 26 14 25  5  3 12 20 11 27 15 21 29  6 18 28 17  7 23  2
  4  0 13 16 10  9]",1.3799659050000628,0
14,1218.796453022952,8192,1,"[ 1 22 19  8 24 26 14 25  5  3 12 20 11 27 15 21 29  6 18 28 17  7 23  2
  4  0 13 16 10  9]",3.212929671999518,0
15,2899.618484099539,0,5,"[ 1  0 14  9 21 19 23  6  3 20  5 27 12  4 10 16 28 25 17  2  7 26 24 18
 11 22 29 13 15  8]",0.00021077900055388454,0
16,2883.3255426346573,1,5,"[ 1  0 14  9 21 19 23  6  3 20  5 27 12  4 10 16 28 25 17  2  7 15 24 18
 11 22 29 13 26  8]",0.0007359380006164429,0
17,2883.3255426346573,2,5,"[ 1  0 14  9 21 19 23  6  3 20  5 27 12  4 10 16 28 25 17  2  7 15 24 18
 11 22 29 13 26  8]",0.0012690720004684408,0
18,2883.3255426346573,4,5,"[ 1  0 14  9 21 19 23  6  3 20  5 27 12  4 10 16 28 25 17  2  7 15 24 18
 11 22 29 13 26  8]",0.0023345150002569426,0
19,2795.395984351143,8,5,"[ 1  0 14  9 21 19 23  6  3 20  5 27 12  4 18 16 28 25 17  2  7 15 24 10
 11 22 29 13 26  8]",0.0031479720000788802,0
20,2678.5864277730902,16,5,"[ 1 22 14  9 21 19 23  6  3 20  5 27 12  4 18 16 28 25 17  2  7 15 24 10
 11  0 29 13 26  8]",0.00452129400036938,0
