,Iteration,Fitness,Time,State,current_restart,Restarts
0,0,550.0,0.00020444400000130258,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",0,1
1,1,550.0,0.0008145980000016095,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",0,1
2,2,570.0,0.0013338450000013324,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 3 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",0,1
3,4,570.0,0.0019207899999997835,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 3 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",0,1
4,8,578.0,0.0028457990000028133,"[0 0 3 2 3 0 2 1 3 3 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 3 2 0 4 4 2 4 2 1 0 2
 3 1 0 1 0 2 1 1 1 4 2 3 0]",0,1
5,16,588.0,0.004158317000001688,"[0 0 3 2 3 0 2 1 3 3 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 4 2 0 4 4 2 4 2 1 0 2
 3 1 0 1 0 2 1 1 1 4 2 3 0]",0,1
6,32,670.0,0.011873004000001686,"[0 0 3 2 3 0 2 1 3 3 4 4 4 3 4 2 3 4 2 1 2 4 4 0 4 3 4 2 0 4 4 2 4 2 1 4 2
 3 1 0 3 0 2 4 1 1 4 2 3 1]",0,1
7,64,774.0,0.016812390000001898,"[0 0 3 2 3 0 2 1 3 4 4 4 4 3 4 4 3 4 2 2 2 4 4 0 4 3 4 2 4 4 4 3 4 2 2 4 2
 3 1 2 3 1 2 4 1 1 4 2 3 2]",0,1
8,128,884.0,0.029805640000002853,"[0 0 4 2 3 4 4 1 3 4 4 4 4 3 4 4 3 4 2 2 3 4 4 0 4 3 4 4 4 4 4 3 4 3 2 4 4
 3 1 4 4 1 3 4 2 1 4 2 3 4]",0,1
9,256,884.0,0.04959326400000208,"[0 0 4 2 3 4 4 1 3 4 4 4 4 3 4 4 3 4 2 2 3 4 4 0 4 3 4 4 4 4 4 3 4 3 2 4 4
 3 1 4 4 1 3 4 2 1 4 2 3 4]",0,1
