,Iteration,Time,Fitness,current_restart,Restarts
61,61,0.0046215135000006735,5.0,0,1
62,62,0.0046747950000006755,5.0,0,1
63,63,0.0047280765000006775,5.0,0,1
64,64,0.0047813580000006795,5.0,0,1
65,65,0.004840361000000681,5.0,0,1
66,66,0.004899364000000683,5.0,0,1
67,67,0.004958367000000685,5.0,0,1
68,68,0.005017370000000687,5.0,0,1
69,69,0.005076373000000689,5.0,0,1
70,70,0.005135376000000691,5.0,0,1
71,71,0.005194379000000693,5.0,0,1
72,72,0.005253382000000695,5.0,0,1
73,73,0.005312385000000697,5.0,0,1
74,74,0.005371388000000699,5.0,0,1
75,75,0.0054303910000007005,5.0,0,1
76,76,0.0054893940000007024,5.0,0,1
77,77,0.005548397000000704,5.0,0,1
78,78,0.005607400000000706,5.0,0,1
79,79,0.005666403000000708,5.0,0,1
80,80,0.00572540600000071,5.0,0,1
81,81,0.005784409000000712,5.0,0,1
82,82,0.005843412000000714,5.0,0,1
83,83,0.005902415000000716,5.0,0,1
84,84,0.005961418000000718,5.0,0,1
85,85,0.00602042100000072,5.0,0,1
86,86,0.006079424000000722,5.0,0,1
87,87,0.0061384270000007235,5.0,0,1
88,88,0.006197430000000725,5.0,0,1
89,89,0.006256433000000727,5.0,0,1
90,90,0.006315436000000729,5.0,0,1
91,91,0.006374439000000731,5.0,0,1
92,92,0.006433442000000733,5.0,0,1
93,93,0.006492445000000735,5.0,0,1
94,94,0.006551448000000737,5.0,0,1
95,95,0.006610451000000739,5.0,0,1
96,96,0.006669454000000741,5.0,0,1
97,97,0.006728457000000743,5.0,0,1
98,98,0.0067874600000007446,6.0,0,1
99,99,0.0068464630000007465,6.0,0,1
100,100,0.006905466000000748,6.0,0,1
101,101,0.00696446900000075,11.0,0,1
102,102,0.007023472000000752,11.0,0,1
103,103,0.007082475000000754,11.0,0,1
104,104,0.007141478000000756,11.0,0,1
105,105,0.007200481000000758,11.0,0,1
106,106,0.00725948400000076,11.0,0,1
107,107,0.007318487000000762,11.0,0,1
108,108,0.007377490000000764,11.0,0,1
109,109,0.007436493000000766,11.0,0,1
110,110,0.0074954960000007675,11.0,0,1
111,111,0.0075544990000007695,11.0,0,1
112,112,0.007613502000000771,11.0,0,1
113,113,0.007672505000000773,11.0,0,1
114,114,0.007731508000000775,11.0,0,1
115,115,0.007790511000000777,11.0,0,1
116,116,0.007849514000000779,11.0,0,1
117,117,0.007908517000000781,11.0,0,1
118,118,0.007967520000000783,11.0,0,1
119,119,0.008026523000000785,11.0,0,1
120,120,0.008085526000000787,11.0,0,1
121,121,0.008144529000000789,11.0,0,1
122,122,0.00820353200000079,11.0,0,1
123,123,0.008262535000000792,11.0,0,1
124,124,0.008321538000000794,11.0,0,1
125,125,0.008380541000000796,11.0,0,1
126,126,0.008439544000000798,11.0,0,1
127,127,0.0084985470000008,11.0,0,1
128,128,0.008557550000000802,11.0,0,1
129,129,0.008618187328125804,11.0,0,1
130,130,0.008678824656250805,11.0,0,1
131,131,0.008739461984375807,11.0,0,1
132,132,0.008800099312500809,11.0,0,1
133,133,0.00886073664062581,11.0,0,1
134,134,0.008921373968750812,11.0,0,1
135,135,0.008982011296875814,11.0,0,1
136,136,0.009042648625000815,11.0,0,1
137,137,0.009103285953125817,11.0,0,1
138,138,0.009163923281250819,11.0,0,1
139,139,0.00922456060937582,11.0,0,1
140,140,0.009285197937500822,11.0,0,1
141,141,0.009345835265625824,11.0,0,1
142,142,0.009406472593750825,11.0,0,1
143,143,0.009467109921875827,11.0,0,1
144,144,0.009527747250000829,11.0,0,1
145,145,0.00958838457812583,11.0,0,1
146,146,0.009649021906250832,11.0,0,1
147,147,0.009709659234375834,11.0,0,1
148,148,0.009770296562500835,11.0,0,1
149,149,0.009830933890625837,11.0,0,1
150,150,0.009891571218750839,11.0,0,1
151,151,0.00995220854687584,11.0,0,1
152,152,0.010012845875000842,11.0,0,1
153,153,0.010073483203125844,11.0,0,1
154,154,0.010134120531250845,11.0,0,1
155,155,0.010194757859375847,11.0,0,1
156,156,0.010255395187500849,12.0,0,1
157,157,0.01031603251562585,12.0,0,1
158,158,0.010376669843750852,12.0,0,1
159,159,0.010437307171875854,12.0,0,1
160,160,0.010497944500000855,12.0,0,1
161,161,0.010558581828125857,12.0,0,1
162,162,0.010619219156250859,12.0,0,1
163,163,0.01067985648437586,12.0,0,1
164,164,0.010740493812500862,12.0,0,1
165,165,0.010801131140625864,12.0,0,1
166,166,0.010861768468750865,12.0,0,1
167,167,0.010922405796875867,12.0,0,1
168,168,0.010983043125000869,12.0,0,1
169,169,0.01104368045312587,13.0,0,1
170,170,0.011104317781250872,13.0,0,1
171,171,0.011164955109375874,13.0,0,1
172,172,0.011225592437500875,13.0,0,1
173,173,0.011286229765625877,13.0,0,1
174,174,0.011346867093750879,13.0,0,1
175,175,0.01140750442187588,13.0,0,1
176,176,0.011468141750000882,13.0,0,1
177,177,0.011528779078125884,13.0,0,1
178,178,0.011589416406250885,13.0,0,1
179,179,0.011650053734375887,13.0,0,1
180,180,0.011710691062500889,13.0,0,1
181,181,0.01177132839062589,13.0,0,1
182,182,0.011831965718750892,13.0,0,1
183,183,0.011892603046875894,13.0,0,1
184,184,0.011953240375000895,16.0,0,1
185,185,0.012013877703125897,16.0,0,1
186,186,0.012074515031250899,16.0,0,1
187,187,0.0121351523593759,16.0,0,1
188,188,0.012195789687500902,16.0,0,1
189,189,0.012256427015625904,16.0,0,1
190,190,0.012317064343750905,16.0,0,1
191,191,0.012377701671875907,16.0,0,1
192,192,0.012438339000000909,16.0,0,1
193,193,0.01249897632812591,16.0,0,1
194,194,0.012559613656250912,19.0,0,1
195,195,0.012620250984375914,19.0,0,1
196,196,0.012680888312500915,19.0,0,1
197,197,0.012741525640625917,19.0,0,1
198,198,0.012802162968750919,19.0,0,1
199,199,0.01286280029687592,19.0,0,1
200,200,0.012923437625000922,19.0,0,1
201,201,0.012984074953125924,19.0,0,1
202,202,0.013044712281250925,19.0,0,1
203,203,0.013105349609375927,19.0,0,1
204,204,0.013165986937500929,19.0,0,1
205,205,0.01322662426562593,19.0,0,1
206,206,0.013287261593750932,19.0,0,1
207,207,0.013347898921875934,19.0,0,1
208,208,0.013408536250000935,19.0,0,1
209,209,0.013469173578125937,19.0,0,1
210,210,0.013529810906250939,19.0,0,1
211,211,0.01359044823437594,19.0,0,1
212,212,0.013651085562500942,19.0,0,1
213,213,0.013711722890625944,19.0,0,1
214,214,0.013772360218750945,19.0,0,1
215,215,0.013832997546875947,19.0,0,1
216,216,0.013893634875000949,19.0,0,1
217,217,0.01395427220312595,19.0,0,1
218,218,0.014014909531250952,19.0,0,1
219,219,0.014075546859375954,19.0,0,1
220,220,0.014136184187500955,19.0,0,1
221,221,0.014196821515625957,19.0,0,1
222,222,0.014257458843750959,19.0,0,1
223,223,0.01431809617187596,19.0,0,1
224,224,0.014378733500000962,19.0,0,1
225,225,0.014439370828125964,19.0,0,1
226,226,0.014500008156250965,19.0,0,1
227,227,0.014560645484375967,19.0,0,1
228,228,0.014621282812500969,19.0,0,1
229,229,0.01468192014062597,19.0,0,1
230,230,0.014742557468750972,19.0,0,1
231,231,0.014803194796875974,19.0,0,1
232,232,0.014863832125000975,19.0,0,1
233,233,0.014924469453125977,19.0,0,1
234,234,0.014985106781250979,19.0,0,1
235,235,0.01504574410937598,19.0,0,1
236,236,0.015106381437500982,19.0,0,1
237,237,0.015167018765625984,19.0,0,1
238,238,0.015227656093750985,19.0,0,1
239,239,0.015288293421875987,19.0,0,1
240,240,0.015348930750000989,19.0,0,1
241,241,0.01540956807812599,19.0,0,1
242,242,0.015470205406250992,19.0,0,1
243,243,0.015530842734375994,19.0,0,1
244,244,0.015591480062500995,19.0,0,1
245,245,0.015652117390625997,19.0,0,1
246,246,0.015712754718751,19.0,0,1
247,247,0.015773392046876,19.0,0,1
248,248,0.015834029375001002,19.0,0,1
249,249,0.015894666703126004,19.0,0,1
250,250,0.015955304031251005,19.0,0,1
251,251,0.016015941359376007,19.0,0,1
252,252,0.01607657868750101,19.0,0,1
253,253,0.01613721601562601,19.0,0,1
254,254,0.016197853343751012,19.0,0,1
255,255,0.016258490671876014,19.0,0,1
256,256,0.016319128000001015,19.0,0,1
257,257,0.016423050769532266,19.0,0,1
258,258,0.016526973539063516,19.0,0,1
259,259,0.016630896308594767,19.0,0,1
260,260,0.016734819078126018,19.0,0,1
261,261,0.016838741847657268,19.0,0,1
262,262,0.01694266461718852,19.0,0,1
263,263,0.01704658738671977,19.0,0,1
264,264,0.01715051015625102,19.0,0,1
265,265,0.01725443292578227,19.0,0,1
266,266,0.01735835569531352,19.0,0,1
267,267,0.01746227846484477,19.0,0,1
268,268,0.017566201234376022,19.0,0,1
269,269,0.017670124003907273,19.0,0,1
270,270,0.017774046773438523,19.0,0,1
271,271,0.017877969542969774,19.0,0,1
272,272,0.017981892312501024,19.0,0,1
273,273,0.018085815082032275,19.0,0,1
274,274,0.018189737851563526,19.0,0,1
275,275,0.018293660621094776,19.0,0,1
276,276,0.018397583390626027,19.0,0,1
277,277,0.018501506160157277,19.0,0,1
278,278,0.018605428929688528,19.0,0,1
279,279,0.01870935169921978,19.0,0,1
280,280,0.01881327446875103,19.0,0,1
281,281,0.01891719723828228,19.0,0,1
282,282,0.01902112000781353,19.0,0,1
283,283,0.01912504277734478,19.0,0,1
284,284,0.01922896554687603,19.0,0,1
285,285,0.019332888316407282,19.0,0,1
286,286,0.019436811085938532,19.0,0,1
287,287,0.019540733855469783,19.0,0,1
288,288,0.019644656625001033,19.0,0,1
289,289,0.019748579394532284,19.0,0,1
290,290,0.019852502164063535,19.0,0,1
291,291,0.019956424933594785,19.0,0,1
292,292,0.020060347703126036,19.0,0,1
293,293,0.020164270472657286,19.0,0,1
294,294,0.020268193242188537,19.0,0,1
295,295,0.020372116011719787,19.0,0,1
296,296,0.020476038781251038,19.0,0,1
297,297,0.02057996155078229,19.0,0,1
298,298,0.02068388432031354,19.0,0,1
299,299,0.02078780708984479,19.0,0,1
300,300,0.02089172985937604,19.0,0,1
301,301,0.02099565262890729,19.0,0,1
302,302,0.02109957539843854,19.0,0,1
303,303,0.021203498167969792,19.0,0,1
304,304,0.021307420937501043,19.0,0,1
305,305,0.021411343707032293,19.0,0,1
306,306,0.021515266476563544,19.0,0,1
307,307,0.021619189246094794,19.0,0,1
308,308,0.021723112015626045,19.0,0,1
309,309,0.021827034785157295,19.0,0,1
310,310,0.021930957554688546,19.0,0,1
311,311,0.022034880324219797,19.0,0,1
312,312,0.022138803093751047,19.0,0,1
313,313,0.022242725863282298,20.0,0,1
314,314,0.02234664863281355,20.0,0,1
315,315,0.0224505714023448,20.0,0,1
316,316,0.02255449417187605,20.0,0,1
317,317,0.0226584169414073,20.0,0,1
318,318,0.02276233971093855,20.0,0,1
319,319,0.0228662624804698,20.0,0,1
320,320,0.02297018525000105,20.0,0,1
321,321,0.023074108019532302,20.0,0,1
322,322,0.023178030789063553,20.0,0,1
323,323,0.023281953558594803,20.0,0,1
324,324,0.023385876328126054,20.0,0,1
325,325,0.023489799097657305,20.0,0,1
326,326,0.023593721867188555,20.0,0,1
327,327,0.023697644636719806,20.0,0,1
328,328,0.023801567406251056,21.0,0,1
329,329,0.023905490175782307,21.0,0,1
330,330,0.024009412945313557,21.0,0,1
331,331,0.024113335714844808,21.0,0,1
332,332,0.02421725848437606,21.0,0,1
333,333,0.02432118125390731,21.0,0,1
334,334,0.02442510402343856,21.0,0,1
335,335,0.02452902679296981,21.0,0,1
336,336,0.02463294956250106,21.0,0,1
337,337,0.02473687233203231,21.0,0,1
338,338,0.024840795101563562,21.0,0,1
339,339,0.024944717871094813,21.0,0,1
340,340,0.025048640640626063,21.0,0,1
341,341,0.025152563410157314,21.0,0,1
342,342,0.025256486179688564,21.0,0,1
343,343,0.025360408949219815,21.0,0,1
344,344,0.025464331718751065,21.0,0,1
345,345,0.025568254488282316,21.0,0,1
346,346,0.025672177257813567,21.0,0,1
347,347,0.025776100027344817,21.0,0,1
348,348,0.025880022796876068,21.0,0,1
349,349,0.025983945566407318,21.0,0,1
350,350,0.02608786833593857,21.0,0,1
351,351,0.02619179110546982,21.0,0,1
352,352,0.02629571387500107,21.0,0,1
353,353,0.02639963664453232,21.0,0,1
354,354,0.02650355941406357,21.0,0,1
355,355,0.02660748218359482,21.0,0,1
356,356,0.026711404953126072,21.0,0,1
357,357,0.026815327722657323,21.0,0,1
358,358,0.026919250492188573,21.0,0,1
359,359,0.027023173261719824,21.0,0,1
360,360,0.027127096031251074,21.0,0,1
361,361,0.027231018800782325,21.0,0,1
362,362,0.027334941570313576,21.0,0,1
363,363,0.027438864339844826,21.0,0,1
364,364,0.027542787109376077,21.0,0,1
365,365,0.027646709878907327,21.0,0,1
366,366,0.027750632648438578,21.0,0,1
367,367,0.02785455541796983,21.0,0,1
368,368,0.02795847818750108,21.0,0,1
369,369,0.02806240095703233,21.0,0,1
370,370,0.02816632372656358,21.0,0,1
371,371,0.02827024649609483,21.0,0,1
372,372,0.02837416926562608,25.0,0,1
373,373,0.028478092035157332,25.0,0,1
374,374,0.028582014804688582,25.0,0,1
375,375,0.028685937574219833,25.0,0,1
376,376,0.028789860343751084,25.0,0,1
377,377,0.028893783113282334,25.0,0,1
378,378,0.028997705882813585,25.0,0,1
379,379,0.029101628652344835,25.0,0,1
380,380,0.029205551421876086,25.0,0,1
381,381,0.029309474191407336,25.0,0,1
382,382,0.029413396960938587,25.0,0,1
383,383,0.029517319730469838,26.0,0,1
384,384,0.029621242500001088,26.0,0,1
385,385,0.02972516526953234,26.0,0,1
386,386,0.02982908803906359,26.0,0,1
387,387,0.02993301080859484,26.0,0,1
388,388,0.03003693357812609,26.0,0,1
389,389,0.03014085634765734,26.0,0,1
390,390,0.03024477911718859,27.0,0,1
391,391,0.030348701886719842,27.0,0,1
392,392,0.030452624656251093,27.0,0,1
393,393,0.030556547425782343,27.0,0,1
394,394,0.030660470195313594,27.0,0,1
395,395,0.030764392964844844,27.0,0,1
396,396,0.030868315734376095,27.0,0,1
397,397,0.030972238503907346,27.0,0,1
398,398,0.031076161273438596,27.0,0,1
399,399,0.031180084042969847,27.0,0,1
400,400,0.0312840068125011,27.0,0,1
401,401,0.03138792958203235,27.0,0,1
402,402,0.0314918523515636,27.0,0,1
403,403,0.03159577512109485,27.0,0,1
404,404,0.0316996978906261,27.0,0,1
405,405,0.03180362066015735,27.0,0,1
406,406,0.0319075434296886,27.0,0,1
407,407,0.03201146619921985,27.0,0,1
408,408,0.0321153889687511,27.0,0,1
409,409,0.03221931173828235,27.0,0,1
410,410,0.0323232345078136,27.0,0,1
411,411,0.032427157277344854,27.0,0,1
412,412,0.032531080046876104,27.0,0,1
413,413,0.032635002816407355,27.0,0,1
414,414,0.032738925585938605,27.0,0,1
415,415,0.032842848355469856,27.0,0,1
416,416,0.032946771125001106,27.0,0,1
417,417,0.03305069389453236,27.0,0,1
418,418,0.03315461666406361,27.0,0,1
419,419,0.03325853943359486,27.0,0,1
420,420,0.03336246220312611,27.0,0,1
421,421,0.03346638497265736,27.0,0,1
422,422,0.03357030774218861,27.0,0,1
423,423,0.03367423051171986,27.0,0,1
424,424,0.03377815328125111,27.0,0,1
425,425,0.03388207605078236,27.0,0,1
426,426,0.03398599882031361,27.0,0,1
427,427,0.03408992158984486,27.0,0,1
428,428,0.03419384435937611,27.0,0,1
429,429,0.034297767128907364,27.0,0,1
430,430,0.034401689898438614,27.0,0,1
431,431,0.034505612667969865,27.0,0,1
432,432,0.034609535437501115,27.0,0,1
433,433,0.034713458207032366,32.0,0,1
434,434,0.03481738097656362,32.0,0,1
435,435,0.03492130374609487,32.0,0,1
436,436,0.03502522651562612,32.0,0,1
437,437,0.03512914928515737,32.0,0,1
438,438,0.03523307205468862,32.0,0,1
439,439,0.03533699482421987,32.0,0,1
440,440,0.03544091759375112,32.0,0,1
441,441,0.03554484036328237,32.0,0,1
442,442,0.03564876313281362,32.0,0,1
443,443,0.03575268590234487,32.0,0,1
444,444,0.03585660867187612,32.0,0,1
445,445,0.03596053144140737,32.0,0,1
446,446,0.03606445421093862,32.0,0,1
447,447,0.036168376980469874,32.0,0,1
448,448,0.036272299750001125,32.0,0,1
449,449,0.036376222519532375,32.0,0,1
450,450,0.036480145289063626,32.0,0,1
451,451,0.036584068058594876,32.0,0,1
452,452,0.03668799082812613,32.0,0,1
453,453,0.03679191359765738,32.0,0,1
454,454,0.03689583636718863,32.0,0,1
455,455,0.03699975913671988,32.0,0,1
456,456,0.03710368190625113,32.0,0,1
457,457,0.03720760467578238,32.0,0,1
458,458,0.03731152744531363,32.0,0,1
459,459,0.03741545021484488,32.0,0,1
460,460,0.03751937298437613,32.0,0,1
461,461,0.03762329575390738,32.0,0,1
462,462,0.03772721852343863,32.0,0,1
463,463,0.03783114129296988,32.0,0,1
464,464,0.037935064062501134,32.0,0,1
465,465,0.038038986832032384,32.0,0,1
466,466,0.038142909601563635,32.0,0,1
467,467,0.038246832371094885,32.0,0,1
468,468,0.038350755140626136,32.0,0,1
469,469,0.03845467791015739,32.0,0,1
470,470,0.03855860067968864,32.0,0,1
471,471,0.03866252344921989,32.0,0,1
472,472,0.03876644621875114,32.0,0,1
473,473,0.03887036898828239,32.0,0,1
474,474,0.03897429175781364,32.0,0,1
475,475,0.03907821452734489,32.0,0,1
476,476,0.03918213729687614,32.0,0,1
477,477,0.03928606006640739,32.0,0,1
478,478,0.03938998283593864,32.0,0,1
479,479,0.03949390560546989,32.0,0,1
480,480,0.03959782837500114,32.0,0,1
481,481,0.03970175114453239,32.0,0,1
482,482,0.039805673914063644,32.0,0,1
483,483,0.039909596683594895,32.0,0,1
484,484,0.040013519453126145,32.0,0,1
485,485,0.040117442222657396,32.0,0,1
486,486,0.040221364992188646,32.0,0,1
487,487,0.0403252877617199,32.0,0,1
488,488,0.04042921053125115,32.0,0,1
489,489,0.0405331333007824,32.0,0,1
490,490,0.04063705607031365,32.0,0,1
491,491,0.0407409788398449,32.0,0,1
492,492,0.04084490160937615,32.0,0,1
493,493,0.0409488243789074,32.0,0,1
494,494,0.04105274714843865,32.0,0,1
495,495,0.0411566699179699,32.0,0,1
496,496,0.04126059268750115,32.0,0,1
497,497,0.0413645154570324,32.0,0,1
498,498,0.04146843822656365,32.0,0,1
499,499,0.041572360996094904,32.0,0,1
500,500,0.041676283765626154,32.0,0,1
501,501,0.041780206535157405,32.0,0,1
502,502,0.041884129304688655,32.0,0,1
503,503,0.041988052074219906,32.0,0,1
504,504,0.042091974843751156,32.0,0,1
505,505,0.04219589761328241,32.0,0,1
506,506,0.04229982038281366,33.0,0,1
507,507,0.04240374315234491,33.0,0,1
508,508,0.04250766592187616,33.0,0,1
509,509,0.04261158869140741,33.0,0,1
510,510,0.04271551146093866,33.0,0,1
511,511,0.04281943423046991,33.0,0,1
512,512,0.04292335700000116,33.0,0,1
513,513,0.04303320285156366,33.0,0,1
514,514,0.04314304870312616,33.0,0,1
515,515,0.043252894554688656,33.0,0,1
516,516,0.043362740406251155,33.0,0,1
517,517,0.04347258625781365,33.0,0,1
518,518,0.04358243210937615,33.0,0,1
519,519,0.04369227796093865,33.0,0,1
520,520,0.04380212381250115,33.0,0,1
521,521,0.043911969664063646,33.0,0,1
522,522,0.044021815515626145,33.0,0,1
523,523,0.04413166136718864,33.0,0,1
524,524,0.04424150721875114,33.0,0,1
525,525,0.04435135307031364,33.0,0,1
526,526,0.04446119892187614,33.0,0,1
527,527,0.04457104477343864,33.0,0,1
528,528,0.044680890625001135,33.0,0,1
529,529,0.04479073647656363,33.0,0,1
530,530,0.04490058232812613,33.0,0,1
531,531,0.04501042817968863,33.0,0,1
532,532,0.04512027403125113,33.0,0,1
533,533,0.04523011988281363,33.0,0,1
534,534,0.045339965734376125,33.0,0,1
535,535,0.045449811585938624,33.0,0,1
536,536,0.04555965743750112,33.0,0,1
537,537,0.04566950328906362,33.0,0,1
538,538,0.04577934914062612,33.0,0,1
539,539,0.04588919499218862,33.0,0,1
540,540,0.045999040843751116,33.0,0,1
541,541,0.046108886695313614,33.0,0,1
542,542,0.04621873254687611,33.0,0,1
543,543,0.04632857839843861,33.0,0,1
544,544,0.04643842425000111,33.0,0,1
545,545,0.04654827010156361,33.0,0,1
546,546,0.046658115953126106,33.0,0,1
547,547,0.046767961804688604,33.0,0,1
548,548,0.0468778076562511,33.0,0,1
549,549,0.0469876535078136,33.0,0,1
550,550,0.0470974993593761,33.0,0,1
551,551,0.0472073452109386,33.0,0,1
552,552,0.047317191062501096,33.0,0,1
553,553,0.047427036914063594,33.0,0,1
554,554,0.04753688276562609,33.0,0,1
555,555,0.04764672861718859,33.0,0,1
556,556,0.04775657446875109,33.0,0,1
557,557,0.04786642032031359,33.0,0,1
558,558,0.047976266171876086,33.0,0,1
559,559,0.048086112023438585,33.0,0,1
560,560,0.04819595787500108,33.0,0,1
561,561,0.04830580372656358,33.0,0,1
562,562,0.04841564957812608,33.0,0,1
563,563,0.04852549542968858,33.0,0,1
564,564,0.04863534128125108,33.0,0,1
565,565,0.048745187132813575,33.0,0,1
566,566,0.04885503298437607,33.0,0,1
567,567,0.04896487883593857,33.0,0,1
568,568,0.04907472468750107,33.0,0,1
569,569,0.04918457053906357,33.0,0,1
570,570,0.04929441639062607,33.0,0,1
571,571,0.049404262242188565,33.0,0,1
572,572,0.049514108093751064,33.0,0,1
573,573,0.04962395394531356,33.0,0,1
574,574,0.04973379979687606,33.0,0,1
575,575,0.04984364564843856,33.0,0,1
576,576,0.04995349150000106,33.0,0,1
577,577,0.050063337351563555,33.0,0,1
578,578,0.050173183203126054,33.0,0,1
579,579,0.05028302905468855,33.0,0,1
580,580,0.05039287490625105,33.0,0,1
581,581,0.05050272075781355,33.0,0,1
582,582,0.05061256660937605,33.0,0,1
583,583,0.050722412460938546,33.0,0,1
584,584,0.050832258312501044,33.0,0,1
585,585,0.05094210416406354,33.0,0,1
586,586,0.05105195001562604,33.0,0,1
587,587,0.05116179586718854,33.0,0,1
588,588,0.05127164171875104,33.0,0,1
589,589,0.051381487570313536,33.0,0,1
590,590,0.051491333421876034,33.0,0,1
591,591,0.05160117927343853,33.0,0,1
592,592,0.05171102512500103,33.0,0,1
593,593,0.05182087097656353,33.0,0,1
594,594,0.05193071682812603,33.0,0,1
595,595,0.052040562679688526,33.0,0,1
596,596,0.052150408531251025,34.0,0,1
597,597,0.05226025438281352,34.0,0,1
598,598,0.05237010023437602,34.0,0,1
599,599,0.05247994608593852,34.0,0,1
600,600,0.05258979193750102,34.0,0,1
601,601,0.052699637789063516,34.0,0,1
602,602,0.052809483640626015,34.0,0,1
603,603,0.05291932949218851,34.0,0,1
604,604,0.05302917534375101,34.0,0,1
605,605,0.05313902119531351,34.0,0,1
606,606,0.05324886704687601,34.0,0,1
607,607,0.05335871289843851,34.0,0,1
608,608,0.053468558750001005,34.0,0,1
609,609,0.053578404601563503,34.0,0,1
610,610,0.053688250453126,34.0,0,1
611,611,0.0537980963046885,34.0,0,1
612,612,0.053907942156251,34.0,0,1
613,613,0.0540177880078135,34.0,0,1
614,614,0.054127633859375995,34.0,0,1
615,615,0.054237479710938494,34.0,0,1
616,616,0.05434732556250099,34.0,0,1
617,617,0.05445717141406349,34.0,0,1
618,618,0.05456701726562599,34.0,0,1
619,619,0.05467686311718849,34.0,0,1
620,620,0.054786708968750986,34.0,0,1
621,621,0.054896554820313484,34.0,0,1
622,622,0.05500640067187598,34.0,0,1
623,623,0.05511624652343848,34.0,0,1
624,624,0.05522609237500098,34.0,0,1
625,625,0.05533593822656348,34.0,0,1
626,626,0.055445784078125976,34.0,0,1
627,627,0.055555629929688474,34.0,0,1
628,628,0.05566547578125097,34.0,0,1
629,629,0.05577532163281347,34.0,0,1
630,630,0.05588516748437597,34.0,0,1
631,631,0.05599501333593847,34.0,0,1
632,632,0.056104859187500966,34.0,0,1
633,633,0.056214705039063464,34.0,0,1
634,634,0.05632455089062596,34.0,0,1
635,635,0.05643439674218846,34.0,0,1
636,636,0.05654424259375096,34.0,0,1
637,637,0.05665408844531346,34.0,0,1
638,638,0.056763934296875956,34.0,0,1
639,639,0.056873780148438455,35.0,0,1
640,640,0.05698362600000095,35.0,0,1
641,641,0.05709347185156345,35.0,0,1
642,642,0.05720331770312595,35.0,0,1
643,643,0.05731316355468845,35.0,0,1
644,644,0.05742300940625095,35.0,0,1
645,645,0.057532855257813445,35.0,0,1
646,646,0.05764270110937594,35.0,0,1
647,647,0.05775254696093844,35.0,0,1
648,648,0.05786239281250094,35.0,0,1
649,649,0.05797223866406344,35.0,0,1
650,650,0.05808208451562594,35.0,0,1
651,651,0.058191930367188435,35.0,0,1
652,652,0.058301776218750934,35.0,0,1
653,653,0.05841162207031343,35.0,0,1
654,654,0.05852146792187593,35.0,0,1
655,655,0.05863131377343843,35.0,0,1
656,656,0.05874115962500093,35.0,0,1
657,657,0.058851005476563426,35.0,0,1
658,658,0.058960851328125924,35.0,0,1
659,659,0.05907069717968842,35.0,0,1
660,660,0.05918054303125092,35.0,0,1
661,661,0.05929038888281342,35.0,0,1
